TIMESTAMP,EGP_OPEN_PRICE_USD,EGP_HIGH_PRICE_USD,EGP_LOW_PRICE_USD,EGP_CLOSE_PRICE_USD,EGP_VOLUME_USD,EGP_DIVIDENDS_USD,EGP_STOCK_SPLITS_USD
2024-09-25 00:00:00+00:00,3.904917001724243,7.403615951538086,3.6692309379577637,5.770575046539307,25569413,0.0,0.0
2024-09-26 00:00:00+00:00,5.759405136108398,9.428393363952637,5.093601226806641,9.428069114685059,35230822,0.0,0.0
2024-09-27 00:00:00+00:00,9.424703598022461,9.690138816833496,7.264258861541748,7.419351100921631,27824198,0.0,0.0
2024-09-28 00:00:00+00:00,7.417826175689697,8.375777244567871,7.150174140930176,7.150174140930176,21939248,0.0,0.0
2024-09-29 00:00:00+00:00,7.1503472328186035,7.654025077819824,6.273943901062012,6.699359893798828,17093081,0.0,0.0
2024-09-30 00:00:00+00:00,6.700780868530273,7.808526992797852,6.566411972045898,7.213150978088379,23782490,0.0,0.0
2024-10-01 00:00:00+00:00,7.212873935699463,7.4108171463012695,5.2373528480529785,5.500669002532959,23659445,0.0,0.0
2024-10-02 00:00:00+00:00,5.498550891876221,5.886124134063721,3.901029109954834,4.094411849975586,22677165,0.0,0.0
2024-10-03 00:00:00+00:00,4.094904899597168,4.441421031951904,4.071467876434326,4.311077117919922,16294292,0.0,0.0
2024-10-04 00:00:00+00:00,4.311511039733887,5.087817192077637,4.3109002113342285,5.073122978210449,18501883,0.0,0.0
2024-10-05 00:00:00+00:00,5.074492931365967,5.086246967315674,4.270370006561279,4.375631809234619,15296868,0.0,0.0
2024-10-06 00:00:00+00:00,4.377112865447998,4.501441955566406,4.1643548011779785,4.190611839294434,13387025,0.0,0.0
2024-10-07 00:00:00+00:00,4.191183090209961,4.490662097930908,3.5922648906707764,3.5922648906707764,19516479,0.0,0.0
2024-10-08 00:00:00+00:00,3.5901670455932617,3.7942450046539307,3.0737249851226807,3.351425886154175,17836059,0.0,0.0
2024-10-09 00:00:00+00:00,3.3525478839874268,3.6660048961639404,3.070491075515747,3.1098520755767822,17063951,0.0,0.0
2024-10-10 00:00:00+00:00,3.1077311038970947,3.275373935699463,2.5994269847869873,2.9389290809631348,17590879,0.0,0.0
2024-10-11 00:00:00+00:00,2.9398510456085205,3.267956018447876,2.8758950233459473,2.995229959487915,11147116,0.0,0.0
2024-10-12 00:00:00+00:00,2.997997999191284,3.1693239212036133,2.939055919647217,3.007205009460449,6679860,0.0,0.0
2024-10-13 00:00:00+00:00,3.0088789463043213,3.0856080055236816,2.6750481128692627,2.8393399715423584,6786060,0.0,0.0
2024-10-14 00:00:00+00:00,2.840135097503662,3.0514469146728516,2.752707004547119,2.863084077835083,8524486,0.0,0.0
2024-10-15 00:00:00+00:00,2.8655149936676025,2.9194650650024414,2.742563009262085,2.874974012374878,8685190,0.0,0.0
2024-10-16 00:00:00+00:00,2.876347064971924,2.9767439365386963,2.7731399536132812,2.7877280712127686,8243606,0.0,0.0
