TIMESTAMP,SN_OPEN_PRICE_USD,SN_HIGH_PRICE_USD,SN_LOW_PRICE_USD,SN_CLOSE_PRICE_USD,SN_VOLUME_USD,SN_DIVIDENDS_USD,SN_STOCK_SPLITS_USD
2022-10-03 00:00:00+00:00,0.050005000084638596,0.05000799894332886,0.04999899864196777,0.05000400170683861,322559,0.0,0.0
2022-10-04 00:00:00+00:00,0.050005000084638596,0.05009999871253967,0.05000299960374832,0.0500200018286705,358345,0.0,0.0
2022-10-05 00:00:00+00:00,0.0500200018286705,0.050811998546123505,0.05000299960374832,0.05000599846243858,276400,0.0,0.0
2022-10-06 00:00:00+00:00,0.05000599846243858,0.11451400071382523,0.05000599846243858,0.08904100209474564,469387,0.0,0.0
2022-10-07 00:00:00+00:00,0.08903799951076508,0.12502899765968323,0.08900800347328186,0.10001300275325775,485352,0.0,0.0
2022-10-08 00:00:00+00:00,0.10001300275325775,0.17441600561141968,0.09951800107955933,0.11892999708652496,43532,0.0,0.0
2022-10-09 00:00:00+00:00,0.11900900304317474,0.16401199996471405,0.1189500018954277,0.14677800238132477,1469649,0.0,0.0
2022-10-10 00:00:00+00:00,0.1637749969959259,0.17282100021839142,0.1472409963607788,0.16050000488758087,1862965,0.0,0.0
2022-10-11 00:00:00+00:00,0.1604979932308197,0.18749600648880005,0.15987299382686615,0.1809229999780655,1574556,0.0,0.0
2022-10-12 00:00:00+00:00,0.18092699348926544,0.1809449940919876,0.04999300092458725,0.07461600005626678,322827,0.0,0.0
2022-10-13 00:00:00+00:00,0.07461600005626678,0.08168300241231918,0.07406000047922134,0.080035001039505,35728,0.0,0.0
2022-10-14 00:00:00+00:00,0.08003599941730499,0.08160699903964996,0.07567699998617172,0.07883600145578384,111597,0.0,0.0
2022-10-15 00:00:00+00:00,0.07889500260353088,0.07993599772453308,0.07790599763393402,0.07902400195598602,8985,0.0,0.0
2022-10-16 00:00:00+00:00,0.07902400195598602,0.08074600249528885,0.07890400290489197,0.08049599826335907,345322,0.0,0.0
2022-10-17 00:00:00+00:00,0.08001399785280228,0.0807270035147667,0.0790340006351471,0.0805009976029396,381159,0.0,0.0
2022-10-18 00:00:00+00:00,0.08022499829530716,0.08050300180912018,0.07909899950027466,0.07946299761533737,352192,0.0,0.0
2022-10-19 00:00:00+00:00,0.07946299761533737,0.0865430012345314,0.0793439969420433,0.08037299662828445,140988,0.0,0.0
2022-10-20 00:00:00+00:00,0.08037299662828445,0.08107499778270721,0.07953900098800659,0.07979399710893631,16531,0.0,0.0
2022-10-21 00:00:00+00:00,0.07979399710893631,0.08105199784040451,0.07974500209093094,0.08061700314283371,1829645,0.0,0.0
2022-10-22 00:00:00+00:00,0.08061700314283371,0.08104799687862396,0.08000300079584122,0.08009999990463257,2241103,0.0,0.0
2022-10-23 00:00:00+00:00,0.08009800314903259,0.08048100024461746,0.08000300079584122,0.08015500009059906,1817585,0.0,0.0
2022-10-24 00:00:00+00:00,0.08014599978923798,0.08021099865436554,0.07996399700641632,0.08009199798107147,368154,0.0,0.0
2022-10-25 00:00:00+00:00,0.08011700212955475,0.08094300329685211,0.08008799701929092,0.0808660015463829,28785,0.0,0.0
2022-10-26 00:00:00+00:00,0.0808660015463829,0.12964199483394623,0.08081699907779694,0.11962399631738663,73552,0.0,0.0
2022-10-27 00:00:00+00:00,0.11962399631738663,0.17803700268268585,0.10212399810552597,0.1599310040473938,82968,0.0,0.0
2022-10-28 00:00:00+00:00,0.15983699262142181,0.22003300487995148,0.15982000529766083,0.2041810005903244,29521,0.0,0.0
2022-10-29 00:00:00+00:00,0.20418000221252441,0.24004599452018738,0.20002500712871552,0.23003099858760834,21893,0.0,0.0
2022-10-30 00:00:00+00:00,0.23003099858760834,0.2320519983768463,0.22973300516605377,0.23074400424957275,16644,0.0,0.0
2022-10-31 00:00:00+00:00,0.23074600100517273,0.26498401165008545,0.2303140014410019,0.24811799824237823,31341,0.0,0.0
2022-11-01 00:00:00+00:00,0.2481199949979782,0.7838839888572693,0.2296610027551651,0.23698200285434723,302234,0.0,0.0
2022-11-02 00:00:00+00:00,0.23698100447654724,0.23698799312114716,0.19960300624370575,0.20320700109004974,70220,0.0,0.0
2022-11-03 00:00:00+00:00,0.2032029926776886,0.20651200413703918,0.14532700181007385,0.15553900599479675,32870,0.0,0.0
2022-11-04 00:00:00+00:00,0.15553900599479675,0.16800899803638458,0.11500199884176254,0.14992700517177582,70866,0.0,0.0
2022-11-05 00:00:00+00:00,0.14992700517177582,0.1528649926185608,0.11762800067663193,0.1217309981584549,37297,0.0,0.0
2022-11-06 00:00:00+00:00,0.12062499672174454,0.1293649971485138,0.11016300320625305,0.11774999648332596,17093,0.0,0.0
2022-11-07 00:00:00+00:00,0.11775100231170654,0.16881300508975983,0.11774799972772598,0.12617799639701843,52503,0.0,0.0
2022-11-08 00:00:00+00:00,0.12646299600601196,0.1307779997587204,0.10005100071430206,0.10289300233125687,19910,0.0,0.0
2022-11-09 00:00:00+00:00,0.10289300233125687,0.11710900068283081,0.0973379984498024,0.09832900017499924,14837,0.0,0.0
2022-11-10 00:00:00+00:00,0.09833300113677979,0.20082400739192963,0.09822700172662735,0.12780599296092987,30936,0.0,0.0
2022-11-11 00:00:00+00:00,0.12718400359153748,0.1497199982404709,0.10678199678659439,0.12447600066661835,26273,0.0,0.0
2022-11-12 00:00:00+00:00,0.12447299808263779,0.1397469937801361,0.10641700029373169,0.11230500042438507,12170,0.0,0.0
2022-11-13 00:00:00+00:00,0.11230500042438507,0.11328200250864029,0.09833099693059921,0.10316000133752823,17712,0.0,0.0
2022-11-14 00:00:00+00:00,0.10054200142621994,0.11376100033521652,0.09831900149583817,0.10201899707317352,17952,0.0,0.0
2022-11-15 00:00:00+00:00,0.10202000290155411,0.10837999731302261,0.09832800179719925,0.09843499958515167,25516,0.0,0.0
