Lag,ETH,LTC,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
11,0.0625518813802172,0.22173350233488912,0.12761568856355077,0.017007256406410102,0.5273689121818635,0.2553170471719919,0.10988505078844232,0.14094459283642793,0.19747889485402617,0.6442605276265376,0.2249860333087015,0.0008933473216744981,0.019916179334288672,0.5336031424529384,0.25689015577314434,0.14409374875540026,0.21655318651550085,0.2371478159237128,0.5777948391300586,0.16108396202283107,0.21755258751127557,0.3973157616497608,0.06082657834779004,0.006211393462128632,0.6704420251827317,0.5274543428938143,0.5334336118539276,0.26164335345926115,0.2792421799115822,0.2256748010130453,0.1898012187501274
12,0.028042778228756757,0.21685763823687712,0.13600211307842944,0.015188497054218725,0.5196294704681639,0.2581396643057555,0.08794666903667818,0.10828593984480202,0.23036572627316665,0.6428798126020954,0.19301232871282148,0.0014187113268500564,0.024696934639403152,0.5476107798738478,0.309258318653087,0.15620042711581325,0.2576403637550506,0.2504286799027937,0.42490904826575937,0.16678069967553666,0.16025553866709655,0.2758863571696299,0.06664432508572628,0.004286939244000882,0.7259914468756653,0.5761679911929765,0.42384761437802143,0.21087792145862985,0.3286138851942695,0.23848289430275477,0.16039787117999488
13,0.024576073898186862,0.25147356492751216,0.15202736454755456,0.01592113868763502,0.5092733854487886,0.2978377603419232,0.10579279094745851,0.12275913883896913,0.15778819263304356,0.673359780532512,0.18538267416057128,0.0026313116425020077,0.031913386255309956,0.42900956096848086,0.36848584059236944,0.18355269016300518,0.21289692737674237,0.1772004599386542,0.516717104388736,0.160202360531852,0.21625809486130113,0.30064462495999916,0.027324373686784448,0.004798224661351931,0.6679829557200143,0.5776820149362947,0.4227708267148532,0.2543928971523238,0.34948424359674535,0.2806028980979784,0.18110322844065022
14,0.01239877837367928,0.17947580581814115,0.16965188232667008,0.017265060341017952,0.4477843110102391,0.3023357650040016,0.11469076096713166,0.1307962772302974,0.1680435243470111,0.6823664661426472,0.20035646503838297,0.0032698016858718998,0.02575789976367593,0.48761020268887434,0.39857514591430204,0.1995049824484915,0.22998902920953038,0.12695162810025734,0.38497336536570614,0.16221368674925166,0.2905028937672366,0.31776555134677686,0.03218051042288887,0.003911781948993405,0.5723357447198192,0.5432845390807727,0.20104000499102673,0.23695201241016325,0.294908250924651,0.27949366543085463,0.17992073298761485
15,0.016305204202134313,0.21158085845373356,0.20032726943793688,0.020732640067991425,0.49790816894189466,0.3273473611888285,0.0729871890154048,0.15431009681861035,0.14016887231648267,0.7193220943307368,0.19472229375481465,0.0018734498725379912,0.025564859012330906,0.4799673744978584,0.4449739044031602,0.22430072460569841,0.2623655569076859,0.12428442406785511,0.4357417705507058,0.12696767498104272,0.3455034044668371,0.1570017993417611,0.040125226138349075,0.004277152824062313,0.5867697466759884,0.571208215616964,0.16583351651871328,0.16778568333503371,0.1947316724645144,0.20386544620278454,0.09962386955761744
16,0.021538578434569276,0.23997211407105093,0.22143100022771045,0.02034407791151111,0.5592226896283785,0.30496473636458565,0.06969413730091549,0.18904522268266064,0.1619858189462014,0.6735597367329693,0.10530761687183583,0.001957509778982422,0.029364102602453784,0.5343354692814929,0.4741244055043584,0.24250290563575377,0.2752305652410901,0.15652920020561165,0.49484283296771436,0.09937991724181872,0.34041747494988084,0.12049500433424284,0.054053625392344234,0.0055185749422033085,0.5639259793449312,0.5773316412658438,0.19421798380105637,0.15020642793024006,0.23214572924848872,0.22385764751954998,0.1359502438538944
17,0.02638777603217285,0.23442955379621638,0.2492203648738911,0.017304854612075878,0.4691668684481061,0.3178337467067921,0.08316458026013532,0.15999967563605888,0.133805793437531,0.7019928268147932,0.0923032012020665,0.0021117556734479206,0.03713005208606443,0.4335833333116324,0.39001130777488857,0.27443615739242583,0.2446546290717255,0.17843813085929466,0.5061244311846242,0.04208590648672536,0.36740145633865234,0.02791926149083002,0.02390804449013874,0.003877193093716231,0.5814167627473331,0.49761930815876465,0.19608371717640888,0.14945946433504378,0.17422907647499777,0.18944928151275503,0.08059673555742915
18,0.037257625755952144,0.2149405897020146,0.27974873161681446,0.017753423121070654,0.35451038213362585,0.36109362262727673,0.08525741984968367,0.15879384464961113,0.1589475463752636,0.7037077857250653,0.09575595187346489,0.0017072568032235667,0.044635894584074985,0.4863941584152578,0.34788391352736847,0.2638159297571946,0.2546935025494072,0.1875673974591789,0.5055107854058569,0.05085080925685346,0.38951397445558567,0.02727003658019019,0.03275595214819562,0.0047954227071459535,0.6146635200582721,0.520621306184627,0.21789248123807564,0.1441656009218967,0.2017274437347336,0.19169550611404645,0.102364743139876
19,0.016154750650546224,0.19610053678262862,0.2538498962456824,0.020677300583547064,0.40280354248851524,0.386718288081072,0.09765445695959264,0.17500581841221938,0.1239861715642641,0.7173894088604,0.0977507482269644,0.0013973050974070127,0.03637606138783163,0.47073980130933074,0.32136979540098115,0.2659128783338819,0.2762619637036113,0.2104751701451436,0.5424172410992453,0.06858659959632296,0.4161098210694216,0.03494437199153529,0.04477364065881906,0.003543266071680105,0.47595978924870297,0.5079450476281785,0.21125612800081017,0.12278906228690824,0.232662089150903,0.21522660550375658,0.060720050246234676
20,0.010994527443380519,0.22504844278751296,0.2301167735214397,0.025490252115944412,0.4278224606372603,0.3944246499455468,0.10670389155910748,0.19838829592489213,0.11729362991565598,0.7163550543835845,0.10642504970654067,0.00041821267668670943,0.02959363256276711,0.5097210804475538,0.26585070843651487,0.265383366923188,0.27391220939133254,0.20950488874335546,0.5298927656096191,0.09428949703181802,0.4546805858655362,0.04407616567479615,0.04695612061400527,0.002525756545557326,0.43161548358699486,0.5102333079993007,0.15003677472825128,0.11662673251576168,0.24635534614704396,0.20805596586417807,0.05739279850024459
21,0.007029947062343577,0.17873264012780746,0.20912443879959558,0.03193168696109047,0.36178149826048,0.45833320193494015,0.10267751601878741,0.2097820285869932,0.11700931898005182,0.7385302259832733,0.11715793884814499,0.0006111942608589286,0.03025563755723737,0.5181198182034767,0.2787102966267537,0.209477787244517,0.2999530174541007,0.19719607591237834,0.5556888147280191,0.09428565359409391,0.3005266976991804,0.05533198513809773,0.0391998397896121,0.0035551508815062443,0.39336678390661933,0.5496584955211761,0.17356026472423258,0.11941794790944328,0.28639951856704854,0.2010910533470381,0.037040374427858264
22,0.008107469411758514,0.1623297144142883,0.19987793375005303,0.040639859946036604,0.2654805296247895,0.4366920550160742,0.10449261143546901,0.20343004849233592,0.1178342566478956,0.6015812890643989,0.12580415433435654,0.0010025245018533686,0.031327411345668625,0.5532692499956408,0.29468832945489287,0.2540629850426234,0.31381767711177716,0.186431578272092,0.5235677946196727,0.09412078547913086,0.309633065277679,0.06423125024601405,0.05005934506922618,0.004721657891480476,0.4008098212007364,0.4778367411431878,0.17585376008898507,0.09455642529585574,0.20382639754601473,0.2110121200036094,0.02569314858064576
23,0.011999686996857679,0.21224166188299567,0.20979083963435102,0.05006253924156828,0.18302317354870767,0.44706877981067844,0.11291695383406544,0.18025906767228336,0.13232034955832828,0.5798821897304427,0.13819446866895954,0.0015462099714811971,0.039286897895426096,0.5834446771211812,0.2615813726790116,0.24071220881128808,0.34398345478694375,0.2171808998961849,0.5023286363847416,0.10159819345994152,0.3019571989271619,0.07220021563222936,0.06298190499649016,0.006205317956836622,0.4325949864719728,0.5027846041035655,0.18242395791169633,0.11793555414945533,0.14884458583179339,0.23963151182574802,0.032861738608068194
24,0.016778177323321826,0.21681631520953176,0.2500130050738266,0.037484560906985175,0.21847916152141816,0.4670098602918964,0.13921365648051148,0.20765611610898765,0.16189286585491733,0.5995486170175548,0.11622197902008685,1.837148817037978e-05,0.03810831089916958,0.6290078958405387,0.2649251095200815,0.2587099312620717,0.2846219724718437,0.2060678120898018,0.502255078188965,0.12979303037823567,0.31122599729240213,0.06047883943362432,0.0836697737925742,0.005335430407468053,0.41682123314050135,0.443297300976061,0.191129251919546,0.0892386387296507,0.16308848211308316,0.2515653940789824,0.02668793567090234
25,0.021365768622438348,0.19724968244831562,0.2460950700594132,0.043092254178686853,0.2618730858508953,0.5756938900007975,0.11743400445068031,0.21382917907517537,0.15585272889867766,0.544777474077946,0.12295497707549255,3.618705565507808e-06,0.02318617397830762,0.6287182091531291,0.15299697486551725,0.2977081199054095,0.2785006587293418,0.11598826047464952,0.3245351732439392,0.08890829603299372,0.26851328808545505,0.06343396912241603,0.08729286867936295,0.003435585668080921,0.4099338674005415,0.5190621620116944,0.20081249800688786,0.06782609960875158,0.18694689618154292,0.2588528000129864,0.008875823242337814
26,0.024166641069035155,0.2197868925370956,0.2519217215005017,0.04874331470212582,0.2692470827618526,0.6142125598849898,0.08873202761022447,0.24873449377952325,0.18309415591641204,0.5800032420631658,0.13078280915939028,9.356083518199045e-07,0.02043303650496363,0.6379440635419793,0.16865326501992814,0.31194800011124524,0.30077711867437473,0.1271950738203991,0.3550686234026407,0.107987895541515,0.2005519031551301,0.08371254998538499,0.10150274876241508,0.004168097949865649,0.4083523866445595,0.4904166562158689,0.21614014514492702,0.08423436074240725,0.19553755296456093,0.23999211196067544,0.009254649161624984
27,0.008922485478998233,0.22408255167527988,0.26820942248893903,0.05749857801639272,0.32239839235911316,0.6164479639926111,0.07074732350569525,0.24462728669210232,0.19399525168834675,0.5837636156351814,0.08211191881589512,1.734669050499384e-06,0.023310704644318087,0.6253037271377748,0.1842266573014947,0.32995081501408136,0.3127558549155677,0.14395044863152007,0.38560055448726727,0.12787815470823585,0.21934787371331624,0.061201645541393054,0.11272854986858188,0.0030572902390060526,0.3624891925386832,0.3876014598732783,0.19087645334050365,0.08440142010637745,0.2259492746833785,0.26385123411803657,0.0020038489170873777
28,0.011481417687885428,0.22450333770771666,0.16506783439440623,0.06400877569721665,0.32890456957066905,0.6407955244460685,0.08020956497032887,0.22647770957289756,0.2160616823410038,0.618853012170139,0.0676184697724439,1.7346307844527325e-06,0.02288255494381841,0.6324095570768744,0.15412196627051555,0.351447988419395,0.3341123496605481,0.1783675864591171,0.40610842480140924,0.14123297139775043,0.27275206997483326,0.07261921272238893,0.10502128533651658,0.001667492016330775,0.2718818268310918,0.4076594449000279,0.20565708153367038,0.07435307528684093,0.2564753697538668,0.252902546624427,0.002654255951755268
29,0.0018379725811373448,0.23191446185518402,0.14198610255206506,0.07317674812003935,0.26048797536046875,0.7165194744599441,0.0578131889174236,0.22291696014013013,0.21960914532320241,0.6418697474676104,0.07496645529842427,1.4087530790852406e-06,0.026460931479238226,0.5884577306573231,0.16010601057541637,0.3115050322934012,0.36278431710820935,0.1762687244416788,0.28953377743628017,0.10913580171615475,0.2193369719842683,0.08085510811228314,0.12026633142615215,0.0017508136684696576,0.2424910830876084,0.3634461715594707,0.19150703341498218,0.08734796414222279,0.2950587513009781,0.24820877167680677,0.002439057806631114
30,0.00265565669174689,0.24756280988528948,0.1414774807631587,0.06094758886592714,0.2633613781262571,0.6234303067472419,0.043657136446638184,0.19382788624020633,0.21866046156329955,0.6698194843316312,0.08655032521696637,1.4320439592758108e-06,0.025362969587753473,0.5976839632935215,0.11325304021211434,0.22041431043267945,0.3835901661136541,0.20128194069164643,0.20130124122987877,0.09387943855389266,0.20725594586721263,0.08961110378908396,0.11957916799861128,0.0018717370939112712,0.24566699174619894,0.3872310237249627,0.2143488378698127,0.09146008476426927,0.3069538103025442,0.24503626116097083,0.0019340738752172942
