Lag,ETH,LTC,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
11,0.19581365890586752,0.21201477815751424,0.33459536258290207,0.0017582107544569215,0.36352979548318465,0.09561964602281062,0.389611040837546,0.4748239232388728,0.1609082026165988,0.3812657439690676,0.013874916002436623,0.0035686276483015587,0.05264671544309081,0.6917845185743776,0.45059842678351314,0.10717572152573072,0.1530574642119942,0.1700563299135841,0.12260472090294845,0.005417144147673704,0.22454093301269384,0.025235815224025845,2.605993588931632e-21,9.389756723156495e-05,0.6779143180688189,0.3678922052480178,0.3711075418842577,0.6474139487408527,0.07053849602427757,0.026891721403288764,0.4054723991056698
12,0.07023217502642826,0.1440069201716007,0.3011211434096537,0.003920553852985157,0.34031120381128915,0.16371268720606608,0.2815964161325708,0.34332894172437906,0.17948875634453434,0.4522174740618484,0.018142951024029547,0.005662368631322882,0.06029440236414753,0.7389136177957915,0.5434959376756139,0.10440526302134934,0.2051919300695568,0.2130706825475104,0.05675316636412619,0.007440798027461602,0.13947264639097365,0.02601693762115339,5.266047723699991e-21,0.0001671338335688222,0.771252130691607,0.43814074686236987,0.4170558990705371,0.44470418321747385,0.05588707699220895,0.01370339997736545,0.20877418648477802
13,0.05244659280143666,0.1742072912433385,0.30982256010579023,0.0052707548056625236,0.3591317825987598,0.21181003778269747,0.3280820172454262,0.3837070463137546,0.1455198025850968,0.47600091918519916,0.02732395653662917,0.010505553376686879,0.08390131152121498,0.5205020816989132,0.6003604180131189,0.13676110833929594,0.2305951688803997,0.13415362328776267,0.07070353938361285,0.007783471196399175,0.15093950898281408,0.04079482054021277,2.1432544517872523e-20,0.0002977293846691453,0.8441381315160602,0.4823830599549632,0.2868686078579467,0.5359823064705007,0.039382880818878405,0.01786949083478054,0.26967119491046615
14,0.0037602799901621034,0.17246443017259075,0.37090650330529074,0.007725359928332311,0.29571767372287333,0.2610967218662801,0.3405967843293949,0.3902352709483708,0.13696516610857964,0.4100213061956312,0.011126667856796665,0.013042771175266454,0.04859137074078649,0.6579489857332605,0.5666389587370191,0.20217410604127758,0.2340162914668407,0.0716065552485006,0.03263520035399744,0.01079445111739062,0.2363700197158861,0.06768063704561546,3.2351746213677416e-20,0.0003551904421347248,0.7804668332844906,0.4011974166812034,0.3215922912864777,0.45974434879554094,0.05214157788882772,0.02902844400287579,0.20920249180383013
15,0.001366875978918259,0.20010306045440646,0.4295944835517602,0.010059714326916719,0.31388707402018245,0.32369465120025925,0.21676981371088758,0.4632322085782312,0.1600129860985697,0.5274329320733964,0.006724047930734859,0.007467004049790643,0.06496692985050198,0.7102557462779281,0.5893763728014938,0.2570240269553498,0.30576970280385884,0.09322054234176624,0.03077986122339356,0.008788935350008707,0.29987930140587693,0.0017824013345147142,1.4786085555285635e-20,0.0005300386857496861,0.7773340192967315,0.45944073854244327,0.07790591306675508,0.44384165567514366,0.007066495942809248,0.03373722093204882,0.07969495474212959
16,0.00048695730567816046,0.29580204953652267,0.5013360621245395,0.014496081837024671,0.35370825935202443,0.4165212187985311,0.21227889560488292,0.5367777892681407,0.20069767786498588,0.531929829381417,0.008187975264543698,0.007780661898285479,0.08163266805266284,0.748162140811772,0.6412882705516176,0.3297468768259228,0.30911141176033796,0.11244798445954145,0.025350495694463026,0.00335549697031513,0.2720603117701607,0.0027148829796475437,2.9210822929636604e-20,0.0010174244776040033,0.7496302477717698,0.4080034272523124,0.10563781899228944,0.46278280890305223,0.009041739561692075,0.04685413996109774,0.10003855208039096
17,0.0011113008484978529,0.34861492860826393,0.546830340914547,0.011232356168046364,0.1306236530132927,0.45455422833603665,0.252795033449202,0.45945703908577484,0.21937476165042205,0.5677497805748806,0.0011280612562565204,0.008374893566647066,0.10385344071281971,0.7428428724264398,0.745328976633701,0.3679596067045317,0.07674053059242632,0.1522726287690168,0.021522610313397722,0.005922856535344665,0.29212386416963787,0.0011603671975598153,2.1681719259619775e-20,0.00024872932831442225,0.7716375512647892,0.3283681098417429,0.12214280146480497,0.4306121427548306,0.016119731638947043,0.030021075772860575,0.07868652746815002
18,0.00025493546372888567,0.2656509525508214,0.5813913382808602,0.004653408954730246,0.12147380750730145,0.46618218356616614,0.25520874049049336,0.5307772244327039,0.28506458462524487,0.5822998729085278,0.001173016295629222,0.006787215193478979,0.12778269848714108,0.7725672439972443,0.69983120142567,0.28595831539129724,0.0727401689343702,0.1709047569391817,0.02406655843411102,0.007333321306715037,0.22931018016190285,0.0015479685586122344,4.042116663513416e-20,0.0003973456928411829,0.7716851299346531,0.3451089158004615,0.07470831600155531,0.4379910254068363,0.020954865791762547,0.022566136885900256,0.09785597728171043
19,0.0008203285051983819,0.1306755745528624,0.560304319425372,0.012039192864925845,0.1600261740223529,0.5298310883571935,0.2860472957460146,0.5953752292912855,0.22985333757658546,0.6320030056040131,0.0013858357792419075,0.005522187797553128,0.07697043199902259,0.8226878983936898,0.5512741604377558,0.31932649930858203,0.0850678604451034,0.1845857690086175,0.03848947703735898,0.012517650416070301,0.3320334202828312,0.00012080498680111599,1.0263513525557484e-19,0.000266531944880977,0.7165260859502615,0.3556176247300884,0.09013065882478398,0.29475569929297296,0.020396328934309014,0.005832736501310078,0.044659115145696024
20,0.01585731147015103,0.09758496780741634,0.5841770451297112,0.00845683305414084,0.07637561768251817,0.4978478275857269,0.28692885606792623,0.6388582311013313,0.21954151877764902,0.7084731886673392,0.0022339509127605674,0.0016330069379160905,0.04505193009135005,0.8531744173524479,0.4767765937765065,0.3529773133946746,0.09303881266880609,0.17048291339718968,0.00745613362524921,0.013218268134609017,0.32877924085819227,0.00027854170533411315,1.6602854856902682e-20,0.00022750196449938465,0.6926502353116841,0.41457944074008174,0.008063129330682947,0.32409172432964245,0.02262250873031078,0.007844588091996745,0.02048028272802746
21,0.011882391686098946,0.06249513679829488,0.5486437578860641,0.003217023004784797,0.11822177695746823,0.5918457510414721,0.2407884535237911,0.6614139118412422,0.19887475612407596,0.770249965712984,0.0029934972400763064,0.0023973305029211184,0.04397419708907331,0.8819455966267663,0.48302861308641043,0.23869410163311003,0.10711597203817624,0.14030358865968434,0.012512240893848342,0.008544538065730729,0.29645788667987444,0.00019231687253082168,6.477625865018926e-20,0.00032108402905413916,0.7227844746758355,0.471258805430985,0.007826005388419342,0.3043625948044691,0.009126052833242701,0.01280966611050051,0.02252804983111661
22,0.0052178914570194255,0.0014413125281336747,0.47958336673148605,4.686600189638894e-05,0.06651750197944642,0.5328907913132235,0.17846288391793935,0.5909029878836483,0.14501365033985744,0.5480380981974508,9.453736810139689e-05,0.004005064383918995,0.026793748779361363,0.8906337654578937,0.4707935482133887,0.2608786511906122,0.032020299019536846,0.05114689567168604,0.01575333122384677,0.0032958410044815444,0.23315649128221505,7.997504876177457e-05,1.3516728764678668e-19,0.00017470909573263097,0.5777555304505528,0.48250394074979797,0.008505336738851439,0.16674567802969706,0.01110667665632383,0.001513395003106013,0.012553328135511061
23,0.0011338582369424465,0.0016770573643073718,0.4782677968974043,4.852680558552138e-05,0.04119718969407204,0.6029186663056274,0.21306232683103107,0.48223206543722175,0.16975467392906815,0.38853372701099637,0.00014606496100110042,0.006176259848605331,0.03587006982212385,0.9162078315022041,0.4396169857572628,0.18095071339696323,0.024771486966017223,0.06995275828889909,0.017513941924900592,0.00436183473389789,0.22210737755362203,5.112805587959894e-05,3.1934437405789613e-19,0.0002561418019250356,0.5831545506446558,0.4818312416526469,0.010462168935809382,0.23610842654484912,0.011566485586634697,0.0016041645821338966,0.016598594576464898
24,0.00014877190357770635,0.0022696248839219105,0.5773325349745433,0.00010117637216441073,0.057233739882822314,0.6697968617880904,0.26650190438614885,0.5629420491481127,0.21307617868387324,0.4002167120468702,0.00014875262781166525,6.6030836838666e-05,0.04275193442159883,0.9728077347657248,0.39043756691259296,0.20740267290468994,0.016528272514021797,0.0651586914208416,0.0210488043070804,0.006895069675725853,0.24410545419154084,8.509519583183565e-05,2.414822096162213e-19,0.00035933931170774704,0.4758049969768928,0.3908658259093973,0.009584743393260013,0.1133090241589929,0.006705748907441897,0.00249625113249565,0.012789986817816923
25,0.0002651419261910818,0.0018776287550423803,0.6247297438209658,9.446404928133461e-05,0.07718539100172371,0.7320877730516586,0.2678200981601302,0.593402745421425,0.23729168301807643,0.3066396828093661,1.7315806903972956e-05,7.783900630937383e-06,0.04168430159246969,0.9182537623554985,0.43876683423311175,0.2567992177373025,0.0059538278324172515,0.08673310286429439,0.007739903606905632,0.010602155282938612,0.2911134739548083,5.099153766299143e-05,4.1536477436650555e-19,1.1183441435491996e-05,0.4501188532408845,0.4594102728380696,0.010384940199325478,0.13515960715812178,0.009749458706441613,0.002574878331893172,0.0085913102833831
26,0.00024030642048724168,0.0022688207350963605,0.6061023661212019,0.00014190793106455654,0.0768230554725044,0.749953494866022,0.0990094901811628,0.6356775989276671,0.23961486994934594,0.37790300224640244,2.6153051753874063e-05,2.026623975101477e-06,0.028615603605968962,0.937520290905341,0.44782035773051104,0.25567865089003944,0.005007259129731341,0.09624905657378949,0.00823288130063864,0.009690530100213781,0.23407839466284852,1.968088328419141e-05,7.129324716451681e-19,5.691963925417498e-06,0.42183672344016093,0.5091344359886705,0.014246423250420694,0.13270426104427266,0.011908137347743887,0.0023934929737856533,0.002713816156379499
27,4.072054728576038e-05,0.002142560633135268,0.6324182720943567,0.0001681208940492015,0.10860064765488629,0.6892699198539509,0.020185850159003784,0.5576962130911549,0.23640851340322253,0.3963068397180978,2.5550085504990527e-06,4.081988453293159e-06,0.028908469501327232,0.9244693384534955,0.49661219061014683,0.3032664367607998,0.0038857877445712483,0.11132189911796453,0.008729599062881779,0.00658215037150399,0.228676728669078,1.5583648342526055e-05,1.0216421979255964e-18,4.614456118776064e-06,0.21741545020405076,0.36745895904878195,0.01809993329751885,0.13411337260554138,0.014135632892503967,0.0017141380440930164,0.0018098133585487256
28,1.719114930311626e-05,0.0056028386248520275,0.2559829245103779,0.00028531940346860485,0.10385281627610722,0.46510020655557416,0.004167918427118032,0.6168912207637764,0.3092394509656657,0.4313412124363804,5.704033820027122e-06,3.128125301266963e-06,0.02886627174499468,0.9195065684566109,0.37266090082244846,0.35504326741921527,0.009319709067023254,0.1642898149770538,0.005272333183857425,0.01108805102346805,0.31328013456223314,3.072065624814904e-05,3.8838635196998057e-19,4.3393601897588905e-06,0.22408382382659794,0.4150258596861187,0.009679336694991497,0.14160026079430127,0.016050367182352303,0.0020545223641165174,0.0030039556609630165
29,7.185370448002636e-05,0.013098647609324606,0.12759458934518333,0.000173366215830815,0.10386759768984644,0.5225744121145371,0.005183358130040672,0.6431595971775528,0.35482627562836494,0.47107865714919284,9.556006723929244e-06,4.939659328328796e-06,0.04089305669131295,0.8187669877556695,0.346580883753234,0.3376115752427484,0.011014418341597937,0.13565431510742268,0.007959600663170963,0.004495437712073242,0.27794834588308376,2.3584752286928762e-05,4.914456328964307e-19,8.081578387328538e-06,0.0649574467043832,0.4699629383559265,0.009811043537032965,0.16242983837899747,0.018565650520598064,0.002043816447925872,0.0010388732277474232
30,0.0011997912595139483,0.0056879469519846475,0.13873651006004506,0.00017170457123912085,0.10679812735965083,0.4296351479263975,0.00829174551772948,0.4963344294968325,0.3463892320394365,0.5220044624629985,1.5539410534990068e-05,4.614500475384508e-06,0.02398289574958252,0.8376191332151401,0.25496063495105287,0.0946965048700776,0.013659429319849857,0.16723345789840913,0.0034463949438912614,0.007973612852473598,0.32864111280646763,1.7869829648212548e-05,1.0372526818041877e-18,1.1558619839113135e-05,0.07228305471960388,0.404738377709693,0.013389438124534575,0.14994789441595777,0.006795729692150625,0.0016617387116575047,0.0013949541153248251
