Lag,ETH,LTC,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
1,6.854105490512165e-05,0.08037679898359555,0.10688403731480717,0.04130634775077642,0.2375001883633674,0.8085539905017429,0.2112708257617088,0.47421716567353556,0.5491775855712755,0.47459614632374547,0.01210130568502937,0.18595154889971627,0.005562159434167553,0.1341745320642559,0.22491485551671514,0.2761359054579505,0.05984188923275378,0.3912434798135722,0.2852758145988683,0.0685757938637593,0.12682122419838737,0.06390235194604661,0.05595890039053801,0.013840996521302714,0.6227586505930007,0.5844413897251406,0.1124635682620978,0.00784977178860482,0.21144746522025112,0.10984957815491925,0.2274122643764138
2,0.00025751297686412133,0.2137454112624771,0.3302182010266527,0.044682182354165635,0.28444762133911355,0.895901608599405,0.3469699491199613,0.5174245491149219,0.7000543676026103,0.7726578667087232,0.019392118808427193,0.31779747466455355,0.024855230569362587,0.2838239359492117,0.3446369952650385,0.386391085012774,0.07459259953568693,0.32436228514834237,0.38618506572013167,0.20818360879800887,0.3140559803894558,0.1221221965215642,0.16870538722643627,0.0033804549158723534,0.7479256285287232,0.42843774752858255,0.20506558145054055,0.025534737597585615,0.47765490750107287,0.1998835939737013,0.17499825645749448
3,0.0007429221340172902,0.4004531833902254,0.047913219300959826,0.019974530875684935,0.37708865108739914,0.5809148354137781,0.36782649302779863,0.015693501388361012,0.6392295880074415,0.7345627636501271,0.030541845202580076,0.10045372706041068,0.05838889338360034,0.2690516252023021,0.48752431846346955,0.013550962914392962,0.13885786782707563,0.32178711937826937,0.20221705765390968,0.36225800307299566,0.09882031558387323,0.12901678822382248,0.019460522870503184,0.00950840065095299,0.8342304398198281,0.6304688749654968,0.3537498009931781,0.028293632777929113,0.48423103759229125,0.2467773069515344,0.33056430171937085
4,0.0007562079288726881,0.11985630579923677,0.001891179166594397,0.059389658833883294,0.45606600307323875,0.3683657368829026,0.21310939389964434,0.014189367127927593,0.14726814901803625,0.8456535238235408,0.016676425267326645,0.1081039722148875,0.007410393372493795,0.3172393027804903,0.6361011424821323,0.029719726098310556,0.212507306327907,0.06208883849581818,0.12810078592675925,0.2689016931940661,0.14162062561231012,0.06836459940606567,0.02832393203510503,0.005797845164132517,0.8910611140989625,0.7919718217672715,0.18709833748485624,0.05319086603423866,0.5045999630927336,0.11365485653523001,0.14229729902813953
5,0.00014432766173956863,0.08729918918555668,0.0003863864300680918,0.04860552606311766,0.45683932833049723,0.4848068045695608,0.1572445377387026,0.029954108390208158,0.10158282036820906,0.9250329129365232,0.005882224101399557,0.07660458942696166,0.0050320464442257535,0.4127337651013267,0.7270581266988415,0.03983881236870079,0.3130025157633242,0.034803550137015624,0.5076929061275435,0.19412403534229236,0.21070514279443223,0.07667959434037656,0.00995152282033678,0.00769353164870287,0.9140046763291464,0.8488021413459965,0.24118144261968483,0.007198579410114575,0.28968097719500446,0.0946657704917795,0.0025181034913937016
6,6.29913652696704e-05,0.13645354369346271,0.0006453776265398575,0.05569160529869296,0.3761943759292905,0.5748858977141238,0.19169243696865942,0.04764147954269065,0.09050228966107399,0.9258608898126417,0.004537683227209821,0.09746440883870834,0.009962337109917473,0.516469749344062,0.73561946988011,0.009890050294351058,0.04588724876007281,0.02947276078855324,0.6275394166705619,0.2881076631216654,0.5026875515722546,0.12513105817252582,0.019794323228192384,0.014545846667860567,0.9464909090177901,0.8875773118212923,0.2429980031420996,0.012951776957213237,0.36368224451649994,0.12105282819791041,0.005463814739361125
7,5.431786288227939e-05,0.10866725562873954,0.000942822382803045,0.05622035944140186,0.33506491478020434,0.29825867235216746,0.13483727970885925,0.06914063333196319,0.1146251050207696,0.8869918017012521,0.0069308535249476225,0.13402151321240374,0.002374988559207117,0.6238794815456818,0.31716280796693086,0.0223518766438865,0.046822864515615945,0.05243835108728004,0.7838834848151097,0.21143599764811805,0.18726685904963664,0.1839836306147351,0.03522809974486716,0.008440617501289053,0.9679398241009818,0.8943208798001784,0.32597491426833974,0.012668338432409278,0.41206495566730283,0.08393392085413502,0.00849696749360597
8,1.3677819489919137e-05,0.136294625611179,0.0004561247073141341,0.04263984640639389,0.41506768566568325,0.2595029738298589,0.0505629896850669,0.06652560206060941,0.16422196884267617,0.9244947158728102,0.01670687813286809,0.18405548411835027,0.0022774012120289062,0.6256007986104359,0.28808587157470655,0.017105515352207456,0.06305367080776904,0.07762747428492514,0.8458926712340924,0.2635228554754695,0.22982168230412212,0.21731796359886718,0.015356480476748131,0.009023696475162588,0.9697726901300843,0.7296348581497007,0.3291111956062698,0.02046618081251954,0.4817746896857056,0.1107214008067375,0.018618227457442148
9,1.4946053572323643e-06,0.14413421366150408,0.00045050330777577155,2.7889680371174297e-05,0.4701496789600459,0.20250095308931515,0.0032143803670312983,0.08308023122670559,0.22093619052941454,0.8954314414975499,0.006340555766561144,0.22548645114928753,0.00431337573085956,0.6727537898405713,0.3271849760989231,0.01634520199458751,0.08288138777501376,0.10766294882564337,0.8973951918786842,0.16873152261387248,0.31018419056647817,0.24911113836494886,0.005125140732169798,0.01149813693000014,0.9519918651845819,0.8320793660192088,0.40040003859491335,0.025340822613743888,0.26686409554865936,0.14953676799360743,0.02323977396526384
10,3.5527318477129806e-06,0.030811130346072763,0.0007604031973334958,2.4658309171710877e-05,0.3792692252957421,0.2564076579752032,0.003898976119215198,0.013820843703018735,0.11950575745720893,0.899918860642928,0.007464632983224414,0.2989107297519831,0.003559250615479972,0.3454925488721705,0.3704009962400514,0.030442400460535562,0.11870211874208554,0.12085004999945793,0.9495824579010301,0.13793207169632338,0.27419484199802746,0.30934471813398645,0.008186738185891855,0.010180732917763785,0.954158272957437,0.774277636370587,0.5069353502552578,0.03934619509578827,0.2230502980800813,0.17457704090920906,0.03732552912995311
11,7.551728403501573e-06,0.02974951520477321,0.001231174794645705,4.382648423514659e-06,0.46231514061526735,0.2876039562810649,0.006215719919679098,0.015130619569738662,0.12613672446255964,0.9121523802877258,0.005404289784640717,2.0307151772310013e-06,0.00556345245955154,0.4741744875445484,0.2087892298866833,0.02489362994560402,0.08301793978120009,0.09574073535155851,0.9491964146085776,0.1663326483497664,0.322094747608449,0.36742250748131544,0.0098672446660225,0.0029149162069514187,0.7214327545517878,0.8325432543217426,0.5972004828463078,0.05190948235888365,0.2846574797939916,0.20629670073986198,0.041422733814021215
12,1.1770577422416052e-05,0.043106818690508426,0.0016607112536514354,1.0861370922235231e-05,0.4877568525670425,0.24454462297806828,0.006384086555188821,0.00648281491781031,0.16876427242790776,0.9395830262822507,0.006449197869642279,6.309250748996181e-06,0.0079856499345637,0.5848658017908197,0.24727765474090496,0.01873495073561042,0.10898874539752282,0.1029430508829497,0.6608464472352658,0.1500557287745015,0.23619077901195387,0.19176687038326423,0.004212784490557581,0.002895421864722966,0.795202836112379,0.8924261413348292,0.32047746408154126,0.06321168833584749,0.34923347544143546,0.2015053565976432,0.06514632259757486
13,5.857123186357899e-06,0.042893396623962,0.002957682063813291,1.9330452036101848e-05,0.5520446966176485,0.2554518468886551,0.008358671987939006,0.00899380986736821,0.11904978110272896,0.954564057327756,0.012887295896224369,1.0172893825738086e-05,0.012041058709286187,0.5627951851208352,0.3035305056182798,0.028371196941080725,0.052164856531312434,0.05657253507501675,0.822905930347786,0.2154948387915498,0.3520181685342291,0.21745060511266492,0.005985189634530752,0.0010547666545345506,0.5887291424778168,0.8732178311848068,0.40010851152709975,0.08139391150613763,0.3590769072253857,0.24928014482736507,0.0865808388635056
14,1.0637633218612109e-05,0.037356874059357774,0.00353327152592638,3.8863684182328594e-05,0.536066143767584,0.28066783568516557,0.011936993643059208,0.011625904487028797,0.1389631024872481,0.971956637391911,0.026148207836351273,1.7429958927017854e-05,0.01555707642312834,0.5453078074155298,0.3757067073227733,0.0275957360531975,0.05615948755518461,0.029474571409142655,0.5701822464837158,0.24056784034944287,0.46161320406781026,0.2652860110874475,0.01169982183448365,0.0017439398842396317,0.6210567410994371,0.8426185767401124,0.1480019690540143,0.05096351881054293,0.3794640599461347,0.3001435049115114,0.11612354355390911
15,2.2144457654941172e-05,0.0312997014839856,0.0014741090252543818,5.595575841715798e-05,0.6063006141271436,0.29811421227727103,0.006088175401058981,0.010423644615486347,0.08991438978482028,0.9816321603351353,0.0007536387548185133,1.3048910866127276e-05,0.0030185314960792854,0.5192226788002889,0.42834876214378576,0.02165474570149313,0.06292342597074815,0.04011472927610121,0.5938720671978888,0.19311868750636657,0.5175980820898312,0.042110312859644054,0.0139469770606058,0.0018281990780010908,0.6313724480403111,0.877473270339648,0.1872970824841592,0.04605339562469182,0.1823077428624795,0.13993320119316702,0.07637720243789528
16,2.6448869047759646e-05,0.03767491372964366,0.0009588293199336778,9.680132172740322e-05,0.6917252841467516,0.19271582711845725,0.004344543905570593,0.016533320321696857,0.0915375475972375,0.9398833898824617,0.0011530184088255624,2.457230561981534e-05,0.0033034721591215202,0.5684780740780289,0.5017143190097618,0.03685467330027214,0.06671232564474958,0.0463800470879502,0.7145980498407689,0.14503147949536613,0.5619083774279214,0.029375618494838843,0.020245735138743826,0.0015931600239213251,0.6338354076570198,0.9165310704094275,0.210122587944775,0.04692707559156858,0.22436160002330466,0.13716889501229843,0.09939939324079561
