Lag,ETH,LTC,XMR,XRP,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
1,0.8837405389694685,0.7715271231511379,0.050107496092264205,0.7097585600940888,0.09717209713779489,0.4682096845369461,0.10314224966865934,0.11842890559741866,0.11842189395256535,0.8070158202163097,0.7366710496681519,0.00012962087793607385,0.9115965989058646,0.9149123890957653,0.39537378537848045,0.6974187280109478,0.16312765184292902,0.6264974353018901,0.09857005447067152,0.5438692056674486,0.015266629133073749,0.6883606593150621,0.7941711484614025,0.16234030418281098,0.6160906002844002,0.013638766854682488,0.2997730633286493,0.6700850787134119,0.17289637847024436,0.5748783985269432,0.8159636113309255
2,0.992870666386533,0.7450008240523653,0.11733389746314588,0.8516388844591536,0.15669896473430162,0.6675033288150571,0.20749994622298437,0.26263673117382974,0.13786179031229936,0.8785624275782737,0.36683062290360247,3.0568174722967664e-07,0.9454846620947234,0.7781193585666428,0.6308730048430802,0.7979153744819525,0.3822794462862608,0.6258451613545897,0.18618527374846114,0.3803424741741149,0.03794222205491726,0.8587755476886472,0.9644865366029343,0.044238189168335496,0.402821327291899,0.009307106339792672,0.2996190261244372,0.38242532255615513,0.24102337975997054,0.7651895344919597,0.8557509766354546
3,0.9539326245636183,0.8315577867342053,0.20717796257651674,0.7868991203743961,0.27996119964626864,0.8627837671477925,0.22499963027589875,0.27610952081103046,0.19647320599703688,0.12821561642672774,0.4812473432332599,1.5330253504517892e-06,0.936625636822658,0.723972450677806,0.8105572984050304,0.4800358854165634,0.42840636617325845,0.8037255280586911,0.050482244448820615,0.5792229949730416,0.004293558710498022,0.9108586004279332,0.9340157347163419,0.07227338618762194,0.6629009260461141,0.02035367785652176,0.38131079053307526,0.5130290788764194,0.3530193858798233,0.8351642455623709,0.9401905287919748
4,0.7105376003504124,0.5600848386499742,0.3707674434123854,0.7219362313709932,0.35713066286832296,0.9279292278660853,0.3501359887746979,0.21991932325548214,0.2769169211483744,0.32168248598600185,0.6619283778775762,7.2726455229449265e-06,0.2414708373422354,0.6477298393506208,0.793691564244464,0.45119359945339277,0.36393204787219463,0.886255016763247,0.033382350164590714,0.8550877553342204,0.004086831853575466,0.8301668865031168,0.22387293416098647,0.08337785639888438,0.7887041386920725,0.020512591509436223,0.3335277762728986,0.44458435514567407,0.5419277966086269,0.7078501740206471,0.8871581924665526
5,0.7983166911435555,0.5822553023630521,0.4827583171827451,0.7532168785440873,0.4228563170475569,0.9361639463823033,0.4033540211487553,0.1464708624254846,0.4616429547224208,0.26233006433504924,0.7797323616651871,1.7853896656717835e-06,0.23129764113340764,0.2123325147142183,0.5029118859199556,0.5954672576155764,0.3975011193813538,0.9123204005113135,0.1969460734024791,0.650640914744965,0.004821020855625819,0.6628047039160258,0.3435223025663691,0.038337734080913184,0.7262893944977399,0.03707392375730376,0.447312331039744,0.48480706648678684,0.6004434091689672,0.806822679306108,0.7358812342417452
6,0.8779128085596237,0.6931192433609479,0.4492732566615524,0.48684199726531296,0.5444850827867402,0.9817200330051884,0.30426974036932375,0.2042500138306686,0.5449913953584469,0.4122097731534764,0.8838592671365911,5.491535526810017e-06,0.28860959740386943,0.281397621885026,0.6005494109057261,0.2273094696871272,0.44768621857310464,0.9344114563724907,0.29394733148202223,0.6010337014381126,0.006945547343916473,0.743578149372113,0.4369353018425929,0.030738878742302037,0.8339006538082516,0.0409137655194168,0.5746446958282099,0.560899271691842,0.6057286608612695,0.744310520077782,0.11536131777056058
7,0.7401802601390168,0.7200617666054717,0.1624736219478521,0.28523234008283876,0.5499614489821341,0.759058222234599,0.10051872992573503,0.2914588187909408,0.6036213137328759,0.2732503213535648,0.948386091781705,1.4849201198348146e-05,0.0019305328805507348,0.20752341968357488,0.24684498341619648,0.2425625664461628,0.5503836750485002,0.8944087068651446,0.35246695128150696,0.15928069692005598,0.0009370498624406698,0.7248384249738243,0.3366060513969727,0.02115759178297991,0.8776235359038432,0.020673113836856025,0.5907772762637284,0.6460545154822075,0.5339674793693974,0.5501333146809704,0.15853677557167914
8,0.10659245401213718,0.76736447624709,0.2336172402119256,0.28591405025804206,0.6327042055427471,0.6761987050141587,0.13089338709801382,0.2920462640262408,0.5718113579102739,0.36229614630590484,0.9513476600197867,2.5403529240778586e-05,0.0037325242126856994,0.2949095298290703,0.27401770643045653,0.29289516146070815,0.593404397912281,0.8980793529299876,0.4999915518107234,0.24317919952725395,0.0015147223959903985,0.8280897358325028,0.36602846797695654,0.034542951556110264,0.9475624974677799,0.02827527584994999,0.5073526908533632,0.643741506406557,0.622506319136144,0.6544015908471081,0.2186513816099956
9,0.12816864410066683,0.7740743645089533,0.11163057840881217,0.052502991686464,0.7253851829731766,0.5638161695094768,0.020784327092652818,0.34601698726807767,0.41706516610554634,0.27497595248173295,0.7571230128351685,1.4278346168318583e-05,0.0064943447777172985,0.3203992013841565,0.3194415728410257,0.3011666268325778,0.4037367032387062,0.5507778771788086,0.49189420227229286,0.22703434538945352,0.001959776436226685,0.8369004947898001,0.269696582446613,0.04657827712626798,0.8977184216274585,0.031052527395851095,0.5207596719528911,0.44573808631848255,0.396200101223695,0.4701600972675707,0.21623865942808862
10,0.04339189389230456,0.5558009436260753,0.1329656898946394,0.08495981596735246,0.7483105889519852,0.1985489616370451,0.036500521795020766,0.04251977133825855,0.2982981144376156,0.2801443385152044,0.8318509319419868,3.2942105093763774e-05,0.007791428062807392,0.4523224747990332,0.4277975780250251,0.3979136559604807,0.48998213376742206,0.5017845612382703,0.49732471758991115,0.286354179014432,4.426615736186867e-05,0.8819965452177253,0.24407576826024766,0.01983346232085371,0.8398207805087667,0.04592137304936978,0.521961630397586,0.4957233934350421,0.42741384111047875,0.4915849280327208,0.26784478663961947
