TIMESTAMP,BELLS33587_OPEN_PRICE_USD,BELLS33587_HIGH_PRICE_USD,BELLS33587_LOW_PRICE_USD,BELLS33587_CLOSE_PRICE_USD,BELLS33587_VOLUME_USD,BELLS33587_DIVIDENDS_USD,BELLS33587_STOCK_SPLITS_USD
2024-10-26 00:00:00+00:00,0.0005629999795928597,0.0005699999746866524,0.0002589999930933118,0.00036899998667649925,291857,0.0,0.0
2024-10-27 00:00:00+00:00,0.00036899998667649925,0.000818000000435859,0.0003480000013951212,0.0004199999966658652,200172,0.0,0.0
2024-10-28 00:00:00+00:00,0.00039999998989515007,0.00039999998989515007,0.0002849999873433262,0.00032699998700991273,59757,0.0,0.0
2024-10-29 00:00:00+00:00,0.00032699998700991273,0.0011050000321120024,0.00026199998683296144,0.001104000024497509,252330,0.0,0.0
2024-10-30 00:00:00+00:00,0.001104000024497509,0.0025889999233186245,0.0010860000038519502,0.0020099999383091927,186320,0.0,0.0
2024-10-31 00:00:00+00:00,0.0020099999383091927,0.00216599996201694,0.0006990000256337225,0.0008019999950192869,100757,0.0,0.0
2024-11-01 00:00:00+00:00,0.0008019999950192869,0.002047999994829297,0.0007510000141337514,0.0012130000395700336,63156,0.0,0.0
2024-11-02 00:00:00+00:00,0.0012130000395700336,0.0012150000547990203,0.0004459999909158796,0.0005639999872073531,42008,0.0,0.0
2024-11-03 00:00:00+00:00,0.0005639999872073531,0.0021609999239444733,0.0004980000085197389,0.0021609999239444733,27752,0.0,0.0
2024-11-04 00:00:00+00:00,0.0021609999239444733,0.0052280002273619175,0.00012700000661425292,0.00013699999544769526,3091,0.0,0.0
2024-11-05 00:00:00+00:00,0.00013699999544769526,0.00014699999883305281,0.00012599999899975955,0.00012700000661425292,3452,0.0,0.0
2024-11-06 00:00:00+00:00,0.00012700000661425292,0.0001320000010309741,0.00012700000661425292,0.0001289999927394092,1808,0.0,0.0
2024-11-07 00:00:00+00:00,0.0001289999927394092,0.0001429999974789098,0.0001289999927394092,0.0001429999974789098,1477,0.0,0.0
2024-11-08 00:00:00+00:00,0.0001429999974789098,0.0001740000006975606,0.0001429999974789098,0.00015500000154133886,11554,0.0,0.0
2024-11-09 00:00:00+00:00,0.00015500000154133886,0.0002530000056140125,0.00013899999612476677,0.00018099999579135329,26919,0.0,0.0
2024-11-10 00:00:00+00:00,0.00018099999579135329,0.00040099999750964344,0.00018099999579135329,0.0002899999963119626,78797,0.0,0.0
2024-11-11 00:00:00+00:00,0.0002899999963119626,0.0005750000127591193,0.0002899999963119626,0.0005009999731555581,69298,0.0,0.0
2024-11-12 00:00:00+00:00,0.0005009999731555581,0.0005569999921135604,0.0003699999942909926,0.00038499999209307134,45931,0.0,0.0
2024-11-13 00:00:00+00:00,0.00038499999209307134,0.00039999998989515007,0.00032699998700991273,0.000391999987186864,14715,0.0,0.0
2024-11-14 00:00:00+00:00,0.000391999987186864,0.00042799999937415123,0.00021800000104121864,0.00021800000104121864,25608,0.0,0.0
2024-11-15 00:00:00+00:00,0.00021800000104121864,0.00022499999613501132,0.0001939999929163605,0.000195999993593432,7498,0.0,0.0
2024-11-16 00:00:00+00:00,0.000195999993593432,0.00021800000104121864,0.0001939999929163605,0.00019700000120792538,6304,0.0,0.0
2024-11-17 00:00:00+00:00,0.00019700000120792538,0.00019700000120792538,0.00018200000340584666,0.00018200000340584666,1121,0.0,0.0
2024-11-18 00:00:00+00:00,0.00018200000340584666,0.0001849999971454963,0.00016799999866634607,0.00016799999866634607,1802,0.0,0.0
2024-11-19 00:00:00+00:00,0.00016799999866634607,0.00016900000628083944,0.00016199999663513154,0.00016199999663513154,498,0.0,0.0
2024-11-20 00:00:00+00:00,0.00016199999663513154,0.0001720000000204891,0.00016199999663513154,0.0001630000042496249,2391,0.0,0.0
2024-11-21 00:00:00+00:00,0.0001630000042496249,0.00018400000408291817,0.00015900000289548188,0.00016700000560376793,2907,0.0,0.0
2024-11-22 00:00:00+00:00,0.00016700000560376793,0.0001939999929163605,0.0001610000035725534,0.00019099999917671084,8637,0.0,0.0
2024-11-23 00:00:00+00:00,0.00019099999917671084,0.00025099999038502574,0.00019099999917671084,0.00021300000662449747,13777,0.0,0.0
2024-11-24 00:00:00+00:00,0.00021300000662449747,0.00021300000662449747,0.0001939999929163605,0.0001939999929163605,1855,0.0,0.0
2024-11-25 00:00:00+00:00,0.0001939999929163605,0.0001939999929163605,0.00018099999579135329,0.00018099999579135329,1565,0.0,0.0
2024-11-26 00:00:00+00:00,0.00018099999579135329,0.00018099999579135329,0.00014800000644754618,0.00014800000644754618,2544,0.0,0.0
2024-11-27 00:00:00+00:00,0.00014800000644754618,0.00014899999951012433,0.00014800000644754618,0.00014899999951012433,36,0.0,0.0
2024-11-28 00:00:00+00:00,0.00014899999951012433,0.00017299999308306724,0.00014899999951012433,0.00016500000492669642,2773,0.0,0.0
2024-11-29 00:00:00+00:00,0.00016500000492669642,0.00016500000492669642,0.00015999999595806003,0.00015999999595806003,683,0.0,0.0
2024-11-30 00:00:00+00:00,0.00015999999595806003,0.00016599999798927456,0.00015999999595806003,0.00016199999663513154,571,0.0,0.0
2024-12-01 00:00:00+00:00,0.00016199999663513154,0.00018200000340584666,0.00016199999663513154,0.00018200000340584666,1869,0.0,0.0
2024-12-02 00:00:00+00:00,0.00018200000340584666,0.00018400000408291817,0.00016900000628083944,0.00016900000628083944,950,0.0,0.0
2024-12-03 00:00:00+00:00,0.00016900000628083944,0.00016900000628083944,0.00016900000628083944,0.00016900000628083944,454,0.0,0.0
2024-12-04 00:00:00+00:00,0.00016900000628083944,0.00017800000205170363,0.00016900000628083944,0.00017800000205170363,704,0.0,0.0
2024-12-05 00:00:00+00:00,0.00017800000205170363,0.00019500000053085387,0.00017600000137463212,0.0001900000061141327,2411,0.0,0.0
2024-12-06 00:00:00+00:00,0.00018000000272877514,0.00048600000445730984,0.00018000000272877514,0.0004839999892283231,42272,0.0,0.0
2024-12-07 00:00:00+00:00,0.0004839999892283231,0.0007820000173524022,0.0003769999893847853,0.0006380000268109143,152128,0.0,0.0
2024-12-08 00:00:00+00:00,0.0006380000268109143,0.000645000021904707,0.0004199999966658652,0.0004299999854993075,31722,0.0,0.0
2024-12-09 00:00:00+00:00,0.0004299999854993075,0.0004299999854993075,0.0003480000013951212,0.0003499999875202775,9407,0.0,0.0
2024-12-10 00:00:00+00:00,0.0003499999875202775,0.0003499999875202775,0.0002969999914057553,0.0002969999914057553,4051,0.0,0.0
2024-12-11 00:00:00+00:00,0.0002969999914057553,0.0003000000142492354,0.00028199999360367656,0.00028199999360367656,6444,0.0,0.0
2024-12-12 00:00:00+00:00,0.00028199999360367656,0.0002969999914057553,0.00028199999360367656,0.0002969999914057553,908,0.0,0.0
2024-12-13 00:00:00+00:00,0.0002969999914057553,0.000299000006634742,0.00029299999005161226,0.00029299999005161226,1679,0.0,0.0
2024-12-14 00:00:00+00:00,0.00029299999005161226,0.00029299999005161226,0.00025599999935366213,0.00025599999935366213,3206,0.0,0.0
2024-12-15 00:00:00+00:00,0.00025599999935366213,0.00025599999935366213,0.0002519999979995191,0.00025499999173916876,860,0.0,0.0
2024-12-16 00:00:00+00:00,0.00025499999173916876,0.00028199999360367656,0.00025499999173916876,0.00028199999360367656,1770,0.0,0.0
2024-12-17 00:00:00+00:00,0.00028199999360367656,0.00028199999360367656,0.0002579999854788184,0.0002629999944474548,3280,0.0,0.0
2024-12-18 00:00:00+00:00,0.0002629999944474548,0.00026500000967644155,0.00026199998683296144,0.00026500000967644155,299,0.0,0.0
2024-12-19 00:00:00+00:00,0.00026500000967644155,0.00026500000967644155,0.00025499999173916876,0.00025599999935366213,98,0.0,0.0
2024-12-20 00:00:00+00:00,0.00025599999935366213,0.00025599999935366213,0.00020199999562464654,0.00020199999562464654,1585,0.0,0.0
2024-12-21 00:00:00+00:00,0.00020199999562464654,0.00021800000104121864,0.00020199999562464654,0.00021699999342672527,343,0.0,0.0
