TIMESTAMP,EPIK_OPEN_PRICE_USD,EPIK_HIGH_PRICE_USD,EPIK_LOW_PRICE_USD,EPIK_CLOSE_PRICE_USD,EPIK_VOLUME_USD,EPIK_DIVIDENDS_USD,EPIK_STOCK_SPLITS_USD
2021-08-27 00:00:00+00:00,0.5144240260124207,0.5297750234603882,0.39826199412345886,0.4524089992046356,100289383,0.0,0.0
2021-08-28 00:00:00+00:00,0.4490019977092743,0.7351199984550476,0.4411979913711548,0.6693320274353027,77734273,0.0,0.0
2021-08-29 00:00:00+00:00,0.6603010296821594,0.6630939841270447,0.4856249988079071,0.5072270035743713,18969001,0.0,0.0
2021-08-30 00:00:00+00:00,0.5062749981880188,0.5233790278434753,0.4283219873905182,0.4312250018119812,12844835,0.0,0.0
2021-08-31 00:00:00+00:00,0.4303419888019562,0.4701769948005676,0.41279199719429016,0.42542800307273865,6786891,0.0,0.0
2021-09-01 00:00:00+00:00,0.4212369918823242,0.4258970022201538,0.3771199882030487,0.41321200132369995,5175303,0.0,0.0
2021-09-02 00:00:00+00:00,0.41040799021720886,0.41040799021720886,0.3831009864807129,0.38515201210975647,3652989,0.0,0.0
2021-09-03 00:00:00+00:00,0.38510000705718994,0.3880990147590637,0.29513201117515564,0.3104740083217621,5834460,0.0,0.0
2021-09-04 00:00:00+00:00,0.31047001481056213,0.3364900052547455,0.2939339876174927,0.29739999771118164,5990891,0.0,0.0
2021-09-05 00:00:00+00:00,0.29613399505615234,0.3520219922065735,0.29545900225639343,0.3351140022277832,5465470,0.0,0.0
2021-09-06 00:00:00+00:00,0.3361299932003021,0.3480679988861084,0.31522101163864136,0.3210799992084503,2555784,0.0,0.0
2021-09-07 00:00:00+00:00,0.3210909962654114,0.3505600094795227,0.245060995221138,0.29985499382019043,5976495,0.0,0.0
2021-09-08 00:00:00+00:00,0.2998090088367462,0.3401069939136505,0.27966299653053284,0.3178820013999939,2685002,0.0,0.0
2021-09-09 00:00:00+00:00,0.30554699897766113,0.32944899797439575,0.30240398645401,0.3211219906806946,1316250,0.0,0.0
2021-09-10 00:00:00+00:00,0.32015401124954224,0.3432590067386627,0.300042986869812,0.3202100098133087,1855050,0.0,0.0
2021-09-11 00:00:00+00:00,0.3212519884109497,0.3275269865989685,0.30996400117874146,0.3181400001049042,675196,0.0,0.0
2021-09-12 00:00:00+00:00,0.3181459903717041,0.3377009928226471,0.31348299980163574,0.32936400175094604,783745,0.0,0.0
2021-09-13 00:00:00+00:00,0.3258900046348572,0.32949098944664,0.28824499249458313,0.3085539937019348,1249223,0.0,0.0
2021-09-14 00:00:00+00:00,0.3085179924964905,0.3112669885158539,0.2920190095901489,0.30963900685310364,425708,0.0,0.0
2021-09-15 00:00:00+00:00,0.309128999710083,0.3489220142364502,0.302480012178421,0.3313109874725342,1050851,0.0,0.0
2021-09-16 00:00:00+00:00,0.3313550055027008,0.42412400245666504,0.3277350068092346,0.36553099751472473,5080629,0.0,0.0
2021-09-17 00:00:00+00:00,0.3653390109539032,0.3878050148487091,0.3050059974193573,0.3083699941635132,2396675,0.0,0.0
2021-09-18 00:00:00+00:00,0.3116520047187805,0.37539899349212646,0.30261799693107605,0.3498539924621582,3079548,0.0,0.0
2021-09-19 00:00:00+00:00,0.3491649925708771,0.3701780140399933,0.32620498538017273,0.36446601152420044,1558531,0.0,0.0
2021-09-20 00:00:00+00:00,0.3637929856777191,0.3637929856777191,0.26044899225234985,0.2794240117073059,2065199,0.0,0.0
2021-09-21 00:00:00+00:00,0.278903990983963,0.3198949992656708,0.2620680034160614,0.2698749899864197,1573340,0.0,0.0
2021-09-22 00:00:00+00:00,0.26988300681114197,0.3097130060195923,0.26796698570251465,0.29866400361061096,1078295,0.0,0.0
2021-09-23 00:00:00+00:00,0.29866400361061096,0.30603599548339844,0.29114699363708496,0.303070992231369,527666,0.0,0.0
2021-09-24 00:00:00+00:00,0.30305999517440796,0.3103240132331848,0.23332299292087555,0.24564699828624725,1310934,0.0,0.0
2021-09-25 00:00:00+00:00,0.24774399399757385,0.2576090097427368,0.21315300464630127,0.21511699259281158,1036829,0.0,0.0
2021-09-26 00:00:00+00:00,0.21511299908161163,0.21511299908161163,0.12530499696731567,0.1259790062904358,2052962,0.0,0.0
2021-09-27 00:00:00+00:00,0.12575900554656982,0.19447200000286102,0.12507599592208862,0.16546200215816498,3188874,0.0,0.0
2021-09-28 00:00:00+00:00,0.16546200215816498,0.1800049990415573,0.11206799745559692,0.1139959990978241,2235659,0.0,0.0
2021-09-29 00:00:00+00:00,0.11608000099658966,0.13309599459171295,0.11217799782752991,0.11727999895811081,1399270,0.0,0.0
2021-09-30 00:00:00+00:00,0.1171569973230362,0.16200000047683716,0.11449199914932251,0.14694300293922424,5881405,0.0,0.0
2021-10-01 00:00:00+00:00,0.14712700247764587,0.14712700247764587,0.12661300599575043,0.13158999383449554,3542317,0.0,0.0
2021-10-02 00:00:00+00:00,0.13159599900245667,0.13435900211334229,0.12164700031280518,0.12231700122356415,1946020,0.0,0.0
2021-10-03 00:00:00+00:00,0.12232500314712524,0.12726899981498718,0.11069100350141525,0.11719799786806107,1866582,0.0,0.0
2021-10-04 00:00:00+00:00,0.11719200015068054,0.1173660010099411,0.09889300167560577,0.10144799947738647,1328246,0.0,0.0
2021-10-05 00:00:00+00:00,0.09979800134897232,0.11021500080823898,0.09680300205945969,0.10354000329971313,1729031,0.0,0.0
2021-10-06 00:00:00+00:00,0.10363300144672394,0.12126900255680084,0.09800899773836136,0.10396499931812286,2208108,0.0,0.0
2021-10-07 00:00:00+00:00,0.10392399877309799,0.1350959986448288,0.10051099956035614,0.12697400152683258,4564390,0.0,0.0
2021-10-08 00:00:00+00:00,0.12627799808979034,0.1527249962091446,0.12309899926185608,0.1325179934501648,5647348,0.0,0.0
2021-10-09 00:00:00+00:00,0.13252200186252594,0.1376889944076538,0.12067200243473053,0.12321600317955017,2420253,0.0,0.0
2021-10-10 00:00:00+00:00,0.12197700142860413,0.12372399866580963,0.11105599999427795,0.11299200356006622,1402872,0.0,0.0
