TIMESTAMP,RIZ_OPEN_PRICE_USD,RIZ_HIGH_PRICE_USD,RIZ_LOW_PRICE_USD,RIZ_CLOSE_PRICE_USD,RIZ_VOLUME_USD,RIZ_DIVIDENDS_USD,RIZ_STOCK_SPLITS_USD
2025-03-21 00:00:00+00:00,0.001972000114619732,0.0020830000285059214,0.001832999987527728,0.001867000013589859,2036834,0.0,0.0
2025-03-22 00:00:00+00:00,0.001867000013589859,0.001993000041693449,0.0017819999484345317,0.0017940000398084521,600138,0.0,0.0
2025-03-23 00:00:00+00:00,0.0017940000398084521,0.0018420000560581684,0.001744000008329749,0.0017559999832883477,1578123,0.0,0.0
2025-03-24 00:00:00+00:00,0.0017559999832883477,0.0018100000452250242,0.0016969999996945262,0.0016980000073090196,2619900,0.0,0.0
2025-03-25 00:00:00+00:00,0.0016980000073090196,0.0018189999973401427,0.0016969999996945262,0.0017300000181421638,2443494,0.0,0.0
2025-03-26 00:00:00+00:00,0.0017310000257566571,0.00215000007301569,0.0017229999648407102,0.0020639998838305473,2310659,0.0,0.0
2025-03-27 00:00:00+00:00,0.0020639998838305473,0.002073999959975481,0.0018649999983608723,0.0018749999580904841,2362842,0.0,0.0
2025-03-28 00:00:00+00:00,0.0018739999504759908,0.0019450000254437327,0.0018560000462457538,0.001917000045068562,2332278,0.0,0.0
2025-03-29 00:00:00+00:00,0.001917000045068562,0.001981999957934022,0.001766999950632453,0.0018179999897256494,2027283,0.0,0.0
2025-03-30 00:00:00+00:00,0.0018179999897256494,0.001930000027641654,0.0017810000572353601,0.0018570000538602471,2156259,0.0,0.0
2025-03-31 00:00:00+00:00,0.0018570000538602471,0.003089000005275011,0.0018500000005587935,0.0027379998937249184,3145535,0.0,0.0
2025-04-01 00:00:00+00:00,0.0027389999013394117,0.002982999896630645,0.0026499999221414328,0.0027809999883174896,2652928,0.0,0.0
2025-04-02 00:00:00+00:00,0.0027809999883174896,0.0030960000585764647,0.0027550000231713057,0.0027979998849332333,3287595,0.0,0.0
