TIMESTAMP,HUAHUA_OPEN_PRICE_USD,HUAHUA_HIGH_PRICE_USD,HUAHUA_LOW_PRICE_USD,HUAHUA_CLOSE_PRICE_USD,HUAHUA_VOLUME_USD,HUAHUA_DIVIDENDS_USD,HUAHUA_STOCK_SPLITS_USD
2022-01-12 00:00:00+00:00,0.006413999944925308,0.007036000024527311,0.006167999934405088,0.00622399989515543,2129516,0.0,0.0
2022-01-13 00:00:00+00:00,0.00622399989515543,0.006448000203818083,0.005950000137090683,0.006000000052154064,1216956,0.0,0.0
2022-01-14 00:00:00+00:00,0.006000000052154064,0.006351999938488007,0.005541000049561262,0.006312000099569559,1663250,0.0,0.0
2022-01-15 00:00:00+00:00,0.006312000099569559,0.007079999893903732,0.006238000001758337,0.006738999858498573,1746991,0.0,0.0
2022-01-16 00:00:00+00:00,0.006738000083714724,0.008248000405728817,0.006637999787926674,0.008244999684393406,3049344,0.0,0.0
2022-01-17 00:00:00+00:00,0.008245999924838543,0.008449000306427479,0.007615999784320593,0.0077390000224113464,2584308,0.0,0.0
2022-01-18 00:00:00+00:00,0.0077390000224113464,0.008554999716579914,0.0074269999749958515,0.008426999673247337,2981713,0.0,0.0
2022-01-19 00:00:00+00:00,0.008426999673247337,0.009592000395059586,0.008156999945640564,0.00945299956947565,3872794,0.0,0.0
2022-01-20 00:00:00+00:00,0.009453999809920788,0.009854000061750412,0.008089999668300152,0.008307999931275845,5861785,0.0,0.0
2022-01-21 00:00:00+00:00,0.008309000171720982,0.008484999649226665,0.00687299994751811,0.006934999953955412,2792911,0.0,0.0
2022-01-22 00:00:00+00:00,0.006936999969184399,0.007185999769717455,0.005481000058352947,0.005481000058352947,2071176,0.0,0.0
2022-01-23 00:00:00+00:00,0.005483999848365784,0.006194000132381916,0.0052919997833669186,0.00547399977222085,2107164,0.0,0.0
2022-01-24 00:00:00+00:00,0.005475000012665987,0.005642999894917011,0.00495600001886487,0.00548599986359477,1099418,0.0,0.0
2022-01-25 00:00:00+00:00,0.00548599986359477,0.0059009999968111515,0.005458000116050243,0.005700999870896339,2458907,0.0,0.0
2022-01-26 00:00:00+00:00,0.005700999870896339,0.005700999870896339,0.004894999787211418,0.004995000082999468,1857169,0.0,0.0
2022-01-27 00:00:00+00:00,0.004993999842554331,0.005055000074207783,0.004517999943345785,0.004786999896168709,1413601,0.0,0.0
2022-01-28 00:00:00+00:00,0.004786999896168709,0.004809000063687563,0.0043219998478889465,0.004554999992251396,2185421,0.0,0.0
2022-01-29 00:00:00+00:00,0.004554999992251396,0.00494399992749095,0.0044639999978244305,0.004730999935418367,2492243,0.0,0.0
2022-01-30 00:00:00+00:00,0.004730999935418367,0.0048790001310408115,0.003963000141084194,0.004137000069022179,2058517,0.0,0.0
2022-01-31 00:00:00+00:00,0.004137000069022179,0.004143999889492989,0.0037150001153349876,0.00406799977645278,2708716,0.0,0.0
2022-02-01 00:00:00+00:00,0.00406799977645278,0.0043310001492500305,0.004046000074595213,0.004251000005751848,1593633,0.0,0.0
2022-02-02 00:00:00+00:00,0.004251000005751848,0.004393000155687332,0.003965999931097031,0.0039809998124837875,1254008,0.0,0.0
2022-02-03 00:00:00+00:00,0.0039809998124837875,0.004350999835878611,0.0038930000737309456,0.004333000164479017,1440441,0.0,0.0
2022-02-04 00:00:00+00:00,0.004333000164479017,0.0044999998062849045,0.004251000005751848,0.004484000150114298,1933284,0.0,0.0
2022-02-05 00:00:00+00:00,0.004484000150114298,0.004683000035583973,0.0044189998880028725,0.004548999946564436,1612215,0.0,0.0
2022-02-06 00:00:00+00:00,0.004548999946564436,0.004656999837607145,0.00447099981829524,0.004548000171780586,1537265,0.0,0.0
2022-02-07 00:00:00+00:00,0.004548000171780586,0.004972999915480614,0.004515000153332949,0.004801999777555466,1853253,0.0,0.0
2022-02-08 00:00:00+00:00,0.004803000018000603,0.004953000228852034,0.0047079999931156635,0.004807000048458576,2073973,0.0,0.0
