TIMESTAMP,ONTACT_OPEN_PRICE_USD,ONTACT_HIGH_PRICE_USD,ONTACT_LOW_PRICE_USD,ONTACT_CLOSE_PRICE_USD,ONTACT_VOLUME_USD,ONTACT_DIVIDENDS_USD,ONTACT_STOCK_SPLITS_USD
2025-03-11 00:00:00+00:00,0.038791000843048096,0.039229001849889755,0.03646999970078468,0.03646999970078468,26330,0.0,0.0
2025-03-12 00:00:00+00:00,0.03646999970078468,0.03955499827861786,0.03264300152659416,0.03817800059914589,30152,0.0,0.0
2025-03-13 00:00:00+00:00,0.03817800059914589,0.039083998650312424,0.03562299907207489,0.0370899997651577,36478,0.0,0.0
2025-03-14 00:00:00+00:00,0.0370899997651577,0.039707001298666,0.03409900143742561,0.039705999195575714,25253,0.0,0.0
2025-03-15 00:00:00+00:00,0.039705999195575714,0.039824001491069794,0.035294000059366226,0.037101998925209045,23185,0.0,0.0
2025-03-16 00:00:00+00:00,0.037101998925209045,0.03911000117659569,0.03237500041723251,0.035735998302698135,31376,0.0,0.0
2025-03-17 00:00:00+00:00,0.035735998302698135,0.036058999598026276,0.03420000150799751,0.03531099855899811,16832,0.0,0.0
2025-03-18 00:00:00+00:00,0.03531099855899811,0.03813900053501129,0.034060999751091,0.03812599927186966,26956,0.0,0.0
2025-03-19 00:00:00+00:00,0.03812599927186966,0.03812599927186966,0.03311000019311905,0.03548000007867813,36280,0.0,0.0
2025-03-20 00:00:00+00:00,0.03548000007867813,0.038228001445531845,0.03360399976372719,0.037971001118421555,35601,0.0,0.0
2025-03-21 00:00:00+00:00,0.037971001118421555,0.03797600045800209,0.03328400105237961,0.03746100142598152,44315,0.0,0.0
2025-03-22 00:00:00+00:00,0.03746100142598152,0.03746899962425232,0.03398999944329262,0.035555001348257065,23330,0.0,0.0
2025-03-23 00:00:00+00:00,0.035555001348257065,0.035684000700712204,0.03451500087976456,0.03490300104022026,26812,0.0,0.0
2025-03-24 00:00:00+00:00,0.03490300104022026,0.04496299847960472,0.03361700102686882,0.035569000989198685,42332,0.0,0.0
2025-03-25 00:00:00+00:00,0.035569000989198685,0.04100999981164932,0.034185998141765594,0.03830999881029129,25438,0.0,0.0
2025-03-26 00:00:00+00:00,0.03830999881029129,0.04437100142240524,0.03830999881029129,0.04394099861383438,49975,0.0,0.0
2025-03-27 00:00:00+00:00,0.04394099861383438,0.05500999838113785,0.04129000008106232,0.05206499993801117,50281,0.0,0.0
2025-03-28 00:00:00+00:00,0.05206499993801117,0.05757199972867966,0.04632100090384483,0.05110200121998787,63467,0.0,0.0
2025-03-29 00:00:00+00:00,0.05110200121998787,0.05390400066971779,0.05106800049543381,0.053870998322963715,18032,0.0,0.0
2025-03-30 00:00:00+00:00,0.053870998322963715,0.054597001522779465,0.05002199858427048,0.05041300132870674,100731,0.0,0.0
2025-03-31 00:00:00+00:00,0.05041300132870674,0.05505700036883354,0.048200998455286026,0.05472499877214432,72677,0.0,0.0
2025-04-01 00:00:00+00:00,0.05472499877214432,0.05660099908709526,0.05390699952840805,0.05596800148487091,28901,0.0,0.0
2025-04-02 00:00:00+00:00,0.05596800148487091,0.06431200355291367,0.05560300126671791,0.0602709986269474,93004,0.0,0.0
2025-04-03 00:00:00+00:00,0.0602709986269474,0.06603799760341644,0.060145001858472824,0.06317199766635895,750190,0.0,0.0
2025-04-04 00:00:00+00:00,0.06317199766635895,0.069023996591568,0.062470998615026474,0.06593900173902512,318772,0.0,0.0
2025-04-05 00:00:00+00:00,0.06593900173902512,0.06702200323343277,0.06497199833393097,0.06546200066804886,49005,0.0,0.0
2025-04-06 00:00:00+00:00,0.06546200066804886,0.06702300161123276,0.06158500164747238,0.06448099762201309,207411,0.0,0.0
2025-04-07 00:00:00+00:00,0.06448099762201309,0.06676799803972244,0.05998200178146362,0.06282100081443787,118100,0.0,0.0
2025-04-08 00:00:00+00:00,0.06282100081443787,0.06339100003242493,0.05966100096702576,0.06322100013494492,21065,0.0,0.0
2025-04-09 00:00:00+00:00,0.06322100013494492,0.0632380023598671,0.059560999274253845,0.06125900149345398,360659,0.0,0.0
2025-04-10 00:00:00+00:00,0.06125900149345398,0.06129800155758858,0.05216899886727333,0.0588110014796257,51578,0.0,0.0
2025-04-11 00:00:00+00:00,0.0588110014796257,0.06035400182008743,0.05280400067567825,0.05720800161361694,163786,0.0,0.0
2025-04-12 00:00:00+00:00,0.05720800161361694,0.05853100121021271,0.053957998752593994,0.058469999581575394,19430,0.0,0.0
2025-04-13 00:00:00+00:00,0.058469999581575394,0.05990799888968468,0.05299700051546097,0.05797500163316727,19221,0.0,0.0
2025-04-14 00:00:00+00:00,0.05797500163316727,0.05892400071024895,0.04999399930238724,0.056818000972270966,328911,0.0,0.0
2025-04-15 00:00:00+00:00,0.056818000972270966,0.0580499991774559,0.04932500049471855,0.053589001297950745,167192,0.0,0.0
2025-04-16 00:00:00+00:00,0.053589001297950745,0.05420700088143349,0.04794200137257576,0.05199800059199333,42430,0.0,0.0
2025-04-17 00:00:00+00:00,0.05199800059199333,0.05424800142645836,0.049566999077796936,0.05103499814867973,306420,0.0,0.0
2025-04-18 00:00:00+00:00,0.05103499814867973,0.051235999912023544,0.04871699959039688,0.0502609983086586,296451,0.0,0.0
2025-04-19 00:00:00+00:00,0.0502609983086586,0.05349700152873993,0.050158001482486725,0.05036399886012077,17350,0.0,0.0
2025-04-20 00:00:00+00:00,0.05036399886012077,0.0527379997074604,0.04943700134754181,0.05090299993753433,18005,0.0,0.0
2025-04-21 00:00:00+00:00,0.05090299993753433,0.052292998880147934,0.048615001142024994,0.05099799856543541,233963,0.0,0.0
2025-04-22 00:00:00+00:00,0.05099799856543541,0.05204999819397926,0.04517599940299988,0.04947600141167641,14313781,0.0,0.0
2025-04-23 00:00:00+00:00,0.04947600141167641,0.050415001809597015,0.04614400118589401,0.047501999884843826,23019,0.0,0.0
2025-04-24 00:00:00+00:00,0.047501999884843826,0.05003499984741211,0.04111599922180176,0.049045998603105545,121672,0.0,0.0
2025-04-25 00:00:00+00:00,0.049045998603105545,0.049084000289440155,0.042862001806497574,0.04806799814105034,44449,0.0,0.0
2025-04-26 00:00:00+00:00,0.04806799814105034,0.049049001187086105,0.04485899955034256,0.049045998603105545,12308,0.0,0.0
2025-04-27 00:00:00+00:00,0.049045998603105545,0.04908499866724014,0.04495500028133392,0.04745899885892868,10087,0.0,0.0
2025-04-28 00:00:00+00:00,0.04745899885892868,0.04906800016760826,0.04234699904918671,0.047912999987602234,47955,0.0,0.0
2025-04-29 00:00:00+00:00,0.047912999987602234,0.04908299818634987,0.04463500156998634,0.04709399864077568,66565,0.0,0.0
2025-04-30 00:00:00+00:00,0.04709399864077568,0.049024999141693115,0.044842999428510666,0.04705199971795082,504803,0.0,0.0
2025-05-01 00:00:00+00:00,0.04705199971795082,0.04706300050020218,0.04465299844741821,0.045809999108314514,256456,0.0,0.0
2025-05-02 00:00:00+00:00,0.045809999108314514,0.04741000011563301,0.04250599816441536,0.047129999846220016,36907,0.0,0.0
2025-05-03 00:00:00+00:00,0.047129999846220016,0.04719899967312813,0.04304800182580948,0.046248000115156174,35787,0.0,0.0
2025-05-04 00:00:00+00:00,0.046248000115156174,0.04711899906396866,0.044266000390052795,0.04619099944829941,25853,0.0,0.0
2025-05-05 00:00:00+00:00,0.04619099944829941,0.04619399830698967,0.045187000185251236,0.04518900066614151,22719,0.0,0.0
2025-05-06 00:00:00+00:00,0.04518900066614151,0.04632100090384483,0.04292700067162514,0.044899001717567444,36182,0.0,0.0
2025-05-07 00:00:00+00:00,0.044899001717567444,0.04628299921751022,0.041912999004125595,0.045062001794576645,33872,0.0,0.0
2025-05-08 00:00:00+00:00,0.045062001794576645,0.04506999999284744,0.04154499992728233,0.04383600130677223,32830,0.0,0.0
2025-05-09 00:00:00+00:00,0.04383600130677223,0.044218000024557114,0.043147001415491104,0.044089000672101974,24230,0.0,0.0
2025-05-10 00:00:00+00:00,0.044089000672101974,0.045037999749183655,0.0421300008893013,0.04260199889540672,34903,0.0,0.0
2025-05-11 00:00:00+00:00,0.04260199889540672,0.04604300111532211,0.041871000081300735,0.044700998812913895,37203,0.0,0.0
2025-05-12 00:00:00+00:00,0.044700998812913895,0.04501499980688095,0.04339300096035004,0.04456999897956848,627850,0.0,0.0
2025-05-13 00:00:00+00:00,0.04456999897956848,0.04505399987101555,0.043466001749038696,0.043765999376773834,110817,0.0,0.0
2025-05-14 00:00:00+00:00,0.043765999376773834,0.044155001640319824,0.03000500053167343,0.030107000842690468,179718,0.0,0.0
2025-05-15 00:00:00+00:00,0.030107000842690468,0.044043999165296555,0.02675200067460537,0.034205999225378036,148212,0.0,0.0
