TIMESTAMP,SUIAGENT_OPEN_PRICE_USD,SUIAGENT_HIGH_PRICE_USD,SUIAGENT_LOW_PRICE_USD,SUIAGENT_CLOSE_PRICE_USD,SUIAGENT_VOLUME_USD,SUIAGENT_DIVIDENDS_USD,SUIAGENT_STOCK_SPLITS_USD
2025-05-14 00:00:00+00:00,0.002672000089660287,0.0031300000846385956,0.0019199999514967203,0.001990000018849969,3546755,0.0,0.0
2025-05-15 00:00:00+00:00,0.0019600000232458115,0.0025309999473392963,0.001512999995611608,0.0018530000234022737,1441630,0.0,0.0
2025-05-16 00:00:00+00:00,0.0018530000234022737,0.001854000031016767,0.0009079999872483313,0.0009699999936856329,454187,0.0,0.0
2025-05-17 00:00:00+00:00,0.0009699999936856329,0.0011940000113099813,0.0008510000188834965,0.0011340000201016665,283378,0.0,0.0
2025-05-18 00:00:00+00:00,0.0011340000201016665,0.0012029999634250998,0.0008689999813213944,0.00088900001719594,177755,0.0,0.0
2025-05-19 00:00:00+00:00,0.0008909999742172658,0.0009030000073835254,0.0005409999866969883,0.0006619999767281115,207635,0.0,0.0
2025-05-20 00:00:00+00:00,0.0006619999767281115,0.0006689999718219042,0.0005409999866969883,0.0005559999844990671,84354,0.0,0.0
2025-05-21 00:00:00+00:00,0.0005559999844990671,0.0005569999921135604,0.0004070000140927732,0.00041099998634308577,100095,0.0,0.0
2025-05-22 00:00:00+00:00,0.00041099998634308577,0.0004400000034365803,0.00030300000798888505,0.00030399998649954796,124489,0.0,0.0
2025-05-23 00:00:00+00:00,0.00030399998649954796,0.0006130000110715628,0.00029200001154094934,0.0004780000017490238,256628,0.0,0.0
2025-05-24 00:00:00+00:00,0.0004780000017490238,0.001803999999538064,0.0004600000102072954,0.0015300000086426735,1275101,0.0,0.0
2025-05-25 00:00:00+00:00,0.0015300000086426735,0.0015300000086426735,0.0008379999781027436,0.0009790000040084124,704841,0.0,0.0
2025-05-26 00:00:00+00:00,0.0009830000344663858,0.0011470000026747584,0.0007169999880716205,0.0009430000209249556,480971,0.0,0.0
2025-05-27 00:00:00+00:00,0.0009430000209249556,0.0009740000241436064,0.0007559999939985573,0.000826000003144145,322640,0.0,0.0
2025-05-28 00:00:00+00:00,0.000826000003144145,0.0014400000218302011,0.0007890000124461949,0.001256000017747283,386681,0.0,0.0
2025-05-29 00:00:00+00:00,0.001256000017747283,0.0017810000572353601,0.0010560000082477927,0.0015650000423192978,720564,0.0,0.0
2025-05-30 00:00:00+00:00,0.0015650000423192978,0.0019079999765381217,0.0012000000569969416,0.0012290000449866056,537282,0.0,0.0
2025-05-31 00:00:00+00:00,0.0012290000449866056,0.0013680000556632876,0.0009059999720193446,0.0009059999720193446,343036,0.0,0.0
2025-06-01 00:00:00+00:00,0.0009082976030185819,0.0012873412342742085,0.0008622676250524819,0.0010621347464621067,363705,0.0,0.0
