TIMESTAMP,AMR_OPEN_PRICE_USD,AMR_HIGH_PRICE_USD,AMR_LOW_PRICE_USD,AMR_CLOSE_PRICE_USD,AMR_VOLUME_USD,AMR_DIVIDENDS_USD,AMR_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,1.1251519918441772,1.1251519918441772,1.1251519918441772,1.1251519918441772,0,0.0,0.0
2025-04-02 00:00:00+00:00,1.1251519918441772,1.1252809762954712,1.1247450113296509,1.1249680519104004,0,0.0,0.0
2025-04-03 00:00:00+00:00,1.1249680519104004,1.1255749464035034,1.1247639656066895,1.1251089572906494,5016,0.0,0.0
2025-04-04 00:00:00+00:00,1.1251089572906494,1.1256239414215088,1.1248619556427002,1.125195026397705,0,0.0,0.0
2025-04-05 00:00:00+00:00,1.125195026397705,1.1253060102462769,1.125195026397705,1.1253060102462769,0,0.0,0.0
2025-04-06 00:00:00+00:00,1.1253060102462769,1.1253060102462769,1.1253060102462769,1.1253060102462769,0,0.0,0.0
2025-04-07 00:00:00+00:00,1.1253060102462769,1.1253060102462769,1.1253060102462769,1.1253060102462769,0,0.0,0.0
2025-04-08 00:00:00+00:00,1.1253060102462769,1.1253060102462769,1.1251029968261719,1.1251029968261719,0,0.0,0.0
2025-04-09 00:00:00+00:00,1.1251029968261719,1.1251029968261719,1.1251029968261719,1.1251029968261719,0,0.0,0.0
2025-04-10 00:00:00+00:00,1.1251029968261719,1.1251029968261719,1.1251029968261719,1.1251029968261719,0,0.0,0.0
2025-04-11 00:00:00+00:00,1.1251029968261719,1.1251029968261719,1.1251029968261719,1.1251029968261719,0,0.0,0.0
2025-04-12 00:00:00+00:00,1.1251029968261719,1.1251039505004883,1.1251029968261719,1.1251039505004883,0,0.0,0.0
2025-04-13 00:00:00+00:00,1.1251039505004883,1.1251039505004883,1.1251039505004883,1.1251039505004883,0,0.0,0.0
2025-04-14 00:00:00+00:00,1.1251039505004883,1.1251039505004883,1.1246219873428345,1.1246219873428345,0,0.0,0.0
2025-04-15 00:00:00+00:00,1.1246219873428345,1.1251660585403442,1.1246219873428345,1.1250879764556885,0,0.0,0.0
2025-04-16 00:00:00+00:00,1.1250879764556885,1.1250879764556885,1.1250879764556885,1.1250879764556885,0,0.0,0.0
2025-04-17 00:00:00+00:00,1.1250879764556885,1.1250879764556885,1.1250879764556885,1.1250879764556885,0,0.0,0.0
2025-04-18 00:00:00+00:00,1.1250879764556885,1.1250879764556885,1.1250640153884888,1.1250640153884888,0,0.0,0.0
2025-04-19 00:00:00+00:00,1.1250640153884888,1.1251139640808105,1.124809980392456,1.1250269412994385,5,0.0,0.0
2025-04-20 00:00:00+00:00,1.1250269412994385,1.125128984451294,1.1249279975891113,1.125128984451294,0,0.0,0.0
2025-04-21 00:00:00+00:00,1.125128984451294,1.125128984451294,1.1249010562896729,1.1249010562896729,0,0.0,0.0
2025-04-22 00:00:00+00:00,1.1249010562896729,1.1252470016479492,1.1246320009231567,1.1251319646835327,0,0.0,0.0
2025-04-23 00:00:00+00:00,1.1251319646835327,1.1251319646835327,1.1251319646835327,1.1251319646835327,0,0.0,0.0
2025-04-24 00:00:00+00:00,1.1251319646835327,1.1252169609069824,1.125035047531128,1.125035047531128,0,0.0,0.0
2025-04-25 00:00:00+00:00,1.125035047531128,1.125035047531128,1.125035047531128,1.125035047531128,0,0.0,0.0
2025-04-26 00:00:00+00:00,1.125035047531128,1.125035047531128,1.125035047531128,1.125035047531128,0,0.0,0.0
2025-04-27 00:00:00+00:00,1.125035047531128,1.125035047531128,1.125035047531128,1.125035047531128,0,0.0,0.0
2025-04-28 00:00:00+00:00,1.125035047531128,1.125035047531128,1.125035047531128,1.125035047531128,0,0.0,0.0
2025-04-29 00:00:00+00:00,1.125035047531128,1.125035047531128,1.125035047531128,1.125035047531128,0,0.0,0.0
2025-04-30 00:00:00+00:00,1.125035047531128,1.125035047531128,1.125035047531128,1.125035047531128,0,0.0,0.0
2025-05-06 00:00:00+00:00,1.1249979734420776,1.125704050064087,1.124961018562317,1.1250829696655273,0,0.0,0.0
2025-05-07 00:00:00+00:00,1.1250829696655273,1.1255110502243042,1.1250829696655273,1.1255110502243042,0,0.0,0.0
2025-05-08 00:00:00+00:00,1.1255110502243042,1.1255110502243042,1.1252989768981934,1.1252989768981934,0,0.0,0.0
2025-05-09 00:00:00+00:00,1.1252989768981934,1.1252989768981934,1.124763011932373,1.1252870559692383,0,0.0,0.0
2025-05-10 00:00:00+00:00,1.1252870559692383,1.1252870559692383,1.1248890161514282,1.12493896484375,0,0.0,0.0
2025-05-11 00:00:00+00:00,1.12493896484375,1.1252650022506714,1.1245720386505127,1.1249500513076782,4,0.0,0.0
2025-05-12 00:00:00+00:00,1.1249500513076782,1.1252199411392212,1.1246839761734009,1.125059962272644,0,0.0,0.0
2025-05-13 00:00:00+00:00,1.125059962272644,1.1253900527954102,1.1250100135803223,1.1252269744873047,101,0.0,0.0
2025-05-14 00:00:00+00:00,1.1252269744873047,1.1252269744873047,1.1248960494995117,1.1251590251922607,0,0.0,0.0
