TIMESTAMP,KAMA_OPEN_PRICE_USD,KAMA_HIGH_PRICE_USD,KAMA_LOW_PRICE_USD,KAMA_CLOSE_PRICE_USD,KAMA_VOLUME_USD,KAMA_DIVIDENDS_USD,KAMA_STOCK_SPLITS_USD
2024-07-26 00:00:00+00:00,0.02927500009536743,0.03338500112295151,0.025512000545859337,0.02658100053668022,20908890,0.0,0.0
2024-07-27 00:00:00+00:00,0.026531999930739403,0.02710600011050701,0.020698999986052513,0.021416999399662018,21055621,0.0,0.0
2024-07-28 00:00:00+00:00,0.021431999281048775,0.02418600022792816,0.016679000109434128,0.019286999478936195,21875794,0.0,0.0
2024-07-29 00:00:00+00:00,0.019235000014305115,0.02479499951004982,0.019186999648809433,0.021253999322652817,12892944,0.0,0.0
2024-07-30 00:00:00+00:00,0.021253999322652817,0.022234000265598297,0.016978999599814415,0.017961999401450157,9792549,0.0,0.0
2024-07-31 00:00:00+00:00,0.017961999401450157,0.01899299956858158,0.0160559993237257,0.016095999628305435,9281849,0.0,0.0
2024-08-01 00:00:00+00:00,0.016095999628305435,0.01863200031220913,0.014170000329613686,0.018396999686956406,10647105,0.0,0.0
2024-08-02 00:00:00+00:00,0.017882000654935837,0.01788399927318096,0.013050000183284283,0.013066000305116177,2287638,0.0,0.0
2024-08-03 00:00:00+00:00,0.013039999641478062,0.015066999942064285,0.011594000272452831,0.014027999714016914,1819309,0.0,0.0
2024-08-04 00:00:00+00:00,0.014093000441789627,0.01802700012922287,0.013970999978482723,0.015270999632775784,1931247,0.0,0.0
2024-08-05 00:00:00+00:00,0.014972999691963196,0.015484999865293503,0.007953000254929066,0.011087000370025635,3733955,0.0,0.0
2024-08-06 00:00:00+00:00,0.011095999740064144,0.013778000138700008,0.010540000163018703,0.010635999962687492,2561974,0.0,0.0
2024-08-07 00:00:00+00:00,0.010866000317037106,0.013120999559760094,0.010137000121176243,0.010362000204622746,2056993,0.0,0.0
2024-08-08 00:00:00+00:00,0.01029799971729517,0.01623000018298626,0.010262999683618546,0.01570099964737892,2790269,0.0,0.0
2024-08-09 00:00:00+00:00,0.015557000413537025,0.01610800065100193,0.013015000149607658,0.01413199957460165,1670339,0.0,0.0
2024-08-10 00:00:00+00:00,0.01408500038087368,0.016894999891519547,0.013794999569654465,0.01686999946832657,1050841,0.0,0.0
2024-08-11 00:00:00+00:00,0.016882000491023064,0.01882299967110157,0.01309799961745739,0.01344200037419796,1658745,0.0,0.0
2024-08-12 00:00:00+00:00,0.01344399992376566,0.015639999881386757,0.013377999886870384,0.01435799989849329,987093,0.0,0.0
2024-08-13 00:00:00+00:00,0.014378000050783157,0.014919999986886978,0.012508000247180462,0.014755000360310078,1171107,0.0,0.0
2024-08-14 00:00:00+00:00,0.014755000360310078,0.014991000294685364,0.011983999982476234,0.012984000146389008,1024917,0.0,0.0
2024-08-15 00:00:00+00:00,0.012427999638020992,0.013563999906182289,0.011411000043153763,0.0118429996073246,1057112,0.0,0.0
