TIMESTAMP,KSHIB_OPEN_PRICE_USD,KSHIB_HIGH_PRICE_USD,KSHIB_LOW_PRICE_USD,KSHIB_CLOSE_PRICE_USD,KSHIB_VOLUME_USD,KSHIB_DIVIDENDS_USD,KSHIB_STOCK_SPLITS_USD
2021-11-26 00:00:00+00:00,,,,0.0,32321,0.0,0.0
2021-11-27 00:00:00+00:00,,,,0.0,36334,0.0,0.0
2021-11-28 00:00:00+00:00,,,,0.0,923,0.0,0.0
2021-11-29 00:00:00+00:00,,,,0.0,2554,0.0,0.0
2021-11-30 00:00:00+00:00,,,,0.0,16403,0.0,0.0
2021-12-01 00:00:00+00:00,,,,0.0,27861,0.0,0.0
2021-12-02 00:00:00+00:00,,,,0.0,147511,0.0,0.0
2021-12-03 00:00:00+00:00,,,,0.0,113659,0.0,0.0
2021-12-04 00:00:00+00:00,,,,0.0,12150,0.0,0.0
2021-12-05 00:00:00+00:00,,,,0.0,19032,0.0,0.0
2021-12-06 00:00:00+00:00,,,,0.0,14859,0.0,0.0
2021-12-07 00:00:00+00:00,,,,0.0,21376,0.0,0.0
2021-12-08 00:00:00+00:00,,,,0.0,45714,0.0,0.0
2021-12-09 00:00:00+00:00,,,,0.0,15438,0.0,0.0
2021-12-10 00:00:00+00:00,,,,0.0,6745,0.0,0.0
2021-12-11 00:00:00+00:00,,,,0.0,5509,0.0,0.0
2021-12-12 00:00:00+00:00,,,,0.0,7995,0.0,0.0
2021-12-13 00:00:00+00:00,,,,0.0,6106,0.0,0.0
2021-12-14 00:00:00+00:00,,,,0.0,3706,0.0,0.0
2021-12-15 00:00:00+00:00,,,,0.0,3232,0.0,0.0
2021-12-16 00:00:00+00:00,,,,0.0,1958,0.0,0.0
2021-12-17 00:00:00+00:00,,,,0.0,2305,0.0,0.0
2021-12-18 00:00:00+00:00,,,,0.0,4218,0.0,0.0
2021-12-19 00:00:00+00:00,,,,0.0,3710,0.0,0.0
2021-12-20 00:00:00+00:00,,,,0.0,2031,0.0,0.0
2021-12-21 00:00:00+00:00,,,,0.0,1567,0.0,0.0
2021-12-22 00:00:00+00:00,,,,0.0,36141,0.0,0.0
2021-12-23 00:00:00+00:00,,,,0.0,40437,0.0,0.0
2021-12-24 00:00:00+00:00,,,,0.0,5492,0.0,0.0
2021-12-25 00:00:00+00:00,,,,0.0,1645,0.0,0.0
2021-12-26 00:00:00+00:00,,,,0.0,3563,0.0,0.0
2021-12-27 00:00:00+00:00,,,,0.0,6215,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,20960,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,18190,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,2287,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,2422,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,2445,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,2029,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,2166,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,20476,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,20915,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,5338,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,3196,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,1010,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,1089,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,1654,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,1892,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,1991,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,6286,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,55620,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,56591,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,8023,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,4135,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,3344,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,2608,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,1773,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,1623,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,1997,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,4865,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,61685,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,65019,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,10589,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,2443,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,2792,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,2899,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,2633,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,3067,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,2501,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,1543,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,1467,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,1737,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,1230,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,2323,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,4886,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,3671,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,3236,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,3259,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,3985,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,2136,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,956,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,1726,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,1726,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,2766,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,2050,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,604,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,605,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,496,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,4301,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,4590,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,633,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,245,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,179,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,211,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,667,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,1298,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,537,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,96,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,443,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,489,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,1023,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,978,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,464,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,565,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,319,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,565,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,333,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,378,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,746,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,1397,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,964,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,348,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,311,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,314,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,480,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,784,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,482,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,605,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,1023,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,2260,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,2107,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,975,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,369,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,428,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,459,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,241,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,289,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,525,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,1852,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,1059,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,1212,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,602,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,880,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,316,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,171,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,141,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,226,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,128,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,707,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,663,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,239,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,325,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,128,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,513,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,496,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,480,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,410,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,489,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,448,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,88,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,111,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,221,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,315,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,896,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,737,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,102,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,428,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,410,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,37,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,185,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,346,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,461,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,456,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,147,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,113,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,100,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,94,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,612,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,661,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,146,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,164,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,129,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,879,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,1121,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,467,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,139,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,82,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,121,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,110,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,246,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,212,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,207,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,126,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,133,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,83,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,369,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,735,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,411,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,248,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,461,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,111,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,83,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,63,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,460,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,440,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,137,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,529,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,220,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,51,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,84,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,68,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,173,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,173,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,44,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,149,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,10048,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,16092,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,7092,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,848,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,230,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,154,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,62,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,232,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,187,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,161,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,20029,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,10994,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,292,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,466,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,288,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,319,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,222,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,486,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,410,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,225,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,201,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,1787,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,817,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,492,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,107,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,180,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,87,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,456,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,101,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,634,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,359,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,345,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,199,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,460,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,419,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,335,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,92,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,277,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,336,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,733,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,328,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,54,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,268,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,461,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,72,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,55,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,970,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,63,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,150,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,228,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,318,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,18,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,66,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,154,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,64,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,54,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,86,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,192,0.0,0.0
