TIMESTAMP,MISHA33201_OPEN_PRICE_USD,MISHA33201_HIGH_PRICE_USD,MISHA33201_LOW_PRICE_USD,MISHA33201_CLOSE_PRICE_USD,MISHA33201_VOLUME_USD,MISHA33201_DIVIDENDS_USD,MISHA33201_STOCK_SPLITS_USD
2024-11-10 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,3413077,0.0,0.0
2024-11-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,3418535,0.0,0.0
2024-11-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,3077284,0.0,0.0
2024-11-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2988291,0.0,0.0
2024-11-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3557518,0.0,0.0
2024-11-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3847467,0.0,0.0
2024-11-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,4789407,0.0,0.0
2024-11-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,5097984,0.0,0.0
2024-11-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,5393202,0.0,0.0
2024-11-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,4422927,0.0,0.0
2024-11-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,3788781,0.0,0.0
2024-11-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,4577989,0.0,0.0
2024-11-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,3974684,0.0,0.0
2024-11-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3979053,0.0,0.0
2024-11-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2268093,0.0,0.0
2024-11-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2026558,0.0,0.0
2024-11-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1794832,0.0,0.0
2024-11-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1721229,0.0,0.0
2024-11-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1491569,0.0,0.0
2024-11-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1459086,0.0,0.0
2024-11-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1492827,0.0,0.0
2024-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1472669,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1523170,0.0,0.0
2024-12-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1515944,0.0,0.0
2024-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1392197,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1361034,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1544251,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1918080,0.0,0.0
2024-12-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,1572712,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1421694,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1370095,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1589803,0.0,0.0
2024-12-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1262478,0.0,0.0
2024-12-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1370588,0.0,0.0
2024-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1552296,0.0,0.0
2024-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1718644,0.0,0.0
2024-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1344348,0.0,0.0
2024-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,937492,0.0,0.0
2024-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,893236,0.0,0.0
2024-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1027922,0.0,0.0
2024-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,888282,0.0,0.0
2024-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,775848,0.0,0.0
2024-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,804592,0.0,0.0
2024-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,911910,0.0,0.0
2024-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,904594,0.0,0.0
2024-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,858887,0.0,0.0
2024-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,838223,0.0,0.0
2024-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,855989,0.0,0.0
2024-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,803953,0.0,0.0
2024-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,554197,0.0,0.0
2024-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,525906,0.0,0.0
2024-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,426753,0.0,0.0
2025-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,647410,0.0,0.0
2025-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,625412,0.0,0.0
2025-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,583516,0.0,0.0
2025-01-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,584524,0.0,0.0
2025-01-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,553843,0.0,0.0
2025-01-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,519789,0.0,0.0
2025-01-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,543693,0.0,0.0
2025-01-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,581121,0.0,0.0
2025-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,599518,0.0,0.0
2025-01-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,441379,0.0,0.0
2025-01-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,440550,0.0,0.0
2025-01-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,446566,0.0,0.0
2025-01-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,429113,0.0,0.0
2025-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,440482,0.0,0.0
2025-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,462026,0.0,0.0
2025-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,470980,0.0,0.0
2025-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,187148,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,163371,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,178402,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,454858,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,474911,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,447139,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,451176,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,441874,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,451147,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,437043,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,451926,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,441960,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,434994,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,433428,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,445270,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,440324,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,437615,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,435086,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,424852,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,435242,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,426204,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,412493,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,408991,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,613423,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,429817,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,433001,0.0,0.0
2025-02-12 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,731275,0.0,0.0
2025-02-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,595186,0.0,0.0
2025-02-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,605491,0.0,0.0
2025-02-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,395676,0.0,0.0
2025-02-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,360497,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,371295,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,395092,0.0,0.0
2025-02-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,379564,0.0,0.0
2025-02-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,369925,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,362939,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,365998,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,367933,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,358603,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,358486,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,362017,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,363264,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,360289,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,356697,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,355137,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,354679,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,354139,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,354085,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,354063,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,353977,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,355193,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,353931,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,353995,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,353979,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,353966,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,353854,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,354017,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,354225,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,354074,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,353997,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,353921,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,354211,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,353798,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,353853,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,354014,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,354019,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,354146,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,354391,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,354039,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,353884,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,353780,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,353835,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,353929,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,353882,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,353964,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,353931,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,357696,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,353934,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,353959,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,353716,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,353881,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,353612,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,354551,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,801,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,18311,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,5474,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,2457,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,417,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,615,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,507,0.0,0.0
2025-06-01 00:00:00+00:00,2.228650828328682e-07,2.228650828328682e-07,2.1793356097532524e-07,2.1793356097532524e-07,81,0.0,0.0
