TIMESTAMP,BRAIN35300_OPEN_PRICE_USD,BRAIN35300_HIGH_PRICE_USD,BRAIN35300_LOW_PRICE_USD,BRAIN35300_CLOSE_PRICE_USD,BRAIN35300_VOLUME_USD,BRAIN35300_DIVIDENDS_USD,BRAIN35300_STOCK_SPLITS_USD
2025-03-08 00:00:00+00:00,0.001973999897018075,0.0020089999306946993,0.0016339999856427312,0.001636000000871718,37295,0.0,0.0
2025-03-09 00:00:00+00:00,0.001636000000871718,0.0017430000007152557,0.0015290000010281801,0.0015300000086426735,15458,0.0,0.0
2025-03-10 00:00:00+00:00,0.0015300000086426735,0.0015480000292882323,0.001256000017747283,0.0012639999622479081,20326,0.0,0.0
2025-03-11 00:00:00+00:00,0.0012639999622479081,0.0013549999566748738,0.0011470000026747584,0.0013379999436438084,11660,0.0,0.0
2025-03-12 00:00:00+00:00,0.0013379999436438084,0.0016589999431744218,0.0012779999524354935,0.0016589999431744218,18337,0.0,0.0
2025-03-13 00:00:00+00:00,0.0016589999431744218,0.0018110000528395176,0.0016049999976530671,0.0016710000345483422,10199,0.0,0.0
2025-03-14 00:00:00+00:00,0.0016710000345483422,0.0025710000190883875,0.0016710000345483422,0.002570000011473894,22492,0.0,0.0
2025-03-15 00:00:00+00:00,0.002570000011473894,0.0031030001118779182,0.002182000083848834,0.002303000073879957,49909,0.0,0.0
2025-03-16 00:00:00+00:00,0.002303000073879957,0.0023930000606924295,0.0019809999503195286,0.00203699991106987,494,0.0,0.0
2025-03-17 00:00:00+00:00,0.00203699991106987,0.0020830000285059214,0.0015910000074654818,0.0015950000379234552,15612,0.0,0.0
2025-03-18 00:00:00+00:00,0.0015950000379234552,0.0015950000379234552,0.0014270000392571092,0.0015239999629557133,15695,0.0,0.0
2025-03-19 00:00:00+00:00,0.0015239999629557133,0.0019379999721422791,0.0015170000260695815,0.001888000057078898,13109,0.0,0.0
2025-03-20 00:00:00+00:00,0.001888000057078898,0.001888000057078898,0.0016850000247359276,0.0017719999887049198,6552,0.0,0.0
2025-03-21 00:00:00+00:00,0.0017719999887049198,0.002051000017672777,0.0017630000365898013,0.002051000017672777,2578,0.0,0.0
2025-03-22 00:00:00+00:00,0.002051000017672777,0.002348999958485365,0.001955999992787838,0.002266000024974346,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.002266000024974346,0.002382999984547496,0.0020630001090466976,0.0021699999924749136,668,0.0,0.0
2025-03-24 00:00:00+00:00,0.0021699999924749136,0.002283999929204583,0.0020779999904334545,0.0022589999716728926,13197,0.0,0.0
2025-03-25 00:00:00+00:00,0.0022589999716728926,0.003573999973013997,0.002247000113129616,0.0033080000430345535,69893,0.0,0.0
2025-03-26 00:00:00+00:00,0.0033080000430345535,0.0044109998270869255,0.0027719999197870493,0.003317000111564994,156141,0.0,0.0
2025-03-27 00:00:00+00:00,0.003317000111564994,0.004356999881565571,0.0030060000717639923,0.0030060000717639923,87657,0.0,0.0
2025-03-28 00:00:00+00:00,0.0030060000717639923,0.003378999885171652,0.0026660000439733267,0.0027030000928789377,63626,0.0,0.0
2025-03-29 00:00:00+00:00,0.0027030000928789377,0.0029319999739527702,0.0021269998978823423,0.002225999953225255,53950,0.0,0.0
2025-03-30 00:00:00+00:00,0.002225999953225255,0.0024850000627338886,0.0021689999848604202,0.0022269999608397484,26336,0.0,0.0
2025-03-31 00:00:00+00:00,0.0022269999608397484,0.0034290000330656767,0.0021869998890906572,0.0031560000497847795,55764,0.0,0.0
2025-04-01 00:00:00+00:00,0.0031560000497847795,0.0034680000972002745,0.002839999971911311,0.0033450000919401646,45238,0.0,0.0
2025-04-02 00:00:00+00:00,0.0033450000919401646,0.0033450000919401646,0.0027910000644624233,0.0027910000644624233,42555,0.0,0.0
2025-04-03 00:00:00+00:00,0.0027910000644624233,0.0031950001139193773,0.0026579999830573797,0.0028490000404417515,29741,0.0,0.0
2025-04-04 00:00:00+00:00,0.0028490000404417515,0.0028490000404417515,0.0025889999233186245,0.0027940000873059034,10549,0.0,0.0
2025-04-05 00:00:00+00:00,0.0027940000873059034,0.003028000006452203,0.002750999992713332,0.003028000006452203,12300,0.0,0.0
2025-04-06 00:00:00+00:00,0.003028000006452203,0.0030320000369101763,0.0026630000211298466,0.0027570000384002924,14831,0.0,0.0
2025-04-07 00:00:00+00:00,0.0027570000384002924,0.0031129999551922083,0.0022730000782757998,0.0030590000096708536,43540,0.0,0.0
2025-04-08 00:00:00+00:00,0.0030590000096708536,0.0034809999633580446,0.0028039999306201935,0.003341000061482191,45781,0.0,0.0
2025-04-09 00:00:00+00:00,0.003341000061482191,0.004854000173509121,0.0031030001118779182,0.004290000069886446,109511,0.0,0.0
2025-04-10 00:00:00+00:00,0.004290000069886446,0.004298999905586243,0.0033809999004006386,0.0037430000957101583,1646,0.0,0.0
2025-04-11 00:00:00+00:00,0.0037430000957101583,0.005929000210016966,0.0037430000957101583,0.005222000181674957,120960,0.0,0.0
2025-04-12 00:00:00+00:00,0.005222000181674957,0.00672199996188283,0.004947999957948923,0.00660800002515316,95079,0.0,0.0
2025-04-13 00:00:00+00:00,0.00660800002515316,0.006895999889820814,0.00535999983549118,0.0055229999125003815,88692,0.0,0.0
2025-04-14 00:00:00+00:00,0.0055229999125003815,0.008105999790132046,0.005508999805897474,0.007482000160962343,169168,0.0,0.0
2025-04-15 00:00:00+00:00,0.007482000160962343,0.007536999881267548,0.007075999863445759,0.007242999970912933,154230,0.0,0.0
2025-04-16 00:00:00+00:00,0.007242999970912933,0.00724499998614192,0.005981000140309334,0.006736000068485737,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.006736000068485737,0.00698600010946393,0.005840000230818987,0.006541000213474035,4813,0.0,0.0
2025-04-18 00:00:00+00:00,0.006541000213474035,0.00738399988040328,0.0064570000395178795,0.006798999849706888,0,0.0,0.0
