TIMESTAMP,SMOG_OPEN_PRICE_USD,SMOG_HIGH_PRICE_USD,SMOG_LOW_PRICE_USD,SMOG_CLOSE_PRICE_USD,SMOG_VOLUME_USD,SMOG_DIVIDENDS_USD,SMOG_STOCK_SPLITS_USD
2024-02-09 00:00:00+00:00,0.048663001507520676,0.06759200245141983,0.04805900156497955,0.06277800351381302,3195501,0.0,0.0
2024-02-10 00:00:00+00:00,0.06295300275087357,0.08802200108766556,0.06092999875545502,0.0797789990901947,1781590,0.0,0.0
2024-02-11 00:00:00+00:00,0.07959000021219254,0.08312699943780899,0.037804000079631805,0.05196699872612953,2176890,0.0,0.0
2024-02-12 00:00:00+00:00,0.05196800082921982,0.05280100181698799,0.02619200013577938,0.027448000386357307,1965617,0.0,0.0
2024-02-13 00:00:00+00:00,0.027421999722719193,0.03475499898195267,0.027421999722719193,0.034341998398303986,508031,0.0,0.0
2024-02-14 00:00:00+00:00,0.034341998398303986,0.04815699905157089,0.03433400020003319,0.04308899864554405,1117011,0.0,0.0
2024-02-15 00:00:00+00:00,0.0429919995367527,0.0854789987206459,0.04288500174880028,0.073403000831604,2540832,0.0,0.0
2024-02-16 00:00:00+00:00,0.07340200245380402,0.09451500326395035,0.07061199843883514,0.08530200272798538,3539258,0.0,0.0
2024-02-17 00:00:00+00:00,0.08530200272798538,0.09108699858188629,0.07324299961328506,0.07999400049448013,1274197,0.0,0.0
2024-02-18 00:00:00+00:00,0.0799970030784607,0.08318299800157547,0.07326400279998779,0.07334399968385696,851964,0.0,0.0
2024-02-19 00:00:00+00:00,0.07334399968385696,0.07599599659442902,0.06136000156402588,0.06854800134897232,1325859,0.0,0.0
2024-02-20 00:00:00+00:00,0.06855999678373337,0.06980200111865997,0.061758000403642654,0.0658240020275116,601943,0.0,0.0
2024-02-21 00:00:00+00:00,0.06577800214290619,0.06597600132226944,0.04993800073862076,0.05135500058531761,959162,0.0,0.0
2024-02-22 00:00:00+00:00,0.05134899914264679,0.07195699959993362,0.050880998373031616,0.06077500060200691,903477,0.0,0.0
2024-02-23 00:00:00+00:00,0.06080299988389015,0.07235199958086014,0.05955199897289276,0.059735000133514404,945269,0.0,0.0
2024-02-24 00:00:00+00:00,0.059709999710321426,0.0614360012114048,0.05251200124621391,0.05823700129985809,543424,0.0,0.0
