TIMESTAMP,DEGA32260_OPEN_PRICE_USD,DEGA32260_HIGH_PRICE_USD,DEGA32260_LOW_PRICE_USD,DEGA32260_CLOSE_PRICE_USD,DEGA32260_VOLUME_USD,DEGA32260_DIVIDENDS_USD,DEGA32260_STOCK_SPLITS_USD
2024-07-25 00:00:00+00:00,0.0010300000431016088,0.001032999949529767,0.00024500000290572643,0.00025499999173916876,53571,0.0,0.0
2024-07-26 00:00:00+00:00,0.00025499999173916876,0.00027600000612437725,0.0002229999954579398,0.00024300000222865492,24086,0.0,0.0
2024-07-27 00:00:00+00:00,0.00024300000222865492,0.00035600000410340726,0.00024300000222865492,0.00033099998836405575,63359,0.0,0.0
2024-07-28 00:00:00+00:00,0.00033099998836405575,0.0003429999924264848,0.00029600001289509237,0.0003000000142492354,45684,0.0,0.0
2024-07-29 00:00:00+00:00,0.0003000000142492354,0.0003209999995306134,0.00028700000257231295,0.00028700000257231295,55920,0.0,0.0
2024-07-30 00:00:00+00:00,0.00028700000257231295,0.000295000005280599,0.00028700000257231295,0.0002880000101868063,60453,0.0,0.0
2024-07-31 00:00:00+00:00,0.0002880000101868063,0.0002880000101868063,0.00025099999038502574,0.00025599999935366213,76612,0.0,0.0
2024-08-01 00:00:00+00:00,0.00025599999935366213,0.0002739999908953905,0.00025499999173916876,0.00027200000477023423,24019,0.0,0.0
2024-08-02 00:00:00+00:00,0.00027200000477023423,0.00027200000477023423,0.0002570000069681555,0.0002629999944474548,67902,0.0,0.0
2024-08-03 00:00:00+00:00,0.0002629999944474548,0.0002629999944474548,0.0002570000069681555,0.0002570000069681555,57753,0.0,0.0
2024-08-04 00:00:00+00:00,0.0002570000069681555,0.0002570000069681555,0.00025499999173916876,0.00025499999173916876,61637,0.0,0.0
2024-08-05 00:00:00+00:00,0.00025499999173916876,0.00025499999173916876,0.0002479999966453761,0.00024900000425986946,69796,0.0,0.0
2024-08-06 00:00:00+00:00,0.00024900000425986946,0.00025599999935366213,0.00022499999613501132,0.00023600000713486224,65650,0.0,0.0
2024-08-07 00:00:00+00:00,0.00023499999952036887,0.00023700000019744039,0.00023499999952036887,0.00023499999952036887,67772,0.0,0.0
2024-08-08 00:00:00+00:00,0.00023499999952036887,0.00023700000019744039,0.00023299999884329736,0.00023400000645779073,60822,0.0,0.0
2024-08-09 00:00:00+00:00,0.00023400000645779073,0.00023999999393709004,0.00023299999884329736,0.00023400000645779073,67546,0.0,0.0
2024-08-10 00:00:00+00:00,0.00023400000645779073,0.00023400000645779073,0.00021899999410379678,0.00022000000171829015,62852,0.0,0.0
2024-08-11 00:00:00+00:00,0.00022000000171829015,0.00022699999681208283,0.00021100000594742596,0.00021499999274965376,64611,0.0,0.0
2024-08-12 00:00:00+00:00,0.00021499999274965376,0.00022200000239536166,0.00021499999274965376,0.00022200000239536166,69312,0.0,0.0
2024-08-13 00:00:00+00:00,0.00022200000239536166,0.00022499999613501132,0.00021499999274965376,0.00021600000036414713,68884,0.0,0.0
2024-08-14 00:00:00+00:00,0.00021600000036414713,0.00021600000036414713,0.00020399999630171806,0.00020599999697878957,64609,0.0,0.0
2024-08-15 00:00:00+00:00,0.00020599999697878957,0.00020599999697878957,0.00019200000679120421,0.0001939999929163605,70609,0.0,0.0
2024-08-16 00:00:00+00:00,0.00019500000053085387,0.000195999993593432,0.0001939999929163605,0.00019500000053085387,63165,0.0,0.0
2024-08-17 00:00:00+00:00,0.00019500000053085387,0.00019700000120792538,0.00019500000053085387,0.000195999993593432,62308,0.0,0.0
2024-08-18 00:00:00+00:00,0.00019700000120792538,0.00019700000120792538,0.0001939999929163605,0.00019500000053085387,63774,0.0,0.0
2024-08-19 00:00:00+00:00,0.00019500000053085387,0.00019500000053085387,0.0001880000054370612,0.00018899999849963933,67972,0.0,0.0
2024-08-20 00:00:00+00:00,0.00018899999849963933,0.00018899999849963933,0.0001880000054370612,0.0001880000054370612,56871,0.0,0.0
2024-08-21 00:00:00+00:00,0.0001880000054370612,0.0001900000061141327,0.00018699999782256782,0.0001880000054370612,61674,0.0,0.0
2024-08-22 00:00:00+00:00,0.0001880000054370612,0.0001939999929163605,0.0001849999971454963,0.0001900000061141327,67238,0.0,0.0
2024-08-23 00:00:00+00:00,0.0001900000061141327,0.0001939999929163605,0.0001630000042496249,0.0001630000042496249,81029,0.0,0.0
2024-08-24 00:00:00+00:00,0.00015900000289548188,0.00016399999731220305,0.00014800000644754618,0.00015199999324977398,80917,0.0,0.0
2024-08-25 00:00:00+00:00,0.00014800000644754618,0.00014899999951012433,0.00013699999544769526,0.00014000000373926014,76149,0.0,0.0
2024-08-26 00:00:00+00:00,0.00014000000373926014,0.00014099999680183828,0.00012199999764561653,0.00012700000661425292,67251,0.0,0.0
2024-08-27 00:00:00+00:00,0.0001289999927394092,0.0001320000010309741,0.0001289999927394092,0.00013099999341648072,68955,0.0,0.0
2024-08-28 00:00:00+00:00,0.00013099999341648072,0.00013099999341648072,0.00012700000661425292,0.00012700000661425292,56797,0.0,0.0
