TIMESTAMP,XPE29041_OPEN_PRICE_USD,XPE29041_HIGH_PRICE_USD,XPE29041_LOW_PRICE_USD,XPE29041_CLOSE_PRICE_USD,XPE29041_VOLUME_USD,XPE29041_DIVIDENDS_USD,XPE29041_STOCK_SPLITS_USD
2024-01-15 00:00:00+00:00,0.3842400014400482,0.3842400014400482,0.330267995595932,0.33029401302337646,348524,0.0,0.0
2024-01-16 00:00:00+00:00,0.33029401302337646,0.34925898909568787,0.32568299770355225,0.33657899498939514,354833,0.0,0.0
2024-01-17 00:00:00+00:00,0.33657899498939514,0.33749398589134216,0.32221099734306335,0.32958000898361206,300764,0.0,0.0
2024-01-18 00:00:00+00:00,0.3293749988079071,0.33250099420547485,0.30544400215148926,0.3100239932537079,285264,0.0,0.0
2024-01-19 00:00:00+00:00,0.3100239932537079,0.3100839853286743,0.28672099113464355,0.30725398659706116,290929,0.0,0.0
2024-01-20 00:00:00+00:00,0.30725398659706116,0.3081200122833252,0.27142098546028137,0.2718380093574524,250615,0.0,0.0
2024-01-21 00:00:00+00:00,0.2718380093574524,0.27739301323890686,0.2690730094909668,0.27100300788879395,220133,0.0,0.0
2024-01-22 00:00:00+00:00,0.27100300788879395,0.2836909890174866,0.2694160044193268,0.2701469957828522,267223,0.0,0.0
2024-01-23 00:00:00+00:00,0.2701469957828522,0.270781010389328,0.2602050006389618,0.2696869969367981,288865,0.0,0.0
2024-01-24 00:00:00+00:00,0.2696869969367981,0.2726899981498718,0.26908600330352783,0.27013900876045227,245266,0.0,0.0
2024-01-25 00:00:00+00:00,0.27013900876045227,0.2705009877681732,0.2522900104522705,0.2525869905948639,244652,0.0,0.0
2024-01-26 00:00:00+00:00,0.2525869905948639,0.2572219967842102,0.25164398550987244,0.25265800952911377,255689,0.0,0.0
2024-01-27 00:00:00+00:00,0.25265800952911377,0.2622489929199219,0.25243300199508667,0.25383299589157104,244036,0.0,0.0
2024-01-28 00:00:00+00:00,0.2538149952888489,0.25484898686408997,0.2503359913825989,0.25123700499534607,252190,0.0,0.0
2024-01-29 00:00:00+00:00,0.25124698877334595,0.251444011926651,0.2391269952058792,0.23934400081634521,256987,0.0,0.0
2024-01-30 00:00:00+00:00,0.23934400081634521,0.25130900740623474,0.23635999858379364,0.23938000202178955,265436,0.0,0.0
2024-01-31 00:00:00+00:00,0.23938000202178955,0.2484849989414215,0.20271900296211243,0.2138340026140213,268600,0.0,0.0
