TIMESTAMP,LEGIT_OPEN_PRICE_USD,LEGIT_HIGH_PRICE_USD,LEGIT_LOW_PRICE_USD,LEGIT_CLOSE_PRICE_USD,LEGIT_VOLUME_USD,LEGIT_DIVIDENDS_USD,LEGIT_STOCK_SPLITS_USD
2025-03-17 00:00:00+00:00,0.0016840000171214342,0.0017869999865069985,0.0016840000171214342,0.0017500000540167093,92985,0.0,0.0
2025-03-18 00:00:00+00:00,0.0017500000540167093,0.0017500000540167093,0.0015950000379234552,0.0016449999529868364,86544,0.0,0.0
2025-03-19 00:00:00+00:00,0.0016449999529868364,0.0017819999484345317,0.001630999962799251,0.0017770000267773867,82115,0.0,0.0
2025-03-20 00:00:00+00:00,0.0017770000267773867,0.0017930000321939588,0.0016560000367462635,0.001677999971434474,74848,0.0,0.0
2025-03-21 00:00:00+00:00,0.001677999971434474,0.0016969999996945262,0.0016090000281110406,0.0016749999485909939,77917,0.0,0.0
2025-03-22 00:00:00+00:00,0.001673000049777329,0.0017140000127255917,0.001661999966017902,0.001664999988861382,75945,0.0,0.0
2025-03-23 00:00:00+00:00,0.001664999988861382,0.0017960000550374389,0.0016609999584034085,0.0017529999604448676,97904,0.0,0.0
2025-03-24 00:00:00+00:00,0.0017529999604448676,0.001917000045068562,0.0017430000007152557,0.001851000008173287,101662,0.0,0.0
2025-03-25 00:00:00+00:00,0.0018520000157877803,0.0018889999482780695,0.0018050000071525574,0.0018469999777153134,87499,0.0,0.0
2025-03-26 00:00:00+00:00,0.0018449999624863267,0.001927000004798174,0.0017790000420063734,0.0017950000474229455,142954,0.0,0.0
2025-03-27 00:00:00+00:00,0.0017950000474229455,0.0018599999602884054,0.0017480000387877226,0.001766999950632453,47668,0.0,0.0
2025-03-28 00:00:00+00:00,0.001766999950632453,0.0017760000191628933,0.0016029999824240804,0.001630999962799251,48727,0.0,0.0
2025-03-29 00:00:00+00:00,0.0016299999551847577,0.0016710000345483422,0.0015999999595806003,0.0016270000487565994,66645,0.0,0.0
2025-03-30 00:00:00+00:00,0.0016270000487565994,0.0016880000475794077,0.0016110000433400273,0.0016459999606013298,42051,0.0,0.0
2025-03-31 00:00:00+00:00,0.0016540000215172768,0.0016749999485909939,0.0015930000226944685,0.0016449999529868364,46018,0.0,0.0
2025-04-01 00:00:00+00:00,0.0016449999529868364,0.001728000002913177,0.0016319999704137444,0.0016769999638199806,56667,0.0,0.0
2025-04-02 00:00:00+00:00,0.0016700000269338489,0.0018789999885484576,0.0015960000455379486,0.0016129999421536922,98393,0.0,0.0
