TIMESTAMP,RGP_OPEN_PRICE_USD,RGP_HIGH_PRICE_USD,RGP_LOW_PRICE_USD,RGP_CLOSE_PRICE_USD,RGP_VOLUME_USD,RGP_DIVIDENDS_USD,RGP_STOCK_SPLITS_USD
2021-05-26 00:00:00+00:00,0.16017800569534302,0.17870500683784485,0.1601630002260208,0.1723569929599762,21641,0.0,0.0
2021-05-27 00:00:00+00:00,0.1723719984292984,0.4716770052909851,0.17235499620437622,0.30285799503326416,227447,0.0,0.0
2021-05-28 00:00:00+00:00,0.30285799503326416,0.30288800597190857,0.21703800559043884,0.21815599501132965,232668,0.0,0.0
2021-05-29 00:00:00+00:00,0.21819399297237396,0.2618809938430786,0.21743999421596527,0.2597090005874634,26695,0.0,0.0
2021-05-30 00:00:00+00:00,0.2597059905529022,0.263262003660202,0.2529360055923462,0.2541710138320923,10391,0.0,0.0
2021-05-31 00:00:00+00:00,0.2541329860687256,0.25437599420547485,0.2378620058298111,0.23908400535583496,5350,0.0,0.0
2021-06-01 00:00:00+00:00,0.2390660047531128,0.23908600211143494,0.22116099298000336,0.22523100674152374,6990,0.0,0.0
2021-06-02 00:00:00+00:00,0.22519700229167938,0.22524499893188477,0.22157800197601318,0.22320300340652466,0,0.0,0.0
2021-06-03 00:00:00+00:00,0.22316999733448029,0.22329199314117432,0.22309300303459167,0.22318799793720245,0,0.0,0.0
2021-06-04 00:00:00+00:00,0.22316299378871918,0.26034700870513916,0.2230989933013916,0.25476500391960144,15627,0.0,0.0
2021-06-05 00:00:00+00:00,0.254815012216568,0.26517799496650696,0.23336699604988098,0.2341189980506897,19593,0.0,0.0
2021-06-06 00:00:00+00:00,0.2341800034046173,0.2802659869194031,0.22454500198364258,0.2802659869194031,43531,0.0,0.0
2021-06-07 00:00:00+00:00,0.28022998571395874,0.286204993724823,0.27864399552345276,0.2822360098361969,44565,0.0,0.0
2021-06-08 00:00:00+00:00,0.2822110056877136,0.2831070125102997,0.2717039883136749,0.2723340094089508,8135,0.0,0.0
2021-06-09 00:00:00+00:00,0.27233999967575073,0.3482779860496521,0.2573910057544708,0.3436160087585449,57428,0.0,0.0
2021-06-10 00:00:00+00:00,0.34357699751853943,0.3487139940261841,0.3225939869880676,0.32445400953292847,59902,0.0,0.0
2021-06-11 00:00:00+00:00,0.32446199655532837,0.36677101254463196,0.3133839964866638,0.32727599143981934,44887,0.0,0.0
2021-06-12 00:00:00+00:00,0.327241986989975,0.3644559979438782,0.3043619990348816,0.350149005651474,91003,0.0,0.0
2021-06-13 00:00:00+00:00,0.35014501214027405,0.3758159875869751,0.34288498759269714,0.36899900436401367,87040,0.0,0.0
2021-06-14 00:00:00+00:00,0.3689729869365692,0.37458598613739014,0.3261120021343231,0.3717010021209717,37204,0.0,0.0
2021-06-15 00:00:00+00:00,0.3241429924964905,0.33240601420402527,0.3208959996700287,0.33232900500297546,10380,0.0,0.0
2021-06-16 00:00:00+00:00,0.3242729902267456,0.32963699102401733,0.31269699335098267,0.31292399764060974,5636,0.0,0.0
2021-06-17 00:00:00+00:00,0.31297698616981506,0.32483500242233276,0.31289398670196533,0.3147990107536316,6241,0.0,0.0
2021-06-18 00:00:00+00:00,0.3148219883441925,0.3186210095882416,0.30780598521232605,0.30807000398635864,0,0.0,0.0
2021-06-19 00:00:00+00:00,0.3080979883670807,0.32026800513267517,0.29736700654029846,0.3032279908657074,25950,0.0,0.0
2021-06-20 00:00:00+00:00,0.303182989358902,0.31184399127960205,0.29207199811935425,0.29467499256134033,37530,0.0,0.0
2021-06-21 00:00:00+00:00,0.29464900493621826,0.29474401473999023,0.26388201117515564,0.2638950049877167,17158,0.0,0.0
2021-06-22 00:00:00+00:00,0.2639220058917999,0.263945996761322,0.2346149981021881,0.23996500670909882,10486,0.0,0.0
2021-06-23 00:00:00+00:00,0.23996500670909882,0.2462259978055954,0.2352679967880249,0.23794999718666077,7793,0.0,0.0
2021-06-24 00:00:00+00:00,0.2378920018672943,0.23793399333953857,0.23217399418354034,0.235944002866745,0,0.0,0.0
2021-06-25 00:00:00+00:00,0.23590700328350067,0.23607900738716125,0.23567700386047363,0.2358420044183731,0,0.0,0.0
2021-06-26 00:00:00+00:00,0.23587200045585632,0.23587599396705627,0.18883100152015686,0.1904049962759018,45327,0.0,0.0
2021-06-27 00:00:00+00:00,0.19043900072574615,0.19122500717639923,0.18101300299167633,0.18289600312709808,46754,0.0,0.0
2021-06-28 00:00:00+00:00,0.18290899693965912,0.1839040070772171,0.18204499781131744,0.18206200003623962,0,0.0,0.0
2021-06-29 00:00:00+00:00,0.18208500742912292,0.18220199644565582,0.18204499781131744,0.18209199607372284,0,0.0,0.0
2021-06-30 00:00:00+00:00,0.18211700022220612,0.18219399452209473,0.18201600015163422,0.18209299445152283,0,0.0,0.0
2021-07-01 00:00:00+00:00,0.18209199607372284,0.19495700299739838,0.16312700510025024,0.16331499814987183,21045,0.0,0.0
2021-07-02 00:00:00+00:00,0.16332300007343292,0.17509199678897858,0.1537269949913025,0.15667299926280975,47216,0.0,0.0
2021-07-03 00:00:00+00:00,0.15668900310993195,0.15861999988555908,0.15465599298477173,0.1585340052843094,44140,0.0,0.0
2021-07-04 00:00:00+00:00,0.15854200720787048,0.15854600071907043,0.15559999644756317,0.15787099301815033,18075,0.0,0.0
2021-07-05 00:00:00+00:00,0.15785300731658936,0.16906499862670898,0.15682700276374817,0.16165000200271606,5912,0.0,0.0
2021-07-06 00:00:00+00:00,0.16166099905967712,0.16596899926662445,0.15607699751853943,0.16281700134277344,38486,0.0,0.0
2021-07-07 00:00:00+00:00,0.16280199587345123,0.1706240028142929,0.15690800547599792,0.1661279946565628,42116,0.0,0.0
2021-07-08 00:00:00+00:00,0.16611500084400177,0.16621500253677368,0.1606220006942749,0.16064900159835815,10579,0.0,0.0
2021-07-09 00:00:00+00:00,0.1606619954109192,0.1690800040960312,0.15893599390983582,0.16454599797725677,6407,0.0,0.0
2021-07-10 00:00:00+00:00,0.16456499695777893,0.18029099702835083,0.1611340045928955,0.1692190021276474,14053,0.0,0.0
2021-07-11 00:00:00+00:00,0.1692429929971695,0.169405996799469,0.1681790053844452,0.16920499503612518,9273,0.0,0.0
2021-07-12 00:00:00+00:00,0.16921299695968628,0.17466400563716888,0.1691969931125641,0.1727139949798584,9655,0.0,0.0
2021-07-13 00:00:00+00:00,0.1727139949798584,0.17692400515079498,0.16492600739002228,0.1708890050649643,20495,0.0,0.0
2021-07-14 00:00:00+00:00,0.1709129959344864,0.17103999853134155,0.1691969931125641,0.17095699906349182,11240,0.0,0.0
2021-07-15 00:00:00+00:00,0.17094199359416962,0.17102199792861938,0.17089499533176422,0.1709579974412918,0,0.0,0.0
2021-07-16 00:00:00+00:00,0.17093899846076965,0.17099300026893616,0.1628579944372177,0.16977399587631226,13848,0.0,0.0
2021-07-17 00:00:00+00:00,0.16978299617767334,0.1732030063867569,0.16509699821472168,0.1685969978570938,18277,0.0,0.0
2021-07-18 00:00:00+00:00,0.1685979962348938,0.16966800391674042,0.16823099553585052,0.16893599927425385,5262,0.0,0.0
2021-07-19 00:00:00+00:00,0.16894899308681488,0.1689939945936203,0.1688690036535263,0.1688849925994873,0,0.0,0.0
2021-07-20 00:00:00+00:00,0.1688860058784485,0.1688860058784485,0.15801499783992767,0.1583240032196045,3704,0.0,0.0
2021-07-21 00:00:00+00:00,0.15832200646400452,0.16213199496269226,0.1570730060338974,0.1590140014886856,7437,0.0,0.0
2021-07-22 00:00:00+00:00,0.15900300443172455,0.16248799860477448,0.15898600220680237,0.16126100718975067,7034,0.0,0.0
2021-07-23 00:00:00+00:00,0.1612509936094284,0.16131100058555603,0.1611669957637787,0.16123799979686737,0,0.0,0.0
2021-07-24 00:00:00+00:00,0.1612270027399063,0.16127100586891174,0.1604039967060089,0.1604280024766922,0,0.0,0.0
2021-07-25 00:00:00+00:00,0.1604290008544922,0.16124999523162842,0.1572829931974411,0.15734200179576874,5058,0.0,0.0
2021-07-26 00:00:00+00:00,0.1573449969291687,0.1697089970111847,0.15589399635791779,0.16137799620628357,14812,0.0,0.0
2021-07-27 00:00:00+00:00,0.16135600209236145,0.16196000576019287,0.1541839987039566,0.1602959930896759,24094,0.0,0.0
2021-07-28 00:00:00+00:00,0.16029800474643707,0.16149699687957764,0.15901699662208557,0.15909400582313538,12645,0.0,0.0
2021-07-29 00:00:00+00:00,0.15908899903297424,0.15974800288677216,0.1547500044107437,0.15490999817848206,9892,0.0,0.0
2021-07-30 00:00:00+00:00,0.1549150049686432,0.15683700144290924,0.15351100265979767,0.1562429964542389,9959,0.0,0.0
2021-07-31 00:00:00+00:00,0.15626299381256104,0.1564590036869049,0.15257300436496735,0.1542080044746399,7108,0.0,0.0
2021-08-01 00:00:00+00:00,0.154229998588562,0.15546700358390808,0.1539829969406128,0.1542930006980896,6761,0.0,0.0
2021-08-02 00:00:00+00:00,0.15428900718688965,0.15436500310897827,0.1508219987154007,0.15086500346660614,7122,0.0,0.0
2021-08-03 00:00:00+00:00,0.15087300539016724,0.15891499817371368,0.14983299374580383,0.1499280035495758,11233,0.0,0.0
2021-08-04 00:00:00+00:00,0.14992199838161469,0.15175500512123108,0.14952099323272705,0.15175199508666992,4483,0.0,0.0
2021-08-05 00:00:00+00:00,0.15174600481987,0.15178799629211426,0.15164999663829803,0.1516840010881424,0,0.0,0.0
2021-08-06 00:00:00+00:00,0.15168100595474243,0.15175700187683105,0.15163999795913696,0.15170599520206451,0,0.0,0.0
2021-08-07 00:00:00+00:00,0.15169799327850342,0.15174800157546997,0.151636004447937,0.15166500210762024,0,0.0,0.0
2021-08-08 00:00:00+00:00,0.15168599784374237,0.15171100199222565,0.15157000720500946,0.15165500342845917,0,0.0,0.0
2021-08-09 00:00:00+00:00,0.151638001203537,0.151638001203537,0.14597299695014954,0.1465110033750534,0,0.0,0.0
2021-08-10 00:00:00+00:00,0.14650699496269226,0.14659099280834198,0.14642199873924255,0.14650499820709229,0,0.0,0.0
2021-08-11 00:00:00+00:00,0.14650699496269226,0.14661100506782532,0.14643000066280365,0.14652100205421448,0,0.0,0.0
