TIMESTAMP,GELO_OPEN_PRICE_USD,GELO_HIGH_PRICE_USD,GELO_LOW_PRICE_USD,GELO_CLOSE_PRICE_USD,GELO_VOLUME_USD,GELO_DIVIDENDS_USD,GELO_STOCK_SPLITS_USD
2024-01-11 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,454,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,770,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,188,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,518,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,2167,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,341,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,129,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,996,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,972,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,1236,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,507,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,224,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,251,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,811,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,291,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,22451,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,268,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-06-01 00:00:00+00:00,9.921399910396006e-14,9.921445988988337e-14,9.921399910396006e-14,9.921445988988337e-14,13,0.0,0.0
