TIMESTAMP,YOUNES_OPEN_PRICE_USD,YOUNES_HIGH_PRICE_USD,YOUNES_LOW_PRICE_USD,YOUNES_CLOSE_PRICE_USD,YOUNES_VOLUME_USD,YOUNES_DIVIDENDS_USD,YOUNES_STOCK_SPLITS_USD
2024-07-29 00:00:00+00:00,0.0015460000140592456,0.002213000087067485,0.0012550000101327896,0.0014750000555068254,323978,0.0,0.0
2024-07-30 00:00:00+00:00,0.0014750000555068254,0.001791000016964972,0.0011259999591857195,0.001285000005736947,131941,0.0,0.0
2024-07-31 00:00:00+00:00,0.001285000005736947,0.0013549999566748738,0.0010529999854043126,0.0012339999666437507,112736,0.0,0.0
2024-08-01 00:00:00+00:00,0.0012339999666437507,0.0014359999913722277,0.0007750000222586095,0.001353000057861209,176709,0.0,0.0
2024-08-02 00:00:00+00:00,0.00133200001437217,0.0021989999804645777,0.001028000027872622,0.0021520000882446766,164719,0.0,0.0
2024-08-03 00:00:00+00:00,0.0021520000882446766,0.0025450000539422035,0.0016449999529868364,0.002461999887600541,124548,0.0,0.0
2024-08-04 00:00:00+00:00,0.002461999887600541,0.0032210000790655613,0.0018070000223815441,0.0029529999010264874,280177,0.0,0.0
2024-08-05 00:00:00+00:00,0.002804999938234687,0.0028729999903589487,0.0013599999947473407,0.002443999983370304,228850,0.0,0.0
2024-08-06 00:00:00+00:00,0.002443999983370304,0.0035570000763982534,0.0023719999007880688,0.002518000081181526,211018,0.0,0.0
2024-08-07 00:00:00+00:00,0.002658999990671873,0.00356599991209805,0.0024790000170469284,0.0029090000316500664,282024,0.0,0.0
2024-08-08 00:00:00+00:00,0.0029090000316500664,0.00622399989515543,0.002879000036045909,0.004463000223040581,691872,0.0,0.0
2024-08-09 00:00:00+00:00,0.004497999791055918,0.0049390001222491264,0.0034370000939816236,0.0037060000468045473,197718,0.0,0.0
2024-08-10 00:00:00+00:00,0.0037060000468045473,0.004023999907076359,0.003226999891921878,0.00343000004068017,84635,0.0,0.0
2024-08-11 00:00:00+00:00,0.00343000004068017,0.003498000092804432,0.0026179999113082886,0.0030819999519735575,75390,0.0,0.0
2024-08-12 00:00:00+00:00,0.0030819999519735575,0.0042779999785125256,0.002856000093743205,0.0028570001013576984,116777,0.0,0.0
2024-08-13 00:00:00+00:00,0.002822000067681074,0.004513999912887812,0.002491000108420849,0.0044200001284480095,131763,0.0,0.0
2024-08-14 00:00:00+00:00,0.0044200001284480095,0.005113999824970961,0.004162999801337719,0.00444599986076355,108912,0.0,0.0
2024-08-15 00:00:00+00:00,0.0036100000143051147,0.004736999981105328,0.0034000000450760126,0.003926000092178583,218171,0.0,0.0
2024-08-16 00:00:00+00:00,0.0039090001955628395,0.004120000172406435,0.003172999946400523,0.003860000055283308,96918,0.0,0.0
2024-08-17 00:00:00+00:00,0.003823000006377697,0.004215999972075224,0.003693999955430627,0.003891000058501959,52337,0.0,0.0
2024-08-18 00:00:00+00:00,0.003914000000804663,0.005768999923020601,0.0038950000889599323,0.004993000067770481,116955,0.0,0.0
2024-08-19 00:00:00+00:00,0.004993000067770481,0.005090000107884407,0.004366000182926655,0.0044559999369084835,61102,0.0,0.0
2024-08-20 00:00:00+00:00,0.004290999844670296,0.005171999800950289,0.0028729999903589487,0.004873000085353851,207521,0.0,0.0
2024-08-21 00:00:00+00:00,0.004480000119656324,0.004993999842554331,0.004399999976158142,0.004935000091791153,89069,0.0,0.0
2024-08-22 00:00:00+00:00,0.0048859999515116215,0.004970999900251627,0.004153000190854073,0.004513000138103962,173451,0.0,0.0
2024-08-23 00:00:00+00:00,0.004480999894440174,0.006883999798446894,0.004081000108271837,0.005913000088185072,366131,0.0,0.0
2024-08-24 00:00:00+00:00,0.006014999933540821,0.006800000090152025,0.005855000112205744,0.006767999846488237,355522,0.0,0.0
