TIMESTAMP,MANIA25184_OPEN_PRICE_USD,MANIA25184_HIGH_PRICE_USD,MANIA25184_LOW_PRICE_USD,MANIA25184_CLOSE_PRICE_USD,MANIA25184_VOLUME_USD,MANIA25184_DIVIDENDS_USD,MANIA25184_STOCK_SPLITS_USD
2024-03-06 00:00:00+00:00,0.010142000392079353,0.014906000345945358,0.008476999588310719,0.01037800032645464,2484537,0.0,0.0
2024-03-07 00:00:00+00:00,0.01037800032645464,0.012237000279128551,0.009246000088751316,0.010645999573171139,805292,0.0,0.0
2024-03-08 00:00:00+00:00,0.010645999573171139,0.010645999573171139,0.007069000042974949,0.007563000079244375,909999,0.0,0.0
2024-03-09 00:00:00+00:00,0.007563000079244375,0.009939000010490417,0.006533000152558088,0.008806000463664532,652312,0.0,0.0
2024-03-10 00:00:00+00:00,0.008806000463664532,0.009278000332415104,0.007952000014483929,0.007972000166773796,331567,0.0,0.0
2024-03-11 00:00:00+00:00,0.007934999652206898,0.008305000141263008,0.006982000079005957,0.00711800018325448,257426,0.0,0.0
2024-03-12 00:00:00+00:00,0.00711800018325448,0.008098999969661236,0.006144999992102385,0.007114000152796507,371539,0.0,0.0
2024-03-13 00:00:00+00:00,0.007114000152796507,0.007588000036776066,0.006713999900966883,0.007153000216931105,173513,0.0,0.0
2024-03-14 00:00:00+00:00,0.007153000216931105,0.007218000013381243,0.006477000191807747,0.0067889997735619545,213946,0.0,0.0
2024-03-15 00:00:00+00:00,0.0067889997735619545,0.007100999820977449,0.005807000212371349,0.006320999935269356,189492,0.0,0.0
2024-03-16 00:00:00+00:00,0.006320999935269356,0.006688999943435192,0.005969000048935413,0.0061599998734891415,163477,0.0,0.0
2024-03-17 00:00:00+00:00,0.0061599998734891415,0.00622399989515543,0.005797999911010265,0.005981000140309334,71908,0.0,0.0
2024-03-18 00:00:00+00:00,0.006000000052154064,0.006283000111579895,0.005696000065654516,0.006062000058591366,103418,0.0,0.0
2024-03-19 00:00:00+00:00,0.006062000058591366,0.006076999939978123,0.005404000170528889,0.005919000133872032,93466,0.0,0.0
2024-03-20 00:00:00+00:00,0.005919000133872032,0.006049000192433596,0.005566000007092953,0.0057299998588860035,86436,0.0,0.0
2024-03-21 00:00:00+00:00,0.0057299998588860035,0.005853000096976757,0.004991000052541494,0.005324999801814556,177413,0.0,0.0
2024-03-22 00:00:00+00:00,0.005324999801814556,0.005594999995082617,0.005324999801814556,0.005483999848365784,44520,0.0,0.0
2024-03-23 00:00:00+00:00,0.005483999848365784,0.006200000178068876,0.005365000106394291,0.006064999848604202,86700,0.0,0.0
2024-03-24 00:00:00+00:00,0.006064999848604202,0.00711200013756752,0.005938999820500612,0.006893000099807978,146823,0.0,0.0
2024-03-25 00:00:00+00:00,0.006893000099807978,0.011365000158548355,0.006837000139057636,0.011203999631106853,509484,0.0,0.0
2024-03-26 00:00:00+00:00,0.011237000115215778,0.011566000059247017,0.008755000308156013,0.008864999748766422,457012,0.0,0.0
2024-03-27 00:00:00+00:00,0.008864999748766422,0.01053600013256073,0.008201999589800835,0.009948999620974064,251532,0.0,0.0
2024-03-28 00:00:00+00:00,0.009948999620974064,0.010471999645233154,0.009324000217020512,0.009700999595224857,211352,0.0,0.0
2024-03-29 00:00:00+00:00,0.009700999595224857,0.01042299997061491,0.009399999864399433,0.0096859997138381,127009,0.0,0.0
2024-03-30 00:00:00+00:00,0.0096859997138381,0.010026000440120697,0.008918999694287777,0.009081999771296978,183273,0.0,0.0
2024-03-31 00:00:00+00:00,0.009081999771296978,0.009081999771296978,0.008236999623477459,0.008801000192761421,93904,0.0,0.0
2024-04-01 00:00:00+00:00,0.00866399984806776,0.00866399984806776,0.007860999554395676,0.007860999554395676,101941,0.0,0.0
2024-04-02 00:00:00+00:00,0.007860999554395676,0.008817000314593315,0.00737199978902936,0.008337999694049358,122851,0.0,0.0
2024-04-03 00:00:00+00:00,0.008337999694049358,0.008621999993920326,0.006887999828904867,0.007280000019818544,172147,0.0,0.0
2024-04-04 00:00:00+00:00,0.007280000019818544,0.007526999805122614,0.005781999789178371,0.006151000037789345,225556,0.0,0.0
2024-04-05 00:00:00+00:00,0.006151000037789345,0.007356999907642603,0.006076999939978123,0.007156999781727791,125029,0.0,0.0
2024-04-06 00:00:00+00:00,0.007156999781727791,0.0074789999052882195,0.006852000020444393,0.006947999820113182,75001,0.0,0.0
2024-04-07 00:00:00+00:00,0.006947999820113182,0.007627000100910664,0.006947999820113182,0.007127000018954277,47724,0.0,0.0
2024-04-08 00:00:00+00:00,0.007127000018954277,0.007209999952465296,0.006477999966591597,0.006651999894529581,104086,0.0,0.0
2024-04-09 00:00:00+00:00,0.006651999894529581,0.006674999836832285,0.006291999947279692,0.0063599999994039536,67714,0.0,0.0
