TIMESTAMP,FUZN_OPEN_PRICE_USD,FUZN_HIGH_PRICE_USD,FUZN_LOW_PRICE_USD,FUZN_CLOSE_PRICE_USD,FUZN_VOLUME_USD,FUZN_DIVIDENDS_USD,FUZN_STOCK_SPLITS_USD
2023-12-22 00:00:00+00:00,0.08322100341320038,0.08342599868774414,0.0754920020699501,0.07865600287914276,55917,0.0,0.0
2023-12-23 00:00:00+00:00,0.07865600287914276,0.08035600185394287,0.07389699667692184,0.07930099964141846,19793,0.0,0.0
2023-12-24 00:00:00+00:00,0.07930099964141846,0.8355439901351929,0.06310199946165085,0.07289700210094452,40680,0.0,0.0
2023-12-25 00:00:00+00:00,0.07289700210094452,0.07794500142335892,0.0697069987654686,0.06995800137519836,14870,0.0,0.0
2023-12-26 00:00:00+00:00,0.06995800137519836,0.07094299793243408,0.06396900117397308,0.06816300004720688,20166,0.0,0.0
2023-12-27 00:00:00+00:00,0.06816300004720688,0.07223299890756607,0.06201399862766266,0.07218000292778015,26076,0.0,0.0
2023-12-28 00:00:00+00:00,0.07218000292778015,0.07222499698400497,0.06204500049352646,0.06373699754476547,22423,0.0,0.0
2023-12-29 00:00:00+00:00,0.06373699754476547,0.06742899864912033,0.060676999390125275,0.06124100089073181,20117,0.0,0.0
2023-12-30 00:00:00+00:00,0.06124100089073181,0.07400400191545486,0.06057799980044365,0.07319000363349915,36958,0.0,0.0
2023-12-31 00:00:00+00:00,0.07319000363349915,0.07627499848604202,0.06407900154590607,0.06775200366973877,16750,0.0,0.0
2024-01-01 00:00:00+00:00,0.06775200366973877,45.142093658447266,0.060270000249147415,0.07594999670982361,91422,0.0,0.0
2024-01-02 00:00:00+00:00,0.07594999670982361,51.5959587097168,0.07594999670982361,0.0995590016245842,119856,0.0,0.0
2024-01-03 00:00:00+00:00,0.0995590016245842,0.11413100361824036,0.08620800077915192,0.10111899673938751,67978,0.0,0.0
2024-01-04 00:00:00+00:00,0.10111899673938751,0.11875899881124496,0.09017699956893921,0.09961699694395065,73892,0.0,0.0
2024-01-05 00:00:00+00:00,0.09961699694395065,0.10503099858760834,0.08752000331878662,0.08923400193452835,46994,0.0,0.0
2024-01-06 00:00:00+00:00,0.08923400193452835,0.0995360016822815,0.08565399795770645,0.09411200135946274,45846,0.0,0.0
2024-01-07 00:00:00+00:00,0.09411200135946274,0.09728199988603592,0.08677499741315842,0.0869780033826828,19558,0.0,0.0
2024-01-08 00:00:00+00:00,0.0869780033826828,0.09137199819087982,0.08242399990558624,0.08242399990558624,35975,0.0,0.0
2024-01-09 00:00:00+00:00,0.08242399990558624,0.08973400294780731,0.08051600307226181,0.08511599898338318,19645,0.0,0.0
2024-01-10 00:00:00+00:00,0.08511599898338318,0.09289500117301941,0.06909999996423721,0.07771100103855133,69192,0.0,0.0
2024-01-11 00:00:00+00:00,0.07771100103855133,0.0892380028963089,0.07083100080490112,0.08271700143814087,59630,0.0,0.0
2024-01-12 00:00:00+00:00,0.08271700143814087,0.08625300228595734,0.06697499752044678,0.07092799991369247,62340,0.0,0.0
2024-01-13 00:00:00+00:00,0.07092799991369247,0.07731600105762482,0.06734000146389008,0.07664299756288528,39452,0.0,0.0
2024-01-14 00:00:00+00:00,0.07664299756288528,0.07900799810886383,0.07272700220346451,0.07395599782466888,11244,0.0,0.0
2024-01-15 00:00:00+00:00,0.07395599782466888,0.07733099907636642,0.07073000073432922,0.07222100347280502,19579,0.0,0.0
2024-01-16 00:00:00+00:00,0.07222100347280502,0.08106999844312668,0.0652180016040802,0.07084400206804276,47424,0.0,0.0
2024-01-17 00:00:00+00:00,0.07084400206804276,0.07632700353860855,0.06736499816179276,0.07284100353717804,24113,0.0,0.0
2024-01-18 00:00:00+00:00,0.07284100353717804,0.07642800360918045,0.060961998999118805,0.060961998999118805,26828,0.0,0.0
2024-01-19 00:00:00+00:00,0.060961998999118805,0.07591699808835983,0.060961998999118805,0.06748899817466736,18235,0.0,0.0
2024-01-20 00:00:00+00:00,0.06748899817466736,0.0700950026512146,0.06275899708271027,0.06779199838638306,14807,0.0,0.0
2024-01-21 00:00:00+00:00,0.06779199838638306,0.06849200278520584,0.059241000562906265,0.0604030005633831,12729,0.0,0.0
2024-01-22 00:00:00+00:00,0.0604030005633831,0.061948999762535095,0.05497799813747406,0.056453000754117966,14324,0.0,0.0
2024-01-23 00:00:00+00:00,0.056453000754117966,0.06100599840283394,0.05175499990582466,0.05495399981737137,26706,0.0,0.0
2024-01-24 00:00:00+00:00,0.05495399981737137,0.06155800074338913,0.05339000001549721,0.05667800083756447,21031,0.0,0.0
2024-01-25 00:00:00+00:00,0.05667800083756447,0.06259699910879135,0.053394000977277756,0.05984500050544739,31522,0.0,0.0
