TIMESTAMP,THR_OPEN_PRICE_USD,THR_HIGH_PRICE_USD,THR_LOW_PRICE_USD,THR_CLOSE_PRICE_USD,THR_VOLUME_USD,THR_DIVIDENDS_USD,THR_STOCK_SPLITS_USD
2018-08-10 00:00:00+00:00,21.25550079345703,21.25550079345703,18.64150047302246,19.92300033569336,42416,0.0,0.0
2018-08-11 00:00:00+00:00,19.93630027770996,19.93630027770996,17.285400390625,19.177900314331055,37558,0.0,0.0
2018-08-12 00:00:00+00:00,19.09469985961914,19.704500198364258,16.956199645996094,18.4281005859375,37269,0.0,0.0
2018-08-13 00:00:00+00:00,18.468900680541992,19.34630012512207,17.042600631713867,17.1112003326416,36231,0.0,0.0
2018-08-14 00:00:00+00:00,17.130399703979492,17.130399703979492,15.268699645996094,16.688899993896484,30426,0.0,0.0
2018-08-15 00:00:00+00:00,16.81559944152832,18.77359962463379,16.81559944152832,17.292299270629883,33292,0.0,0.0
2018-08-16 00:00:00+00:00,17.31170082092285,23.249399185180664,17.181699752807617,21.181800842285156,49042,0.0,0.0
2018-08-17 00:00:00+00:00,21.217899322509766,25.13759994506836,21.208999633789062,24.07069969177246,44053,0.0,0.0
2018-08-18 00:00:00+00:00,24.166900634765625,25.0625,21.543899536132812,22.890600204467773,41120,0.0,0.0
2018-08-19 00:00:00+00:00,22.910400390625,23.939699172973633,21.618799209594727,23.61750030517578,44364,0.0,0.0
2018-08-20 00:00:00+00:00,23.455699920654297,23.8971004486084,21.420299530029297,21.673099517822266,38931,0.0,0.0
2018-08-21 00:00:00+00:00,21.01129913330078,22.627399444580078,20.07390022277832,21.1560001373291,46506,0.0,0.0
2018-08-22 00:00:00+00:00,21.150800704956055,23.548099517822266,20.295299530029297,21.541400909423828,36780,0.0,0.0
2018-08-23 00:00:00+00:00,21.597299575805664,22.27050018310547,19.759300231933594,20.783599853515625,32883,0.0,0.0
2018-08-24 00:00:00+00:00,20.792699813842773,22.59869956970215,20.75860023498535,22.4960994720459,34245,0.0,0.0
2018-08-25 00:00:00+00:00,22.464099884033203,22.607799530029297,20.456899642944336,22.25469970703125,48274,0.0,0.0
2018-08-26 00:00:00+00:00,21.964799880981445,22.307199478149414,19.734800338745117,21.974300384521484,42268,0.0,0.0
2018-08-27 00:00:00+00:00,22.013700485229492,22.39150047302246,20.709699630737305,22.39150047302246,32088,0.0,0.0
2018-08-28 00:00:00+00:00,22.483400344848633,23.90570068359375,22.27790069580078,23.829700469970703,36666,0.0,0.0
2018-08-29 00:00:00+00:00,23.82430076599121,23.874300003051758,22.528400421142578,23.31679916381836,46626,0.0,0.0
2018-08-30 00:00:00+00:00,23.331199645996094,23.48900032043457,21.96470069885254,22.973800659179688,48126,0.0,0.0
2018-08-31 00:00:00+00:00,22.981000900268555,23.58449935913086,21.598400115966797,23.526500701904297,45790,0.0,0.0
