TIMESTAMP,IDRT_OPEN_PRICE_USD,IDRT_HIGH_PRICE_USD,IDRT_LOW_PRICE_USD,IDRT_CLOSE_PRICE_USD,IDRT_VOLUME_USD,IDRT_DIVIDENDS_USD,IDRT_STOCK_SPLITS_USD
2019-09-24 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,6.500000017695129e-05,6.900000153109431e-05,83635,0.0,0.0
2019-09-25 00:00:00+00:00,6.900000153109431e-05,7.200000254670158e-05,6.800000119255856e-05,7.000000186963007e-05,64565,0.0,0.0
2019-09-26 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.70000008540228e-05,7.000000186963007e-05,150563,0.0,0.0
2019-09-27 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.800000119255856e-05,7.100000220816582e-05,61403,0.0,0.0
2019-09-28 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.900000153109431e-05,7.100000220816582e-05,21334,0.0,0.0
2019-09-29 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.800000119255856e-05,7.000000186963007e-05,80075,0.0,0.0
2019-09-30 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.800000119255856e-05,7.200000254670158e-05,36674,0.0,0.0
2019-10-01 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.800000119255856e-05,6.900000153109431e-05,8569,0.0,0.0
2019-10-02 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.70000008540228e-05,6.900000153109431e-05,11146,0.0,0.0
2019-10-03 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.800000119255856e-05,7.100000220816582e-05,92873,0.0,0.0
2019-10-04 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.000000186963007e-05,7.000000186963007e-05,11224,0.0,0.0
2019-10-05 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,7.000000186963007e-05,7.000000186963007e-05,55361,0.0,0.0
2019-10-06 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,7.000000186963007e-05,7.200000254670158e-05,31905,0.0,0.0
2019-10-07 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,36930,0.0,0.0
2019-10-08 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,43187,0.0,0.0
2019-10-09 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,16968,0.0,0.0
2019-10-10 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.900000153109431e-05,7.100000220816582e-05,5168,0.0,0.0
2019-10-11 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.900000153109431e-05,6.900000153109431e-05,22243,0.0,0.0
2019-10-12 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.900000153109431e-05,7.000000186963007e-05,11271,0.0,0.0
2019-10-13 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.70000008540228e-05,7.000000186963007e-05,27217,0.0,0.0
2019-10-14 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.800000119255856e-05,7.000000186963007e-05,27546,0.0,0.0
2019-10-15 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.800000119255856e-05,6.900000153109431e-05,26109,0.0,0.0
2019-10-16 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.70000008540228e-05,7.000000186963007e-05,28159,0.0,0.0
2019-10-17 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.900000153109431e-05,7.100000220816582e-05,21909,0.0,0.0
2019-10-18 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.900000153109431e-05,7.100000220816582e-05,31348,0.0,0.0
2019-10-19 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.000000186963007e-05,1742,0.0,0.0
2019-10-20 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.000000186963007e-05,7.100000220816582e-05,38398,0.0,0.0
2019-10-21 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.000000186963007e-05,7.100000220816582e-05,12159,0.0,0.0
2019-10-22 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.000000186963007e-05,23769,0.0,0.0
2019-10-23 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.600000051548705e-05,7.000000186963007e-05,21918,0.0,0.0
2019-10-24 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.800000119255856e-05,6.900000153109431e-05,14840,0.0,0.0
2019-10-25 00:00:00+00:00,6.900000153109431e-05,7.300000288523734e-05,6.800000119255856e-05,7.100000220816582e-05,3774,0.0,0.0
2019-10-26 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,5.500000042957254e-05,7.300000288523734e-05,8419,0.0,0.0
2019-10-27 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.100000220816582e-05,7.200000254670158e-05,11482,0.0,0.0
2019-10-28 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,7.000000186963007e-05,7.000000186963007e-05,12548,0.0,0.0
2019-10-29 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.900000153109431e-05,7.100000220816582e-05,22320,0.0,0.0
2019-10-30 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.800000119255856e-05,7.100000220816582e-05,12854,0.0,0.0
2019-10-31 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.600000051548705e-05,7.000000186963007e-05,20931,0.0,0.0
2019-11-01 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,20099,0.0,0.0
2019-11-02 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.200000254670158e-05,53,0.0,0.0
2019-11-03 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.000000186963007e-05,7.200000254670158e-05,306,0.0,0.0
2019-11-04 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.000000186963007e-05,7.100000220816582e-05,18471,0.0,0.0
2019-11-05 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,45714,0.0,0.0
2019-11-06 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,39642,0.0,0.0
2019-11-07 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,69094,0.0,0.0
2019-11-08 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.900000153109431e-05,7.000000186963007e-05,37492,0.0,0.0
2019-11-09 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,115174,0.0,0.0
2019-11-10 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,7.100000220816582e-05,7.100000220816582e-05,33545,0.0,0.0
2019-11-11 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,108878,0.0,0.0
2019-11-12 00:00:00+00:00,7.100000220816582e-05,7.500000356230885e-05,7.000000186963007e-05,7.100000220816582e-05,81984,0.0,0.0
2019-11-13 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,13632,0.0,0.0
2019-11-14 00:00:00+00:00,7.000000186963007e-05,7.300000288523734e-05,7.000000186963007e-05,7.100000220816582e-05,89044,0.0,0.0
2019-11-15 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.900000153109431e-05,7.100000220816582e-05,37229,0.0,0.0
2019-11-16 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,7.000000186963007e-05,7.100000220816582e-05,51667,0.0,0.0
2019-11-17 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,51996,0.0,0.0
2019-11-18 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.800000119255856e-05,7.200000254670158e-05,95927,0.0,0.0
2019-11-19 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.000000186963007e-05,7.100000220816582e-05,32891,0.0,0.0
2019-11-20 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.800000119255856e-05,6.900000153109431e-05,63135,0.0,0.0
2019-11-21 00:00:00+00:00,6.900000153109431e-05,7.400000322377309e-05,6.500000017695129e-05,7.100000220816582e-05,59374,0.0,0.0
2019-11-22 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,6.299999949987978e-05,6.900000153109431e-05,48555,0.0,0.0
2019-11-23 00:00:00+00:00,6.900000153109431e-05,7.200000254670158e-05,6.600000051548705e-05,7.100000220816582e-05,51635,0.0,0.0
2019-11-24 00:00:00+00:00,7.100000220816582e-05,7.599999662488699e-05,6.70000008540228e-05,7.000000186963007e-05,48660,0.0,0.0
2019-11-25 00:00:00+00:00,7.000000186963007e-05,0.00023400000645779073,6.299999949987978e-05,7.000000186963007e-05,619385,0.0,0.0
2019-11-26 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,6.900000153109431e-05,7.100000220816582e-05,3287,0.0,0.0
2019-11-27 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.900000153109431e-05,7.100000220816582e-05,3220,0.0,0.0
2019-11-28 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,7.000000186963007e-05,7.100000220816582e-05,1009493,0.0,0.0
2019-11-29 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.70000008540228e-05,6.800000119255856e-05,1765540,0.0,0.0
2019-11-30 00:00:00+00:00,6.800000119255856e-05,7.200000254670158e-05,6.70000008540228e-05,7.100000220816582e-05,1730974,0.0,0.0
2019-12-01 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.800000119255856e-05,7.100000220816582e-05,154627,0.0,0.0
2019-12-02 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.399999983841553e-05,6.900000153109431e-05,994653,0.0,0.0
2019-12-03 00:00:00+00:00,7.000000186963007e-05,7.400000322377309e-05,6.500000017695129e-05,7.100000220816582e-05,1563130,0.0,0.0
2019-12-04 00:00:00+00:00,7.100000220816582e-05,0.00015900000289548188,6.70000008540228e-05,7.100000220816582e-05,0,0.0,0.0
2019-12-05 00:00:00+00:00,7.100000220816582e-05,0.00030300000798888505,7.000000186963007e-05,0.00027200000477023423,0,0.0,0.0
2019-12-06 00:00:00+00:00,0.00027200000477023423,0.00027200000477023423,7.100000220816582e-05,7.100000220816582e-05,716024,0.0,0.0
2019-12-07 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.100000220816582e-05,7.100000220816582e-05,158426,0.0,0.0
2019-12-08 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.100000220816582e-05,7.200000254670158e-05,260098,0.0,0.0
2019-12-09 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.000000186963007e-05,7.200000254670158e-05,578797,0.0,0.0
2019-12-10 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.000000186963007e-05,7.200000254670158e-05,627776,0.0,0.0
2019-12-11 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,780742,0.0,0.0
2019-12-12 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.200000254670158e-05,1294969,0.0,0.0
2019-12-13 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.000000186963007e-05,7.200000254670158e-05,1255840,0.0,0.0
2019-12-14 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.000000186963007e-05,7.100000220816582e-05,534741,0.0,0.0
2019-12-15 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,7.000000186963007e-05,7.200000254670158e-05,988857,0.0,0.0
2019-12-16 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.000000186963007e-05,7.200000254670158e-05,603584,0.0,0.0
2019-12-17 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,6.900000153109431e-05,7.100000220816582e-05,576706,0.0,0.0
2019-12-18 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.800000119255856e-05,7.300000288523734e-05,623316,0.0,0.0
2019-12-19 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,6.800000119255856e-05,7.200000254670158e-05,118555,0.0,0.0
2019-12-20 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.100000220816582e-05,3430,0.0,0.0
2019-12-21 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.900000153109431e-05,7.000000186963007e-05,0,0.0,0.0
2019-12-22 00:00:00+00:00,7.000000186963007e-05,7.300000288523734e-05,1.9999999494757503e-05,7.200000254670158e-05,24081,0.0,0.0
2019-12-23 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.100000220816582e-05,7.100000220816582e-05,166994,0.0,0.0
2019-12-24 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,7.000000186963007e-05,7.200000254670158e-05,46251,0.0,0.0
2019-12-25 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.000000186963007e-05,7.200000254670158e-05,70070,0.0,0.0
2019-12-26 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.100000220816582e-05,132279,0.0,0.0
2019-12-27 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,68762,0.0,0.0
2019-12-28 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,7.100000220816582e-05,7.200000254670158e-05,118640,0.0,0.0
2019-12-29 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,85828,0.0,0.0
2019-12-30 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,3.7999998312443495e-05,7.200000254670158e-05,278405,0.0,0.0
2019-12-31 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,3.7000001611886546e-05,7.200000254670158e-05,690006,0.0,0.0
2020-01-01 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,4.8999998398358e-05,7.100000220816582e-05,488454,0.0,0.0
2020-01-02 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,5.400000009103678e-05,7.200000254670158e-05,538517,0.0,0.0
2020-01-03 00:00:00+00:00,7.200000254670158e-05,7.500000356230885e-05,7.000000186963007e-05,7.300000288523734e-05,256595,0.0,0.0
2020-01-04 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.100000220816582e-05,7.200000254670158e-05,167387,0.0,0.0
2020-01-05 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.200000254670158e-05,7.300000288523734e-05,207831,0.0,0.0
2020-01-06 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.100000220816582e-05,7.200000254670158e-05,277808,0.0,0.0
2020-01-07 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,262585,0.0,0.0
2020-01-08 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,255533,0.0,0.0
2020-01-09 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.300000288523734e-05,214715,0.0,0.0
2020-01-10 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.100000220816582e-05,7.300000288523734e-05,239296,0.0,0.0
2020-01-11 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.200000254670158e-05,7.300000288523734e-05,242579,0.0,0.0
2020-01-12 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.200000254670158e-05,7.300000288523734e-05,241476,0.0,0.0
2020-01-13 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.200000254670158e-05,7.400000322377309e-05,246525,0.0,0.0
2020-01-14 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,7.200000254670158e-05,7.300000288523734e-05,278358,0.0,0.0
2020-01-15 00:00:00+00:00,7.300000288523734e-05,7.79999973019585e-05,7.100000220816582e-05,7.300000288523734e-05,301105,0.0,0.0
2020-01-16 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.000000186963007e-05,7.400000322377309e-05,263110,0.0,0.0
2020-01-17 00:00:00+00:00,7.400000322377309e-05,7.699999696342275e-05,7.000000186963007e-05,7.200000254670158e-05,365152,0.0,0.0
2020-01-18 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,7.100000220816582e-05,7.300000288523734e-05,95227,0.0,0.0
2020-01-19 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,6.900000153109431e-05,7.300000288523734e-05,233417,0.0,0.0
2020-01-20 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.100000220816582e-05,7.300000288523734e-05,212222,0.0,0.0
2020-01-21 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.100000220816582e-05,7.400000322377309e-05,289066,0.0,0.0
2020-01-22 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,7.200000254670158e-05,7.500000356230885e-05,267459,0.0,0.0
2020-01-23 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.200000254670158e-05,7.300000288523734e-05,380113,0.0,0.0
2020-01-24 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.000000186963007e-05,7.300000288523734e-05,312335,0.0,0.0
2020-01-25 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.000000186963007e-05,7.400000322377309e-05,124701,0.0,0.0
2020-01-26 00:00:00+00:00,7.400000322377309e-05,7.699999696342275e-05,7.200000254670158e-05,7.300000288523734e-05,147402,0.0,0.0
2020-01-27 00:00:00+00:00,7.300000288523734e-05,7.599999662488699e-05,7.200000254670158e-05,7.400000322377309e-05,148622,0.0,0.0
2020-01-28 00:00:00+00:00,7.400000322377309e-05,7.599999662488699e-05,7.300000288523734e-05,7.400000322377309e-05,71146,0.0,0.0
2020-01-29 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,7.200000254670158e-05,7.200000254670158e-05,10541,0.0,0.0
2020-01-30 00:00:00+00:00,7.200000254670158e-05,7.500000356230885e-05,7.200000254670158e-05,7.400000322377309e-05,14343,0.0,0.0
2020-01-31 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,7.200000254670158e-05,7.400000322377309e-05,46758,0.0,0.0
2020-02-01 00:00:00+00:00,7.400000322377309e-05,7.599999662488699e-05,7.100000220816582e-05,7.200000254670158e-05,5352,0.0,0.0
2020-02-02 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,7.100000220816582e-05,7.200000254670158e-05,3656,0.0,0.0
