TIMESTAMP,VSUI_OPEN_PRICE_USD,VSUI_HIGH_PRICE_USD,VSUI_LOW_PRICE_USD,VSUI_CLOSE_PRICE_USD,VSUI_VOLUME_USD,VSUI_DIVIDENDS_USD,VSUI_STOCK_SPLITS_USD
2024-02-14 00:00:00+00:00,1.947208046913147,1.952144980430603,1.9210540056228638,1.9237760305404663,115284,0.0,0.0
2024-02-15 00:00:00+00:00,1.9241600036621094,1.9603710174560547,1.8446470499038696,1.881026029586792,576044,0.0,0.0
2024-02-16 00:00:00+00:00,1.881026029586792,1.8960789442062378,1.7721569538116455,1.8257789611816406,248436,0.0,0.0
2024-02-17 00:00:00+00:00,1.8257789611816406,1.8265539407730103,1.724863052368164,1.782060980796814,477764,0.0,0.0
2024-02-18 00:00:00+00:00,1.782060980796814,1.8269410133361816,1.7515000104904175,1.814136028289795,375711,0.0,0.0
2024-02-19 00:00:00+00:00,1.814136028289795,1.8409509658813477,1.7591979503631592,1.7895870208740234,286518,0.0,0.0
2024-02-20 00:00:00+00:00,1.7888809442520142,1.7913709878921509,1.6448739767074585,1.7427539825439453,223815,0.0,0.0
2024-02-21 00:00:00+00:00,1.7427539825439453,1.7427539825439453,1.6395310163497925,1.7070050239562988,816834,0.0,0.0
2024-02-22 00:00:00+00:00,1.7067019939422607,1.7804709672927856,1.6555520296096802,1.7366889715194702,485096,0.0,0.0
2024-02-23 00:00:00+00:00,1.7366889715194702,1.7591789960861206,1.5861480236053467,1.6188750267028809,139634,0.0,0.0
2024-02-24 00:00:00+00:00,1.6188750267028809,1.6763859987258911,1.56912100315094,1.6495449542999268,273804,0.0,0.0
2024-02-25 00:00:00+00:00,1.6495449542999268,1.6662720441818237,1.6287939548492432,1.6606680154800415,272903,0.0,0.0
2024-02-26 00:00:00+00:00,1.6602940559387207,1.7286850214004517,1.5950360298156738,1.6863130331039429,1976931,0.0,0.0
2024-02-27 00:00:00+00:00,1.6863130331039429,1.7191380262374878,1.6081500053405762,1.6274349689483643,207832,0.0,0.0
2024-02-28 00:00:00+00:00,1.6274349689483643,1.7289700508117676,1.5074470043182373,1.6052850484848022,870564,0.0,0.0
2024-02-29 00:00:00+00:00,1.6052850484848022,1.722161054611206,1.589859962463379,1.6942509412765503,193913,0.0,0.0
2024-03-01 00:00:00+00:00,1.6942509412765503,1.7552690505981445,1.6728060245513916,1.7102999687194824,154451,0.0,0.0
2024-03-02 00:00:00+00:00,1.7102999687194824,1.7104690074920654,1.6090879440307617,1.636383056640625,139580,0.0,0.0
2024-03-03 00:00:00+00:00,1.636383056640625,1.6431889533996582,1.5187599658966064,1.5743730068206787,228878,0.0,0.0
2024-03-04 00:00:00+00:00,1.5743730068206787,1.6019079685211182,1.4595730304718018,1.5035699605941772,197792,0.0,0.0
2024-03-05 00:00:00+00:00,1.500643014907837,1.5942209959030151,1.2949750423431396,1.4166899919509888,157076,0.0,0.0
2024-03-06 00:00:00+00:00,1.4166899919509888,1.5213040113449097,1.3755559921264648,1.4857670068740845,297614,0.0,0.0
2024-03-07 00:00:00+00:00,1.485672950744629,1.6284799575805664,1.485672950744629,1.6053600311279297,346799,0.0,0.0
2024-03-08 00:00:00+00:00,1.6053600311279297,1.6176660060882568,1.5054570436477661,1.5638190507888794,334921,0.0,0.0
2024-03-09 00:00:00+00:00,1.5638190507888794,1.6879149675369263,1.5402859449386597,1.603263020515442,117932,0.0,0.0
2024-03-10 00:00:00+00:00,1.603263020515442,1.664801001548767,1.5427229404449463,1.5707420110702515,287181,0.0,0.0
2024-03-11 00:00:00+00:00,1.5707420110702515,1.6063400506973267,1.5260900259017944,1.5922369956970215,189819,0.0,0.0
2024-03-12 00:00:00+00:00,1.5922369956970215,1.6385149955749512,1.484879970550537,1.6140060424804688,161293,0.0,0.0
2024-03-13 00:00:00+00:00,1.6140060424804688,1.7026309967041016,1.5962350368499756,1.6339939832687378,226034,0.0,0.0
2024-03-14 00:00:00+00:00,1.6339939832687378,1.6766979694366455,1.5021090507507324,1.5864490270614624,326264,0.0,0.0
2024-03-15 00:00:00+00:00,1.5864490270614624,1.5953359603881836,1.383963942527771,1.5038800239562988,65426,0.0,0.0
2024-03-16 00:00:00+00:00,1.5038800239562988,1.7114720344543457,1.5038800239562988,1.6446449756622314,290639,0.0,0.0
