TIMESTAMP,PIPI28411_OPEN_PRICE_USD,PIPI28411_HIGH_PRICE_USD,PIPI28411_LOW_PRICE_USD,PIPI28411_CLOSE_PRICE_USD,PIPI28411_VOLUME_USD,PIPI28411_DIVIDENDS_USD,PIPI28411_STOCK_SPLITS_USD
2024-04-18 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,55,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,65,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,148,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,130,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,1549,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,289,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,250,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,370,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,384,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,83,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,573,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,427,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,887,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,44,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,123,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,280,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,360,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,431,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,233,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,215,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,671,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,74,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,16,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,217,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,257,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,97,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,289,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,167,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,30,0.0,0.0
