TIMESTAMP,CLOAK36589_OPEN_PRICE_USD,CLOAK36589_HIGH_PRICE_USD,CLOAK36589_LOW_PRICE_USD,CLOAK36589_CLOSE_PRICE_USD,CLOAK36589_VOLUME_USD,CLOAK36589_DIVIDENDS_USD,CLOAK36589_STOCK_SPLITS_USD
2025-05-23 00:00:00+00:00,0.00446499977260828,0.004490000195801258,0.003965000156313181,0.004377999808639288,23771,0.0,0.0
2025-05-24 00:00:00+00:00,0.004377999808639288,0.004453999921679497,0.002650999929755926,0.0027069998905062675,40087,0.0,0.0
2025-05-25 00:00:00+00:00,0.0027069998905062675,0.0029319999739527702,0.0023270000237971544,0.0029319999739527702,16507,0.0,0.0
2025-05-26 00:00:00+00:00,0.0029319999739527702,0.003100000089034438,0.0013800000306218863,0.002078999998047948,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.002078999998047948,0.002865999937057495,0.002078999998047948,0.002865999937057495,6081,0.0,0.0
2025-05-28 00:00:00+00:00,0.002865999937057495,0.002865999937057495,0.0023870000150054693,0.0023870000150054693,0,0.0,0.0
2025-05-29 00:00:00+00:00,0.0023870000150054693,0.002492000116035342,0.002056000055745244,0.00215000007301569,7414,0.0,0.0
2025-05-30 00:00:00+00:00,0.00215000007301569,0.002308000111952424,0.0018560000462457538,0.002128999913111329,0,0.0,0.0
2025-05-31 00:00:00+00:00,0.002128999913111329,0.0023990001063793898,0.002113000024110079,0.0023590000346302986,5534,0.0,0.0
2025-06-01 00:00:00+00:00,0.002359060337767005,0.002359060337767005,0.0022577675990760326,0.0022577675990760326,1525,0.0,0.0
