TIMESTAMP,CATHEON_OPEN_PRICE_USD,CATHEON_HIGH_PRICE_USD,CATHEON_LOW_PRICE_USD,CATHEON_CLOSE_PRICE_USD,CATHEON_VOLUME_USD,CATHEON_DIVIDENDS_USD,CATHEON_STOCK_SPLITS_USD
2022-11-01 00:00:00+00:00,0.004546999931335449,0.004726000130176544,0.004472000058740377,0.004517000168561935,123150,0.0,0.0
2022-11-02 00:00:00+00:00,0.004517000168561935,0.004517000168561935,0.0037539999466389418,0.00395399983972311,518615,0.0,0.0
2022-11-03 00:00:00+00:00,0.00395399983972311,0.004230999853461981,0.0037869999650865793,0.003854000009596348,1766512,0.0,0.0
2022-11-04 00:00:00+00:00,0.003854000009596348,0.0038560000248253345,0.0027099999133497477,0.0029360000044107437,167890,0.0,0.0
2022-11-05 00:00:00+00:00,0.0029460000805556774,0.0029509998857975006,0.0027360001113265753,0.0027830000035464764,62046,0.0,0.0
2022-11-06 00:00:00+00:00,0.0027830000035464764,0.002810999983921647,0.0026910000015050173,0.0027089999057352543,38623,0.0,0.0
2022-11-07 00:00:00+00:00,0.0027089999057352543,0.0027660001069307327,0.0025430000387132168,0.0025760000571608543,85561,0.0,0.0
2022-11-08 00:00:00+00:00,0.0025760000571608543,0.002879000036045909,0.002471999963745475,0.002472999971359968,133537,0.0,0.0
2022-11-09 00:00:00+00:00,0.002472999971359968,0.0024870000779628754,0.0022879999596625566,0.002303000073879957,22488,0.0,0.0
2022-11-10 00:00:00+00:00,0.002303000073879957,0.002343999920412898,0.002256999956443906,0.0023320000618696213,23370,0.0,0.0
2022-11-11 00:00:00+00:00,0.0023320000618696213,0.0023320000618696213,0.0022929999977350235,0.0022980000358074903,18230,0.0,0.0
2022-11-12 00:00:00+00:00,0.0022980000358074903,0.002328000031411648,0.002256999956443906,0.002256999956443906,24384,0.0,0.0
2022-11-13 00:00:00+00:00,0.002257999964058399,0.002257999964058399,0.0021019999403506517,0.0021230001002550125,26750,0.0,0.0
2022-11-14 00:00:00+00:00,0.002122000092640519,0.002125999890267849,0.0020860000513494015,0.002107999986037612,40648,0.0,0.0
2022-11-15 00:00:00+00:00,0.0021089999936521053,0.002111000008881092,0.0019480000482872128,0.0019630000460892916,24912,0.0,0.0
2022-11-16 00:00:00+00:00,0.0019630000460892916,0.001964000053703785,0.0017890000017359853,0.0018080000299960375,30083,0.0,0.0
2022-11-17 00:00:00+00:00,0.0018080000299960375,0.0018820000113919377,0.0017819999484345317,0.0017839999636635184,29048,0.0,0.0
2022-11-18 00:00:00+00:00,0.001782999956049025,0.0017849999712780118,0.0017640000442042947,0.0017740000039339066,33002,0.0,0.0
2022-11-19 00:00:00+00:00,0.0017750000115484,0.0017950000474229455,0.0017679999582469463,0.0017920000245794654,16808,0.0,0.0
2022-11-20 00:00:00+00:00,0.0017920000245794654,0.0018159999744966626,0.001791000016964972,0.0018050000071525574,20436,0.0,0.0
2022-11-21 00:00:00+00:00,0.0018050000071525574,0.0018420000560581684,0.0018019999843090773,0.001841000048443675,21273,0.0,0.0
2022-11-22 00:00:00+00:00,0.001841000048443675,0.0018769999733194709,0.001829999964684248,0.0018759999657049775,36127,0.0,0.0
2022-11-23 00:00:00+00:00,0.0018759999657049775,0.0018779999809339643,0.0018579999450594187,0.0018579999450594187,12330,0.0,0.0
2022-11-24 00:00:00+00:00,0.0018579999450594187,0.001879999996162951,0.0018550000386312604,0.0018649999983608723,9693,0.0,0.0
2022-11-25 00:00:00+00:00,0.0018649999983608723,0.0018700000364333391,0.0017559999832883477,0.0017640000442042947,16150,0.0,0.0
2022-11-26 00:00:00+00:00,0.0017640000442042947,0.0017989999614655972,0.0017219999572262168,0.0017359999474138021,12217,0.0,0.0
2022-11-27 00:00:00+00:00,0.0017359999474138021,0.0017379999626427889,0.0017000000225380063,0.0017000000225380063,9535,0.0,0.0
2022-11-28 00:00:00+00:00,0.0017000000225380063,0.0017109999898821115,0.0016120000509545207,0.0016329999780282378,16496,0.0,0.0
2022-11-29 00:00:00+00:00,0.0016329999780282378,0.0016349999932572246,0.0016060000052675605,0.0016060000052675605,22697,0.0,0.0
2022-11-30 00:00:00+00:00,0.0016060000052675605,0.0016070000128820539,0.0015950000379234552,0.001597000053152442,6993,0.0,0.0
2022-12-01 00:00:00+00:00,0.001597000053152442,0.0016329999780282378,0.001585999969393015,0.0016289999475702643,28272,0.0,0.0
2022-12-02 00:00:00+00:00,0.0016289999475702643,0.0016449999529868364,0.0015780000248923898,0.0016370000084862113,36490,0.0,0.0
2022-12-03 00:00:00+00:00,0.0016380000161007047,0.0016479999758303165,0.0015330000314861536,0.001534000039100647,53659,0.0,0.0
2022-12-04 00:00:00+00:00,0.001534000039100647,0.0015350000467151403,0.0014669999945908785,0.0014669999945908785,33592,0.0,0.0
2022-12-05 00:00:00+00:00,0.0014669999945908785,0.0016039999900385737,0.0014169999631121755,0.0016029999824240804,77771,0.0,0.0
2022-12-06 00:00:00+00:00,0.0016029999824240804,0.0017269999952986836,0.001601999974809587,0.0016740000573918223,46065,0.0,0.0
2022-12-07 00:00:00+00:00,0.0016740000573918223,0.0016740000573918223,0.00164899998344481,0.0016499999910593033,38853,0.0,0.0
2022-12-08 00:00:00+00:00,0.0016499999910593033,0.0016639999812468886,0.001471000025048852,0.001610000035725534,59477,0.0,0.0
2022-12-09 00:00:00+00:00,0.001610000035725534,0.0016110000433400273,0.0014659999869763851,0.0014659999869763851,35638,0.0,0.0
2022-12-10 00:00:00+00:00,0.0014659999869763851,0.001474000047892332,0.0014600000577047467,0.0014730000402778387,33096,0.0,0.0
2022-12-11 00:00:00+00:00,0.0014730000402778387,0.0014909999445080757,0.0014700000174343586,0.001484000007621944,338004,0.0,0.0
2022-12-12 00:00:00+00:00,0.001484000007621944,0.001496999990195036,0.0014830000000074506,0.0014880000380799174,39037,0.0,0.0
2022-12-13 00:00:00+00:00,0.0014880000380799174,0.0014929999597370625,0.0014700000174343586,0.0014819999923929572,40004,0.0,0.0
2022-12-14 00:00:00+00:00,0.0014809999847784638,0.0014900000533089042,0.0014769999543204904,0.0014779999619349837,36835,0.0,0.0
