TIMESTAMP,SCA29679_OPEN_PRICE_USD,SCA29679_HIGH_PRICE_USD,SCA29679_LOW_PRICE_USD,SCA29679_CLOSE_PRICE_USD,SCA29679_VOLUME_USD,SCA29679_DIVIDENDS_USD,SCA29679_STOCK_SPLITS_USD
2024-03-08 00:00:00+00:00,0.9926869869232178,1.1712579727172852,0.8916770219802856,1.0612289905548096,25801234,0.0,0.0
2024-03-09 00:00:00+00:00,1.0603899955749512,1.4898070096969604,1.0603630542755127,1.289175033569336,23214841,0.0,0.0
2024-03-10 00:00:00+00:00,1.290145993232727,1.2944879531860352,1.1787220239639282,1.2584840059280396,13751184,0.0,0.0
2024-03-11 00:00:00+00:00,1.2581119537353516,1.2602349519729614,1.1621969938278198,1.201969027519226,16451951,0.0,0.0
2024-03-12 00:00:00+00:00,1.2019469738006592,1.2095099687576294,1.0232980251312256,1.0464730262756348,19518569,0.0,0.0
2024-03-13 00:00:00+00:00,1.0469739437103271,1.2781590223312378,1.0323009490966797,1.2051039934158325,20863788,0.0,0.0
2024-03-14 00:00:00+00:00,1.2035059928894043,1.205788016319275,1.0178920030593872,1.0938529968261719,19274771,0.0,0.0
2024-03-15 00:00:00+00:00,1.0940719842910767,1.1065820455551147,0.9365730285644531,1.1044169664382935,21687456,0.0,0.0
2024-03-16 00:00:00+00:00,1.107090950012207,1.194903016090393,1.0610920190811157,1.1516530513763428,18801705,0.0,0.0
2024-03-17 00:00:00+00:00,1.1523220539093018,1.1691349744796753,0.9744679927825928,1.0778850317001343,17449725,0.0,0.0
2024-03-18 00:00:00+00:00,1.0741909742355347,1.1550899744033813,0.9805600047111511,0.9849720001220703,15985711,0.0,0.0
2024-03-19 00:00:00+00:00,0.9888380169868469,1.0004409551620483,0.875944972038269,0.8924490213394165,16280652,0.0,0.0
2024-03-20 00:00:00+00:00,0.8920400142669678,0.9996219873428345,0.8318650126457214,0.9777010083198547,15745280,0.0,0.0
2024-03-21 00:00:00+00:00,0.9776309728622437,1.0432640314102173,0.9776309728622437,0.9915580153465271,14368942,0.0,0.0
2024-03-22 00:00:00+00:00,0.991811990737915,1.0047240257263184,0.8757590055465698,0.8939549922943115,11347955,0.0,0.0
2024-03-23 00:00:00+00:00,0.8940669894218445,0.9101510047912598,0.8483570218086243,0.8483570218086243,9119990,0.0,0.0
2024-03-24 00:00:00+00:00,0.8482959866523743,0.878009021282196,0.8288620114326477,0.8687819838523865,7426386,0.0,0.0
2024-03-25 00:00:00+00:00,0.8686010241508484,0.8914440274238586,0.836982011795044,0.8640499711036682,10890047,0.0,0.0
2024-03-26 00:00:00+00:00,0.8628000020980835,0.9512979984283447,0.857200026512146,0.9422299861907959,11867486,0.0,0.0
2024-03-27 00:00:00+00:00,0.942147970199585,1.0715630054473877,0.9314879775047302,0.995652973651886,14167791,0.0,0.0
2024-03-28 00:00:00+00:00,0.9957470297813416,1.0132369995117188,0.93231201171875,0.9831609725952148,11183111,0.0,0.0
2024-03-29 00:00:00+00:00,0.9833359718322754,1.058724045753479,0.9380199909210205,0.9382659792900085,10489377,0.0,0.0
2024-03-30 00:00:00+00:00,0.9393010139465332,0.9637600183486938,0.9193180203437805,0.9275460243225098,7887246,0.0,0.0
2024-03-31 00:00:00+00:00,0.9274240136146545,0.9415770173072815,0.9031929969787598,0.9400590062141418,7528652,0.0,0.0
2024-04-01 00:00:00+00:00,0.9390779733657837,0.9643750190734863,0.868569016456604,0.8983880281448364,11238147,0.0,0.0
2024-04-02 00:00:00+00:00,0.8984450101852417,0.9087560176849365,0.8146700263023376,0.8400110006332397,13234511,0.0,0.0
2024-04-03 00:00:00+00:00,0.8405590057373047,0.8632180094718933,0.8100190162658691,0.8338429927825928,9464885,0.0,0.0
2024-04-04 00:00:00+00:00,0.8337780237197876,0.8631100058555603,0.810920000076294,0.833433985710144,8710814,0.0,0.0
2024-04-05 00:00:00+00:00,0.8338209986686707,0.836887001991272,0.7658479809761047,0.8140469789505005,10810715,0.0,0.0
2024-04-06 00:00:00+00:00,0.8159270286560059,0.8433259725570679,0.8085529804229736,0.8420310020446777,6993448,0.0,0.0
