,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.18051081700827157,0.4248656009631624,0.3758036550489714,2.6616574771778096,1530332.2596043635,1237.0658577360016,1094.2139580873175,0.9879598131925005,-0.0006043371652400334
1,0.09885341777439981,0.31439520897784573,0.24567312340261627,2.6513303441863076,838058.2207918536,915.4131986871295,715.3175789714022,0.9979035904687038,-0.028135587643486063
2,0.13504931096149067,0.367466755220519,0.31967954562791867,10.580392837385103,1144919.2936968245,1069.9397070754496,930.7994113369353,0.998318490483121,-0.06479578448121306
3,0.22139902551813861,0.47052931959640915,0.39818631891581474,1.9664731617337783,1876973.781953428,1370.023261288149,1159.3847534101044,1.078445629712305,-0.010467032655278602
4,0.10480440554776733,0.3237303044249942,0.2836905861172818,1.7295407328240506,888509.4282983757,942.593860008984,826.0116554409082,0.9962091496217225,-0.021533549552010967
5,0.0988411787120317,0.31438959636795105,0.2644773872327372,1.827428757716708,837954.4608852203,915.396856792655,770.0692764098845,1.0155195059041062,-0.006935430385927533
6,0.08822006555867269,0.29701855996626225,0.26113842648429736,8.536791364268769,951324.0206480365,975.3581818484168,857.5339564312268,0.9914701923156576,-0.003371496881572733
7,0.08602119105054136,0.29329368547397544,0.2568679111113805,2.8368720055399925,1033310.8113904884,1016.518937348499,890.2717957168703,0.9988947344574067,-0.0019808893253492666
8,0.027178581219545,0.16485917925869623,0.14219502224136596,0.49455123263350526,1047504.5937131451,1023.4761117763206,882.7728557915278,1.0115416571681295,-0.028523163305381165
9,0.021110225275897832,0.14529347898692632,0.10700963606433861,0.26041121269416867,813620.7615322418,902.0086452160531,664.3355058266512,0.9989747132640838,-0.015227671075874466
10,0.005017006549031867,0.07083082739149893,0.062592644633045,0.1499046279909176,193363.19924425078,439.7308066116937,388.5866523785459,1.0855565345790168,0.006683372571641734
11,0.021780423130147237,0.14758190347098052,0.12331750549298087,0.3815963230554486,839451.2242712277,916.2156053536504,765.5777592818723,1.1353648710543613,-0.007850520086917634
Mean,0.09073213735882797,0.2778545350082684,0.23671931353106243,2.8397458397672133,999610.1713357881,976.9784191452501,828.7395965902705,1.0246799068517596,-0.01522850749888415
