,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.38304564994772455,0.6189067688442283,0.5388906661656189,1.5461242546690965,341684.2141287741,584.5375602432179,508.9649218006843,0.9826924303471204,-0.00029237146803800005
1,0.083601267449863,0.28913830857534345,0.25648023280819515,1.209329096900319,74573.96620827315,273.08184356037805,242.23734012874402,0.9948398602639864,-0.0020194063430765334
2,0.1049472807611468,0.32395564425893114,0.2705156314231878,3.8241682799537275,93615.02777776455,305.96569867438285,255.49332335648572,0.9883443412547247,-0.0010510162131176
3,0.35323549065202225,0.5943355734346996,0.48500501420223,1.2126477822581745,315092.9688143128,561.3308555680264,458.07165469239436,1.2209720447244876,-0.004118808607592233
4,0.11717289378505831,0.3423017777435044,0.28101327233611423,1.3833346181325787,104520.51369357311,323.2930322109362,265.4080078264142,1.0189475394472238,-0.018038086925586668
5,0.3017697597106664,0.5493357350078648,0.46974091997230394,2.0908595291147396,269184.5298437927,518.829953804324,443.65520805218233,1.0094164090376594,0.00012522465895733334
6,0.19981492767089679,0.44700662129100116,0.3716059223620383,3.925162116059498,242297.21113694398,492.2369360401205,409.2068258681782,0.9870927787817498,0.0006235926846476945
7,0.013978044021770332,0.11822877552685651,0.09036152055898627,0.22528878555843013,50601.88215218236,224.94861583448153,171.9268332135018,1.1243599913115438,0.00039169245514466666
8,0.042457677492843036,0.20605260840787398,0.1750579263258846,0.39720945904440974,303575.0946215884,550.9764914988028,468.09794258477524,1.0189014109416634,-5.633734638394931e-05
9,0.013122825471274134,0.11455487932927383,0.08672639291023966,0.1702747385498926,93829.0367982977,306.31519776548305,231.9029302967872,1.4074532549029026,-0.001118036891722
10,0.018231363926020833,0.1350235075604617,0.11169566305148154,0.22078495254619582,130355.41172743449,361.04749680881747,298.66976696357546,1.7773584011066055,-0.0054497849584754674
11,0.020013129351706432,0.14146753268550558,0.1047190222903621,0.21157944932269834,143095.14789188886,378.2785641197972,280.0145066688163,0.9637171499662273,-0.011780074748113335
Mean,0.1376158591867494,0.3233589777221287,0.2701510153672202,1.3680635885091466,180202.0837329022,406.73685384406394,336.13743845437835,1.1245079676738245,-0.0035652844752796747
