TIMESTAMP,POCO_OPEN_PRICE_USD,POCO_HIGH_PRICE_USD,POCO_LOW_PRICE_USD,POCO_CLOSE_PRICE_USD,POCO_VOLUME_USD,POCO_DIVIDENDS_USD,POCO_STOCK_SPLITS_USD
2021-09-10 00:00:00+00:00,4.284191131591797,4.739841938018799,0.9844350218772888,1.2186729907989502,15473404,0.0,0.0
2021-09-11 00:00:00+00:00,1.219053030014038,2.0155200958251953,0.7596790194511414,0.8495820164680481,21001995,0.0,0.0
2021-09-12 00:00:00+00:00,0.8498280048370361,0.8915110230445862,0.6375979781150818,0.6587340235710144,9252493,0.0,0.0
2021-09-13 00:00:00+00:00,0.6587759852409363,0.6720439791679382,0.44076499342918396,0.5470939874649048,5488855,0.0,0.0
2021-09-14 00:00:00+00:00,0.5470089912414551,0.7661610245704651,0.5008689761161804,0.7262439727783203,4085449,0.0,0.0
2021-09-15 00:00:00+00:00,0.7257800102233887,0.7257800102233887,0.551829993724823,0.5924130082130432,3167608,0.0,0.0
2021-09-16 00:00:00+00:00,0.592553973197937,0.597212016582489,0.4755620062351227,0.4947130084037781,1551213,0.0,0.0
2021-09-17 00:00:00+00:00,0.49495700001716614,0.5019239783287048,0.44786301255226135,0.4855409860610962,1011072,0.0,0.0
2021-09-18 00:00:00+00:00,0.4853129982948303,0.5464810132980347,0.466729998588562,0.5038579702377319,877560,0.0,0.0
2021-09-19 00:00:00+00:00,0.5038890242576599,0.5172640085220337,0.47797301411628723,0.48842599987983704,724154,0.0,0.0
2021-09-20 00:00:00+00:00,0.48734501004219055,0.49627798795700073,0.4348999857902527,0.45667898654937744,659394,0.0,0.0
2021-09-21 00:00:00+00:00,0.4563310146331787,0.4573900103569031,0.37868401408195496,0.38580501079559326,679197,0.0,0.0
2021-09-22 00:00:00+00:00,0.38571101427078247,0.42456701397895813,0.38571101427078247,0.41222500801086426,550353,0.0,0.0
2021-09-23 00:00:00+00:00,0.4123319983482361,0.41242700815200806,0.3864310085773468,0.3966909945011139,426873,0.0,0.0
2021-09-24 00:00:00+00:00,0.396602988243103,0.3974840044975281,0.3434689939022064,0.36579999327659607,567474,0.0,0.0
2021-09-25 00:00:00+00:00,0.36601001024246216,0.36643698811531067,0.340815007686615,0.3558639883995056,465796,0.0,0.0
2021-09-26 00:00:00+00:00,0.35575100779533386,0.36239099502563477,0.3315869867801666,0.3490169942378998,415096,0.0,0.0
