TIMESTAMP,PSG_OPEN_PRICE_USD,PSG_HIGH_PRICE_USD,PSG_LOW_PRICE_USD,PSG_CLOSE_PRICE_USD,PSG_VOLUME_USD,PSG_DIVIDENDS_USD,PSG_STOCK_SPLITS_USD
2020-06-11 00:00:00+00:00,2.7685279846191406,7.413932800292969,2.7685279846191406,6.047247886657715,509757,0.0,0.0
2020-06-12 00:00:00+00:00,6.047821998596191,6.431469917297363,5.210702896118164,5.617571830749512,538511,0.0,0.0
2020-06-13 00:00:00+00:00,5.617344856262207,5.664615154266357,5.299619197845459,5.471343994140625,412591,0.0,0.0
2020-06-14 00:00:00+00:00,5.484591960906982,5.602831840515137,4.686986923217773,4.686986923217773,374119,0.0,0.0
2020-06-15 00:00:00+00:00,4.686986923217773,5.0160369873046875,3.843780040740967,4.638431072235107,358102,0.0,0.0
2020-06-16 00:00:00+00:00,4.646992206573486,4.77690315246582,3.9704461097717285,4.4730939865112305,375955,0.0,0.0
2020-06-17 00:00:00+00:00,4.470823764801025,4.479931831359863,4.207016944885254,4.267980098724365,328070,0.0,0.0
2020-06-18 00:00:00+00:00,4.267980098724365,4.596288204193115,4.091761112213135,4.441812038421631,335978,0.0,0.0
2020-06-19 00:00:00+00:00,4.44799280166626,5.098761081695557,4.2508978843688965,4.817914962768555,330468,0.0,0.0
2020-06-20 00:00:00+00:00,4.816957950592041,5.335738182067871,4.4732232093811035,4.843999862670898,350008,0.0,0.0
2020-06-21 00:00:00+00:00,4.846259117126465,4.91677188873291,4.416841983795166,4.46956205368042,137214,0.0,0.0
2020-06-22 00:00:00+00:00,4.473092079162598,6.803895950317383,4.43744421005249,5.66666316986084,284632,0.0,0.0
2020-06-23 00:00:00+00:00,5.649661064147949,5.818009853363037,4.830644130706787,5.578384876251221,405235,0.0,0.0
2020-06-24 00:00:00+00:00,5.57494592666626,5.82979679107666,4.935417175292969,5.206881999969482,425320,0.0,0.0
2020-06-25 00:00:00+00:00,5.21463680267334,5.379426956176758,4.942424774169922,4.993416786193848,373490,0.0,0.0
2020-06-26 00:00:00+00:00,4.993566036224365,5.005771160125732,4.582840919494629,4.767982006072998,354559,0.0,0.0
2020-06-27 00:00:00+00:00,4.767247200012207,4.90879487991333,4.359982967376709,4.457565784454346,320976,0.0,0.0
2020-06-28 00:00:00+00:00,4.457565784454346,4.606009006500244,4.139647006988525,4.3424458503723145,315444,0.0,0.0
2020-06-29 00:00:00+00:00,4.342967987060547,4.5722270011901855,4.2529191970825195,4.495357990264893,320978,0.0,0.0
2020-06-30 00:00:00+00:00,4.490559101104736,4.585303783416748,4.196329116821289,4.29759407043457,318388,0.0,0.0
2020-07-01 00:00:00+00:00,4.305520057678223,4.381958961486816,3.558971881866455,4.019360065460205,310886,0.0,0.0
2020-07-02 00:00:00+00:00,4.04738187789917,4.133983135223389,3.636291980743408,3.9947710037231445,279182,0.0,0.0
2020-07-03 00:00:00+00:00,4.005226135253906,4.03957986831665,3.7828478813171387,3.909358024597168,288979,0.0,0.0
2020-07-04 00:00:00+00:00,3.9119269847869873,4.181941986083984,3.816180944442749,4.115511894226074,287443,0.0,0.0
2020-07-05 00:00:00+00:00,4.113588809967041,4.252204895019531,3.706655979156494,3.8368051052093506,267257,0.0,0.0
2020-07-06 00:00:00+00:00,3.8368051052093506,4.12736177444458,3.713149070739746,4.004916191101074,45608,0.0,0.0
2020-07-07 00:00:00+00:00,4.004298210144043,4.115641117095947,3.9301650524139404,3.993680953979492,125608,0.0,0.0
2020-07-08 00:00:00+00:00,3.993680953979492,4.057408809661865,3.8608291149139404,3.971648931503296,41734,0.0,0.0
2020-07-09 00:00:00+00:00,3.973360061645508,4.254603862762451,3.8592529296875,3.9332690238952637,71756,0.0,0.0
2020-07-10 00:00:00+00:00,3.931473970413208,4.183215141296387,3.8730320930480957,3.9479920864105225,67931,0.0,0.0
2020-07-11 00:00:00+00:00,3.9479920864105225,3.9937350749969482,3.7318599224090576,3.7486929893493652,37869,0.0,0.0
2020-07-12 00:00:00+00:00,3.753554105758667,4.927759170532227,3.7084898948669434,4.6720170974731445,154359,0.0,0.0
2020-07-13 00:00:00+00:00,4.6720170974731445,4.770959854125977,4.250651836395264,4.264011859893799,92604,0.0,0.0
2020-07-14 00:00:00+00:00,4.264011859893799,4.3380560874938965,4.16422700881958,4.240260124206543,88376,0.0,0.0
2020-07-15 00:00:00+00:00,4.239428997039795,4.345118045806885,4.214212894439697,4.245575904846191,3248,0.0,0.0
2020-07-16 00:00:00+00:00,4.237384796142578,4.326725006103516,4.009383201599121,4.152434825897217,68268,0.0,0.0
2020-07-17 00:00:00+00:00,4.151340007781982,4.306440830230713,4.0727338790893555,4.096796035766602,106933,0.0,0.0
2020-07-18 00:00:00+00:00,4.096796035766602,4.243473052978516,4.0372419357299805,4.197260856628418,4044,0.0,0.0
2020-07-19 00:00:00+00:00,4.194190979003906,4.21542501449585,3.950608015060425,4.066134929656982,100738,0.0,0.0
2020-07-20 00:00:00+00:00,4.066400051116943,4.834305763244629,4.008583068847656,4.768383979797363,94164,0.0,0.0
2020-07-21 00:00:00+00:00,4.768383979797363,5.257326126098633,4.622655868530273,5.145480155944824,214965,0.0,0.0
2020-07-22 00:00:00+00:00,5.145480155944824,5.251320838928223,5.082971096038818,5.21685791015625,154477,0.0,0.0
2020-07-23 00:00:00+00:00,5.2092437744140625,5.262246131896973,4.9666748046875,5.149127960205078,50998,0.0,0.0
2020-07-24 00:00:00+00:00,5.149127960205078,5.195601940155029,4.91080904006958,4.957037925720215,224712,0.0,0.0
2020-07-25 00:00:00+00:00,4.956778049468994,5.035908222198486,4.857212066650391,4.874594211578369,357224,0.0,0.0
2020-07-26 00:00:00+00:00,4.87484884262085,5.145086765289307,4.808239936828613,5.058225154876709,353471,0.0,0.0
2020-07-27 00:00:00+00:00,5.059506893157959,5.114877223968506,4.621854782104492,4.735081195831299,291638,0.0,0.0
2020-07-28 00:00:00+00:00,4.7320170402526855,5.0652008056640625,4.716994762420654,4.871209144592285,353040,0.0,0.0
2020-07-29 00:00:00+00:00,4.867627143859863,5.12800407409668,4.863063812255859,5.005613803863525,361639,0.0,0.0
2020-07-30 00:00:00+00:00,5.005613803863525,5.6929402351379395,4.947198867797852,5.188049793243408,381654,0.0,0.0
2020-07-31 00:00:00+00:00,5.188049793243408,6.691489219665527,5.188049793243408,5.4927802085876465,168050,0.0,0.0
2020-08-01 00:00:00+00:00,5.509373188018799,5.509373188018799,5.13514518737793,5.214527130126953,374353,0.0,0.0
2020-08-02 00:00:00+00:00,5.224930763244629,5.5423479080200195,4.747549057006836,5.008484840393066,355604,0.0,0.0
2020-08-03 00:00:00+00:00,4.9994659423828125,5.777098178863525,4.959464073181152,5.329113006591797,418845,0.0,0.0
2020-08-04 00:00:00+00:00,5.327159881591797,5.7371931076049805,5.071680068969727,5.401039123535156,415600,0.0,0.0
2020-08-05 00:00:00+00:00,5.394979000091553,5.641551971435547,5.267573833465576,5.325713157653809,389623,0.0,0.0
2020-08-06 00:00:00+00:00,5.325713157653809,5.720183849334717,5.1171698570251465,5.321098804473877,416860,0.0,0.0
2020-08-07 00:00:00+00:00,5.332523822784424,5.682116985321045,4.988385200500488,5.3713459968566895,403080,0.0,0.0
2020-08-08 00:00:00+00:00,5.36573600769043,5.573916912078857,5.230646133422852,5.484936237335205,389048,0.0,0.0
2020-08-09 00:00:00+00:00,5.489610195159912,5.701234817504883,5.277442932128906,5.662347793579102,413227,0.0,0.0
2020-08-10 00:00:00+00:00,5.662347793579102,5.922414779663086,5.427836894989014,5.756284236907959,417004,0.0,0.0
2020-08-11 00:00:00+00:00,5.7620720863342285,5.880072116851807,5.414269924163818,5.681779861450195,407072,0.0,0.0
2020-08-12 00:00:00+00:00,5.694706916809082,7.667181968688965,5.560762882232666,7.54508113861084,763783,0.0,0.0
2020-08-13 00:00:00+00:00,7.554436206817627,9.208654403686523,7.3942108154296875,8.123663902282715,719387,0.0,0.0
2020-08-14 00:00:00+00:00,8.12366008758545,9.76557731628418,7.997060775756836,8.98426628112793,730365,0.0,0.0
2020-08-15 00:00:00+00:00,9.001259803771973,9.410438537597656,8.257165908813477,9.239591598510742,638545,0.0,0.0
2020-08-16 00:00:00+00:00,9.237750053405762,10.1206636428833,8.32166576385498,9.632906913757324,688051,0.0,0.0
2020-08-17 00:00:00+00:00,9.632906913757324,10.34888744354248,9.44913101196289,9.924660682678223,710633,0.0,0.0
2020-08-18 00:00:00+00:00,9.953960418701172,11.250323295593262,9.377920150756836,10.5667142868042,729251,0.0,0.0
2020-08-19 00:00:00+00:00,10.418789863586426,10.504925727844238,9.054800033569336,9.38425064086914,658532,0.0,0.0
