TIMESTAMP,UCON24450_OPEN_PRICE_USD,UCON24450_HIGH_PRICE_USD,UCON24450_LOW_PRICE_USD,UCON24450_CLOSE_PRICE_USD,UCON24450_VOLUME_USD,UCON24450_DIVIDENDS_USD,UCON24450_STOCK_SPLITS_USD
2023-04-14 00:00:00+00:00,81.9270248413086,84.34737396240234,69.59379577636719,71.80921173095703,356532,0.0,0.0
2023-04-15 00:00:00+00:00,69.40721893310547,78.06520080566406,68.1091537475586,74.49905395507812,546729,0.0,0.0
2023-04-16 00:00:00+00:00,74.50831604003906,85.7026138305664,72.65960693359375,77.15249633789062,246017,0.0,0.0
2023-04-17 00:00:00+00:00,77.14759063720703,79.63005828857422,69.17459869384766,75.6637954711914,327063,0.0,0.0
2023-04-18 00:00:00+00:00,75.67079162597656,82.18977355957031,70.11200714111328,75.19477844238281,476901,0.0,0.0
2023-04-19 00:00:00+00:00,75.20051574707031,76.9324951171875,62.56297302246094,65.32503509521484,526443,0.0,0.0
2023-04-20 00:00:00+00:00,65.34379577636719,66.28141021728516,57.75923538208008,62.117210388183594,509539,0.0,0.0
2023-04-21 00:00:00+00:00,62.11084747314453,69.48580169677734,56.67662811279297,60.81498718261719,251791,0.0,0.0
2023-04-22 00:00:00+00:00,60.81498718261719,63.059478759765625,55.92385482788086,61.815147399902344,225660,0.0,0.0
2023-04-23 00:00:00+00:00,61.815147399902344,64.98416137695312,58.67560958862305,59.80390167236328,281672,0.0,0.0
2023-04-24 00:00:00+00:00,59.801177978515625,64.73046875,56.70615768432617,57.89006423950195,171271,0.0,0.0
2023-04-25 00:00:00+00:00,58.4724006652832,62.78419876098633,57.06995391845703,60.769630432128906,157430,0.0,0.0
2023-04-26 00:00:00+00:00,60.847267150878906,62.54938507080078,58.072021484375,60.20658874511719,256684,0.0,0.0
2023-04-27 00:00:00+00:00,60.20204162597656,65.30699920654297,58.85017776489258,61.07696533203125,463095,0.0,0.0
2023-04-28 00:00:00+00:00,61.038028717041016,67.25466918945312,59.596588134765625,65.21090698242188,220344,0.0,0.0
2023-04-29 00:00:00+00:00,65.21260070800781,68.59430694580078,57.832881927490234,62.81825256347656,303854,0.0,0.0
2023-04-30 00:00:00+00:00,62.82008361816406,65.1189193725586,59.399742126464844,60.871826171875,173772,0.0,0.0
2023-05-01 00:00:00+00:00,60.88118362426758,63.360355377197266,55.57489013671875,59.158546447753906,284892,0.0,0.0
2023-05-02 00:00:00+00:00,59.212440490722656,62.9216423034668,56.993247985839844,59.6923942565918,125083,0.0,0.0
