TIMESTAMP,FERT_OPEN_PRICE_USD,FERT_HIGH_PRICE_USD,FERT_LOW_PRICE_USD,FERT_CLOSE_PRICE_USD,FERT_VOLUME_USD,FERT_DIVIDENDS_USD,FERT_STOCK_SPLITS_USD
2022-05-06 00:00:00+00:00,0.11974799633026123,0.17994099855422974,0.10897199809551239,0.1591770052909851,244149,0.0,0.0
2022-05-07 00:00:00+00:00,0.1591780036687851,0.16787399351596832,0.13723599910736084,0.15696300566196442,78026,0.0,0.0
2022-05-08 00:00:00+00:00,0.15696300566196442,0.15696300566196442,0.13284100592136383,0.1338679939508438,25984,0.0,0.0
2022-05-09 00:00:00+00:00,0.1338679939508438,0.13991400599479675,0.0880270004272461,0.08947800099849701,32260,0.0,0.0
2022-05-10 00:00:00+00:00,0.08947800099849701,0.1174589991569519,0.08512300252914429,0.10286399722099304,24151,0.0,0.0
2022-05-11 00:00:00+00:00,0.10286399722099304,0.10629499703645706,0.05327700078487396,0.056425999850034714,16132,0.0,0.0
2022-05-12 00:00:00+00:00,0.056425999850034714,0.06089799851179123,0.03917299956083298,0.05615900084376335,19343,0.0,0.0
2022-05-13 00:00:00+00:00,0.05615999922156334,0.07123599946498871,0.054735999554395676,0.06100200116634369,16217,0.0,0.0
2022-05-14 00:00:00+00:00,0.06100200116634369,0.06393600255250931,0.05519900098443031,0.06019499897956848,16491,0.0,0.0
2022-05-15 00:00:00+00:00,0.06019499897956848,0.06732200086116791,0.055282000452280045,0.06627699732780457,16147,0.0,0.0
2022-05-16 00:00:00+00:00,0.06627699732780457,0.06639999896287918,0.057124000042676926,0.057124000042676926,12235,0.0,0.0
2022-05-17 00:00:00+00:00,0.057124000042676926,0.059640999883413315,0.05246900022029877,0.05391800031065941,8235,0.0,0.0
2022-05-18 00:00:00+00:00,0.05391800031065941,0.0546329990029335,0.043827999383211136,0.043827999383211136,9013,0.0,0.0
2022-05-19 00:00:00+00:00,0.04382399842143059,0.04778100177645683,0.039997000247240067,0.04225099831819534,12873,0.0,0.0
2022-05-20 00:00:00+00:00,0.04225099831819534,0.043094001710414886,0.03568900004029274,0.03744100034236908,6797,0.0,0.0
2022-05-21 00:00:00+00:00,0.03744100034236908,0.04179299995303154,0.0372919999063015,0.04066399857401848,19926,0.0,0.0
2022-05-22 00:00:00+00:00,0.04066399857401848,0.04334799945354462,0.03859199956059456,0.04012399911880493,13251,0.0,0.0
2022-05-23 00:00:00+00:00,0.04012399911880493,0.04037399962544441,0.032478999346494675,0.032683998346328735,7845,0.0,0.0
2022-05-24 00:00:00+00:00,0.032683998346328735,0.03451500087976456,0.030918000265955925,0.032395001500844955,12394,0.0,0.0
2022-05-25 00:00:00+00:00,0.032395001500844955,0.03268299996852875,0.025376999750733376,0.025376999750733376,7358,0.0,0.0
2022-05-26 00:00:00+00:00,0.025376999750733376,0.02591400034725666,0.020932000130414963,0.022933000698685646,5770,0.0,0.0
2022-05-27 00:00:00+00:00,0.022931000217795372,0.02368899993598461,0.021051999181509018,0.021756000816822052,5319,0.0,0.0
2022-05-28 00:00:00+00:00,0.022509999573230743,0.0290949996560812,0.021415000781416893,0.027879999950528145,12902,0.0,0.0
2022-05-29 00:00:00+00:00,0.027879999950528145,0.028774000704288483,0.02622400037944317,0.027202000841498375,5997,0.0,0.0
2022-05-30 00:00:00+00:00,0.027202000841498375,0.031939998269081116,0.026448000222444534,0.03063499927520752,12981,0.0,0.0
2022-05-31 00:00:00+00:00,0.03063499927520752,0.03207100182771683,0.027274999767541885,0.027533000335097313,6879,0.0,0.0
2022-06-01 00:00:00+00:00,0.027533000335097313,0.028220999985933304,0.02449899911880493,0.02449899911880493,7826,0.0,0.0
2022-06-02 00:00:00+00:00,0.02449899911880493,0.02528199926018715,0.023615999147295952,0.02471799962222576,5941,0.0,0.0
2022-06-03 00:00:00+00:00,0.02471799962222576,0.024720000103116035,0.02167299948632717,0.022944999858736992,5976,0.0,0.0
2022-06-04 00:00:00+00:00,0.022944999858736992,0.024318000301718712,0.017284000292420387,0.023493999615311623,22199,0.0,0.0
2022-06-05 00:00:00+00:00,0.023493999615311623,0.023493999615311623,0.019003000110387802,0.019003000110387802,6409,0.0,0.0
2022-06-06 00:00:00+00:00,0.019003000110387802,0.019694000482559204,0.017129000276327133,0.017980000004172325,6165,0.0,0.0
2022-06-07 00:00:00+00:00,0.017980000004172325,0.019228000193834305,0.015592999756336212,0.01845799945294857,7369,0.0,0.0
2022-06-08 00:00:00+00:00,0.01845799945294857,0.019101999700069427,0.01685499958693981,0.01789099909365177,6668,0.0,0.0
2022-06-09 00:00:00+00:00,0.01789099909365177,0.01996600069105625,0.0171509999781847,0.017983000725507736,5279,0.0,0.0
2022-06-10 00:00:00+00:00,0.017983000725507736,0.019008999690413475,0.015244999900460243,0.016989000141620636,5223,0.0,0.0
2022-06-11 00:00:00+00:00,0.016989000141620636,0.018066000193357468,0.01537999976426363,0.015992000699043274,4595,0.0,0.0
2022-06-12 00:00:00+00:00,0.015992000699043274,0.020573999732732773,0.014608999714255333,0.015862999483942986,8861,0.0,0.0
2022-06-13 00:00:00+00:00,0.01586199924349785,0.016933999955654144,0.012609000317752361,0.014653000049293041,5425,0.0,0.0
2022-06-14 00:00:00+00:00,0.014653000049293041,0.01734199933707714,0.01384199969470501,0.015665000304579735,5086,0.0,0.0
2022-06-15 00:00:00+00:00,0.015665000304579735,0.015665000304579735,0.012783000245690346,0.014891000464558601,3515,0.0,0.0
