TIMESTAMP,LQDR_OPEN_PRICE_USD,LQDR_HIGH_PRICE_USD,LQDR_LOW_PRICE_USD,LQDR_CLOSE_PRICE_USD,LQDR_VOLUME_USD,LQDR_DIVIDENDS_USD,LQDR_STOCK_SPLITS_USD
2021-10-26 00:00:00+00:00,8.084516525268555,8.911670684814453,8.03978443145752,8.688980102539062,1529954,0.0,0.0
2021-10-27 00:00:00+00:00,8.68659496307373,8.726020812988281,6.750533103942871,8.356467247009277,1365415,0.0,0.0
2021-10-28 00:00:00+00:00,8.351856231689453,9.477017402648926,7.472235202789307,7.472235202789307,1113237,0.0,0.0
2021-10-29 00:00:00+00:00,7.46776819229126,7.647719860076904,6.7889862060546875,6.804768085479736,319925,0.0,0.0
2021-10-30 00:00:00+00:00,6.804629802703857,7.018415927886963,5.883279800415039,5.93104887008667,410463,0.0,0.0
2021-10-31 00:00:00+00:00,5.931554794311523,6.38840389251709,5.503276824951172,6.38840389251709,452904,0.0,0.0
2021-11-01 00:00:00+00:00,6.387907981872559,6.412507057189941,5.556859016418457,5.5845417976379395,347407,0.0,0.0
2021-11-02 00:00:00+00:00,5.581047058105469,6.029538154602051,5.49952507019043,5.970254898071289,335887,0.0,0.0
2021-11-03 00:00:00+00:00,5.971342086791992,5.974123001098633,5.587637901306152,5.733029842376709,69057,0.0,0.0
2021-11-04 00:00:00+00:00,5.73358678817749,7.302567005157471,5.3669819831848145,7.284320831298828,1120281,0.0,0.0
2021-11-05 00:00:00+00:00,7.280677795410156,8.030545234680176,7.164571762084961,7.202198028564453,300541,0.0,0.0
2021-11-06 00:00:00+00:00,7.20385217666626,7.20385217666626,6.634667873382568,6.828478813171387,262448,0.0,0.0
2021-11-07 00:00:00+00:00,6.830743789672852,7.131855010986328,6.6442461013793945,6.69083309173584,198341,0.0,0.0
2021-11-08 00:00:00+00:00,6.692323207855225,7.24357795715332,6.68242883682251,7.221223831176758,386925,0.0,0.0
2021-11-09 00:00:00+00:00,7.220913887023926,7.233966827392578,6.356680870056152,6.356680870056152,180584,0.0,0.0
2021-11-10 00:00:00+00:00,6.35062313079834,6.372509956359863,5.222217082977295,5.425586223602295,260198,0.0,0.0
2021-11-11 00:00:00+00:00,5.426156044006348,5.666851043701172,5.1068339347839355,5.299496173858643,453626,0.0,0.0
2021-11-12 00:00:00+00:00,5.302056789398193,5.307688236236572,4.885361194610596,5.207364082336426,208526,0.0,0.0
2021-11-13 00:00:00+00:00,5.207434177398682,5.409609794616699,5.140358924865723,5.30449104309082,168086,0.0,0.0
2021-11-14 00:00:00+00:00,5.296831130981445,5.337410926818848,4.91368293762207,4.97231388092041,181511,0.0,0.0
2021-11-15 00:00:00+00:00,4.975837230682373,7.133182048797607,4.921566963195801,6.527180194854736,1305267,0.0,0.0
2021-11-16 00:00:00+00:00,6.528873920440674,12.611214637756348,5.476136207580566,5.783452033996582,323108,0.0,0.0
