TIMESTAMP,RBT18001_OPEN_PRICE_USD,RBT18001_HIGH_PRICE_USD,RBT18001_LOW_PRICE_USD,RBT18001_CLOSE_PRICE_USD,RBT18001_VOLUME_USD,RBT18001_DIVIDENDS_USD,RBT18001_STOCK_SPLITS_USD
2022-02-11 00:00:00+00:00,0.06574200093746185,0.0659480020403862,0.050613999366760254,0.05325600132346153,514685,0.0,0.0
2022-02-12 00:00:00+00:00,0.05325600132346153,0.05375400185585022,0.042236000299453735,0.04457399994134903,485180,0.0,0.0
2022-02-13 00:00:00+00:00,0.04457399994134903,0.05615599825978279,0.04264700040221214,0.04993100091814995,506359,0.0,0.0
2022-02-14 00:00:00+00:00,0.04993100091814995,0.0584850013256073,0.04309700056910515,0.05205100029706955,458879,0.0,0.0
2022-02-15 00:00:00+00:00,0.05205100029706955,0.05463099852204323,0.04669500142335892,0.052705999463796616,520225,0.0,0.0
2022-02-16 00:00:00+00:00,0.0527070015668869,0.05462399870157242,0.04561299830675125,0.04899600148200989,484291,0.0,0.0
2022-02-17 00:00:00+00:00,0.04899600148200989,0.0500589981675148,0.04623999819159508,0.04665900021791458,394574,0.0,0.0
2022-02-18 00:00:00+00:00,0.046658001840114594,0.04688499867916107,0.04426899924874306,0.04427399858832359,364928,0.0,0.0
2022-02-19 00:00:00+00:00,0.044273000210523605,0.04464999958872795,0.04347899928689003,0.043754998594522476,397433,0.0,0.0
2022-02-20 00:00:00+00:00,0.043754998594522476,0.04483100026845932,0.04288500174880028,0.044638000428676605,384443,0.0,0.0
2022-02-21 00:00:00+00:00,0.04463699832558632,0.0448560006916523,0.042847998440265656,0.04306599870324135,413514,0.0,0.0
2022-02-22 00:00:00+00:00,0.043063998222351074,0.04326599836349487,0.03738899901509285,0.037780001759529114,279381,0.0,0.0
2022-02-23 00:00:00+00:00,0.037780001759529114,0.038384001702070236,0.03736799955368042,0.038054998964071274,323485,0.0,0.0
2022-02-24 00:00:00+00:00,0.038058001548051834,0.03824099898338318,0.027123000472784042,0.028953000903129578,196793,0.0,0.0
2022-02-25 00:00:00+00:00,0.028953999280929565,0.0328730009496212,0.028953999280929565,0.031227000057697296,224903,0.0,0.0
2022-02-26 00:00:00+00:00,0.031227000057697296,0.03247800096869469,0.030748000368475914,0.03161900117993355,220996,0.0,0.0
2022-02-27 00:00:00+00:00,0.03161799907684326,0.03162999823689461,0.03013399988412857,0.030195999890565872,235363,0.0,0.0
2022-02-28 00:00:00+00:00,0.03019700013101101,0.030486000701785088,0.029324999079108238,0.029830999672412872,201517,0.0,0.0
2022-03-01 00:00:00+00:00,0.029830999672412872,0.03119800053536892,0.029596000909805298,0.030729999765753746,206894,0.0,0.0
2022-03-02 00:00:00+00:00,0.030729999765753746,0.031204000115394592,0.030068999156355858,0.0306560005992651,199470,0.0,0.0
2022-03-03 00:00:00+00:00,0.0306560005992651,0.0306560005992651,0.029186999425292015,0.02946300059556961,200471,0.0,0.0
2022-03-04 00:00:00+00:00,0.02946300059556961,0.030156999826431274,0.028286999091506004,0.0287260003387928,178305,0.0,0.0
2022-03-05 00:00:00+00:00,0.0287260003387928,0.0287260003387928,0.027622999623417854,0.027984999120235443,160571,0.0,0.0
2022-03-06 00:00:00+00:00,0.027984999120235443,0.028447000309824944,0.027590999379754066,0.027744999155402184,185571,0.0,0.0
2022-03-07 00:00:00+00:00,0.027744999155402184,0.02841000072658062,0.02626200020313263,0.026263000443577766,178529,0.0,0.0
2022-03-08 00:00:00+00:00,0.02626200020313263,0.026853999122977257,0.026086000725626945,0.026399999856948853,155869,0.0,0.0
2022-03-09 00:00:00+00:00,0.026399999856948853,0.027009999379515648,0.026069000363349915,0.026691000908613205,135023,0.0,0.0
2022-03-10 00:00:00+00:00,0.026691000908613205,0.026977000758051872,0.02575499936938286,0.026141000911593437,176213,0.0,0.0
2022-03-11 00:00:00+00:00,0.026141000911593437,0.02630000002682209,0.02420699968934059,0.02447500079870224,141887,0.0,0.0
2022-03-12 00:00:00+00:00,0.024475999176502228,0.025467999279499054,0.024195000529289246,0.025340000167489052,134850,0.0,0.0
2022-03-13 00:00:00+00:00,0.025340000167489052,0.02542000077664852,0.024469999596476555,0.024958999827504158,146168,0.0,0.0
2022-03-14 00:00:00+00:00,0.02495799958705902,0.02495799958705902,0.02399899996817112,0.024816999211907387,145851,0.0,0.0
2022-03-15 00:00:00+00:00,0.024816999211907387,0.0251460000872612,0.024122999981045723,0.024999000132083893,138910,0.0,0.0
2022-03-16 00:00:00+00:00,0.024999000132083893,0.02572000026702881,0.024841999635100365,0.025046000257134438,156223,0.0,0.0
2022-03-17 00:00:00+00:00,0.025046000257134438,0.025383999571204185,0.024511000141501427,0.025109000504016876,288396,0.0,0.0
2022-03-18 00:00:00+00:00,0.02510800026357174,0.025279000401496887,0.02375900000333786,0.02493000030517578,291160,0.0,0.0
2022-03-19 00:00:00+00:00,0.02493000030517578,0.026562999933958054,0.024400999769568443,0.025807000696659088,271164,0.0,0.0
2022-03-20 00:00:00+00:00,0.02580600045621395,0.026200000196695328,0.024335000663995743,0.025104999542236328,197420,0.0,0.0
2022-03-21 00:00:00+00:00,0.025104999542236328,0.025358999148011208,0.02446500025689602,0.024796999990940094,208229,0.0,0.0
2022-03-22 00:00:00+00:00,0.024796999990940094,0.027323000133037567,0.024483000859618187,0.026520999148488045,205465,0.0,0.0
2022-03-23 00:00:00+00:00,0.026521999388933182,0.026775000616908073,0.02576499991118908,0.025862999260425568,188190,0.0,0.0
2022-03-24 00:00:00+00:00,0.025863999500870705,0.027041999623179436,0.025800999253988266,0.026277000084519386,200530,0.0,0.0
2022-03-25 00:00:00+00:00,0.026277000084519386,0.02682800032198429,0.025988999754190445,0.026278000324964523,196330,0.0,0.0
2022-03-26 00:00:00+00:00,0.02627900056540966,0.026551999151706696,0.02439199946820736,0.025380000472068787,183826,0.0,0.0
2022-03-27 00:00:00+00:00,0.025380000472068787,0.025669999420642853,0.025042999535799026,0.025123000144958496,170088,0.0,0.0
2022-03-28 00:00:00+00:00,0.025123000144958496,0.025957999750971794,0.025032000616192818,0.025654999539256096,189289,0.0,0.0
2022-03-29 00:00:00+00:00,0.025654999539256096,0.026246000081300735,0.024949999526143074,0.02520499937236309,170868,0.0,0.0
2022-03-30 00:00:00+00:00,0.02520499937236309,0.02545199915766716,0.024328000843524933,0.02459999918937683,197270,0.0,0.0
2022-03-31 00:00:00+00:00,0.02459999918937683,0.024873999878764153,0.024191999807953835,0.024382000789046288,258665,0.0,0.0
2022-04-01 00:00:00+00:00,0.024382000789046288,0.024382000789046288,0.0223619993776083,0.022414999082684517,242602,0.0,0.0
2022-04-02 00:00:00+00:00,0.022414999082684517,0.025364000350236893,0.021632999181747437,0.0250450000166893,249206,0.0,0.0
2022-04-03 00:00:00+00:00,0.0250450000166893,0.03402300179004669,0.024954000487923622,0.029196999967098236,289496,0.0,0.0
2022-04-04 00:00:00+00:00,0.029196999967098236,0.029733000323176384,0.02626500092446804,0.026426000520586967,311901,0.0,0.0
2022-04-05 00:00:00+00:00,0.026426000520586967,0.028960000723600388,0.02543500065803528,0.027651000767946243,359445,0.0,0.0
2022-04-06 00:00:00+00:00,0.027651000767946243,0.028169000521302223,0.025251999497413635,0.025479000061750412,328496,0.0,0.0
2022-04-07 00:00:00+00:00,0.025479000061750412,0.025479000061750412,0.024272000417113304,0.024607999250292778,326643,0.0,0.0
2022-04-08 00:00:00+00:00,0.024607999250292778,0.025015000253915787,0.024337999522686005,0.024617999792099,325085,0.0,0.0
