TIMESTAMP,SSE35886_OPEN_PRICE_USD,SSE35886_HIGH_PRICE_USD,SSE35886_LOW_PRICE_USD,SSE35886_CLOSE_PRICE_USD,SSE35886_VOLUME_USD,SSE35886_DIVIDENDS_USD,SSE35886_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.009297999553382397,0.009913000278174877,0.008666999638080597,0.008832000195980072,3363899,0.0,0.0
2025-04-02 00:00:00+00:00,0.008832000195980072,0.009808000177145004,0.007156999781727791,0.007757000159472227,5702327,0.0,0.0
2025-04-03 00:00:00+00:00,0.007757000159472227,0.008274000138044357,0.006926999893039465,0.007784999907016754,3704438,0.0,0.0
2025-04-04 00:00:00+00:00,0.007784999907016754,0.008384999819099903,0.007000999990850687,0.007348000071942806,4539327,0.0,0.0
2025-04-05 00:00:00+00:00,0.007348000071942806,0.008396999910473824,0.007348000071942806,0.008275000378489494,1680685,0.0,0.0
2025-04-06 00:00:00+00:00,0.008275000378489494,0.00950200017541647,0.006225000135600567,0.006972999777644873,4501332,0.0,0.0
2025-04-07 00:00:00+00:00,0.006972999777644873,0.00837900023907423,0.006246999837458134,0.007608999963849783,9470119,0.0,0.0
2025-04-08 00:00:00+00:00,0.007608999963849783,0.009215000085532665,0.007319999858736992,0.007888000458478928,4750064,0.0,0.0
2025-04-09 00:00:00+00:00,0.007888000458478928,0.009468000382184982,0.0075170001946389675,0.008684000000357628,6858973,0.0,0.0
2025-04-10 00:00:00+00:00,0.008684000000357628,0.009518000297248363,0.007687999866902828,0.008070000447332859,4132768,0.0,0.0
2025-04-11 00:00:00+00:00,0.008070000447332859,0.009197000414133072,0.007631000131368637,0.00914900004863739,3691148,0.0,0.0
2025-04-12 00:00:00+00:00,0.009158999659121037,0.010003999806940556,0.008059999905526638,0.009453999809920788,3495283,0.0,0.0
2025-04-13 00:00:00+00:00,0.009455000050365925,0.010249000042676926,0.007710999809205532,0.008222999982535839,3355823,0.0,0.0
2025-04-14 00:00:00+00:00,0.008222999982535839,0.010781999677419662,0.00810100045055151,0.010288000106811523,4869097,0.0,0.0
2025-04-15 00:00:00+00:00,0.010288000106811523,0.012211999855935574,0.009600000455975533,0.009879999794065952,3312950,0.0,0.0
2025-04-16 00:00:00+00:00,0.009879999794065952,0.01104000024497509,0.00975400023162365,0.010809999890625477,3626099,0.0,0.0
2025-04-17 00:00:00+00:00,0.010809999890625477,0.012172999791800976,0.010168000124394894,0.010730000212788582,2892970,0.0,0.0
2025-04-18 00:00:00+00:00,0.010730000212788582,0.010821999981999397,0.008689000271260738,0.009368999861180782,2692615,0.0,0.0
2025-04-19 00:00:00+00:00,0.009368999861180782,0.00988100003451109,0.008414999581873417,0.008888999931514263,2527385,0.0,0.0
2025-04-20 00:00:00+00:00,0.008888999931514263,0.00939099956303835,0.007923999801278114,0.008125999942421913,2808229,0.0,0.0
2025-04-21 00:00:00+00:00,0.008125999942421913,0.008999000303447247,0.0076859998516738415,0.007987000048160553,3362563,0.0,0.0
2025-04-22 00:00:00+00:00,0.007987000048160553,0.009882999584078789,0.007883000187575817,0.009638999588787556,5149252,0.0,0.0
