TIMESTAMP,PAC30662_OPEN_PRICE_USD,PAC30662_HIGH_PRICE_USD,PAC30662_LOW_PRICE_USD,PAC30662_CLOSE_PRICE_USD,PAC30662_VOLUME_USD,PAC30662_DIVIDENDS_USD,PAC30662_STOCK_SPLITS_USD
2024-04-15 00:00:00+00:00,0.0765480026602745,0.07764600217342377,0.06766699999570847,0.069302998483181,960176,0.0,0.0
2024-04-16 00:00:00+00:00,0.06895499676465988,0.0715159997344017,0.0635249987244606,0.06866099685430527,608916,0.0,0.0
2024-04-17 00:00:00+00:00,0.06918100267648697,0.07437600195407867,0.06129299849271774,0.06772299855947495,737396,0.0,0.0
2024-04-18 00:00:00+00:00,0.06798800081014633,0.07900600135326385,0.06654900312423706,0.07655700296163559,488534,0.0,0.0
2024-04-19 00:00:00+00:00,0.07697799801826477,0.07849500328302383,0.06683299690485,0.0696839988231659,905019,0.0,0.0
2024-04-20 00:00:00+00:00,0.0696839988231659,0.08929699659347534,0.06965500116348267,0.08921799808740616,887892,0.0,0.0
2024-04-21 00:00:00+00:00,0.08743900060653687,0.0887639969587326,0.08045999705791473,0.08393800258636475,483234,0.0,0.0
2024-04-22 00:00:00+00:00,0.08396299928426743,0.08611200004816055,0.07390999794006348,0.07515600323677063,831834,0.0,0.0
2024-04-23 00:00:00+00:00,0.07515600323677063,0.07566100358963013,0.0656450018286705,0.06965699791908264,603520,0.0,0.0
2024-04-24 00:00:00+00:00,0.0696450024843216,0.07024700194597244,0.054531000554561615,0.058191001415252686,792096,0.0,0.0
2024-04-25 00:00:00+00:00,0.058065999299287796,0.06268999725580215,0.050641998648643494,0.05492499843239784,515566,0.0,0.0
2024-04-26 00:00:00+00:00,0.05542600154876709,0.059703998267650604,0.0541130006313324,0.059383999556303024,368086,0.0,0.0
2024-04-27 00:00:00+00:00,0.05880799889564514,0.058949001133441925,0.03444499894976616,0.050519999116659164,1043975,0.0,0.0
2024-04-28 00:00:00+00:00,0.050519999116659164,0.07337699830532074,0.05020400136709213,0.07037299871444702,1237500,0.0,0.0
2024-04-29 00:00:00+00:00,0.07037299871444702,0.07085800170898438,0.06511099636554718,0.06666000187397003,616729,0.0,0.0
2024-04-30 00:00:00+00:00,0.06666000187397003,0.06678099930286407,0.05295800045132637,0.05684100091457367,739746,0.0,0.0
2024-05-01 00:00:00+00:00,0.05684100091457367,0.06106099858880043,0.046487998217344284,0.0588110014796257,1177571,0.0,0.0
2024-05-02 00:00:00+00:00,0.0588110014796257,0.079134002327919,0.05715499818325043,0.07665999978780746,1451106,0.0,0.0
2024-05-03 00:00:00+00:00,0.08493199944496155,0.13284599781036377,0.0688909962773323,0.10909099876880646,4543925,0.0,0.0
2024-05-04 00:00:00+00:00,0.12229099869728088,0.1618649959564209,0.09870799630880356,0.14441600441932678,6357052,0.0,0.0
2024-05-05 00:00:00+00:00,0.14254100620746613,0.15198400616645813,0.11868999898433685,0.12910999357700348,3692505,0.0,0.0
2024-05-06 00:00:00+00:00,0.13119499385356903,0.1384509950876236,0.10914800316095352,0.11957500129938126,2181074,0.0,0.0
2024-05-07 00:00:00+00:00,0.11957500129938126,0.1558919996023178,0.10958100110292435,0.14908799529075623,3690527,0.0,0.0
2024-05-08 00:00:00+00:00,0.1788409948348999,0.19017499685287476,0.16590000689029694,0.16590000689029694,3859720,0.0,0.0
2024-05-09 00:00:00+00:00,0.16590599715709686,0.2259189933538437,0.15605300664901733,0.1841679960489273,7167235,0.0,0.0
2024-05-10 00:00:00+00:00,0.18416999280452728,0.19723300635814667,0.16239899396896362,0.16811500489711761,3109300,0.0,0.0
2024-05-11 00:00:00+00:00,0.17106500267982483,0.19721700251102448,0.17100200057029724,0.19382500648498535,1888321,0.0,0.0
2024-05-12 00:00:00+00:00,0.1915069967508316,0.2082819938659668,0.1764329969882965,0.18122200667858124,2007166,0.0,0.0
2024-05-13 00:00:00+00:00,0.18827199935913086,0.19726000726222992,0.1720850020647049,0.1859070062637329,2009793,0.0,0.0
2024-05-14 00:00:00+00:00,0.18576599657535553,0.18585500121116638,0.15005800127983093,0.15074999630451202,2961513,0.0,0.0
2024-05-15 00:00:00+00:00,0.15074999630451202,0.20155200362205505,0.14127500355243683,0.19322100281715393,3061656,0.0,0.0
2024-05-16 00:00:00+00:00,0.1893630027770996,0.19672800600528717,0.18006500601768494,0.19026699662208557,2353278,0.0,0.0
2024-05-17 00:00:00+00:00,0.18968400359153748,0.22363799810409546,0.17829999327659607,0.21830600500106812,3546554,0.0,0.0
2024-05-18 00:00:00+00:00,0.2190530002117157,0.22259299457073212,0.20404499769210815,0.22034400701522827,1310388,0.0,0.0
2024-05-19 00:00:00+00:00,0.2204809933900833,0.2245599925518036,0.19364899396896362,0.1997230052947998,1800062,0.0,0.0
2024-05-20 00:00:00+00:00,0.19354499876499176,0.20632100105285645,0.17799299955368042,0.20235499739646912,2774598,0.0,0.0
2024-05-21 00:00:00+00:00,0.20235499739646912,0.20970100164413452,0.15638799965381622,0.17841799557209015,2886425,0.0,0.0
2024-05-22 00:00:00+00:00,0.17841799557209015,0.19097000360488892,0.1697539985179901,0.174127995967865,1567319,0.0,0.0
2024-05-23 00:00:00+00:00,0.174127995967865,0.1780100017786026,0.15986600518226624,0.1729159951210022,1729795,0.0,0.0
