TIMESTAMP,LINGO_OPEN_PRICE_USD,LINGO_HIGH_PRICE_USD,LINGO_LOW_PRICE_USD,LINGO_CLOSE_PRICE_USD,LINGO_VOLUME_USD,LINGO_DIVIDENDS_USD,LINGO_STOCK_SPLITS_USD
2025-02-09 00:00:00+00:00,0.21907000243663788,0.22909000515937805,0.2127009928226471,0.22230200469493866,980988,0.0,0.0
2025-02-10 00:00:00+00:00,0.2222840040922165,0.2263520061969757,0.21484899520874023,0.22601500153541565,715134,0.0,0.0
2025-02-11 00:00:00+00:00,0.22601500153541565,0.2643980085849762,0.22540399432182312,0.24138499796390533,1288211,0.0,0.0
2025-02-12 00:00:00+00:00,0.24138499796390533,0.24525299668312073,0.23817099630832672,0.24330399930477142,647837,0.0,0.0
2025-02-13 00:00:00+00:00,0.24330300092697144,0.24365699291229248,0.23394399881362915,0.23410500586032867,524108,0.0,0.0
2025-02-14 00:00:00+00:00,0.23407700657844543,0.23435600101947784,0.2243340015411377,0.2309029996395111,686355,0.0,0.0
2025-02-15 00:00:00+00:00,0.23090800642967224,0.2309270054101944,0.21404500305652618,0.21615900099277496,608630,0.0,0.0
2025-02-16 00:00:00+00:00,0.21615900099277496,0.21690599620342255,0.21112500131130219,0.21113300323486328,455659,0.0,0.0
2025-02-17 00:00:00+00:00,0.21113300323486328,0.2212669998407364,0.20746900141239166,0.21003299951553345,658603,0.0,0.0
2025-02-18 00:00:00+00:00,0.21003299951553345,0.21075600385665894,0.17840200662612915,0.18050700426101685,829546,0.0,0.0
2025-02-19 00:00:00+00:00,0.18050700426101685,0.1900620013475418,0.18013599514961243,0.18681700527668,679118,0.0,0.0
2025-02-20 00:00:00+00:00,0.18681000173091888,0.19545899331569672,0.18525299429893494,0.195250004529953,875328,0.0,0.0
2025-02-21 00:00:00+00:00,0.195251002907753,0.20676599442958832,0.18769100308418274,0.19655899703502655,1038191,0.0,0.0
2025-02-22 00:00:00+00:00,0.19655899703502655,0.19841499626636505,0.18701399862766266,0.19550299644470215,692336,0.0,0.0
2025-02-23 00:00:00+00:00,0.19550299644470215,0.19859099388122559,0.19118599593639374,0.19858700037002563,495874,0.0,0.0
2025-02-24 00:00:00+00:00,0.19858700037002563,0.1988459974527359,0.17225100100040436,0.17231899499893188,727315,0.0,0.0
2025-02-25 00:00:00+00:00,0.1723169982433319,0.17423099279403687,0.15888699889183044,0.1668359935283661,935956,0.0,0.0
2025-02-26 00:00:00+00:00,0.1668359935283661,0.17138899862766266,0.15552100539207458,0.15644599497318268,685378,0.0,0.0
2025-02-27 00:00:00+00:00,0.1564449965953827,0.1572680026292801,0.14979200065135956,0.15110400319099426,751254,0.0,0.0
2025-02-28 00:00:00+00:00,0.15110400319099426,0.15111500024795532,0.13828399777412415,0.14439800381660461,742430,0.0,0.0
2025-03-01 00:00:00+00:00,0.14439800381660461,0.14677000045776367,0.13235199451446533,0.13386400043964386,606686,0.0,0.0
2025-03-02 00:00:00+00:00,0.13386400043964386,0.14658600091934204,0.13100700080394745,0.14617599546909332,960953,0.0,0.0
2025-03-03 00:00:00+00:00,0.1461769938468933,0.1467439979314804,0.13302800059318542,0.13451500236988068,657511,0.0,0.0
2025-03-04 00:00:00+00:00,0.13451500236988068,0.1349100023508072,0.12439800053834915,0.12656499445438385,2069906,0.0,0.0
2025-03-05 00:00:00+00:00,0.12684699892997742,0.1363999992609024,0.12521399557590485,0.1346299946308136,2222905,0.0,0.0
2025-03-06 00:00:00+00:00,0.1343580037355423,0.1343580037355423,0.12909400463104248,0.13206900656223297,1303448,0.0,0.0
2025-03-07 00:00:00+00:00,0.13207000494003296,0.1331620067358017,0.13075700402259827,0.13227100670337677,1199727,0.0,0.0
2025-03-08 00:00:00+00:00,0.13227100670337677,0.132424995303154,0.12842699885368347,0.1293729990720749,511847,0.0,0.0
2025-03-09 00:00:00+00:00,0.1293729990720749,0.13101699948310852,0.122639000415802,0.122639000415802,764302,0.0,0.0
2025-03-10 00:00:00+00:00,0.122639000415802,0.12292099744081497,0.11328399926424026,0.1181040033698082,887720,0.0,0.0
2025-03-11 00:00:00+00:00,0.11814700067043304,0.12155400216579437,0.11697299778461456,0.11717300117015839,1035772,0.0,0.0
2025-03-12 00:00:00+00:00,0.11717300117015839,0.11760400235652924,0.0759740024805069,0.07629799842834473,1173830,0.0,0.0
2025-03-13 00:00:00+00:00,0.07621599733829498,0.0806490033864975,0.070872001349926,0.0718659982085228,1302829,0.0,0.0
2025-03-14 00:00:00+00:00,0.0718659982085228,0.07928500324487686,0.07175000011920929,0.07587999850511551,680361,0.0,0.0
2025-03-15 00:00:00+00:00,0.07587400078773499,0.07806900143623352,0.07304500043392181,0.07325199991464615,499916,0.0,0.0
2025-03-16 00:00:00+00:00,0.07325199991464615,0.07530999928712845,0.06985899806022644,0.07011300325393677,490153,0.0,0.0
2025-03-17 00:00:00+00:00,0.07011199742555618,0.07627599686384201,0.06909999996423721,0.07100299745798111,851697,0.0,0.0
2025-03-18 00:00:00+00:00,0.07100299745798111,0.07122399657964706,0.06771600246429443,0.0681840032339096,856295,0.0,0.0
2025-03-19 00:00:00+00:00,0.0681840032339096,0.07549600303173065,0.0679830014705658,0.07480999827384949,872142,0.0,0.0
2025-03-20 00:00:00+00:00,0.07480999827384949,0.07716400176286697,0.07141300290822983,0.07293400168418884,1119992,0.0,0.0
2025-03-21 00:00:00+00:00,0.07293599843978882,0.0739699974656105,0.07154899835586548,0.07168400287628174,390541,0.0,0.0
