TIMESTAMP,LBR24700_OPEN_PRICE_USD,LBR24700_HIGH_PRICE_USD,LBR24700_LOW_PRICE_USD,LBR24700_CLOSE_PRICE_USD,LBR24700_VOLUME_USD,LBR24700_DIVIDENDS_USD,LBR24700_STOCK_SPLITS_USD
2023-04-24 00:00:00+00:00,0.26873499155044556,0.39751899242401123,0.18279699981212616,0.29125499725341797,2879133,0.0,0.0
2023-04-25 00:00:00+00:00,0.2912389934062958,0.4942370057106018,0.1906989961862564,0.41410401463508606,2717700,0.0,0.0
2023-04-26 00:00:00+00:00,0.41410401463508606,0.6999160051345825,0.38246798515319824,0.5865479707717896,2405864,0.0,0.0
2023-04-27 00:00:00+00:00,0.5865679979324341,0.8171719908714294,0.5475940108299255,0.5927519798278809,2269426,0.0,0.0
2023-04-28 00:00:00+00:00,0.5927299857139587,0.675898015499115,0.3911049962043762,0.6114869713783264,2157371,0.0,0.0
2023-04-29 00:00:00+00:00,0.6114670038223267,0.6984639763832092,0.5186529755592346,0.6014339923858643,1387782,0.0,0.0
2023-04-30 00:00:00+00:00,0.6019619703292847,0.6157069802284241,0.3984929919242859,0.4750320017337799,687505,0.0,0.0
2023-05-01 00:00:00+00:00,0.47421500086784363,0.544996976852417,0.2521289885044098,0.352526992559433,2929434,0.0,0.0
2023-05-02 00:00:00+00:00,0.3525649905204773,0.632843017578125,0.3150629997253418,0.5058720111846924,399980,0.0,0.0
2023-05-03 00:00:00+00:00,0.5056359767913818,0.7987350225448608,0.4171069860458374,0.45189300179481506,53776,0.0,0.0
2023-05-04 00:00:00+00:00,0.4518530070781708,0.48405200242996216,0.3390499949455261,0.3488770127296448,12901,0.0,0.0
2023-05-05 00:00:00+00:00,0.34881898760795593,0.3694629967212677,0.2707799971103668,0.29061898589134216,4077,0.0,0.0
2023-05-06 00:00:00+00:00,0.29089099168777466,0.29089099168777466,0.23123699426651,0.23495499789714813,168,0.0,0.0
2023-05-07 00:00:00+00:00,0.234933003783226,0.234948992729187,0.19402700662612915,0.19402700662612915,190,0.0,0.0
2023-05-08 00:00:00+00:00,0.19402700662612915,0.26982399821281433,0.16571299731731415,0.2694529891014099,1434,0.0,0.0
2023-05-09 00:00:00+00:00,0.2694529891014099,0.47808098793029785,0.17922599613666534,0.3069950044155121,4347,0.0,0.0
2023-05-10 00:00:00+00:00,0.3070780038833618,0.3080590069293976,0.30488699674606323,0.30698999762535095,0,0.0,0.0
2023-05-11 00:00:00+00:00,0.30698999762535095,0.30698999762535095,0.26961299777030945,0.27241599559783936,101,0.0,0.0
2023-05-12 00:00:00+00:00,0.2723329961299896,0.2723329961299896,0.25175800919532776,0.2613289952278137,118,0.0,0.0
2023-05-13 00:00:00+00:00,0.2611370086669922,0.2611370086669922,0.24575600028038025,0.24662600457668304,33,0.0,0.0
2023-05-14 00:00:00+00:00,0.24657399952411652,0.3813459873199463,0.24603499472141266,0.3809869885444641,605,0.0,0.0
2023-05-15 00:00:00+00:00,0.380825012922287,1.0664349794387817,0.28872600197792053,0.7220219969749451,5711,0.0,0.0
2023-05-16 00:00:00+00:00,0.7225450277328491,0.9810870289802551,0.5650889873504639,0.5834519863128662,4775,0.0,0.0
2023-05-17 00:00:00+00:00,0.5837000012397766,0.6265559792518616,0.5820639729499817,0.6164330244064331,1930,0.0,0.0
2023-05-18 00:00:00+00:00,0.6164789795875549,0.7253699898719788,0.5137249827384949,0.5709499716758728,265,0.0,0.0
2023-05-19 00:00:00+00:00,0.5710300207138062,1.1967250108718872,0.569953978061676,1.03274405002594,1554,0.0,0.0
2023-05-20 00:00:00+00:00,1.0334759950637817,1.228294014930725,0.8914030194282532,1.2280269861221313,758,0.0,0.0
2023-05-21 00:00:00+00:00,1.2281639575958252,1.7975900173187256,0.998075008392334,1.5068470239639282,5902,0.0,0.0
2023-05-22 00:00:00+00:00,1.5067429542541504,1.8610140085220337,0.8410360217094421,1.4568370580673218,3087235,0.0,0.0
2023-05-23 00:00:00+00:00,1.4591330289840698,1.8150379657745361,1.3119440078735352,1.4798049926757812,2834823,0.0,0.0
2023-05-24 00:00:00+00:00,1.4790270328521729,1.9924099445343018,1.4248249530792236,1.5018030405044556,3819989,0.0,0.0
2023-05-25 00:00:00+00:00,1.5022729635238647,1.7648849487304688,1.4412469863891602,1.7081689834594727,1877410,0.0,0.0
2023-05-26 00:00:00+00:00,1.708070993423462,2.650696039199829,1.6882679462432861,2.565234899520874,5505817,0.0,0.0
2023-05-27 00:00:00+00:00,2.5956709384918213,2.9542689323425293,2.2321789264678955,2.524729013442993,6453841,0.0,0.0
2023-05-28 00:00:00+00:00,2.527951955795288,4.068346977233887,2.3890879154205322,3.679582118988037,6285349,0.0,0.0
2023-05-29 00:00:00+00:00,3.6841440200805664,4.635183811187744,2.5691850185394287,2.878922939300537,16973546,0.0,0.0
2023-05-30 00:00:00+00:00,2.8881330490112305,3.3458049297332764,2.1611199378967285,2.3687241077423096,10312177,0.0,0.0
