TIMESTAMP,IOEN_OPEN_PRICE_USD,IOEN_HIGH_PRICE_USD,IOEN_LOW_PRICE_USD,IOEN_CLOSE_PRICE_USD,IOEN_VOLUME_USD,IOEN_DIVIDENDS_USD,IOEN_STOCK_SPLITS_USD
2021-10-16 00:00:00+00:00,0.07336200028657913,0.1692350059747696,0.06507900357246399,0.14372900128364563,776855,0.0,0.0
2021-10-17 00:00:00+00:00,0.14372600615024567,0.27100899815559387,0.1242929995059967,0.17187300324440002,2567093,0.0,0.0
2021-10-18 00:00:00+00:00,0.17187300324440002,0.19335700571537018,0.15396200120449066,0.1780100017786026,2668224,0.0,0.0
2021-10-19 00:00:00+00:00,0.17800499498844147,0.2069530040025711,0.11040599644184113,0.16062800586223602,1326917,0.0,0.0
2021-10-20 00:00:00+00:00,0.16063199937343597,0.19226400554180145,0.11804299801588058,0.13658200204372406,1173936,0.0,0.0
2021-10-21 00:00:00+00:00,0.1365939974784851,0.17551599442958832,0.13500399887561798,0.15913400053977966,730593,0.0,0.0
2021-10-22 00:00:00+00:00,0.15913400053977966,0.16694200038909912,0.12645499408245087,0.13020800054073334,136547,0.0,0.0
2021-10-23 00:00:00+00:00,0.1302099972963333,0.15533599257469177,0.13019199669361115,0.1415410041809082,75125,0.0,0.0
2021-10-24 00:00:00+00:00,0.14153699576854706,0.14305299520492554,0.11231700330972672,0.1205350011587143,56022,0.0,0.0
2021-10-25 00:00:00+00:00,0.1205269992351532,0.13736900687217712,0.12039200216531754,0.135453000664711,40655,0.0,0.0
2021-10-26 00:00:00+00:00,0.13545699417591095,0.17948000133037567,0.1309870034456253,0.15635299682617188,46506,0.0,0.0
2021-10-27 00:00:00+00:00,0.1563519984483719,0.15645800530910492,0.14076100289821625,0.1462700068950653,23023,0.0,0.0
2021-10-28 00:00:00+00:00,0.14626100659370422,0.14638899266719818,0.12604999542236328,0.13249699771404266,39029,0.0,0.0
2021-10-29 00:00:00+00:00,0.13249999284744263,0.1367429941892624,0.12444499880075455,0.13641099631786346,15286,0.0,0.0
2021-10-30 00:00:00+00:00,0.13625499606132507,0.13659299910068512,0.11501800268888474,0.1150439977645874,9701,0.0,0.0
2021-10-31 00:00:00+00:00,0.11505299806594849,0.12368699908256531,0.0997759997844696,0.1155719980597496,28470,0.0,0.0
2021-11-01 00:00:00+00:00,0.11556600034236908,0.13235299289226532,0.11550600081682205,0.13223400712013245,24619,0.0,0.0
2021-11-02 00:00:00+00:00,0.13222000002861023,0.13326899707317352,0.12366200238466263,0.12371700257062912,21133,0.0,0.0
2021-11-03 00:00:00+00:00,0.12371999770402908,0.16042600572109222,0.11565899848937988,0.14826899766921997,48164,0.0,0.0
2021-11-04 00:00:00+00:00,0.14826500415802002,0.15751999616622925,0.14646899700164795,0.14654399454593658,34854,0.0,0.0
2021-11-05 00:00:00+00:00,0.14653100073337555,0.15554000437259674,0.14168299734592438,0.15553399920463562,36075,0.0,0.0
2021-11-06 00:00:00+00:00,0.1555349975824356,0.1617410033941269,0.1538269966840744,0.1616709977388382,32788,0.0,0.0
2021-11-07 00:00:00+00:00,0.16169999539852142,0.1618809998035431,0.15038399398326874,0.16154199838638306,21034,0.0,0.0
2021-11-08 00:00:00+00:00,0.1615539938211441,0.16451600193977356,0.1463409960269928,0.15042799711227417,25854,0.0,0.0
2021-11-09 00:00:00+00:00,0.15042400360107422,0.15210799872875214,0.1501699984073639,0.15117299556732178,23665,0.0,0.0
2021-11-10 00:00:00+00:00,0.15118099749088287,0.17702999711036682,0.14903800189495087,0.1588979959487915,47200,0.0,0.0
2021-11-11 00:00:00+00:00,0.15891799330711365,0.3003219962120056,0.15853899717330933,0.2960599958896637,309602,0.0,0.0
2021-11-12 00:00:00+00:00,0.29586300253868103,0.3278850018978119,0.260809987783432,0.28779101371765137,412268,0.0,0.0
2021-11-13 00:00:00+00:00,0.287880003452301,0.3156149983406067,0.2406580001115799,0.2726620137691498,339853,0.0,0.0
2021-11-14 00:00:00+00:00,0.2725690007209778,0.2980549931526184,0.23521900177001953,0.28886300325393677,307988,0.0,0.0
2021-11-15 00:00:00+00:00,0.28910401463508606,0.4413509964942932,0.26704999804496765,0.2814520001411438,647001,0.0,0.0
2021-11-16 00:00:00+00:00,0.2816770076751709,0.3499619960784912,0.20144200325012207,0.20144200325012207,1680181,0.0,0.0
2021-11-17 00:00:00+00:00,0.20122699439525604,0.20122699439525604,0.16164900362491608,0.16209599375724792,415823,0.0,0.0
2021-11-18 00:00:00+00:00,0.16209100186824799,0.1759900003671646,0.15691499412059784,0.1625249981880188,213890,0.0,0.0
2021-11-19 00:00:00+00:00,0.16268600523471832,0.17840300500392914,0.15914100408554077,0.17314399778842926,153501,0.0,0.0
2021-11-20 00:00:00+00:00,0.1730940043926239,0.17358100414276123,0.16056500375270844,0.16384300589561462,167318,0.0,0.0
2021-11-21 00:00:00+00:00,0.16389599442481995,0.16468900442123413,0.15789200365543365,0.16042299568653107,141622,0.0,0.0
2021-11-22 00:00:00+00:00,0.16034699976444244,0.1609019935131073,0.1404149979352951,0.14071999490261078,159137,0.0,0.0
2021-11-23 00:00:00+00:00,0.14068099856376648,0.14416800439357758,0.12602999806404114,0.13001300394535065,185414,0.0,0.0
2021-11-24 00:00:00+00:00,0.12998799979686737,0.13220100104808807,0.12113700062036514,0.12903699278831482,127787,0.0,0.0
2021-11-25 00:00:00+00:00,0.12109799683094025,0.12494999915361404,0.11536099761724472,0.11835400015115738,98416,0.0,0.0
2021-11-26 00:00:00+00:00,0.11943499743938446,0.11954700201749802,0.10826300084590912,0.11334999650716782,116917,0.0,0.0
2021-11-27 00:00:00+00:00,0.11312899738550186,0.11619400233030319,0.1030300036072731,0.10822000354528427,128216,0.0,0.0
2021-11-28 00:00:00+00:00,0.10818199813365936,0.11215300112962723,0.10444100201129913,0.11048000305891037,126968,0.0,0.0
2021-11-29 00:00:00+00:00,0.11049599945545197,0.1177780032157898,0.10984499752521515,0.11605499684810638,104791,0.0,0.0
2021-11-30 00:00:00+00:00,0.11603700369596481,0.1170319989323616,0.11083299666643143,0.11508399993181229,107608,0.0,0.0
2021-12-01 00:00:00+00:00,0.11506800353527069,0.11791399866342545,0.10754799842834473,0.1110519990324974,92047,0.0,0.0
2021-12-02 00:00:00+00:00,0.1110910028219223,0.1135919988155365,0.10753600299358368,0.11302299797534943,76967,0.0,0.0
2021-12-03 00:00:00+00:00,0.1129399985074997,0.16169600188732147,0.10859200358390808,0.14802899956703186,340072,0.0,0.0
2021-12-04 00:00:00+00:00,0.14802800118923187,0.14802800118923187,0.12185999751091003,0.12380900233983994,169886,0.0,0.0
2021-12-05 00:00:00+00:00,0.12385000288486481,0.12677499651908875,0.11634500324726105,0.1165509968996048,115356,0.0,0.0
2021-12-06 00:00:00+00:00,0.11653599888086319,0.11653599888086319,0.10208900272846222,0.10397599637508392,197541,0.0,0.0
2021-12-07 00:00:00+00:00,0.10396499931812286,0.10991799831390381,0.09517200291156769,0.0953499972820282,140503,0.0,0.0
2021-12-08 00:00:00+00:00,0.09547799825668335,0.0988439992070198,0.08722200244665146,0.08724500238895416,152133,0.0,0.0
