TIMESTAMP,KRAZY_OPEN_PRICE_USD,KRAZY_HIGH_PRICE_USD,KRAZY_LOW_PRICE_USD,KRAZY_CLOSE_PRICE_USD,KRAZY_VOLUME_USD,KRAZY_DIVIDENDS_USD,KRAZY_STOCK_SPLITS_USD
2024-09-15 00:00:00+00:00,,,,0.0,2945,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,836,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,1665,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,2234,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,32690,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,12461,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,8563,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,4990,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,5702,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,2163,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,1797,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,463,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,34175,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,21537,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,11921,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,42949,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,26402,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,4946,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,3645,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,8876,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,12283,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,2650,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,9996,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,12442,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,14120,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,2912,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,9248,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,1045,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,4188,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,7038,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,4261,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,4544,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,4998,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,8093,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,10642,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,22347,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,30016,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,911,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,4096,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,8005,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,7050,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,4614,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,735,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,674,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,2036,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,14691,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,1836,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,6691,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,2494,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,921,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,2591,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,2218,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,2689,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,2032,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,2841,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,3287,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,2487,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,7669,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1654,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1882,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,2122,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,4851,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,5120,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,6101,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,267,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,4563,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,689,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,320,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1388,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,759,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,346,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,1054,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,503,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,412,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1578,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,390,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,522,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,26157,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,25478,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1129,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,7961,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,18295,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,20909,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,16464,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,5040,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,6787,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,942,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,799,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,3901,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,536,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1349,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,3872,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,2538,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,2408,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,440,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,250,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,2245,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,207,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1326,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,474,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,587,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,237,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,479,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,760,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,1597,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,3448,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,7510,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,4902,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,845,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1847,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,821,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,207,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,512,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,933,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,421,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,163,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,1979,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,238,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,210,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,700,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,1234,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,188,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1020,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,555,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,120,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1729,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,272,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,224,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,438,0.0,0.0
2025-05-31 00:00:00+00:00,1.8184621863870376e-10,1.8184621863870376e-10,1.8184621863870376e-10,1.8184621863870376e-10,1,0.0,0.0
