TIMESTAMP,BTS_OPEN_PRICE_USDT,BTS_HIGH_PRICE_USDT,BTS_LOW_PRICE_USDT,BTS_CLOSE_PRICE_USDT,BTS_FIRST_TRADE_PRICE_USDT,BTS_HIGH_TRADE_PRICE_USDT,BTS_LOW_TRADE_PRICE_USDT,BTS_LAST_TRADE_PRICE_USDT,BTS_TOTAL_TRADE_COUNT,BTS_TOTAL_TRADES_BUY,BTS_TOTAL_TRADES_SELL,BTS_VOLUME_USDT,BTS_QUOTE_VOLUME,BTS_VOLUME_BUY,BTS_QUOTE_VOLUME_BUY,BTS_VOLUME_SELL,BTS_QUOTE_VOLUME_SELL
2020-04-13,0.01704,0.01718,0.0161,0.01687,0.01687,0.01718,0.0161,0.01687,302,152,150,927773.4,15522.680289,362894.6,6069.702922,564878.8,9452.977367
2020-04-14,0.01687,0.0182,0.01675,0.01688,0.01703,0.0182,0.01675,0.01688,193,96,97,554849.7,9530.021554,323896.9,5616.236856,230952.8,3913.784698
2020-04-15,0.01688,0.01716,0.01612,0.01633,0.01693,0.01716,0.01612,0.01633,206,89,117,439184.8,7307.722018,113638.9,1898.788846,325545.9,5408.933172
2020-04-16,0.01633,0.01732,0.01581,0.01717,0.01605,0.01732,0.01581,0.01717,391,240,151,1898729.6,31462.653595,931661.2,15512.444708,967068.4,15950.208887
2020-04-17,0.01717,0.01737,0.01683,0.01715,0.01697,0.01737,0.01683,0.01715,225,83,142,923396.3,15804.954313,253131.9,4323.832253,670264.4,11481.12206
2020-04-18,0.01715,0.01781,0.01712,0.0178,0.01727,0.01781,0.01712,0.0178,208,106,102,865423.6,15140.822985,318856.2,5584.007414,546567.4,9556.815571
2020-04-19,0.0178,0.0178,0.01687,0.01714,0.01758,0.01761,0.01687,0.01714,236,92,144,832748.9,14428.045537,149220.6,2586.440165,683528.3,11841.605372
2020-04-20,0.01714,0.01759,0.01608,0.01611,0.01714,0.01759,0.01608,0.01611,519,208,311,2561630.5,43057.347181,740726.0,12493.045939,1820904.5,30564.301242
2020-04-21,0.01611,0.01648,0.01583,0.01609,0.01627,0.01648,0.01583,0.01609,207,97,110,660633.6,10675.835043,165790.9,2679.126624,494842.7,7996.708419
2020-04-22,0.01609,0.0172,0.016,0.01702,0.016,0.0172,0.016,0.01702,419,236,183,2310757.7,38745.931098,1182468.6,19846.658575,1128289.1,18899.272523
2020-04-23,0.01702,0.01806,0.01652,0.0174,0.01694,0.01806,0.01652,0.0174,578,224,354,2481035.5,43069.589506,900002.5,15586.894271,1581033.0,27482.695235
2020-04-24,0.0174,0.01757,0.01705,0.01749,0.01739,0.01757,0.01705,0.01749,637,376,261,2430340.1,42115.596938,1222605.3,21229.678608,1207734.8,20885.91833
2020-04-25,0.01749,0.01796,0.01724,0.01752,0.01737,0.01796,0.01724,0.01752,417,210,207,1598108.0,28147.407038,745997.1,13184.943809,852110.9,14962.463229
2020-04-26,0.01752,0.01847,0.01731,0.01806,0.01745,0.01847,0.01731,0.01806,767,414,353,3522261.3,62998.595846,1804430.1,32325.524925,1717831.2,30673.070921
2020-04-27,0.01806,0.01973,0.01716,0.01793,0.01818,0.01973,0.01716,0.01793,2648,1311,1337,13084526.9,242278.527975,5716388.3,105972.57851,7368138.6,136305.949465
2020-04-28,0.01793,0.01936,0.01768,0.01859,0.01807,0.01936,0.01768,0.01859,849,428,421,3341405.0,61434.417599,1558157.3,28686.41241,1783247.7,32748.005189
2020-04-29,0.01859,0.0204,0.01852,0.02016,0.01871,0.0204,0.01852,0.02016,2022,994,1028,9311521.0,181919.743968,3948954.0,77300.700426,5362567.0,104619.043542
2020-04-30,0.02016,0.02159,0.01871,0.01938,0.02019,0.02159,0.01871,0.01938,2130,974,1156,9026429.3,182880.157269,4256618.2,86100.878199,4769811.1,96779.27907
2020-05-01,0.01938,0.02174,0.01938,0.02123,0.01966,0.02174,0.01948,0.02123,1338,651,687,4608163.8,96007.705122,1861526.2,38779.050021,2746637.6,57228.655101
2020-05-02,0.02123,0.02127,0.02048,0.02085,0.02119,0.02127,0.02048,0.02085,829,330,499,3208925.0,66985.297596,1026951.2,21493.255064,2181973.8,45492.042532
2020-05-03,0.02085,0.02145,0.01981,0.02027,0.02086,0.02145,0.01981,0.02027,837,392,445,4060065.7,83956.783288,1847087.1,38336.434554,2212978.6,45620.348734
2020-05-04,0.02027,0.02041,0.01913,0.02003,0.02039,0.02041,0.01913,0.02003,426,225,201,1701999.1,33365.454733,897318.4,17621.540076,804680.7,15743.914657
2020-05-05,0.02003,0.02188,0.0197,0.02083,0.02001,0.02188,0.0197,0.02083,2027,1134,893,7983979.5,165922.595151,3947770.0,81804.458257,4036209.5,84118.136894
2020-05-06,0.02083,0.021,0.02,0.02006,0.02069,0.021,0.02,0.02006,813,407,406,3721455.0,76326.973143,1919420.5,39457.067554,1802034.5,36869.905589
2020-05-07,0.02006,0.02053,0.01957,0.02044,0.01987,0.02053,0.01957,0.02044,785,454,331,2357533.9,46836.135523,1433783.8,28531.649239,923750.1,18304.486284
2020-05-08,0.02044,0.02199,0.01964,0.02042,0.02046,0.02199,0.01964,0.02042,833,487,346,3411644.9,69268.693653,1656412.6,33815.790768,1755232.3,35452.902885
2020-05-09,0.02042,0.0214,0.01993,0.02043,0.02037,0.0214,0.01993,0.02043,706,355,351,3006901.5,61818.272077,1440568.2,29630.362965,1566333.3,32187.909112
2020-05-10,0.02043,0.02043,0.01757,0.01837,0.02041,0.02041,0.01757,0.01837,1252,668,584,4459307.9,82418.039428,2278045.9,42059.994544,2181262.0,40358.044884
2020-05-11,0.01837,0.01883,0.01718,0.01773,0.01853,0.01883,0.01718,0.01773,840,398,442,2089770.3,37957.421721,896596.6,16354.580305,1193173.7,21602.841416
2020-05-12,0.01773,0.01849,0.01767,0.01817,0.01767,0.01849,0.01767,0.01817,531,273,258,1899834.9,34287.011243,682018.1,12351.922241,1217816.8,21935.089002
2020-05-13,0.01817,0.01903,0.01795,0.01903,0.01824,0.01903,0.01795,0.01903,524,241,283,1645121.8,30296.833316,559164.3,10310.425524,1085957.5,19986.407792
2020-05-14,0.01903,0.0193,0.01859,0.0191,0.01882,0.0193,0.01859,0.0191,608,276,332,2124988.4,40124.442828,765509.3,14488.143842,1359479.1,25636.298986
2020-05-15,0.0191,0.01923,0.01809,0.01861,0.01923,0.01923,0.01809,0.01861,805,402,403,3170838.8,58965.608424,1442413.0,26790.888261,1728425.8,32174.720163
2020-05-16,0.01861,0.01883,0.01835,0.01868,0.01861,0.01883,0.01835,0.01868,374,188,186,1039117.4,19293.731147,410717.6,7637.789011,628399.8,11655.942136
2020-05-17,0.01868,0.01923,0.01848,0.01891,0.01853,0.01923,0.01848,0.01891,532,245,287,1509603.6,28520.792734,518261.9,9796.987392,991341.7,18723.805342
2020-05-18,0.01891,0.01949,0.01872,0.01909,0.01892,0.01949,0.01872,0.01909,703,394,309,2961082.7,56469.715452,1722173.2,32893.56245,1238909.5,23576.153002
2020-05-19,0.01909,0.01913,0.0184,0.01912,0.01906,0.01913,0.0184,0.01912,328,161,167,898941.2,17001.868721,360711.4,6834.068371,538229.8,10167.80035
2020-05-20,0.01912,0.01952,0.01839,0.01904,0.01903,0.01952,0.01839,0.01904,669,331,338,2775561.5,52920.404511,1028136.6,19638.073463,1747424.9,33282.331048
2020-05-21,0.01904,0.01925,0.01764,0.01803,0.01904,0.01925,0.01764,0.01803,787,448,339,3095297.5,56376.342428,1522577.0,27831.639906,1572720.5,28544.702522
2020-05-22,0.01803,0.02299,0.01788,0.02052,0.01788,0.02299,0.01788,0.02052,4007,2060,1947,17722033.7,373126.99311,8778322.7,183949.575788,8943711.0,189177.417322
2020-05-23,0.02052,0.02104,0.01992,0.02022,0.02067,0.02104,0.01992,0.02022,1264,619,645,7509398.8,153804.254677,3624210.2,74249.22272,3885188.6,79555.031957
2020-05-24,0.02022,0.02162,0.02,0.02008,0.02033,0.02162,0.02,0.02008,2079,1058,1021,11039931.2,229817.035508,5696587.6,118688.431972,5343343.6,111128.603536
2020-05-25,0.02008,0.02163,0.01947,0.02086,0.02001,0.02163,0.01947,0.02086,2534,1315,1219,12065699.8,246241.445706,5326156.5,109284.696259,6739543.3,136956.749447
2020-05-26,0.02086,0.02281,0.02078,0.02199,0.02087,0.02281,0.02078,0.02199,3020,1422,1598,14189393.6,307666.410007,6163212.9,133550.546393,8026180.7,174115.863614
2020-05-27,0.02199,0.02486,0.02181,0.02266,0.02218,0.02486,0.02181,0.02266,3555,1462,2093,14984188.7,343658.600063,5280338.5,121578.980346,9703850.2,222079.619717
2020-05-28,0.02266,0.02284,0.02145,0.02208,0.02274,0.02284,0.02145,0.02208,1777,995,782,10759881.5,236280.229876,5700474.5,125164.349302,5059407.0,111115.880574
2020-05-29,0.02208,0.02327,0.02191,0.02234,0.02197,0.02327,0.02191,0.02234,1393,661,732,7682391.5,172906.305134,3522130.4,79189.247968,4160261.1,93717.057166
2020-05-30,0.02234,0.02357,0.02191,0.02326,0.02227,0.02357,0.02191,0.02326,1211,647,564,5195372.3,117909.548574,2590339.7,58791.966889,2605032.6,59117.581685
2020-05-31,0.02326,0.02356,0.02231,0.02264,0.02322,0.02356,0.02231,0.02264,1448,748,700,6706227.8,153707.370096,3023448.4,69298.140607,3682779.4,84409.229489
2020-06-01,0.02264,0.02325,0.02216,0.0231,0.02263,0.02325,0.02216,0.0231,1758,875,883,7035065.1,160260.290046,3337396.5,76216.384569,3697668.6,84043.905477
2020-06-02,0.0231,0.02443,0.022,0.02263,0.0231,0.02443,0.022,0.02263,2229,1124,1105,8592165.7,199303.089131,4375029.5,101507.587006,4217136.2,97795.502125
2020-06-03,0.02263,0.02393,0.02263,0.02324,0.02272,0.02393,0.02267,0.02324,1405,737,668,5737589.2,133884.404199,2727488.5,63692.710015,3010100.7,70191.694184
2020-06-04,0.02324,0.02346,0.02258,0.02299,0.02324,0.02346,0.02258,0.02299,1107,565,542,6048843.5,139309.081551,3007987.5,69177.110528,3040856.0,70131.971023
2020-06-05,0.02299,0.02318,0.02215,0.02239,0.02299,0.02318,0.02215,0.02239,1794,963,831,9274999.2,209205.878683,4805252.2,108571.837977,4469747.0,100634.040706
2020-06-06,0.02239,0.02239,0.02185,0.02221,0.02224,0.0223,0.02185,0.02221,538,288,250,2421454.2,53503.400135,1386664.6,30670.655778,1034789.6,22832.744357
2020-06-07,0.02221,0.02247,0.02102,0.02174,0.02224,0.02247,0.02102,0.02174,961,442,519,3542271.8,76602.563764,1610478.2,34844.454267,1931793.6,41758.109497
2020-06-08,0.02174,0.02266,0.02141,0.02236,0.02174,0.02266,0.02141,0.02236,1141,710,431,4025338.4,88726.25092,2235181.4,49363.529989,1790157.0,39362.720931
2020-06-09,0.02236,0.0231,0.02208,0.0224,0.02238,0.0231,0.02208,0.0224,1120,538,582,4426010.0,100421.572094,1805667.1,41021.213584,2620342.9,59400.35851
2020-06-10,0.0224,0.02322,0.02225,0.02296,0.02246,0.02322,0.02225,0.02296,980,490,490,3324031.4,75832.817147,1370700.9,31331.89892,1953330.5,44500.918227
2020-06-11,0.02296,0.025,0.0207,0.0209,0.02292,0.025,0.0207,0.0209,3068,1358,1710,12358403.2,278551.678786,5501906.1,124569.745533,6856497.1,153981.933253
2020-06-12,0.0209,0.02188,0.02085,0.02167,0.02088,0.02188,0.02085,0.02167,774,431,343,2675440.2,57277.051101,1311836.1,28104.629493,1363604.1,29172.421608
2020-06-13,0.02167,0.02203,0.02145,0.02173,0.02184,0.02203,0.02145,0.02173,681,325,356,2406624.0,52340.854255,1005105.9,21907.468701,1401518.1,30433.385554
2020-06-14,0.02173,0.02346,0.02162,0.02227,0.02173,0.02346,0.02162,0.02227,2636,1315,1321,10957213.2,249023.988257,4658054.6,105744.632271,6299158.6,143279.355986
2020-06-15,0.02227,0.02272,0.02047,0.02251,0.0224,0.02272,0.02047,0.02251,2308,1065,1243,9492584.3,204834.068913,4342086.6,93960.717796,5150497.7,110873.351117
2020-06-16,0.02251,0.02285,0.02202,0.02244,0.0225,0.02285,0.02202,0.02244,1140,652,488,3750178.5,84083.826892,1493804.9,33596.486641,2256373.6,50487.340251
2020-06-17,0.02244,0.024,0.02199,0.02356,0.02237,0.024,0.02199,0.02356,3743,1663,2080,16946476.1,392285.545866,7017089.7,161933.412994,9929386.4,230352.132872
2020-06-18,0.02356,0.02504,0.02292,0.02442,0.02366,0.02504,0.02292,0.02442,5411,2431,2980,28949637.1,694504.423957,11419498.3,273850.008211,17530138.8,420654.415746
2020-06-19,0.02442,0.02498,0.02296,0.0234,0.02434,0.02498,0.02296,0.0234,1865,830,1035,8017289.5,189294.187778,2718286.4,64388.725485,5299003.1,124905.462293
2020-06-20,0.0234,0.02395,0.02291,0.02384,0.0234,0.02395,0.02291,0.02384,1244,644,600,5608145.1,131312.803336,3077259.8,72124.182411,2530885.3,59188.620925
2020-06-21,0.02384,0.02425,0.02335,0.02362,0.02388,0.02425,0.02335,0.02362,1745,768,977,8546086.8,203965.080854,3258198.4,77786.316071,5287888.4,126178.764783
2020-06-22,0.02362,0.02639,0.02356,0.02565,0.02362,0.02639,0.02356,0.02565,5398,2521,2877,28658204.3,719260.142765,11871569.1,298761.343507,16786635.2,420498.799258
2020-06-23,0.02565,0.027,0.02537,0.02614,0.02577,0.027,0.02537,0.02614,3618,1644,1974,17718107.1,463922.614245,7423278.7,194443.200507,10294828.4,269479.413738
2020-06-24,0.02614,0.02704,0.02455,0.02623,0.02624,0.02704,0.02455,0.02623,4500,1798,2702,27824227.5,713100.155368,10710194.9,273529.506316,17114032.6,439570.649052
2020-06-25,0.02623,0.02633,0.02437,0.0253,0.02606,0.02633,0.02437,0.0253,2409,1168,1241,13176589.6,336190.05865,6034045.7,153366.741697,7142543.9,182823.316953
2020-06-26,0.0253,0.02678,0.02472,0.02634,0.02529,0.02678,0.02472,0.02634,3073,1584,1489,16249112.6,421207.91831,7695277.3,199752.589066,8553835.3,221455.329244
2020-06-27,0.02634,0.02673,0.023,0.02416,0.02611,0.02673,0.023,0.02416,3845,1691,2154,19538386.7,493071.862922,8200412.8,206616.675822,11337973.9,286455.1871
2020-06-28,0.02416,0.02481,0.02334,0.02433,0.0242,0.02481,0.02334,0.02433,1134,610,524,6632055.3,160255.141562,3508087.5,84812.365041,3123967.8,75442.776521
2020-06-29,0.02433,0.02474,0.023,0.0239,0.02432,0.02474,0.023,0.0239,1234,649,585,8100267.4,191772.387735,4305811.8,101811.916939,3794455.6,89960.470796
2020-06-30,0.0239,0.02419,0.02251,0.02304,0.02385,0.02419,0.02251,0.02304,1383,664,719,6035307.3,139633.467371,2659509.8,61551.563324,3375797.5,78081.904047
2020-07-01,0.02304,0.02308,0.02235,0.02277,0.02283,0.02308,0.02235,0.02277,960,536,424,5315410.7,120903.492987,3296172.6,75069.605365,2019238.1,45833.887622
2020-07-02,0.02277,0.02375,0.02225,0.02279,0.02277,0.02375,0.02225,0.02279,1204,589,615,5517615.0,126715.617316,2590620.3,59461.723432,2926994.7,67253.893884
2020-07-03,0.02279,0.02323,0.02258,0.02279,0.02259,0.02323,0.02258,0.02279,705,340,365,4567896.6,104682.004867,1722858.2,39450.255605,2845038.4,65231.749262
2020-07-04,0.02279,0.02386,0.02263,0.02313,0.02279,0.02386,0.02263,0.02313,786,395,391,3260660.1,74724.309675,1485292.4,34072.877216,1775367.7,40651.432459
