TIMESTAMP,CYCE_OPEN_PRICE_USD,CYCE_HIGH_PRICE_USD,CYCE_LOW_PRICE_USD,CYCE_CLOSE_PRICE_USD,CYCE_VOLUME_USD,CYCE_DIVIDENDS_USD,CYCE_STOCK_SPLITS_USD
2021-08-19 00:00:00+00:00,1.5993930101394653,1.6210520267486572,1.5971599817276,1.618973970413208,0,0.0,0.0
2021-08-20 00:00:00+00:00,1.6191409826278687,1.6306159496307373,1.6098339557647705,1.6264690160751343,0,0.0,0.0
2021-08-21 00:00:00+00:00,1.6266859769821167,1.6414589881896973,1.6234370470046997,1.639497995376587,0,0.0,0.0
2021-08-22 00:00:00+00:00,1.6396629810333252,1.6519449949264526,1.6319119930267334,1.649425983428955,0,0.0,0.0
2021-08-23 00:00:00+00:00,1.649448037147522,1.6552879810333252,1.6392320394515991,1.6552729606628418,0,0.0,0.0
2021-08-24 00:00:00+00:00,1.6553250551223755,1.700708031654358,1.6510590314865112,1.6996749639511108,0,0.0,0.0
2021-08-25 00:00:00+00:00,1.6994479894638062,1.7105059623718262,1.6954150199890137,1.7091519832611084,0,0.0,0.0
2021-08-26 00:00:00+00:00,1.709313988685608,1.7245479822158813,1.709067940711975,1.7218420505523682,0,0.0,0.0
2021-08-27 00:00:00+00:00,1.7216860055923462,1.7302260398864746,1.7194689512252808,1.7282450199127197,0,0.0,0.0
2021-08-28 00:00:00+00:00,1.728261947631836,1.735671043395996,1.6321029663085938,1.71596097946167,0,0.0,0.0
2021-08-29 00:00:00+00:00,1.7160379886627197,1.7445210218429565,1.7159550189971924,1.7443890571594238,0,0.0,0.0
2021-08-30 00:00:00+00:00,1.7444339990615845,1.7526580095291138,1.734555959701538,1.7508150339126587,0,0.0,0.0
2021-08-31 00:00:00+00:00,1.7506890296936035,1.752007007598877,1.7445050477981567,1.7491470575332642,0,0.0,0.0
2021-09-01 00:00:00+00:00,1.7489750385284424,1.7561750411987305,1.7463810443878174,1.7523870468139648,0,0.0,0.0
2021-09-02 00:00:00+00:00,1.7523130178451538,1.754673957824707,1.7521309852600098,1.7544469833374023,0,0.0,0.0
2021-09-03 00:00:00+00:00,1.7542129755020142,1.7599849700927734,1.7530879974365234,1.7532949447631836,0,0.0,0.0
2021-09-04 00:00:00+00:00,1.7532730102539062,1.7957439422607422,1.7532730102539062,1.757768988609314,0,0.0,0.0
2021-09-05 00:00:00+00:00,1.7574750185012817,1.7595150470733643,1.7547509670257568,1.7594679594039917,0,0.0,0.0
2021-09-06 00:00:00+00:00,1.7593899965286255,1.7606409788131714,1.7529720067977905,1.759016990661621,0,0.0,0.0
2021-09-07 00:00:00+00:00,1.7590750455856323,1.7711269855499268,1.7537930011749268,1.770691990852356,0,0.0,0.0
2021-09-08 00:00:00+00:00,1.770372986793518,1.7710750102996826,1.5905859470367432,1.7314189672470093,0,0.0,0.0
2021-09-09 00:00:00+00:00,1.7295769453048706,1.7616020441055298,1.552556037902832,1.5814449787139893,0,0.0,0.0
