TIMESTAMP,FLOKITA_OPEN_PRICE_USD,FLOKITA_HIGH_PRICE_USD,FLOKITA_LOW_PRICE_USD,FLOKITA_CLOSE_PRICE_USD,FLOKITA_VOLUME_USD,FLOKITA_DIVIDENDS_USD,FLOKITA_STOCK_SPLITS_USD
2024-03-30 00:00:00+00:00,7.000000186963007e-05,7.699999696342275e-05,4.600000102072954e-05,5.2999999752501026e-05,2650455,0.0,0.0
2024-03-31 00:00:00+00:00,5.2999999752501026e-05,5.8000001445179805e-05,4.8999998398358e-05,4.999999873689376e-05,1008530,0.0,0.0
2024-04-01 00:00:00+00:00,4.999999873689376e-05,5.400000009103678e-05,4.199999966658652e-05,4.8999998398358e-05,1308547,0.0,0.0
2024-04-02 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,3.899999865097925e-05,4.3000000005122274e-05,1050383,0.0,0.0
2024-04-03 00:00:00+00:00,4.3000000005122274e-05,4.70000013592653e-05,3.899999865097925e-05,4.600000102072954e-05,819881,0.0,0.0
2024-04-04 00:00:00+00:00,4.600000102072954e-05,5.2999999752501026e-05,4.099999932805076e-05,4.400000034365803e-05,1173829,0.0,0.0
2024-04-05 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,3.400000059627928e-05,3.600000127335079e-05,992165,0.0,0.0
2024-04-06 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,2.5999999706982635e-05,2.8000000384054147e-05,1280126,0.0,0.0
2024-04-07 00:00:00+00:00,2.8000000384054147e-05,3.5000000934815034e-05,2.2000000171829015e-05,2.8000000384054147e-05,1164132,0.0,0.0
2024-04-08 00:00:00+00:00,2.8000000384054147e-05,3.7999998312443495e-05,2.499999936844688e-05,3.5000000934815034e-05,1048666,0.0,0.0
2024-04-09 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,2.5999999706982635e-05,2.9999999242136255e-05,788567,0.0,0.0
2024-04-10 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.2000000171829015e-05,2.4000000848900527e-05,923954,0.0,0.0
2024-04-11 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,1.700000029813964e-05,1.8000000636675395e-05,806896,0.0,0.0
2024-04-12 00:00:00+00:00,1.8000000636675395e-05,2.5999999706982635e-05,1.8000000636675395e-05,2.2000000171829015e-05,806086,0.0,0.0
2024-04-13 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.8000000636675395e-05,499754,0.0,0.0
2024-04-14 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.8000000636675395e-05,1.9999999494757503e-05,412895,0.0,0.0
2024-04-15 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.8999999156221747e-05,1.9999999494757503e-05,441426,0.0,0.0
2024-04-16 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,426628,0.0,0.0
2024-04-17 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.700000029813964e-05,509032,0.0,0.0
2024-04-18 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,263948,0.0,0.0
2024-04-19 00:00:00+00:00,1.700000029813964e-05,2.300000051036477e-05,1.700000029813964e-05,2.099999983329326e-05,521290,0.0,0.0
2024-04-20 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,446486,0.0,0.0
2024-04-21 00:00:00+00:00,1.9999999494757503e-05,2.700000004551839e-05,1.9999999494757503e-05,2.700000004551839e-05,700076,0.0,0.0
2024-04-22 00:00:00+00:00,2.700000004551839e-05,3.099999958067201e-05,2.499999936844688e-05,2.700000004551839e-05,755650,0.0,0.0
2024-04-23 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.499999936844688e-05,2.700000004551839e-05,576396,0.0,0.0
2024-04-24 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.499999936844688e-05,2.499999936844688e-05,509274,0.0,0.0
2024-04-25 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.300000051036477e-05,2.499999936844688e-05,422461,0.0,0.0
2024-04-26 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.099999983329326e-05,2.099999983329326e-05,208346,0.0,0.0
2024-04-27 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,1.8000000636675395e-05,2.300000051036477e-05,196447,0.0,0.0
2024-04-28 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.2000000171829015e-05,268661,0.0,0.0
2024-04-29 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,162259,0.0,0.0
2024-04-30 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.700000029813964e-05,1.700000029813964e-05,271186,0.0,0.0
2024-05-01 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.700000029813964e-05,262139,0.0,0.0
2024-05-02 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,320295,0.0,0.0
2024-05-03 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,385077,0.0,0.0
2024-05-04 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,352272,0.0,0.0
2024-05-05 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.5999999959603883e-05,321358,0.0,0.0
2024-05-06 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,402489,0.0,0.0
2024-05-07 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,363400,0.0,0.0
2024-05-08 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,396632,0.0,0.0
2024-05-09 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,295310,0.0,0.0
2024-05-10 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,342772,0.0,0.0
2024-05-11 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,312398,0.0,0.0
2024-05-12 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,7.999999979801942e-06,9.000000318337698e-06,413411,0.0,0.0
2024-05-13 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,9.000000318337698e-06,1.2000000424450263e-05,508708,0.0,0.0
2024-05-14 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,256625,0.0,0.0
2024-05-15 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,222829,0.0,0.0
2024-05-16 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,256753,0.0,0.0
2024-05-17 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,263848,0.0,0.0
2024-05-18 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,157588,0.0,0.0
2024-05-19 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,165849,0.0,0.0
2024-05-20 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,127779,0.0,0.0
2024-05-21 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,115742,0.0,0.0
2024-05-22 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,114153,0.0,0.0
2024-05-23 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,108795,0.0,0.0
2024-05-24 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,128323,0.0,0.0
2024-05-25 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,65009,0.0,0.0
2024-05-26 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,42168,0.0,0.0
2024-05-27 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,3.999999989900971e-06,3.999999989900971e-06,283700,0.0,0.0
2024-05-28 00:00:00+00:00,3.999999989900971e-06,7.000000096013537e-06,3.000000106112566e-06,7.000000096013537e-06,338109,0.0,0.0
2024-05-29 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,233000,0.0,0.0
2024-05-30 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,96709,0.0,0.0
2024-05-31 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,64662,0.0,0.0
2024-06-01 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,52402,0.0,0.0
2024-06-02 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,75027,0.0,0.0
2024-06-03 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,44475,0.0,0.0
2024-06-04 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,31433,0.0,0.0
2024-06-05 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,206748,0.0,0.0
2024-06-06 00:00:00+00:00,4.999999873689376e-06,9.999999747378752e-06,4.999999873689376e-06,7.999999979801942e-06,486337,0.0,0.0
2024-06-07 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,266969,0.0,0.0
2024-06-08 00:00:00+00:00,7.000000096013537e-06,1.4000000192027073e-05,7.000000096013537e-06,1.1000000085914508e-05,935517,0.0,0.0
2024-06-09 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,9.000000318337698e-06,216705,0.0,0.0
2024-06-10 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.000000096013537e-06,7.000000096013537e-06,97914,0.0,0.0
2024-06-11 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,94130,0.0,0.0
2024-06-12 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,58545,0.0,0.0
2024-06-13 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,31874,0.0,0.0
2024-06-14 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,21843,0.0,0.0
2024-06-15 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,14887,0.0,0.0
2024-06-16 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,19538,0.0,0.0
2024-06-17 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,38218,0.0,0.0
2024-06-18 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,25594,0.0,0.0
2024-06-19 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,26671,0.0,0.0
2024-06-20 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,11304,0.0,0.0
2024-06-21 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,12398,0.0,0.0
2024-06-22 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,29404,0.0,0.0
2024-06-23 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,46924,0.0,0.0
2024-06-24 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,28060,0.0,0.0
2024-06-25 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,22444,0.0,0.0
2024-06-26 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,8699,0.0,0.0
2024-06-27 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,25486,0.0,0.0
2024-06-28 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,19233,0.0,0.0
2024-06-29 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,12704,0.0,0.0
2024-06-30 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,20604,0.0,0.0
2024-07-01 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,2885,0.0,0.0
2024-07-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,7749,0.0,0.0
2024-07-03 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,8438,0.0,0.0
2024-07-04 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,23572,0.0,0.0
2024-07-05 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,17688,0.0,0.0
2024-07-06 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,7885,0.0,0.0
2024-07-07 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,2628,0.0,0.0
2024-07-08 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,3213,0.0,0.0
2024-07-09 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,5899,0.0,0.0
2024-07-10 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,13123,0.0,0.0
2024-07-11 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,4492,0.0,0.0
2024-07-12 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,4731,0.0,0.0
2024-07-13 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,1941,0.0,0.0
2024-07-14 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,2523,0.0,0.0
2024-07-15 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,5341,0.0,0.0
2024-07-16 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,6504,0.0,0.0
2024-07-17 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,2808,0.0,0.0
2024-07-18 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,2611,0.0,0.0
2024-07-19 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,3633,0.0,0.0
2024-07-20 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,23687,0.0,0.0
2024-07-21 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,28934,0.0,0.0
2024-07-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,35810,0.0,0.0
2024-07-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,12154,0.0,0.0
2024-07-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,14018,0.0,0.0
2024-07-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2130,0.0,0.0
2024-07-26 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1485,0.0,0.0
2024-07-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3582,0.0,0.0
2024-07-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2509,0.0,0.0
2024-07-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1005,0.0,0.0
2024-07-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,764,0.0,0.0
2024-07-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,775,0.0,0.0
2024-08-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,695,0.0,0.0
2024-08-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,129,0.0,0.0
2024-08-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,87,0.0,0.0
2024-08-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,387,0.0,0.0
2024-08-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1044,0.0,0.0
2024-08-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,227,0.0,0.0
2024-08-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,195,0.0,0.0
2024-08-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1124,0.0,0.0
2024-08-09 00:00:00+00:00,9.999999974752427e-07,0.00317199993878603,9.999999974752427e-07,9.999999974752427e-07,2300867,0.0,0.0
2024-08-10 00:00:00+00:00,9.999999974752427e-07,9.000000318337698e-06,9.999999974752427e-07,4.999999873689376e-06,10104,0.0,0.0
2024-08-11 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,1.9999999949504854e-06,3.999999989900971e-06,6202,0.0,0.0
2024-08-12 00:00:00+00:00,3.999999989900971e-06,7.999999979801942e-06,9.999999974752427e-07,3.999999989900971e-06,3247,0.0,0.0
2024-08-13 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,1794,0.0,0.0
2024-08-14 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,1.9999999949504854e-06,1.9999999949504854e-06,1615,0.0,0.0
2024-08-15 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,3.000000106112566e-06,1555,0.0,0.0
2024-08-16 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,1333,0.0,0.0
2024-08-17 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,802,0.0,0.0
2024-08-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,326,0.0,0.0
2024-08-19 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,911,0.0,0.0
2024-08-20 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,694,0.0,0.0
2024-08-21 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,9.999999974752427e-07,801,0.0,0.0
2024-08-22 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,490,0.0,0.0
2024-08-23 00:00:00+00:00,9.999999974752427e-07,7.000000096013537e-06,9.999999974752427e-07,3.000000106112566e-06,4339,0.0,0.0
2024-08-24 00:00:00+00:00,3.000000106112566e-06,9.999999747378752e-06,1.9999999949504854e-06,3.000000106112566e-06,3587,0.0,0.0
2024-08-25 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,1.9999999949504854e-06,3.999999989900971e-06,1150,0.0,0.0
2024-08-26 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,1.9999999949504854e-06,3.000000106112566e-06,828,0.0,0.0
2024-08-27 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,9.999999974752427e-07,3.000000106112566e-06,1882,0.0,0.0
2024-08-28 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,1008,0.0,0.0
2024-08-29 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,632,0.0,0.0
2024-08-30 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,680,0.0,0.0
2024-08-31 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,1615,0.0,0.0
2024-09-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,373,0.0,0.0
2024-09-02 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,803,0.0,0.0
2024-09-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,793,0.0,0.0
2024-09-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,163,0.0,0.0
2024-09-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,177,0.0,0.0
2024-09-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,608,0.0,0.0
2024-09-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,440,0.0,0.0
2024-09-08 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,407,0.0,0.0
2024-09-09 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,443,0.0,0.0
2024-09-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,60,0.0,0.0
2024-09-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,317,0.0,0.0
2024-09-12 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,823,0.0,0.0
2024-09-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,1018,0.0,0.0
2024-09-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,525,0.0,0.0
2024-09-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,0.0,9.999999974752427e-07,1049,0.0,0.0
