TIMESTAMP,CONDO_OPEN_PRICE_USD,CONDO_HIGH_PRICE_USD,CONDO_LOW_PRICE_USD,CONDO_CLOSE_PRICE_USD,CONDO_VOLUME_USD,CONDO_DIVIDENDS_USD,CONDO_STOCK_SPLITS_USD
2024-04-19 00:00:00+00:00,0.0004309999931138009,0.0006489999941550195,0.0004309999931138009,0.0005440000095404685,242239,0.0,0.0
2024-04-20 00:00:00+00:00,0.0005440000095404685,0.0005499999970197678,0.0005070000188425183,0.0005070000188425183,75903,0.0,0.0
2024-04-21 00:00:00+00:00,0.0005039999959990382,0.000506000011228025,0.00046400001156143844,0.0004659999976865947,97005,0.0,0.0
2024-04-22 00:00:00+00:00,0.00048099999548867345,0.0005959999980404973,0.00047500000800937414,0.0005879999953322113,129964,0.0,0.0
2024-04-23 00:00:00+00:00,0.0005879999953322113,0.0006290000164881349,0.0005329999839887023,0.0005729999975301325,128776,0.0,0.0
2024-04-24 00:00:00+00:00,0.0005709999823011458,0.0006099999882280827,0.0005249999812804163,0.000526999996509403,88693,0.0,0.0
2024-04-25 00:00:00+00:00,0.000526999996509403,0.0005310000269673765,0.00048499999684281647,0.0005249999812804163,46862,0.0,0.0
2024-04-26 00:00:00+00:00,0.0005249999812804163,0.0005259999888949096,0.00043899999582208693,0.00048099999548867345,88056,0.0,0.0
2024-04-27 00:00:00+00:00,0.0004729999927803874,0.0004729999927803874,0.00039999998989515007,0.00042799999937415123,55009,0.0,0.0
2024-04-28 00:00:00+00:00,0.00042799999937415123,0.00046300000394694507,0.00042799999937415123,0.0004569999873638153,27544,0.0,0.0
2024-04-29 00:00:00+00:00,0.0004569999873638153,0.00048499999684281647,0.00044299999717622995,0.0004459999909158796,41273,0.0,0.0
2024-04-30 00:00:00+00:00,0.0004459999909158796,0.000446999998530373,0.000375000003259629,0.00040099999750964344,75754,0.0,0.0
2024-05-01 00:00:00+00:00,0.00040099999750964344,0.0004450000124052167,0.0003980000037699938,0.0004239999980200082,70877,0.0,0.0
2024-05-02 00:00:00+00:00,0.0004239999980200082,0.0004239999980200082,0.00033000000985339284,0.0003330000035930425,63885,0.0,0.0
2024-05-03 00:00:00+00:00,0.0003319999959785491,0.00036299999919719994,0.00033099998836405575,0.00036299999919719994,29863,0.0,0.0
2024-05-04 00:00:00+00:00,0.00036199999158270657,0.0003659999929368496,0.00033599999733269215,0.0003370000049471855,27449,0.0,0.0
2024-05-05 00:00:00+00:00,0.0003370000049471855,0.00033999999868683517,0.00031599999056197703,0.0003260000084992498,40840,0.0,0.0
2024-05-06 00:00:00+00:00,0.00032699998700991273,0.0003349999897181988,0.00022899999748915434,0.00022899999748915434,61639,0.0,0.0
2024-05-07 00:00:00+00:00,0.00022899999748915434,0.0002690000110305846,0.00022400000307243317,0.0002530000056140125,105102,0.0,0.0
2024-05-08 00:00:00+00:00,0.000299000006634742,0.00031400000443682075,0.0002770000137388706,0.0002770000137388706,64971,0.0,0.0
2024-05-09 00:00:00+00:00,0.0002770000137388706,0.00029299999005161226,0.00024900000425986946,0.0002500000118743628,77318,0.0,0.0
2024-05-10 00:00:00+00:00,0.0002500000118743628,0.0002500000118743628,0.00023299999884329736,0.00023299999884329736,58440,0.0,0.0
2024-05-11 00:00:00+00:00,0.00023400000645779073,0.00024300000222865492,0.00021499999274965376,0.00021499999274965376,63154,0.0,0.0
2024-05-12 00:00:00+00:00,0.00021800000104121864,0.00021800000104121864,0.00016199999663513154,0.00018400000408291817,101385,0.0,0.0
2024-05-13 00:00:00+00:00,0.00018400000408291817,0.0002479999966453761,0.00018000000272877514,0.0002479999966453761,73053,0.0,0.0
2024-05-14 00:00:00+00:00,0.0002479999966453761,0.0003459999861661345,0.0002460000105202198,0.000299000006634742,116661,0.0,0.0
2024-05-15 00:00:00+00:00,0.000299000006634742,0.00032900000223889947,0.00029299999005161226,0.0003209999995306134,60302,0.0,0.0
2024-05-16 00:00:00+00:00,0.0003229999856557697,0.0003229999856557697,0.0002849999873433262,0.00028700000257231295,60236,0.0,0.0
2024-05-17 00:00:00+00:00,0.0002859999949578196,0.00029799999902024865,0.0002849999873433262,0.0002880000101868063,50267,0.0,0.0
2024-05-18 00:00:00+00:00,0.0002899999963119626,0.00029200001154094934,0.0002809999859891832,0.0002880000101868063,52797,0.0,0.0
2024-05-19 00:00:00+00:00,0.00028899998869746923,0.00028899998869746923,0.00027099999715574086,0.00027099999715574086,19503,0.0,0.0
2024-05-20 00:00:00+00:00,0.0002699999895412475,0.0002859999949578196,0.0002479999966453761,0.0002859999949578196,21145,0.0,0.0
2024-05-21 00:00:00+00:00,0.0002859999949578196,0.00028700000257231295,0.0002739999908953905,0.0002859999949578196,35577,0.0,0.0
2024-05-22 00:00:00+00:00,0.0002859999949578196,0.0002859999949578196,0.00027600000612437725,0.0002770000137388706,45530,0.0,0.0
2024-05-23 00:00:00+00:00,0.0002770000137388706,0.0002809999859891832,0.00026199998683296144,0.00026500000967644155,48825,0.0,0.0
2024-05-24 00:00:00+00:00,0.0002629999944474548,0.00026599998818710446,0.0002500000118743628,0.0002519999979995191,38480,0.0,0.0
2024-05-25 00:00:00+00:00,0.0002519999979995191,0.0002519999979995191,0.0002280000044265762,0.00023099999816622585,51135,0.0,0.0
2024-05-26 00:00:00+00:00,0.00023099999816622585,0.00024300000222865492,0.00023099999816622585,0.00023400000645779073,40842,0.0,0.0
2024-05-27 00:00:00+00:00,0.00023400000645779073,0.00024500000290572643,0.0002300000051036477,0.00023400000645779073,47054,0.0,0.0
2024-05-28 00:00:00+00:00,0.00023400000645779073,0.00023400000645779073,0.0001990000018849969,0.0002010000025620684,52139,0.0,0.0
2024-05-29 00:00:00+00:00,0.0002010000025620684,0.00020199999562464654,0.00017499999376013875,0.00017499999376013875,58053,0.0,0.0
2024-05-30 00:00:00+00:00,0.00017499999376013875,0.00021300000662449747,0.0001740000006975606,0.0002099999983329326,61812,0.0,0.0
2024-05-31 00:00:00+00:00,0.0002099999983329326,0.0002119999990100041,0.0002010000025620684,0.00020799999765586108,44719,0.0,0.0
2024-06-01 00:00:00+00:00,0.00020700000459328294,0.00020900000527035445,0.0001990000018849969,0.00020900000527035445,44235,0.0,0.0
2024-06-02 00:00:00+00:00,0.0002099999983329326,0.00021100000594742596,0.00020199999562464654,0.00020199999562464654,42622,0.0,0.0
2024-06-03 00:00:00+00:00,0.00020199999562464654,0.00020500000391621143,0.00019200000679120421,0.00019200000679120421,39525,0.0,0.0
2024-06-04 00:00:00+00:00,0.00019200000679120421,0.00019999999494757503,0.0001900000061141327,0.00019999999494757503,35644,0.0,0.0
