TIMESTAMP,KAU24382_OPEN_PRICE_USD,KAU24382_HIGH_PRICE_USD,KAU24382_LOW_PRICE_USD,KAU24382_CLOSE_PRICE_USD,KAU24382_VOLUME_USD,KAU24382_DIVIDENDS_USD,KAU24382_STOCK_SPLITS_USD
2023-04-13 00:00:00+00:00,65.86685180664062,65.9662857055664,65.81560516357422,65.95698547363281,6604,0.0,0.0
2023-04-14 00:00:00+00:00,65.9617919921875,66.52816772460938,50.21946716308594,64.79924774169922,12185,0.0,0.0
2023-04-15 00:00:00+00:00,64.80290222167969,64.92333221435547,64.22734832763672,64.56306457519531,12486,0.0,0.0
2023-04-16 00:00:00+00:00,64.5615005493164,73.2564697265625,63.96082305908203,64.5028305053711,11886,0.0,0.0
2023-04-17 00:00:00+00:00,64.50382995605469,65.04309844970703,53.47600555419922,64.27840423583984,13204,0.0,0.0
2023-04-18 00:00:00+00:00,64.27748107910156,64.90618896484375,64.13752746582031,64.47545623779297,11981,0.0,0.0
2023-04-19 00:00:00+00:00,64.47506713867188,68.34854888916016,63.4266357421875,64.3742446899414,13308,0.0,0.0
2023-04-20 00:00:00+00:00,64.3689956665039,64.90784454345703,59.563514709472656,64.43299865722656,12552,0.0,0.0
2023-04-21 00:00:00+00:00,64.43328094482422,64.54241943359375,55.61222457885742,63.72312927246094,12862,0.0,0.0
2023-04-22 00:00:00+00:00,63.7242546081543,64.12220764160156,63.52091979980469,63.81497573852539,12406,0.0,0.0
2023-04-23 00:00:00+00:00,63.81603240966797,64.14997863769531,51.35605239868164,63.795589447021484,12098,0.0,0.0
2023-04-24 00:00:00+00:00,63.79765319824219,64.3387680053711,63.516910552978516,64.2632064819336,13083,0.0,0.0
2023-04-25 00:00:00+00:00,64.26322937011719,64.55384826660156,62.85795974731445,64.43861389160156,12601,0.0,0.0
2023-04-26 00:00:00+00:00,64.43655395507812,64.70469665527344,63.666751861572266,64.10031127929688,12731,0.0,0.0
2023-04-27 00:00:00+00:00,64.10327911376953,64.54141998291016,63.66862487792969,64.04489135742188,12111,0.0,0.0
2023-04-28 00:00:00+00:00,64.04635620117188,64.57146453857422,63.73397445678711,64.17888641357422,13056,0.0,0.0
2023-04-29 00:00:00+00:00,64.18141174316406,64.42752075195312,63.76392364501953,64.2191162109375,12487,0.0,0.0
2023-04-30 00:00:00+00:00,64.21906280517578,74.43257141113281,63.785099029541016,64.11216735839844,13151,0.0,0.0
2023-05-01 00:00:00+00:00,64.1056137084961,64.58494567871094,48.51341247558594,63.79751205444336,13954,0.0,0.0
2023-05-02 00:00:00+00:00,63.79767608642578,65.28467559814453,63.62885284423828,65.00660705566406,12002,0.0,0.0
