TIMESTAMP,PRX18094_OPEN_PRICE_USD,PRX18094_HIGH_PRICE_USD,PRX18094_LOW_PRICE_USD,PRX18094_CLOSE_PRICE_USD,PRX18094_VOLUME_USD,PRX18094_DIVIDENDS_USD,PRX18094_STOCK_SPLITS_USD
2022-02-16 00:00:00+00:00,0.7516970038414001,0.7577469944953918,0.5844079852104187,0.5874260067939758,1299731,0.0,0.0
2022-02-17 00:00:00+00:00,0.5874260067939758,0.6238610148429871,0.5611929893493652,0.6105620265007019,57104,0.0,0.0
2022-02-18 00:00:00+00:00,0.6105620265007019,0.6952170133590698,0.5505499839782715,0.6054720282554626,45425,0.0,0.0
2022-02-19 00:00:00+00:00,0.6054720282554626,0.6198109984397888,0.5643050074577332,0.5886250138282776,27123,0.0,0.0
2022-02-20 00:00:00+00:00,0.5886250138282776,0.6589630246162415,0.5543230175971985,0.6356850266456604,21307,0.0,0.0
2022-02-21 00:00:00+00:00,0.6356850266456604,0.6720489859580994,0.5860919952392578,0.5897489786148071,24146,0.0,0.0
2022-02-22 00:00:00+00:00,0.5897489786148071,0.6756970286369324,0.5749580264091492,0.6477980017662048,35969,0.0,0.0
2022-02-23 00:00:00+00:00,0.6477980017662048,0.698855996131897,0.5987060070037842,0.6002780199050903,38191,0.0,0.0
2022-02-24 00:00:00+00:00,0.6002780199050903,0.6010180115699768,0.5110229849815369,0.5546929836273193,11754,0.0,0.0
2022-02-25 00:00:00+00:00,0.5546929836273193,0.5637919902801514,0.539687991142273,0.5478050112724304,3696,0.0,0.0
2022-02-26 00:00:00+00:00,0.5478050112724304,0.564096987247467,0.5335710048675537,0.5339890122413635,2013,0.0,0.0
2022-02-27 00:00:00+00:00,0.5339890122413635,0.5419290065765381,0.5106289982795715,0.512594997882843,2928,0.0,0.0
2022-02-28 00:00:00+00:00,0.512594997882843,0.5835070013999939,0.5067980289459229,0.5808740258216858,6932,0.0,0.0
2022-03-01 00:00:00+00:00,0.5808740258216858,0.5966230034828186,0.5488920211791992,0.5521000027656555,9854,0.0,0.0
2022-03-02 00:00:00+00:00,0.5521000027656555,0.5620139837265015,0.5035709738731384,0.5311059951782227,8679,0.0,0.0
2022-03-03 00:00:00+00:00,0.5311059951782227,0.5407360196113586,0.5168420076370239,0.5254619717597961,7178,0.0,0.0
2022-03-04 00:00:00+00:00,0.5254619717597961,0.5507670044898987,0.48353999853134155,0.49145200848579407,8572,0.0,0.0
2022-03-05 00:00:00+00:00,0.49145200848579407,0.5333080291748047,0.4809249937534332,0.5102689862251282,9909,0.0,0.0
2022-03-06 00:00:00+00:00,0.5102689862251282,0.5215420126914978,0.4925140142440796,0.4928889870643616,10845,0.0,0.0
