TIMESTAMP,LCX_OPEN_PRICE_USD,LCX_HIGH_PRICE_USD,LCX_LOW_PRICE_USD,LCX_CLOSE_PRICE_USD,LCX_VOLUME_USD,LCX_DIVIDENDS_USD,LCX_STOCK_SPLITS_USD
2019-12-03 00:00:00+00:00,0.00037299998803064227,0.0012229999992996454,0.00018899999849963933,0.00036199999158270657,5050,0.0,0.0
2019-12-04 00:00:00+00:00,0.00036199999158270657,0.0007580000092275441,0.00017299999308306724,0.00021499999274965376,2367,0.0,0.0
2019-12-05 00:00:00+00:00,0.00021499999274965376,0.0003640000068116933,0.00013099999341648072,0.00023799999326001853,3887,0.0,0.0
2019-12-06 00:00:00+00:00,0.00023799999326001853,0.00023799999326001853,0.0001289999927394092,0.00021100000594742596,1776,0.0,0.0
2019-12-07 00:00:00+00:00,0.00021100000594742596,0.00023200000578071922,0.0001829999964684248,0.0001900000061141327,1066,0.0,0.0
2019-12-08 00:00:00+00:00,0.0001900000061141327,0.0003389999910723418,0.0001900000061141327,0.00026699999580159783,2122,0.0,0.0
2019-12-09 00:00:00+00:00,0.00026699999580159783,0.0003220000071451068,0.00019700000120792538,0.0002469999890308827,6272,0.0,0.0
2019-12-10 00:00:00+00:00,0.0002469999890308827,0.00029399999766610563,0.00020300000323913991,0.0002479999966453761,2261,0.0,0.0
2019-12-11 00:00:00+00:00,0.0002479999966453761,0.001281999982893467,0.00021800000104121864,0.0004020000051241368,13166,0.0,0.0
2019-12-12 00:00:00+00:00,0.0004020000051241368,0.0009660000214353204,0.00025499999173916876,0.0005409999866969883,7791,0.0,0.0
2019-12-13 00:00:00+00:00,0.0005409999866969883,0.0008570000063627958,0.00042699999175965786,0.000506000011228025,9601,0.0,0.0
2019-12-14 00:00:00+00:00,0.000506000011228025,0.0006549999816343188,0.0004600000102072954,0.000506000011228025,3923,0.0,0.0
2019-12-15 00:00:00+00:00,0.000506000011228025,0.0005830000154674053,0.0003819999983534217,0.00043700000969693065,2721,0.0,0.0
2019-12-16 00:00:00+00:00,0.00043700000969693065,0.0006009999779053032,0.00030899999546818435,0.0003650000144261867,8932,0.0,0.0
2019-12-17 00:00:00+00:00,0.0003650000144261867,0.00042799999937415123,0.0002229999954579398,0.0002229999954579398,4247,0.0,0.0
2019-12-18 00:00:00+00:00,0.0002229999954579398,0.0003600000054575503,0.0002209999947808683,0.0003150000120513141,2610,0.0,0.0
2019-12-19 00:00:00+00:00,0.0003150000120513141,0.0004309999931138009,0.000299000006634742,0.00041000000783242285,2156,0.0,0.0
2019-12-20 00:00:00+00:00,0.00041000000783242285,0.000493000028654933,0.0003349999897181988,0.0004729999927803874,6691,0.0,0.0
2019-12-21 00:00:00+00:00,0.0004729999927803874,0.0007190000033006072,0.0003819999983534217,0.000450999999884516,18065,0.0,0.0
2019-12-22 00:00:00+00:00,0.000450999999884516,0.0004839999892283231,0.0003420000139158219,0.00042699999175965786,5271,0.0,0.0
2019-12-23 00:00:00+00:00,0.00042699999175965786,0.0005339999916031957,0.0004090000002179295,0.00041599999531172216,6832,0.0,0.0
2019-12-24 00:00:00+00:00,0.00041599999531172216,0.0004440000047907233,0.00040600000647827983,0.00041000000783242285,2629,0.0,0.0
2019-12-25 00:00:00+00:00,0.00041000000783242285,0.0004910000134259462,0.00039400000241585076,0.00040099999750964344,2765,0.0,0.0
2019-12-26 00:00:00+00:00,0.00040099999750964344,0.0005239999736659229,0.0003659999929368496,0.00038499999209307134,7709,0.0,0.0
2019-12-27 00:00:00+00:00,0.00039599998854100704,0.00044800000614486635,0.0002840000088326633,0.00031800000579096377,6500,0.0,0.0
