TIMESTAMP,STREAM30172_OPEN_PRICE_USD,STREAM30172_HIGH_PRICE_USD,STREAM30172_LOW_PRICE_USD,STREAM30172_CLOSE_PRICE_USD,STREAM30172_VOLUME_USD,STREAM30172_DIVIDENDS_USD,STREAM30172_STOCK_SPLITS_USD
2024-03-28 00:00:00+00:00,0.4179930090904236,0.5586320161819458,0.39934301376342773,0.4407329857349396,1802291,0.0,0.0
2024-03-29 00:00:00+00:00,0.4418730139732361,0.5616440176963806,0.2632629871368408,0.2891809940338135,2144413,0.0,0.0
2024-03-30 00:00:00+00:00,0.28924399614334106,0.36078399419784546,0.239888995885849,0.31004598736763,1109915,0.0,0.0
2024-03-31 00:00:00+00:00,0.31004598736763,0.34682899713516235,0.2538810074329376,0.2745490074157715,623148,0.0,0.0
2024-04-01 00:00:00+00:00,0.2745490074157715,0.3180609941482544,0.2123430073261261,0.22570699453353882,532664,0.0,0.0
2024-04-02 00:00:00+00:00,0.22570699453353882,0.3207109868526459,0.18082599341869354,0.2566379904747009,715014,0.0,0.0
2024-04-03 00:00:00+00:00,0.2566379904747009,0.40532100200653076,0.2371080070734024,0.30448201298713684,673980,0.0,0.0
2024-04-04 00:00:00+00:00,0.30448201298713684,0.32468000054359436,0.24834899604320526,0.27469199895858765,450194,0.0,0.0
2024-04-05 00:00:00+00:00,0.27469199895858765,0.3355030119419098,0.24672700464725494,0.2542240023612976,328349,0.0,0.0
2024-04-06 00:00:00+00:00,0.2542240023612976,0.2656030058860779,0.22346200048923492,0.22531799972057343,186811,0.0,0.0
2024-04-07 00:00:00+00:00,0.22531799972057343,0.25200799107551575,0.19533300399780273,0.20830999314785004,176753,0.0,0.0
2024-04-08 00:00:00+00:00,0.20830999314785004,0.3237619996070862,0.19240200519561768,0.31229299306869507,250556,0.0,0.0
2024-04-09 00:00:00+00:00,0.3105759918689728,0.3174920082092285,0.21236999332904816,0.21961399912834167,215903,0.0,0.0
2024-04-10 00:00:00+00:00,0.21961399912834167,0.2295839935541153,0.17751899361610413,0.18841099739074707,222288,0.0,0.0
2024-04-11 00:00:00+00:00,0.18841099739074707,0.1999029964208603,0.1260479986667633,0.13085900247097015,243952,0.0,0.0
2024-04-12 00:00:00+00:00,0.13085900247097015,0.13609899580478668,0.08273600041866302,0.12880900502204895,270539,0.0,0.0
2024-04-13 00:00:00+00:00,0.12880900502204895,0.1504870057106018,0.07089100033044815,0.08771699666976929,276940,0.0,0.0
2024-04-14 00:00:00+00:00,0.08705099672079086,0.11532100290060043,0.07543300092220306,0.09407100081443787,318637,0.0,0.0
2024-04-15 00:00:00+00:00,0.0962579995393753,0.10551299899816513,0.08149400353431702,0.08971799910068512,81467,0.0,0.0
2024-04-16 00:00:00+00:00,0.08971799910068512,0.1177700012922287,0.08204499632120132,0.09251400083303452,129495,0.0,0.0
2024-04-17 00:00:00+00:00,0.09249600023031235,0.10219600051641464,0.08195199817419052,0.08281300216913223,99085,0.0,0.0
2024-04-18 00:00:00+00:00,0.08281300216913223,0.11643899977207184,0.07504100352525711,0.10922499746084213,129700,0.0,0.0
2024-04-19 00:00:00+00:00,0.10922499746084213,0.10922499746084213,0.08135999739170074,0.0923679992556572,56272,0.0,0.0
2024-04-20 00:00:00+00:00,0.0923679992556572,0.11764799803495407,0.08536700159311295,0.1161239966750145,129997,0.0,0.0
2024-04-21 00:00:00+00:00,0.11457200348377228,0.12684999406337738,0.10677599906921387,0.1246189996600151,92238,0.0,0.0
2024-04-22 00:00:00+00:00,0.1246189996600151,0.12741099298000336,0.11095800250768661,0.11987599730491638,56499,0.0,0.0
2024-04-23 00:00:00+00:00,0.11987599730491638,0.12450700253248215,0.09554100036621094,0.09782899916172028,63874,0.0,0.0
