TIMESTAMP,STIMA_OPEN_PRICE_USD,STIMA_HIGH_PRICE_USD,STIMA_LOW_PRICE_USD,STIMA_CLOSE_PRICE_USD,STIMA_VOLUME_USD,STIMA_DIVIDENDS_USD,STIMA_STOCK_SPLITS_USD
2022-06-21 00:00:00+00:00,1.017467975616455,1.0190080404281616,1.0101079940795898,1.0185760259628296,29827,0.0,0.0
2022-06-22 00:00:00+00:00,1.0185760259628296,1.01897394657135,1.0119580030441284,1.0161800384521484,41668,0.0,0.0
2022-06-23 00:00:00+00:00,1.0161809921264648,1.019152045249939,1.0159790515899658,1.016266942024231,107455,0.0,0.0
2022-06-24 00:00:00+00:00,1.01624596118927,1.0190399885177612,1.0153549909591675,1.0154139995574951,58826,0.0,0.0
2022-06-25 00:00:00+00:00,1.0154260396957397,1.019258975982666,1.0007469654083252,1.013342022895813,61564,0.0,0.0
2022-06-26 00:00:00+00:00,1.0133450031280518,1.0189050436019897,1.0125750303268433,1.013888955116272,75998,0.0,0.0
2022-06-27 00:00:00+00:00,1.013949990272522,1.0189419984817505,1.0092740058898926,1.0188740491867065,19568,0.0,0.0
2022-06-28 00:00:00+00:00,1.0188859701156616,1.0188950300216675,1.0087800025939941,1.0153119564056396,31898,0.0,0.0
2022-06-29 00:00:00+00:00,1.0153249502182007,1.018602967262268,1.0144950151443481,1.0153659582138062,7782,0.0,0.0
2022-06-30 00:00:00+00:00,1.0153700113296509,1.0187009572982788,1.012045979499817,1.0125030279159546,50545,0.0,0.0
2022-07-01 00:00:00+00:00,1.0125449895858765,1.018638014793396,1.0123870372772217,1.0178459882736206,4618,0.0,0.0
2022-07-02 00:00:00+00:00,1.0178329944610596,1.0187269449234009,1.0177040100097656,1.017840027809143,30886,0.0,0.0
2022-07-03 00:00:00+00:00,1.0178329944610596,1.0180109739303589,1.0177700519561768,1.017961025238037,0,0.0,0.0
2022-07-04 00:00:00+00:00,1.0179530382156372,1.0180200338363647,1.0126149654388428,1.0178920030593872,41022,0.0,0.0
2022-07-05 00:00:00+00:00,1.0179020166397095,1.0187900066375732,1.0123540163040161,1.0131789445877075,61196,0.0,0.0
2022-07-06 00:00:00+00:00,1.0131829977035522,1.018955945968628,1.0122710466384888,1.018880009651184,83508,0.0,0.0
