TIMESTAMP,ONDOAI_OPEN_PRICE_USD,ONDOAI_HIGH_PRICE_USD,ONDOAI_LOW_PRICE_USD,ONDOAI_CLOSE_PRICE_USD,ONDOAI_VOLUME_USD,ONDOAI_DIVIDENDS_USD,ONDOAI_STOCK_SPLITS_USD
2025-03-14 00:00:00+00:00,0.001888000057078898,0.0019890000112354755,0.0018489999929443002,0.0019079999765381217,797918,0.0,0.0
2025-03-15 00:00:00+00:00,0.0019079999765381217,0.0019729998894035816,0.0017099999822676182,0.0017819999484345317,815040,0.0,0.0
2025-03-16 00:00:00+00:00,0.0017819999484345317,0.0018789999885484576,0.001715000020340085,0.001740999985486269,805718,0.0,0.0
2025-03-17 00:00:00+00:00,0.001740999985486269,0.0017989999614655972,0.0016189999878406525,0.0016599999507889152,788311,0.0,0.0
2025-03-18 00:00:00+00:00,0.0016599999507889152,0.0017099999822676182,0.0015010000206530094,0.0015879999846220016,805818,0.0,0.0
2025-03-19 00:00:00+00:00,0.0015879999846220016,0.0016589999431744218,0.0015429999912157655,0.0016250000335276127,794890,0.0,0.0
2025-03-20 00:00:00+00:00,0.0016250000335276127,0.0016740000573918223,0.0016080000204965472,0.0016080000204965472,787220,0.0,0.0
2025-03-21 00:00:00+00:00,0.0016080000204965472,0.001643999945372343,0.0015350000467151403,0.0015450000064447522,791230,0.0,0.0
2025-03-22 00:00:00+00:00,0.0015450000064447522,0.0016499999910593033,0.0015259999781847,0.0016499999910593033,808641,0.0,0.0
2025-03-23 00:00:00+00:00,0.0016499999910593033,0.00165200000628829,0.001366000040434301,0.0013989999424666166,816823,0.0,0.0
2025-03-24 00:00:00+00:00,0.0013989999424666166,0.0014459999511018395,0.0010260000126436353,0.001151000033132732,875536,0.0,0.0
2025-03-25 00:00:00+00:00,0.001151000033132732,0.0016329999780282378,0.0011139999842271209,0.0014049999881535769,885326,0.0,0.0
2025-03-26 00:00:00+00:00,0.0014049999881535769,0.003746999893337488,0.0014049999881535769,0.0026050000451505184,1670766,0.0,0.0
2025-03-27 00:00:00+00:00,0.0026050000451505184,0.0034260000102221966,0.001984999980777502,0.0022189998999238014,1160351,0.0,0.0
2025-03-28 00:00:00+00:00,0.0022189998999238014,0.002512000035494566,0.0016400000313296914,0.001961000030860305,952012,0.0,0.0
2025-03-29 00:00:00+00:00,0.001961000030860305,0.0020310000982135534,0.0016799999866634607,0.0017729999963194132,829905,0.0,0.0
2025-03-30 00:00:00+00:00,0.0017729999963194132,0.002469999948516488,0.0017679999582469463,0.0021689999848604202,903845,0.0,0.0
2025-03-31 00:00:00+00:00,0.0021689999848604202,0.0023900000378489494,0.0017519999528303742,0.0017600000137463212,860696,0.0,0.0
2025-04-01 00:00:00+00:00,0.0017600000137463212,0.0021170000545680523,0.0016949999844655395,0.0019970000721514225,858075,0.0,0.0
2025-04-02 00:00:00+00:00,0.0019970000721514225,0.001998000079765916,0.001715000020340085,0.0018139999592676759,824021,0.0,0.0
2025-04-03 00:00:00+00:00,0.0018139999592676759,0.0018810000037774444,0.0016919999616220593,0.0017229999648407102,787211,0.0,0.0
2025-04-04 00:00:00+00:00,0.0017229999648407102,0.0017579999985173345,0.0015429999912157655,0.0015429999912157655,809219,0.0,0.0
2025-04-05 00:00:00+00:00,0.0015429999912157655,0.0015559999737888575,0.001382000045850873,0.001408000010997057,814475,0.0,0.0
2025-04-06 00:00:00+00:00,0.001408000010997057,0.0015330000314861536,0.0013229999458417296,0.0013330000219866633,815642,0.0,0.0
2025-04-07 00:00:00+00:00,0.0013330000219866633,0.001475999946705997,0.0011660000309348106,0.0014730000402778387,817020,0.0,0.0
2025-04-08 00:00:00+00:00,0.0014730000402778387,0.0015770000172778964,0.0014019999653100967,0.0014179999707266688,818887,0.0,0.0
2025-04-09 00:00:00+00:00,0.0014179999707266688,0.0015310000162571669,0.0013630000175908208,0.0014690000098198652,824882,0.0,0.0
2025-04-10 00:00:00+00:00,0.0014690000098198652,0.0014949999749660492,0.0013050000416114926,0.0013070000568404794,768733,0.0,0.0
2025-04-11 00:00:00+00:00,0.0013070000568404794,0.0013670000480487943,0.0012860000133514404,0.0013549999566748738,859429,0.0,0.0
2025-04-12 00:00:00+00:00,0.0013549999566748738,0.0013640000252053142,0.0012450000504031777,0.0012540000025182962,881014,0.0,0.0
2025-04-13 00:00:00+00:00,0.0012540000025182962,0.0016220000106841326,0.0012509999796748161,0.0013920000055804849,914519,0.0,0.0
2025-04-14 00:00:00+00:00,0.0013920000055804849,0.0014049999881535769,0.0011990000493824482,0.0012260000221431255,890902,0.0,0.0
2025-04-15 00:00:00+00:00,0.0012260000221431255,0.0012379999971017241,0.0010939999483525753,0.0011020000092685223,839078,0.0,0.0
2025-04-16 00:00:00+00:00,0.0011020000092685223,0.0011490000179037452,0.0010659999679774046,0.0010949999559670687,894030,0.0,0.0
2025-04-17 00:00:00+00:00,0.0010949999559670687,0.0011350000277161598,0.0010890000266954303,0.0010969999711960554,901235,0.0,0.0
2025-04-18 00:00:00+00:00,0.0010969999711960554,0.0011289999820291996,0.0010479999473318458,0.0010969999711960554,901407,0.0,0.0
2025-04-19 00:00:00+00:00,0.0010969999711960554,0.001129999989643693,0.001075000036507845,0.0010979999788105488,837271,0.0,0.0
2025-04-20 00:00:00+00:00,0.0010979999788105488,0.0011119999689981341,0.0010920000495389104,0.001101000001654029,731999,0.0,0.0
2025-04-21 00:00:00+00:00,0.001101000001654029,0.0011139999842271209,0.0010949999559670687,0.0011050000321120024,627170,0.0,0.0
2025-04-22 00:00:00+00:00,0.0011050000321120024,0.0011060000397264957,0.0010140000376850367,0.0010450000409036875,872916,0.0,0.0
2025-04-23 00:00:00+00:00,0.0010450000409036875,0.0011409999569877982,0.0010349999647587538,0.0011159999994561076,736201,0.0,0.0
2025-04-24 00:00:00+00:00,0.0011159999994561076,0.0011439999798312783,0.001091000041924417,0.001095999963581562,847198,0.0,0.0
2025-04-25 00:00:00+00:00,0.001095999963581562,0.0011709999525919557,0.0009529999806545675,0.000986000057309866,878996,0.0,0.0
2025-04-26 00:00:00+00:00,0.000986000057309866,0.0011549999471753836,0.0009740000241436064,0.0010860000038519502,872711,0.0,0.0
2025-04-27 00:00:00+00:00,0.0010860000038519502,0.0012499999720603228,0.0010839999886229634,0.001247999956831336,878018,0.0,0.0
2025-04-28 00:00:00+00:00,0.0012469999492168427,0.0012469999492168427,0.001151000033132732,0.0011780000058934093,868168,0.0,0.0
2025-04-29 00:00:00+00:00,0.0011780000058934093,0.0012080000014975667,0.0010900000343099236,0.0010949999559670687,871353,0.0,0.0
2025-04-30 00:00:00+00:00,0.0010949999559670687,0.0011050000321120024,0.0010349999647587538,0.0010499999625608325,832967,0.0,0.0
2025-05-01 00:00:00+00:00,0.0010499999625608325,0.0011729999678209424,0.0009980000322684646,0.0011119999689981341,861654,0.0,0.0
2025-05-02 00:00:00+00:00,0.0011119999689981341,0.0011630000080913305,0.001053999993018806,0.0010659999679774046,842703,0.0,0.0
2025-05-03 00:00:00+00:00,0.0010659999679774046,0.0010659999679774046,0.0010219999821856618,0.0010430000256747007,826248,0.0,0.0
2025-05-04 00:00:00+00:00,0.0010430000256747007,0.001095999963581562,0.0010359999723732471,0.0010920000495389104,833818,0.0,0.0
2025-05-05 00:00:00+00:00,0.0010920000495389104,0.0010939999483525753,0.0010389999952167273,0.0010400000028312206,825180,0.0,0.0
2025-05-06 00:00:00+00:00,0.0010400000028312206,0.0010789999505504966,0.0010389999952167273,0.001075000036507845,823138,0.0,0.0
2025-05-07 00:00:00+00:00,0.001075000036507845,0.0011950000189244747,0.0009970000246539712,0.001028000027872622,878039,0.0,0.0
2025-05-08 00:00:00+00:00,0.001028000027872622,0.0011439999798312783,0.0010010000551119447,0.0010710000060498714,866195,0.0,0.0
2025-05-09 00:00:00+00:00,0.0010710000060498714,0.0010999999940395355,0.0009079999872483313,0.0009820000268518925,869847,0.0,0.0
2025-05-10 00:00:00+00:00,0.0009820000268518925,0.0010430000256747007,0.0008769999840296805,0.0010420000180602074,863636,0.0,0.0
2025-05-11 00:00:00+00:00,0.0010420000180602074,0.0011030000168830156,0.0009580000187270343,0.0010920000495389104,858302,0.0,0.0
2025-05-12 00:00:00+00:00,0.0010920000495389104,0.0011699999449774623,0.0010460000485181808,0.0010979999788105488,872177,0.0,0.0
2025-05-13 00:00:00+00:00,0.0010979999788105488,0.0011480000102892518,0.001028000027872622,0.0010969999711960554,874475,0.0,0.0
2025-05-14 00:00:00+00:00,0.0010969999711960554,0.0011159999994561076,0.0010460000485181808,0.0010460000485181808,695929,0.0,0.0
2025-05-15 00:00:00+00:00,0.0010460000485181808,0.0011579999700188637,0.001041000010445714,0.00107999995816499,699846,0.0,0.0
2025-05-16 00:00:00+00:00,0.00107999995816499,0.0011480000102892518,0.0010460000485181808,0.0010710000060498714,701954,0.0,0.0
2025-05-17 00:00:00+00:00,0.0010710000060498714,0.0015079999575391412,0.001069999998435378,0.0013129999861121178,775728,0.0,0.0
2025-05-18 00:00:00+00:00,0.0013129999861121178,0.0013129999861121178,0.0010900000343099236,0.0010999999940395355,682158,0.0,0.0
2025-05-19 00:00:00+00:00,0.0010999999940395355,0.001129999989643693,0.0010819999733939767,0.0010930000571534038,571577,0.0,0.0
2025-05-20 00:00:00+00:00,0.0010930000571534038,0.001227000029757619,0.001003999961540103,0.0010389999952167273,706403,0.0,0.0
2025-05-21 00:00:00+00:00,0.0010389999952167273,0.0010969999711960554,0.001025000005029142,0.001028000027872622,685371,0.0,0.0
2025-05-22 00:00:00+00:00,0.001028000027872622,0.0011409999569877982,0.001019999966956675,0.0011119999689981341,594569,0.0,0.0
2025-05-23 00:00:00+00:00,0.0011119999689981341,0.0012910000514239073,0.0009309999877586961,0.0009980000322684646,830668,0.0,0.0
2025-05-24 00:00:00+00:00,0.0009980000322684646,0.0010479999473318458,0.000901999999769032,0.0009730000165291131,784794,0.0,0.0
2025-05-25 00:00:00+00:00,0.0009730000165291131,0.0010300000431016088,0.0009469999931752682,0.0009749999735504389,766004,0.0,0.0
2025-05-26 00:00:00+00:00,0.0009749999735504389,0.0010319999419152737,0.0009619999909773469,0.0009899999713525176,748069,0.0,0.0
2025-05-27 00:00:00+00:00,0.0009899999713525176,0.0010059999767690897,0.000910000002477318,0.0009250000002793968,776261,0.0,0.0
