TIMESTAMP,BEENZ_OPEN_PRICE_USD,BEENZ_HIGH_PRICE_USD,BEENZ_LOW_PRICE_USD,BEENZ_CLOSE_PRICE_USD,BEENZ_VOLUME_USD,BEENZ_DIVIDENDS_USD,BEENZ_STOCK_SPLITS_USD
2025-03-23 00:00:00+00:00,0.00027799999224953353,0.00038400001358240843,0.00022400000307243317,0.0003239999932702631,295629,0.0,0.0
2025-03-24 00:00:00+00:00,0.0003239999932702631,0.00036199999158270657,0.00029399999766610563,0.0003100000030826777,199392,0.0,0.0
2025-03-25 00:00:00+00:00,0.0003100000030826777,0.0003229999856557697,0.00028300000121816993,0.0003150000120513141,187057,0.0,0.0
2025-03-26 00:00:00+00:00,0.0003150000120513141,0.00031800000579096377,0.0002500000118743628,0.00025400001322850585,180364,0.0,0.0
2025-03-27 00:00:00+00:00,0.00025400001322850585,0.00027600000612437725,0.00024399999529123306,0.0002460000105202198,170222,0.0,0.0
2025-03-28 00:00:00+00:00,0.0002460000105202198,0.0002479999966453761,0.00021100000594742596,0.00022600000374950469,179290,0.0,0.0
2025-03-29 00:00:00+00:00,0.00022600000374950469,0.0002280000044265762,0.00020799999765586108,0.00021300000662449747,166642,0.0,0.0
2025-03-30 00:00:00+00:00,0.00021300000662449747,0.00025499999173916876,0.00020799999765586108,0.00024900000425986946,175626,0.0,0.0
2025-03-31 00:00:00+00:00,0.00024900000425986946,0.00025599999935366213,0.00020799999765586108,0.0002460000105202198,184759,0.0,0.0
2025-04-01 00:00:00+00:00,0.0002460000105202198,0.0002460000105202198,0.00021499999274965376,0.00021600000036414713,178344,0.0,0.0
2025-04-02 00:00:00+00:00,0.00021600000036414713,0.0002770000137388706,0.00020500000391621143,0.00020500000391621143,201388,0.0,0.0
2025-04-03 00:00:00+00:00,0.00020500000391621143,0.00021699999342672527,0.00018699999782256782,0.00020399999630171806,161888,0.0,0.0
2025-04-04 00:00:00+00:00,0.00020399999630171806,0.00022200000239536166,0.00019099999917671084,0.00019200000679120421,161104,0.0,0.0
2025-04-05 00:00:00+00:00,0.00019200000679120421,0.000195999993593432,0.00018000000272877514,0.0001939999929163605,170064,0.0,0.0
2025-04-06 00:00:00+00:00,0.0001939999929163605,0.0002010000025620684,0.00016500000492669642,0.00017600000137463212,172408,0.0,0.0
2025-04-07 00:00:00+00:00,0.00017600000137463212,0.00018200000340584666,0.000155999994603917,0.000155999994603917,388460,0.0,0.0
2025-04-08 00:00:00+00:00,0.000155999994603917,0.00017100000695791095,0.00014200000441633165,0.00015300000086426735,373192,0.0,0.0
2025-04-09 00:00:00+00:00,0.00015300000086426735,0.00020700000459328294,0.00014899999951012433,0.00019999999494757503,391459,0.0,0.0
2025-04-10 00:00:00+00:00,0.00019999999494757503,0.00022899999748915434,0.00019700000120792538,0.00021699999342672527,388472,0.0,0.0
2025-04-11 00:00:00+00:00,0.00021699999342672527,0.0010989999864250422,0.00021499999274965376,0.0006830000202171504,1156655,0.0,0.0
2025-04-12 00:00:00+00:00,0.0006830000202171504,0.0007270000060088933,0.00047400000039488077,0.00047500000800937414,643627,0.0,0.0
2025-04-13 00:00:00+00:00,0.00047500000800937414,0.0005169999785721302,0.00040099999750964344,0.00040499999886378646,430688,0.0,0.0
2025-04-14 00:00:00+00:00,0.00040499999886378646,0.0004560000088531524,0.0003910000086762011,0.00039900001138448715,408609,0.0,0.0
2025-04-15 00:00:00+00:00,0.00039900001138448715,0.0004440000047907233,0.00037799999699927866,0.00038300000596791506,428934,0.0,0.0
2025-04-16 00:00:00+00:00,0.00038300000596791506,0.0010110000148415565,0.0003819999983534217,0.0007820000173524022,898795,0.0,0.0
