TIMESTAMP,ROCKY31048_OPEN_PRICE_USD,ROCKY31048_HIGH_PRICE_USD,ROCKY31048_LOW_PRICE_USD,ROCKY31048_CLOSE_PRICE_USD,ROCKY31048_VOLUME_USD,ROCKY31048_DIVIDENDS_USD,ROCKY31048_STOCK_SPLITS_USD
2024-05-03 00:00:00+00:00,0.0546099990606308,0.07189600169658661,0.04671600088477135,0.062070999294519424,1010255,0.0,0.0
2024-05-04 00:00:00+00:00,0.05848800018429756,0.06431400030851364,0.04741299897432327,0.04949000105261803,493463,0.0,0.0
2024-05-05 00:00:00+00:00,0.04159799963235855,0.057034000754356384,0.026295000687241554,0.032228998839855194,672001,0.0,0.0
2024-05-06 00:00:00+00:00,0.033872999250888824,0.04090699926018715,0.028216000646352768,0.03683599829673767,241714,0.0,0.0
2024-05-07 00:00:00+00:00,0.03683599829673767,0.0474729984998703,0.03558000177145004,0.03764000162482262,287009,0.0,0.0
2024-05-08 00:00:00+00:00,0.03541899845004082,0.037696998566389084,0.025154000148177147,0.03181000053882599,201950,0.0,0.0
2024-05-09 00:00:00+00:00,0.03181000053882599,0.03523800149559975,0.02693299949169159,0.03026299923658371,123897,0.0,0.0
2024-05-10 00:00:00+00:00,0.03026299923658371,0.030522000044584274,0.019290000200271606,0.023883000016212463,2744486,0.0,0.0
2024-05-11 00:00:00+00:00,0.024622999131679535,0.025460999459028244,0.018633000552654266,0.02041899971663952,821199,0.0,0.0
2024-05-12 00:00:00+00:00,0.020225999876856804,0.02179799973964691,0.004637000150978565,0.008073000237345695,3049592,0.0,0.0
2024-05-13 00:00:00+00:00,0.008205999620258808,0.012953000143170357,0.007273999974131584,0.00889500044286251,2026720,0.0,0.0
2024-05-14 00:00:00+00:00,0.010382999666035175,0.016188999637961388,0.01006499957293272,0.012907999567687511,1172719,0.0,0.0
2024-05-15 00:00:00+00:00,0.012974999845027924,0.014042000286281109,0.009452000260353088,0.011540999636054039,626151,0.0,0.0
2024-05-16 00:00:00+00:00,0.010726000182330608,0.011621000245213509,0.008510000072419643,0.009209999814629555,495086,0.0,0.0
2024-05-17 00:00:00+00:00,0.009146000258624554,0.010077999904751778,0.007441000081598759,0.00929300021380186,588853,0.0,0.0
2024-05-18 00:00:00+00:00,0.008949000388383865,0.010355999693274498,0.007259999867528677,0.008123000152409077,515976,0.0,0.0
2024-05-19 00:00:00+00:00,0.008012999780476093,0.008523999713361263,0.007385000120848417,0.008440000005066395,284748,0.0,0.0
2024-05-20 00:00:00+00:00,0.008779999800026417,0.010083000175654888,0.007946999743580818,0.009579000063240528,527644,0.0,0.0
2024-05-21 00:00:00+00:00,0.009579000063240528,0.011354000307619572,0.008576000109314919,0.01093900017440319,1188180,0.0,0.0
2024-05-22 00:00:00+00:00,0.01093900017440319,0.010971000418066978,0.008725999854505062,0.009165000170469284,1151442,0.0,0.0
2024-05-23 00:00:00+00:00,0.009165000170469284,0.009165000170469284,0.0075690001249313354,0.0075690001249313354,1238686,0.0,0.0
2024-05-24 00:00:00+00:00,0.007641000207513571,0.010325999930500984,0.007621999830007553,0.008899999782443047,1967178,0.0,0.0
2024-05-25 00:00:00+00:00,0.008899999782443047,0.01057399995625019,0.007226999849081039,0.008799999952316284,1733492,0.0,0.0
2024-05-26 00:00:00+00:00,0.008585999719798565,0.008588000200688839,0.006796000059694052,0.0072280000895261765,1013794,0.0,0.0
2024-05-27 00:00:00+00:00,0.0070420000702142715,0.008469999767839909,0.006215999834239483,0.006572000216692686,1313357,0.0,0.0
2024-05-28 00:00:00+00:00,0.006792999804019928,0.0075980001129209995,0.006254000123590231,0.00648800004273653,1274831,0.0,0.0
2024-05-29 00:00:00+00:00,0.0063299997709691525,0.006384999956935644,0.0050650001503527164,0.00519500020891428,582126,0.0,0.0
2024-05-30 00:00:00+00:00,0.005288000218570232,0.0059009999968111515,0.004869000054895878,0.005733000114560127,636216,0.0,0.0
2024-05-31 00:00:00+00:00,0.005925999954342842,0.006010000128298998,0.0050490000285208225,0.005350999999791384,512573,0.0,0.0
2024-06-01 00:00:00+00:00,0.0053170002065598965,0.007153000216931105,0.005299000069499016,0.005673999898135662,548569,0.0,0.0
2024-06-02 00:00:00+00:00,0.005745000205934048,0.0059899999760091305,0.005036000162363052,0.005396000109612942,455343,0.0,0.0
2024-06-03 00:00:00+00:00,0.005439000204205513,0.006599000189453363,0.0053980001248419285,0.00597799988463521,486136,0.0,0.0
2024-06-04 00:00:00+00:00,0.00595899997279048,0.009221999906003475,0.005940999835729599,0.008458999916911125,844425,0.0,0.0
