TIMESTAMP,AMC31871_OPEN_PRICE_USD,AMC31871_HIGH_PRICE_USD,AMC31871_LOW_PRICE_USD,AMC31871_CLOSE_PRICE_USD,AMC31871_VOLUME_USD,AMC31871_DIVIDENDS_USD,AMC31871_STOCK_SPLITS_USD
2024-08-22 00:00:00+00:00,,,,0.0,15756,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,11635,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,10402,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,19616,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,11923,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,2380,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,4076,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,3578,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,1020,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,454,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,1864,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,2081,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,1984,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,6196,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,13640,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,27050,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,10854,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,1255,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,4698,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,757,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,5753,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,4770,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,2579,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,13750,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,10660,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,13980,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,9481,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,9415,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,13436,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,4461,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,7437,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,2908,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,882,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,6364,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,4776,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,3140,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,3134,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,1635,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,5114,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,13143,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,2126,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,3737,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,5822,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,500857,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,2523400,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,1460205,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,1330920,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,339462,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,140574,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,130676,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,125834,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,112750,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,75440,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,36227,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,56861,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,44753,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,31778,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,53077,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,13797,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,31556,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,24115,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,40892,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,44474,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,48241,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,13677,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,28152,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,39713,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,163133,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,104402,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,52530,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,34183,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,27391,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,35725,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,37089,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,20033,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,69354,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,36972,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,54560,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,18656,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,12644,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,6844,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,13701,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,70989,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,88844,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,39073,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,10580,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1923,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,8580,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,16779,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,5804,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,10165,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,8005,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,6584,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,4555,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,2907,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,7091,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,5183,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1221,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1212,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,7076,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1584,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,11072,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,7550,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,5176,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,29438,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,31730,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,30774,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,25767,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,10497,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,3960,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,47502,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,5359,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,43139,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,12541,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,10308,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,116984,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,22078,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,7029,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,35328,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,2628,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,27602,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,2684,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,932,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,3423,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,10070,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,6149,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,2825,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,2993,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,1788,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,6996,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,2921,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,11430,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,3855,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,9981,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,17556,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,7338,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,3274,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,5061,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,2729,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1432,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,9574,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2866,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,866,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,1661,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,2423,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,2815,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,1881,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,7160,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,10371,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,4124,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,2779,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,2546,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,2884,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,6228,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,5651,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,415,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,744,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,836,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,570,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,3856,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,5526,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,2301,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,316,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,16025,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,5700,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,337,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,804,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,268,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,553,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,3045,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,265,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,1231,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,3026,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,256,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,5543,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,1408,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1177,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,726,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1562,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,936,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,4063,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,653,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,471,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,259,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,1035,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,170,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,885,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,131,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1001,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,242,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,576,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,198,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,3146,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,1275,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,264,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,125,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,1331,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,505,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,1203,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,4603,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,402,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,2367,0.0,0.0
2025-06-01 00:00:00+00:00,3.19446802343748e-09,3.3822531442240233e-09,3.019210215171597e-09,3.3822531442240233e-09,4027,0.0,0.0
