TIMESTAMP,FAF_OPEN_PRICE_USD,FAF_HIGH_PRICE_USD,FAF_LOW_PRICE_USD,FAF_CLOSE_PRICE_USD,FAF_VOLUME_USD,FAF_DIVIDENDS_USD,FAF_STOCK_SPLITS_USD
2023-04-27 00:00:00+00:00,0.015193999744951725,0.1326189935207367,0.013577999547123909,0.01714400015771389,48980,0.0,0.0
2023-04-28 00:00:00+00:00,0.01714400015771389,0.01843300089240074,0.007007999811321497,0.01312899962067604,43900,0.0,0.0
2023-04-29 00:00:00+00:00,0.01312899962067604,0.014227000065147877,0.009127000346779823,0.014032999984920025,33593,0.0,0.0
2023-04-30 00:00:00+00:00,0.014032999984920025,0.01548799965530634,0.011114999651908875,0.014720000326633453,47378,0.0,0.0
2023-05-01 00:00:00+00:00,0.01471799984574318,0.019677000120282173,0.013299000449478626,0.01825300045311451,50517,0.0,0.0
2023-05-02 00:00:00+00:00,0.01825300045311451,0.021903999149799347,0.01817999966442585,0.0218299999833107,32081,0.0,0.0
2023-05-03 00:00:00+00:00,0.0218299999833107,0.02622300013899803,0.0174809992313385,0.019454000517725945,30905,0.0,0.0
2023-05-04 00:00:00+00:00,0.01945500075817108,0.028137000277638435,0.01887499913573265,0.02097499929368496,34267,0.0,0.0
2023-05-05 00:00:00+00:00,0.02097499929368496,0.025513000786304474,0.011788000352680683,0.0159549992531538,41726,0.0,0.0
2023-05-06 00:00:00+00:00,0.0159549992531538,0.019076000899076462,0.015928000211715698,0.017023000866174698,48109,0.0,0.0
2023-05-07 00:00:00+00:00,0.01702200062572956,0.017114000394940376,0.015375999733805656,0.01537800021469593,31941,0.0,0.0
2023-05-08 00:00:00+00:00,0.015374000184237957,0.015548000112175941,0.014721999876201153,0.015075000002980232,44711,0.0,0.0
2023-05-09 00:00:00+00:00,0.015073999762535095,0.015614000149071217,0.014848999679088593,0.015058999881148338,43458,0.0,0.0
2023-05-10 00:00:00+00:00,0.015058999881148338,0.015370000153779984,0.014758000150322914,0.015076999552547932,39328,0.0,0.0
2023-05-11 00:00:00+00:00,0.015077999792993069,0.015116999857127666,0.014438999816775322,0.014960000291466713,34544,0.0,0.0
2023-05-12 00:00:00+00:00,0.014960000291466713,0.014960000291466713,0.013949999585747719,0.014290999621152878,51564,0.0,0.0
2023-05-13 00:00:00+00:00,0.014290999621152878,0.015313999727368355,0.01425199955701828,0.014340000227093697,27400,0.0,0.0
2023-05-14 00:00:00+00:00,0.01433899998664856,0.01653200015425682,0.013977999798953533,0.015969999134540558,32981,0.0,0.0
2023-05-15 00:00:00+00:00,0.01596900075674057,0.020757999271154404,0.010592999868094921,0.013717000372707844,37853,0.0,0.0
2023-05-16 00:00:00+00:00,0.013717000372707844,0.01547200046479702,0.010459999553859234,0.012906000018119812,28634,0.0,0.0
2023-05-17 00:00:00+00:00,0.012906000018119812,0.01679600030183792,0.011012000031769276,0.015393000096082687,39255,0.0,0.0
2023-05-18 00:00:00+00:00,0.015393000096082687,0.017431000247597694,0.012250999920070171,0.016335999593138695,39293,0.0,0.0
2023-05-19 00:00:00+00:00,0.016335999593138695,0.02234099991619587,0.014132999815046787,0.018230000510811806,39252,0.0,0.0
2023-05-20 00:00:00+00:00,0.018230000510811806,0.02027300000190735,0.017712999135255814,0.01933100074529648,37113,0.0,0.0
2023-05-21 00:00:00+00:00,0.01933100074529648,0.01938600093126297,0.018323000520467758,0.018343999981880188,41316,0.0,0.0
2023-05-22 00:00:00+00:00,0.018343999981880188,0.018657999113202095,0.016342999413609505,0.01789800077676773,51972,0.0,0.0
2023-05-23 00:00:00+00:00,0.01789800077676773,0.018324000760912895,0.01679600030183792,0.0178810004144907,32020,0.0,0.0
2023-05-24 00:00:00+00:00,0.0178810004144907,0.0178810004144907,0.017153000459074974,0.017315000295639038,48035,0.0,0.0
2023-05-25 00:00:00+00:00,0.0173140000551939,0.017945999279618263,0.016812000423669815,0.017761999741196632,42554,0.0,0.0
2023-05-26 00:00:00+00:00,0.017761999741196632,0.017775999382138252,0.01433899998664856,0.01755799911916256,60512,0.0,0.0
2023-05-27 00:00:00+00:00,0.01755799911916256,0.017636999487876892,0.017467999830842018,0.017555000260472298,34283,0.0,0.0
2023-05-28 00:00:00+00:00,0.01755400002002716,0.01818300038576126,0.01753699965775013,0.018021000549197197,43675,0.0,0.0
2023-05-29 00:00:00+00:00,0.018022999167442322,0.018113000318408012,0.016096999868750572,0.01696000061929226,68135,0.0,0.0
2023-05-30 00:00:00+00:00,0.01696000061929226,0.018317999318242073,0.015863999724388123,0.017847999930381775,54329,0.0,0.0
2023-05-31 00:00:00+00:00,0.017847999930381775,0.017927000299096107,0.017319999635219574,0.01767599955201149,37386,0.0,0.0
2023-06-01 00:00:00+00:00,0.01767599955201149,0.017822999507188797,0.0173530001193285,0.01747800037264824,38518,0.0,0.0
2023-06-02 00:00:00+00:00,0.017479000613093376,0.017712999135255814,0.015723999589681625,0.017697999253869057,39379,0.0,0.0
2023-06-03 00:00:00+00:00,0.017697999253869057,0.01776699908077717,0.01708099991083145,0.01708099991083145,33790,0.0,0.0
2023-06-04 00:00:00+00:00,0.01708200015127659,0.01718199998140335,0.01686600036919117,0.016870999708771706,30568,0.0,0.0
2023-06-05 00:00:00+00:00,0.016871999949216843,0.017109999433159828,0.015177000313997269,0.01570099964737892,53334,0.0,0.0
2023-06-06 00:00:00+00:00,0.015699999406933784,0.015778999775648117,0.013970999978482723,0.015614000149071217,57214,0.0,0.0
2023-06-07 00:00:00+00:00,0.015615000389516354,0.01995999924838543,0.01510000042617321,0.01995299942791462,58477,0.0,0.0
2023-06-08 00:00:00+00:00,0.019953999668359756,0.02389799989759922,0.014285000041127205,0.018519999459385872,62814,0.0,0.0
2023-06-09 00:00:00+00:00,0.018519999459385872,0.03147599846124649,0.01844099909067154,0.03097599931061268,57351,0.0,0.0
2023-06-10 00:00:00+00:00,0.030976999551057816,0.031300000846385956,0.024469999596476555,0.025111999362707138,108948,0.0,0.0
2023-06-11 00:00:00+00:00,0.025112999603152275,0.029500000178813934,0.01677599921822548,0.027476999908685684,75827,0.0,0.0
2023-06-12 00:00:00+00:00,0.027476999908685684,0.03036300092935562,0.0196090005338192,0.021869000047445297,61351,0.0,0.0
2023-06-13 00:00:00+00:00,0.021870000287890434,0.028064999729394913,0.021460000425577164,0.02277900092303753,69019,0.0,0.0
2023-06-14 00:00:00+00:00,0.02277900092303753,0.026941999793052673,0.02277900092303753,0.02625099942088127,62165,0.0,0.0
2023-06-15 00:00:00+00:00,0.02625099942088127,0.0272039994597435,0.022386999800801277,0.025198999792337418,70271,0.0,0.0
2023-06-16 00:00:00+00:00,0.02519799955189228,0.02615799941122532,0.02144400030374527,0.02496200054883957,96660,0.0,0.0
2023-06-17 00:00:00+00:00,0.024963000789284706,0.025147000327706337,0.022799000144004822,0.022981999441981316,66346,0.0,0.0
2023-06-18 00:00:00+00:00,0.02298099920153618,0.02385699935257435,0.02042599953711033,0.02310900017619133,46892,0.0,0.0
2023-06-19 00:00:00+00:00,0.023110000416636467,0.02675900049507618,0.021198999136686325,0.025457000359892845,71619,0.0,0.0
2023-06-20 00:00:00+00:00,0.025456000119447708,0.028015999123454094,0.023818999528884888,0.026149999350309372,79683,0.0,0.0
2023-06-21 00:00:00+00:00,0.026148999109864235,0.033094000071287155,0.019740000367164612,0.026484999805688858,89029,0.0,0.0
2023-06-22 00:00:00+00:00,0.026479000225663185,0.02790299989283085,0.024102000519633293,0.027581000700592995,128047,0.0,0.0
2023-06-23 00:00:00+00:00,0.027581999078392982,0.02844800055027008,0.02349499985575676,0.026201000437140465,104963,0.0,0.0
2023-06-24 00:00:00+00:00,0.026202000677585602,0.027489999309182167,0.024921000003814697,0.027137000113725662,92684,0.0,0.0
2023-06-25 00:00:00+00:00,0.0271380003541708,0.0792900025844574,0.025970999151468277,0.0595100000500679,93403,0.0,0.0
2023-06-26 00:00:00+00:00,0.059505999088287354,0.1034030020236969,0.03852500021457672,0.04770699888467789,133262,0.0,0.0
2023-06-27 00:00:00+00:00,0.04770699888467789,0.09549500048160553,0.04767899960279465,0.09157100319862366,117141,0.0,0.0
2023-06-28 00:00:00+00:00,0.09157200157642365,0.2267169952392578,0.07100000232458115,0.18572400510311127,113971,0.0,0.0
2023-06-29 00:00:00+00:00,0.1857219934463501,0.2878260016441345,0.17489199340343475,0.19887499511241913,136209,0.0,0.0
2023-06-30 00:00:00+00:00,0.1988620012998581,0.3117139935493469,0.13668599724769592,0.16634400188922882,175026,0.0,0.0
2023-07-01 00:00:00+00:00,0.1663450002670288,0.1913670003414154,0.1040790006518364,0.1167220026254654,136024,0.0,0.0
2023-07-02 00:00:00+00:00,0.11672099679708481,0.23263299465179443,0.10604199767112732,0.1517769992351532,130417,0.0,0.0
2023-07-03 00:00:00+00:00,0.1517760008573532,0.20596900582313538,0.133215993642807,0.15046200156211853,134386,0.0,0.0
2023-07-04 00:00:00+00:00,0.15047499537467957,0.22870099544525146,0.13594500720500946,0.18286100029945374,109139,0.0,0.0
2023-07-05 00:00:00+00:00,0.1828709989786148,0.18314899504184723,0.13867999613285065,0.1829569935798645,149800,0.0,0.0
2023-07-06 00:00:00+00:00,0.18295100331306458,0.23567600548267365,0.16430099308490753,0.23497800529003143,148101,0.0,0.0
2023-07-07 00:00:00+00:00,0.2349729984998703,0.7830250263214111,0.166360005736351,0.19678400456905365,105938,0.0,0.0
2023-07-08 00:00:00+00:00,0.19678400456905365,0.4263249933719635,0.14391100406646729,0.23081299662590027,118643,0.0,0.0
2023-07-09 00:00:00+00:00,0.23081399500370026,0.41094499826431274,0.2174540013074875,0.25365400314331055,129696,0.0,0.0
2023-07-10 00:00:00+00:00,0.2536599934101105,0.3535810112953186,0.20927000045776367,0.2822929918766022,128507,0.0,0.0
2023-07-11 00:00:00+00:00,0.28231701254844666,0.363319993019104,0.23065400123596191,0.29378899931907654,123288,0.0,0.0
2023-07-12 00:00:00+00:00,0.2937900125980377,0.3406209945678711,0.25136598944664,0.29208600521087646,102478,0.0,0.0
2023-07-13 00:00:00+00:00,0.2920820116996765,0.3420949876308441,0.2576900124549866,0.2924950122833252,139183,0.0,0.0
2023-07-14 00:00:00+00:00,0.2924860119819641,0.3234669864177704,0.27796998620033264,0.3193489909172058,157168,0.0,0.0
2023-07-15 00:00:00+00:00,0.31934699416160583,0.8450639843940735,0.3104709982872009,0.4053170084953308,134455,0.0,0.0
