TIMESTAMP,AX_OPEN_PRICE_USD,AX_HIGH_PRICE_USD,AX_LOW_PRICE_USD,AX_CLOSE_PRICE_USD,AX_VOLUME_USD,AX_DIVIDENDS_USD,AX_STOCK_SPLITS_USD
2022-10-22 00:00:00+00:00,2.675107955932617,2.777880907058716,2.6361289024353027,2.777880907058716,121,0.0,0.0
2022-10-23 00:00:00+00:00,2.777880907058716,2.777880907058716,2.6719369888305664,2.6960608959198,5,0.0,0.0
2022-10-24 00:00:00+00:00,2.6960608959198,2.9629979133605957,2.6914470195770264,2.961271047592163,422,0.0,0.0
2022-10-25 00:00:00+00:00,2.961251974105835,3.8429999351501465,2.9295499324798584,3.8429999351501465,0,0.0,0.0
2022-10-26 00:00:00+00:00,3.8429999351501465,3.8429999351501465,3.8429999351501465,3.8429999351501465,0,0.0,0.0
2022-10-27 00:00:00+00:00,3.8429999351501465,3.8429999351501465,3.8429999351501465,3.8429999351501465,0,0.0,0.0
2022-10-28 00:00:00+00:00,3.8429999351501465,3.8429999351501465,3.8429999351501465,3.8429999351501465,0,0.0,0.0
2022-10-29 00:00:00+00:00,3.8429999351501465,3.8429999351501465,3.8429999351501465,3.8429999351501465,0,0.0,0.0
2022-10-30 00:00:00+00:00,3.8429999351501465,3.8429999351501465,3.8429999351501465,3.8429999351501465,0,0.0,0.0
2022-10-31 00:00:00+00:00,3.8429999351501465,3.8429999351501465,3.8429999351501465,3.8429999351501465,0,0.0,0.0
2022-11-01 00:00:00+00:00,3.8429999351501465,3.8429999351501465,3.8429999351501465,3.8429999351501465,0,0.0,0.0
2022-11-17 00:00:00+00:00,3.8429999351501465,3.8429999351501465,2.5260000228881836,2.74399995803833,5803,0.0,0.0
2022-11-18 00:00:00+00:00,2.74399995803833,3.0390000343322754,2.430000066757202,3.0390000343322754,1740,0.0,0.0
2022-11-19 00:00:00+00:00,3.0390000343322754,3.1579999923706055,2.6579999923706055,3.0209999084472656,1385,0.0,0.0
2022-11-20 00:00:00+00:00,3.0209999084472656,3.0209999084472656,2.8559999465942383,3.010999917984009,146,0.0,0.0
2022-11-21 00:00:00+00:00,3.010999917984009,3.058000087738037,2.74399995803833,2.74399995803833,252,0.0,0.0
2022-11-22 00:00:00+00:00,2.74399995803833,3.058000087738037,2.74399995803833,2.8559999465942383,262,0.0,0.0
2022-11-23 00:00:00+00:00,2.8559999465942383,3.124000072479248,2.8559999465942383,3.058000087738037,409,0.0,0.0
2022-11-24 00:00:00+00:00,3.058000087738037,3.058000087738037,3.058000087738037,3.058000087738037,212,0.0,0.0
2022-11-25 00:00:00+00:00,3.058000087738037,3.058000087738037,3.058000087738037,3.058000087738037,212,0.0,0.0
2022-11-26 00:00:00+00:00,3.058000087738037,3.058000087738037,3.058000087738037,3.058000087738037,212,0.0,0.0
2022-11-27 00:00:00+00:00,3.058000087738037,3.058000087738037,2.3919999599456787,3.058000087738037,1294,0.0,0.0
2022-11-28 00:00:00+00:00,3.058000087738037,3.058000087738037,3.058000087738037,3.058000087738037,254,0.0,0.0
2022-11-29 00:00:00+00:00,3.058000087738037,3.058000087738037,3.058000087738037,3.058000087738037,254,0.0,0.0
2022-11-30 00:00:00+00:00,3.058000087738037,3.058000087738037,3.058000087738037,3.058000087738037,212,0.0,0.0
2022-12-01 00:00:00+00:00,3.058000087738037,3.058000087738037,3.058000087738037,3.058000087738037,222,0.0,0.0
2022-12-02 00:00:00+00:00,3.058000087738037,3.058000087738037,3.058000087738037,3.058000087738037,222,0.0,0.0
