TIMESTAMP,XLM_OPEN_PRICE_USDT,XLM_HIGH_PRICE_USDT,XLM_LOW_PRICE_USDT,XLM_CLOSE_PRICE_USDT,XLM_FIRST_TRADE_PRICE_USDT,XLM_HIGH_TRADE_PRICE_USDT,XLM_LOW_TRADE_PRICE_USDT,XLM_LAST_TRADE_PRICE_USDT,XLM_TOTAL_TRADE_COUNT,XLM_TOTAL_TRADES_BUY,XLM_TOTAL_TRADES_SELL,XLM_VOLUME_USDT,XLM_QUOTE_VOLUME,XLM_VOLUME_BUY,XLM_QUOTE_VOLUME_BUY,XLM_VOLUME_SELL,XLM_QUOTE_VOLUME_SELL
2018-06-15,0.2399,0.24238,0.22799,0.22899,0.23993,0.24238,0.22799,0.22899,9236,4414,4822,18277900.33,4321376.163187,10084159.64,2385105.3632413,8193740.69,1936270.7999457
2018-06-16,0.22899,0.23374,0.22231,0.22953,0.22883,0.23374,0.22231,0.22953,7401,3653,3748,14746164.21,3380495.6750299,8785947.15,2014622.9496261,5960217.06,1365872.7254038
2018-06-17,0.22953,0.23382,0.22571,0.22814,0.2299,0.23382,0.22571,0.22814,6335,3257,3078,14393871.3,3315165.6698961,8716025.22,2007960.7309969,5677846.08,1307204.9388992
2018-06-18,0.22814,0.24051,0.21955,0.23262,0.22815,0.24051,0.21955,0.23262,8637,4535,4102,17161710.06,3924005.7259626,10290389.31,2352918.5463525,6871320.75,1571087.1796101
2018-06-19,0.23262,0.24054,0.22979,0.23409,0.23302,0.24054,0.22979,0.23409,7811,4141,3670,15353618.48,3589450.6728145,9614463.61,2247756.8406676,5739154.87,1341693.8321469
2018-06-20,0.23409,0.23673,0.22341,0.23067,0.23469,0.23673,0.22341,0.23067,7880,3736,4144,15856602.15,3646019.1534201,8955280.0,2057311.6312673,6901322.15,1588707.5221528
2018-06-21,0.23067,0.23565,0.225,0.22643,0.23099,0.23565,0.225,0.22643,7231,3638,3593,15045869.0,3461164.3084859,9242956.07,2129964.5814862,5802912.93,1331199.7269997
2018-06-22,0.22643,0.22727,0.19597,0.2004,0.22642,0.22727,0.19597,0.2004,12586,5962,6624,20380324.97,4316259.6728132,10377955.87,2199791.829088,10002369.1,2116467.8437252
2018-06-23,0.2004,0.20543,0.195,0.20212,0.2004,0.20543,0.195,0.20212,6211,3192,3019,13574938.66,2712059.605243,8336707.24,1666441.2737637,5238231.42,1045618.3314793
2018-06-24,0.20212,0.20242,0.17607,0.19277,0.20212,0.20242,0.17607,0.19277,11454,5747,5707,22024662.28,4146247.3522032,12500574.28,2345182.7139524,9524088.0,1801064.6382508
2018-06-25,0.19277,0.20343,0.18663,0.19751,0.19278,0.20343,0.18663,0.19751,9295,4452,4843,21302401.73,4138074.6068636,11833752.42,2303903.2990642,9468649.31,1834171.3077994
2018-06-26,0.19751,0.19832,0.18286,0.18345,0.19751,0.19832,0.18286,0.18345,5973,2966,3007,12781347.82,2440288.8298921,7085575.31,1353088.6619686,5695772.51,1087200.1679235
2018-06-27,0.18345,0.19309,0.18028,0.19036,0.18294,0.19309,0.18028,0.19036,6300,3287,3013,15759160.53,2940934.5545376,9570354.34,1787153.7303055,6188806.19,1153780.8242321
2018-06-28,0.19036,0.19251,0.17462,0.17702,0.19101,0.19251,0.17462,0.17702,8305,3665,4640,18088683.0,3399323.0701192,9276682.08,1746547.7661197,8812000.92,1652775.3039995
2018-06-29,0.17702,0.1897,0.17062,0.18653,0.17667,0.1897,0.17062,0.18653,9514,4732,4782,21507808.72,3801897.8407046,11127813.43,1966373.0855476,10379995.29,1835524.755157
2018-06-30,0.18653,0.204,0.18643,0.19319,0.18691,0.204,0.18643,0.19319,11660,6504,5156,23387528.78,4555281.3243126,13095362.15,2554409.0304411,10292166.63,2000872.2938715
2018-07-01,0.19319,0.20059,0.18887,0.19989,0.19352,0.20059,0.18887,0.19989,9128,4732,4396,21264001.96,4123689.7814123,12423761.76,2412113.9460171,8840240.2,1711575.8353952
2018-07-02,0.19989,0.21832,0.193,0.21483,0.1997,0.21832,0.193,0.21483,12824,6678,6146,29355956.18,6045077.2586254,16870720.7,3473757.5152912,12485235.48,2571319.7433342
2018-07-03,0.21483,0.22289,0.2032,0.2053,0.21483,0.22289,0.2032,0.2053,11459,6001,5458,26509634.97,5636798.7193864,15559651.35,3305029.4627157,10949983.62,2331769.2566707
2018-07-04,0.2053,0.2323,0.2036,0.2105,0.2053,0.2323,0.2036,0.2105,6363,3234,3129,15621670.91,3315090.9114113,8954267.03,1909288.1795285,6667403.88,1405802.7318828
2018-07-05,0.2105,0.21572,0.19719,0.2006,0.21065,0.21572,0.19719,0.2006,8148,4334,3814,17412906.49,3603810.4057503,10277773.09,2128908.956928,7135133.4,1474901.4488223
2018-07-06,0.2006,0.21081,0.19535,0.2068,0.2006,0.21081,0.19535,0.2068,8431,4362,4069,16202885.66,3297773.5144146,9602411.98,1956362.0622702,6600473.68,1341411.4521444
2018-07-07,0.2068,0.209,0.19886,0.20836,0.20676,0.209,0.19886,0.20836,8304,4199,4105,20911837.14,4266676.0491314,11515815.51,2348158.9952382,9396021.63,1918517.0538932
2018-07-08,0.20836,0.2178,0.20662,0.21033,0.20786,0.2178,0.20662,0.21033,9855,5205,4650,25924066.46,5456527.7098813,14887984.7,3131717.7488168,11036081.76,2324809.9610645
2018-07-09,0.21033,0.215,0.20475,0.20575,0.21034,0.215,0.20475,0.20575,8426,4296,4130,21092165.95,4439867.6461092,12394824.96,2609924.0487412,8697340.99,1829943.597368
2018-07-10,0.20575,0.20685,0.19011,0.19086,0.2055,0.20685,0.19011,0.19086,9415,4733,4682,21169769.11,4154620.0118816,11448278.77,2247616.0183508,9721490.34,1907003.9935308
2018-07-11,0.19086,0.19407,0.18382,0.18921,0.19087,0.19407,0.18382,0.18921,8037,4149,3888,25564887.9,4801025.6691671,14243054.37,2679245.7646223,11321833.53,2121779.9045448
2018-07-12,0.18921,0.18981,0.18022,0.18424,0.18981,0.18981,0.18022,0.18424,8014,3721,4293,22069823.51,4036303.1091526,11885138.8,2180669.6551559,10184684.71,1855633.4539967
2018-07-13,0.18424,0.20865,0.1818,0.20515,0.18423,0.20865,0.1818,0.20515,12792,6626,6166,26406988.88,5112971.8830004,13900636.43,2687329.9411756,12506352.45,2425641.9418248
2018-07-14,0.20515,0.21495,0.19697,0.2085,0.20544,0.21495,0.19697,0.2085,11961,6500,5461,24530500.83,5004520.1909266,14860520.59,3031665.5242464,9669980.24,1972854.6666802
2018-07-15,0.2085,0.22485,0.20595,0.22118,0.20838,0.22485,0.20595,0.22118,14324,7333,6991,28916401.04,6268615.2755466,14269930.07,3097780.3188415,14646470.97,3170834.9567051
2018-07-16,0.22118,0.23992,0.21894,0.23948,0.22114,0.23992,0.21894,0.23948,16729,8328,8401,31664564.3,7243751.81264,17220535.08,3942956.3875186,14444029.22,3300795.4251214
2018-07-17,0.23948,0.263,0.22821,0.25373,0.23852,0.263,0.22821,0.25373,21795,12033,9762,39538467.89,9543818.0580039,23026636.71,5573706.2089695,16511831.18,3970111.8490344
2018-07-18,0.25373,0.331,0.2531,0.29767,0.25349,0.331,0.2531,0.29767,72806,36941,35865,118657097.01,34728393.7130361,59726634.54,17482472.4263381,58930462.47,17245921.286698
2018-07-19,0.29767,0.32118,0.27899,0.30569,0.29773,0.32118,0.27899,0.30569,66969,33304,33665,123990548.32,37617033.3260406,59291934.3,18006079.6403064,64698614.02,19610953.6857342
2018-07-20,0.30569,0.3065,0.26261,0.26883,0.30569,0.3065,0.26261,0.26883,45836,23656,22180,86033897.71,24523628.0985623,47164640.24,13443237.228849,38869257.47,11080390.8697133
2018-07-21,0.26883,0.2973,0.25526,0.29279,0.26884,0.2973,0.25526,0.29279,36075,18383,17692,58318717.82,16474868.3988502,31009846.3,8771223.1339212,27308871.52,7703645.264929
2018-07-22,0.29279,0.30779,0.27975,0.2831,0.29229,0.30779,0.27975,0.2831,36464,18261,18203,61572196.78,18156427.462508,31612765.66,9318913.3946964,29959431.12,8837514.0678116
2018-07-23,0.2831,0.315,0.28014,0.28623,0.28345,0.315,0.28014,0.28623,30415,15809,14606,51450191.73,15029170.4863317,27925662.16,8176893.01701,23524529.57,6852277.4693217
2018-07-24,0.28623,0.30699,0.2805,0.30052,0.286,0.30699,0.2805,0.30052,33515,17803,15712,48821951.39,14446768.9149174,25520510.83,7552503.7760519,23301440.56,6894265.1388655
2018-07-25,0.30052,0.35254,0.295,0.33371,0.30019,0.35254,0.295,0.33371,46094,23482,22612,83229151.77,26570073.9734056,41499598.46,13163490.8895999,41729553.31,13406583.0838057
2018-07-26,0.33371,0.35048,0.29355,0.30815,0.334,0.35048,0.29355,0.30815,51396,26388,25008,98382337.47,31873335.6575067,49803965.16,16125084.3492766,48578372.31,15748251.3082301
2018-07-27,0.30815,0.32802,0.2953,0.31889,0.3081,0.32802,0.2953,0.31889,30930,16291,14639,61091695.44,18963562.4508072,30646791.78,9518790.032036,30444903.66,9444772.4187712
2018-07-28,0.31889,0.324,0.30744,0.315,0.3189,0.324,0.30744,0.315,16084,8338,7746,29561133.45,9363730.763062,16207187.96,5133760.6560157,13353945.49,4229970.1070463
2018-07-29,0.315,0.31944,0.3036,0.30793,0.31507,0.31944,0.3036,0.30793,12862,6538,6324,24595639.88,7635553.2124358,13825678.32,4294689.9938472,10769961.56,3340863.2185886
2018-07-30,0.30793,0.30849,0.27628,0.29466,0.30793,0.30849,0.27628,0.29466,19269,10213,9056,37732103.21,11043408.4098375,20252201.34,5941947.5441453,17479901.87,5101460.8656922
2018-07-31,0.29466,0.29466,0.26404,0.27693,0.29459,0.29466,0.26404,0.27693,17196,8579,8617,37561749.83,10390801.3888494,17292305.14,4788547.4222244,20269444.69,5602253.966625
2018-08-01,0.27693,0.285,0.26335,0.27684,0.27693,0.285,0.26335,0.27684,18919,10278,8641,42449089.4,11595474.92294,21669329.0,5918115.342107,20779760.4,5677359.580833
2018-08-02,0.27684,0.28246,0.25754,0.25946,0.27683,0.28246,0.25754,0.25946,16667,8689,7978,37464539.83,10074262.8272858,19781048.98,5324273.134162,17683490.85,4749989.6931238
2018-08-03,0.25946,0.26904,0.24525,0.25564,0.25922,0.26904,0.24525,0.25564,20512,10196,10316,43599207.08,11114141.914135,21966022.28,5590401.1074171,21633184.8,5523740.8067179
2018-08-04,0.25564,0.26042,0.23386,0.23886,0.256,0.26042,0.23386,0.23886,14995,7344,7651,35244249.88,8702515.3477957,19130993.05,4721760.6891414,16113256.83,3980754.6586543
2018-08-05,0.23886,0.24671,0.233,0.2431,0.23909,0.24671,0.233,0.2431,7645,4346,3299,14302178.4,3439500.271189,7729591.5,1858813.157955,6572586.9,1580687.113234
2018-08-06,0.2431,0.24793,0.22883,0.23314,0.24309,0.24793,0.22883,0.23314,13442,6804,6638,31470366.6,7477887.4425868,17089879.7,4061755.6226538,14380486.9,3416131.819933
2018-08-07,0.23314,0.24581,0.225,0.22799,0.2329,0.24581,0.225,0.22799,17649,8795,8854,38590723.27,9133430.8889007,21248381.4,5040103.761972,17342341.87,4093327.1269287
2018-08-08,0.22799,0.22799,0.19319,0.19731,0.22799,0.22799,0.19319,0.19731,21962,10802,11160,47405250.93,9900150.3685018,25030097.11,5222307.1873194,22375153.82,4677843.1811824
2018-08-09,0.19731,0.22814,0.1965,0.22065,0.19761,0.22814,0.1965,0.22065,26765,12167,14598,54873006.2,11643296.219367,28406952.4,6027579.121802,26466053.8,5615717.097565
2018-08-10,0.22065,0.241,0.21167,0.22187,0.22065,0.241,0.21167,0.22187,42756,20891,21865,97395416.1,21773812.583206,48892488.9,10924529.875482,48502927.2,10849282.707724
2018-08-11,0.22187,0.2266,0.2001,0.21598,0.22253,0.2266,0.2001,0.21598,31919,15623,16296,73928434.4,15785692.178818,37384467.2,7988082.370442,36543967.2,7797609.808376
2018-08-12,0.21598,0.22969,0.21384,0.22344,0.21599,0.22969,0.21384,0.22344,25365,12489,12876,56032858.6,12495347.619236,29396278.6,6563006.557734,26636580.0,5932341.061502
2018-08-13,0.22344,0.24331,0.21888,0.22174,0.22342,0.24331,0.21888,0.22174,36171,17631,18540,84639902.4,19548578.517654,41809211.4,9660368.051314,42830691.0,9888210.46634
2018-08-14,0.22174,0.22174,0.19399,0.21661,0.2216,0.22161,0.19399,0.21661,35480,17531,17949,79333192.4,16725195.253125,39411605.7,8315446.034246,39921586.7,8409749.218879
2018-08-15,0.21661,0.23888,0.213,0.21475,0.21687,0.23888,0.213,0.21475,32963,16921,16042,70942863.1,15845065.808512,36882869.7,8237934.668512,34059993.4,7607131.14
2018-08-16,0.21475,0.22199,0.20792,0.21451,0.21475,0.22199,0.20792,0.21451,18249,9155,9094,40209210.6,8610736.346296,22253048.3,4765409.982793,17956162.3,3845326.363503
2018-08-17,0.21451,0.2404,0.21398,0.23939,0.21452,0.2404,0.21398,0.23939,26730,14272,12458,56968283.4,12905666.105009,31114819.0,7046519.4978,25853464.4,5859146.607209
2018-08-18,0.23939,0.24711,0.21698,0.22188,0.2392,0.24711,0.21698,0.22188,22300,10932,11368,45018497.1,10276420.558633,23387860.4,5332165.896665,21630636.7,4944254.661968
2018-08-19,0.22188,0.2328,0.21921,0.22785,0.22188,0.2328,0.21921,0.22785,14981,7585,7396,34994430.2,7919514.333963,19647744.6,4443797.270348,15346685.6,3475717.063615
2018-08-20,0.22785,0.2318,0.21117,0.21134,0.22786,0.2318,0.21117,0.21134,15620,7596,8024,33992821.1,7570557.66975,17784773.3,3974130.402027,16208047.8,3596427.267723
2018-08-21,0.21134,0.22113,0.21115,0.21898,0.21134,0.22113,0.21115,0.21898,12156,6624,5532,28216389.0,6111363.898082,17633633.5,3818700.74167,10582755.5,2292663.156412
2018-08-22,0.21898,0.23098,0.20151,0.20752,0.21896,0.23098,0.20151,0.20752,19138,9635,9503,40518457.7,8873411.730612,21924307.8,4809141.439633,18594149.9,4064270.290979
2018-08-23,0.20752,0.21695,0.20743,0.21694,0.20819,0.21695,0.20743,0.21694,12856,6910,5946,30762015.3,6517749.497113,19042817.2,4034991.180406,11719198.1,2482758.316707
2018-08-24,0.21694,0.22,0.21093,0.21903,0.21694,0.22,0.21093,0.21903,11826,6371,5455,26854801.9,5779758.567091,17201683.5,3704570.559643,9653118.4,2075188.007448
2018-08-25,0.21903,0.22016,0.21515,0.21787,0.21902,0.22016,0.21515,0.21787,12636,6898,5738,32238330.5,7000383.962666,21319338.6,4630279.170572,10918991.9,2370104.792094
2018-08-26,0.21787,0.21878,0.208,0.213,0.21787,0.21878,0.208,0.213,12439,6534,5905,33082402.6,7027117.168649,20879755.0,4437008.262315,12202647.6,2590108.906334
2018-08-27,0.213,0.22759,0.2122,0.22728,0.2129,0.22759,0.2122,0.22728,16314,9197,7117,40997745.7,8959882.537033,25679250.7,5613909.142707,15318495.0,3345973.394326
2018-08-28,0.22728,0.24037,0.22333,0.23528,0.22759,0.24037,0.22333,0.23528,24662,13413,11249,58535121.6,13509647.111465,34497732.6,7956159.588328,24037389.0,5553487.523137
2018-08-29,0.23528,0.23674,0.21955,0.2262,0.23583,0.23674,0.21955,0.2262,17439,9372,8067,46869062.3,10726543.940902,27861268.4,6379281.30609,19007793.9,4347262.634812
2018-08-30,0.2262,0.228,0.21268,0.22185,0.22552,0.228,0.21268,0.22185,14931,7344,7587,34705809.3,7613608.496197,19329691.9,4243754.414091,15376117.4,3369854.082106
2018-08-31,0.22185,0.22452,0.21593,0.22282,0.22281,0.22452,0.21593,0.22282,13841,7501,6340,32509342.3,7164197.362193,20358563.7,4487881.823822,12150778.6,2676315.538371
2018-09-01,0.22282,0.2356,0.22213,0.22991,0.22279,0.2356,0.22213,0.22991,17426,9825,7601,41767382.5,9556541.805745,25307736.7,5790334.008498,16459645.8,3766207.797247
2018-09-02,0.22991,0.23263,0.22306,0.226,0.22951,0.23263,0.22306,0.226,14018,7622,6396,31806805.0,7226783.160922,19156838.3,4352666.240731,12649966.7,2874116.920191
2018-09-03,0.226,0.22674,0.21913,0.22061,0.226,0.22674,0.21913,0.22061,13370,6932,6438,30641876.0,6823240.054748,18313599.5,4077951.294481,12328276.5,2745288.760267
2018-09-04,0.22061,0.23554,0.21986,0.23206,0.22062,0.23554,0.21986,0.23206,19483,10531,8952,47634446.1,10768891.384007,27988485.2,6322692.004684,19645960.9,4446199.379323
2018-09-05,0.23206,0.23476,0.2023,0.20335,0.23228,0.23476,0.2023,0.20335,25876,12554,13322,56770932.1,12435262.075358,28167107.8,6193963.54086,28603824.3,6241298.534498
2018-09-06,0.20335,0.21083,0.192,0.208,0.2036,0.21083,0.192,0.208,18986,9456,9530,44921407.4,8920206.403685,23473829.6,4667144.536293,21447577.8,4253061.867392
2018-09-07,0.208,0.2129,0.19552,0.20593,0.2081,0.2129,0.19552,0.20593,15946,7981,7965,36113437.3,7433697.329582,20165739.3,4153416.794664,15947698.0,3280280.534918
2018-09-08,0.20593,0.2084,0.18806,0.19328,0.20581,0.2084,0.18806,0.19328,13752,6834,6918,31469204.0,6319621.098873,17320268.0,3487673.499248,14148936.0,2831947.599625
2018-09-09,0.19328,0.19989,0.18842,0.19024,0.19328,0.19989,0.18842,0.19024,13919,7330,6589,33175708.3,6444315.775106,18987947.7,3688691.171698,14187760.6,2755624.603408
2018-09-10,0.19024,0.19486,0.18,0.19011,0.19009,0.19486,0.18,0.19011,13151,7066,6085,33829427.8,6434561.6967456,19611631.7,3733554.165098,14217796.1,2701007.5316476
2018-09-11,0.19011,0.2107,0.18179,0.20071,0.19026,0.2107,0.18179,0.20071,23933,11833,12100,65844553.7,12939383.306295,33785886.4,6624687.350991,32058667.3,6314695.955304
2018-09-12,0.20071,0.2085,0.1839,0.19672,0.20046,0.2085,0.1839,0.19672,26403,13554,12849,66043031.3,12991334.861482,33228366.3,6553883.215987,32814665.0,6437451.645495
2018-09-13,0.19672,0.21264,0.1967,0.2058,0.19685,0.21264,0.1967,0.2058,22083,11146,10937,50776775.7,10441248.017493,25759623.7,5301411.701897,25017152.0,5139836.315596
2018-09-14,0.2058,0.20968,0.19611,0.20012,0.20555,0.20968,0.19611,0.20012,17107,8367,8740,36313667.4,7374423.104609,19754777.7,4013492.979597,16558889.7,3360930.125012
2018-09-15,0.20012,0.20621,0.19915,0.20204,0.20012,0.20621,0.19915,0.20204,11206,6046,5160,25775901.9,5235592.583579,15354818.1,3120766.620761,10421083.8,2114825.962818
2018-09-16,0.20204,0.20932,0.1977,0.2058,0.20236,0.20932,0.1977,0.2058,13059,6890,6169,30205441.7,6180529.985067,18155840.8,3718431.177957,12049600.9,2462098.80711
2018-09-17,0.2058,0.20982,0.19351,0.19521,0.20668,0.20982,0.19351,0.19521,15176,7609,7567,32998774.7,6686796.999767,17914722.8,3631723.406067,15084051.9,3055073.5937
2018-09-18,0.19521,0.21565,0.18775,0.20666,0.19522,0.21565,0.18775,0.20666,20268,10511,9757,45601109.4,9347275.774481,24691911.0,5054970.329983,20909198.4,4292305.444498
2018-09-19,0.20666,0.2115,0.1981,0.20632,0.2069,0.2115,0.1981,0.20632,16097,8131,7966,34162894.0,7049412.398653,18708850.7,3866173.398506,15454043.3,3183239.000147
2018-09-20,0.20632,0.2455,0.205,0.23216,0.20672,0.2455,0.205,0.23216,26479,13665,12814,65145758.6,14366304.901551,35119457.8,7746746.163509,30026300.8,6619558.738042
2018-09-21,0.23216,0.28047,0.23132,0.24808,0.232,0.28047,0.23132,0.24808,63486,31086,32400,144704231.6,36355555.19341,68702792.0,17258974.349362,76001439.6,19096580.844048
2018-09-22,0.24808,0.252,0.23132,0.24047,0.24808,0.252,0.23132,0.24047,25127,12591,12536,51788286.2,12436627.290825,26013887.3,6250732.083583,25774398.9,6185895.207242
2018-09-23,0.24047,0.30462,0.23902,0.28163,0.23992,0.30462,0.23902,0.28163,84903,42526,42377,207878364.63,58743947.5946028,102029486.33,28781550.2151998,105848878.3,29962397.379403
2018-09-24,0.28163,0.2835,0.25113,0.25856,0.28131,0.2835,0.25113,0.25856,50792,24358,26434,108928314.1,28922756.929093,49668061.2,13184152.53462,59260252.9,15738604.394473
2018-09-25,0.25856,0.2591,0.23058,0.253,0.25876,0.2591,0.23058,0.253,47665,23326,24339,113539555.5,27603545.31694,57177647.4,13911462.321366,56361908.1,13692082.995574
2018-09-26,0.253,0.2588,0.2371,0.24353,0.25306,0.2588,0.2371,0.24353,37431,18757,18674,81284688.3,20250410.165738,39442119.1,9826657.885515,41842569.2,10423752.280223
2018-09-27,0.24353,0.26582,0.24261,0.26009,0.24355,0.26582,0.24261,0.26009,37922,19133,18789,73280962.3,18735071.87335,36411423.2,9298754.569131,36869539.1,9436317.304219
2018-09-28,0.26009,0.265,0.24746,0.25325,0.25972,0.265,0.24746,0.25325,22653,10464,12189,42482333.5,10833749.93867,19453382.0,4962551.754504,23028951.5,5871198.184166
2018-09-29,0.25325,0.2619,0.24422,0.2543,0.25359,0.2619,0.24422,0.2543,17652,8755,8897,26593166.9,6750023.226438,12388270.4,3143914.631783,14204896.5,3606108.594655
2018-09-30,0.2543,0.26422,0.25,0.2599,0.25419,0.26422,0.25,0.2599,24335,12066,12269,43365993.9,11201239.996957,23682034.0,6119994.874277,19683959.9,5081245.12268
2018-10-01,0.2599,0.26473,0.2512,0.25883,0.25965,0.26473,0.2512,0.25883,24389,11850,12539,42805031.0,11116252.53926,22386526.8,5818746.909804,20418504.2,5297505.629456
2018-10-02,0.25883,0.26091,0.24529,0.24662,0.25876,0.26091,0.24529,0.24662,18641,9312,9329,35101181.8,8925634.087078,20026693.2,5098260.48395,15074488.6,3827373.603128
2018-10-03,0.24662,0.24917,0.23618,0.2419,0.24662,0.24917,0.23618,0.2419,18960,9657,9303,35974522.4,8720709.267441,19699448.4,4777197.21362,16275074.0,3943512.053821
2018-10-04,0.2419,0.25,0.24095,0.2443,0.24203,0.25,0.24095,0.2443,12150,6615,5535,29279184.2,7194556.441776,18479350.3,4540580.672404,10799833.9,2653975.769372
2018-10-05,0.2443,0.25,0.24065,0.24767,0.24433,0.25,0.24065,0.24767,11726,6735,4991,29788252.3,7294136.939797,19442750.2,4763570.08468,10345502.1,2530566.855117
2018-10-06,0.24767,0.2483,0.23956,0.24145,0.24716,0.2483,0.23956,0.24145,11344,5721,5623,30514317.1,7445343.540875,17984224.3,4387368.659572,12530092.8,3057974.881303
2018-10-07,0.24145,0.24569,0.23809,0.24535,0.24155,0.24569,0.23809,0.24535,11968,6329,5639,28664542.2,6928859.472034,16791740.3,4060207.246234,11872801.9,2868652.2258
2018-10-08,0.24535,0.25155,0.24213,0.24998,0.24491,0.25155,0.24213,0.24998,15548,8378,7170,34047119.0,8394579.650774,21502797.0,5298173.695829,12544322.0,3096405.954945
2018-10-09,0.24998,0.25134,0.24366,0.2481,0.25018,0.25134,0.24366,0.2481,13330,6656,6674,32191450.6,7942564.243371,19883574.5,4906086.665344,12307876.1,3036477.578027
2018-10-10,0.2481,0.2481,0.2415,0.24306,0.24779,0.24799,0.2415,0.24306,12413,6909,5504,27269383.2,6649687.732582,16901994.7,4122871.780197,10367388.5,2526815.952385
2018-10-11,0.24306,0.24337,0.20562,0.2071,0.24318,0.24337,0.20562,0.2071,29233,14530,14703,52404257.6,11464751.333409,29015963.1,6325786.396896,23388294.5,5138964.936513
2018-10-12,0.2071,0.222,0.20553,0.21563,0.20721,0.222,0.20553,0.21563,14619,7403,7216,29848209.4,6456849.661461,17537581.2,3792763.035451,12310628.2,2664086.62601
2018-10-13,0.21563,0.22023,0.21496,0.21624,0.21522,0.22023,0.21496,0.21624,10406,5566,4840,28377923.4,6164076.178626,17995134.3,3907357.537477,10382789.1,2256718.641149
2018-10-14,0.21624,0.21922,0.2092,0.21102,0.21625,0.21922,0.2092,0.21102,11357,5686,5671,30567946.8,6610395.319883,17726222.1,3834518.083071,12841724.7,2775877.236812
2018-10-15,0.21102,0.24999,0.20911,0.22943,0.21072,0.24999,0.20911,0.22943,31451,16682,14769,57620991.9,13306375.944517,31209695.4,7190015.247386,26411296.5,6116360.697131
2018-10-16,0.22943,0.23864,0.22767,0.23675,0.22938,0.23864,0.22767,0.23675,13053,6534,6519,26945278.0,6242343.295675,15739836.0,3646671.223144,11205442.0,2595672.072531
