TIMESTAMP,DODO32530_OPEN_PRICE_USD,DODO32530_HIGH_PRICE_USD,DODO32530_LOW_PRICE_USD,DODO32530_CLOSE_PRICE_USD,DODO32530_VOLUME_USD,DODO32530_DIVIDENDS_USD,DODO32530_STOCK_SPLITS_USD
2024-09-06 00:00:00+00:00,,,,0.0,13753,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,18611,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,5429,0.0,0.0
2024-09-09 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,161532,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,138236,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,30371,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,20175,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,62832,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,17513,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,14765,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,33379,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,7839,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,15789,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,22130,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,9274,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,13353,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,10454,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,125849,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,19830,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,31054,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,49816,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,44027,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,11638,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,13084,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,13297,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,258699,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,36941,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,10644,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,10768,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,6877,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,47213,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,16406,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,13707,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,9145,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,12219,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,19324,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,86143,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,28394,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,146373,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,27345,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,47913,0.0,0.0
2024-10-17 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,158724,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,53725,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,24746,0.0,0.0
2024-10-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,26794,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,37500,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,33160,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,18724,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,22455,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,20404,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,28500,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,13150,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,5189,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,10224,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,8869,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,17775,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,12491,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,20337,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,12215,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,27290,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,8387,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,18134,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,32546,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,18709,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,19043,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,2132,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,11009,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,35652,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,22699,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,16370,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,12791,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,12865,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,13353,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,10278,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,2930,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,11249,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,11489,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,9151,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,5286,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,4809,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,5901,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,2576,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,2093,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,2294,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,702,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,2018,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,581,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1309,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1206,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1536,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,5065,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,2032,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,5149,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1796,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,2626,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,987,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,6599,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1121,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,658,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1610,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,219,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,444,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,746,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,2900,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,588,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,311,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,298,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,2306,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,625,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,798,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,385,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,349,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,915,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,202,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,583,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,180,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,202,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,82,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,867,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,534,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,374,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,1624,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,538,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,3345,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,2763,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,814,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,557,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,1370,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,311,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,706,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,776,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1010,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,1311,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,61,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,9417,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,948,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,2396,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,2205,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,306,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,748,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,192,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,663,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,146,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,239,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,69,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,71,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,203,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,313,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,254,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,234,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,102,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,712,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,19,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,2402,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,9696,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,4513,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,511,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,96,0.0,0.0
2025-06-01 00:00:00+00:00,1.498458601645325e-08,1.498458601645325e-08,1.476185396143137e-08,1.4941150539016235e-08,65,0.0,0.0
